,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,3845600.0,11122829.561900746,0.0,0.0
1,8219070.0,3845600.0,11402815.731311884,0.0,0.0
2,8219070.0,3845600.0,10494106.79935053,0.0,0.0
3,8219070.0,3845600.0,9648557.47390375,0.0,0.0
4,8219070.0,3845600.0,8670850.349132424,0.0,0.0
5,8219070.0,3845600.0,8779638.442226605,0.0,0.0
6,8219070.0,3845600.0,10178405.814713933,0.0,0.0
7,8219070.0,3845600.0,9883401.210236827,0.0,0.0
8,8219070.0,3845600.0,11486993.028289244,0.0,0.0
9,8219070.0,3845600.0,14592517.314310562,0.0,0.0
10,8219070.0,3845600.0,17318211.638125543,0.0,0.0
11,8219070.0,3845600.0,19826200.42692883,0.0,0.0
12,8219070.0,3845600.0,21660989.91256472,0.0,0.0
13,8219070.0,3845600.0,22620951.862910066,0.0,0.0
14,8219070.0,3845600.0,22288862.587828252,0.0,0.0
15,8219070.0,3845600.0,22367418.95474555,0.0,0.0
16,8219070.0,3845600.0,24376417.495375097,0.0,0.0
17,8219070.0,3845600.0,24965415.68953943,0.0,0.0
18,8219070.0,3845600.0,23594698.609229583,0.0,0.0
19,8219070.0,3845600.0,21987058.479629867,0.0,0.0
20,8219070.0,3845600.0,19032718.991535198,0.0,0.0
21,8219070.0,3845600.0,16549435.976836164,0.0,0.0
22,8219070.0,3845600.0,13802714.370770156,0.0,0.0
23,8219070.0,3845600.0,12023737.49144259,0.0,0.0
24,8219070.0,3845600.0,12886538.4729061,0.0,0.0
25,8219070.0,3845600.0,13465084.552835906,0.0,0.0
26,8219070.0,3845600.0,13569612.966877282,0.0,0.0
27,8219070.0,3845600.0,14344741.778693689,0.0,0.0
28,8219070.0,3845600.0,14536057.796099834,0.0,0.0
29,8219070.0,3845600.0,15563771.000592632,0.0,0.0
30,8219070.0,3845600.0,18606334.663181134,0.0,0.0
31,8219070.0,3845600.0,23075925.977969475,0.0,0.0
32,8219070.0,3845600.0,25731297.75,162091.29653261404,0.0
33,8219070.0,3845600.0,25731297.75,2263762.690960861,0.0
34,8219070.0,3845600.0,25731297.75,3688596.3819646044,0.0
35,8219070.0,3845600.0,25731297.75,4069982.5876695095,0.0
36,8219070.0,3845600.0,25731297.75,3651148.7943557976,0.0
37,8219070.0,3845600.0,25731297.75,3162150.766951802,0.0
38,8219070.0,3845600.0,25731297.75,2174659.32014951,0.0
39,8219070.0,3845600.0,25731297.75,2460975.4904389707,0.0
40,8219070.0,3845600.0,25731297.75,5846233.632979931,0.0
41,8219070.0,3845600.0,25731297.75,7301094.692161001,0.0
42,8219070.0,3845600.0,25731297.75,6648936.6478635,0.0
43,8219070.0,3845600.0,25731297.75,4401531.705105817,0.0
44,8219070.0,3845600.0,25731297.75,230584.89094969805,0.0
45,8219070.0,3845600.0,21151852.833467584,0.0,0.0
46,8219070.0,3845600.0,16809023.480732344,0.0,0.0
47,8219070.0,3845600.0,13386434.360339843,0.0,0.0
48,8219070.0,3845600.0,12620208.987893384,0.0,0.0
49,8219070.0,3845600.0,12133381.769785386,0.0,0.0
50,8219070.0,3845600.0,11833520.317790955,0.0,0.0
51,8219070.0,3845600.0,11524997.266060144,0.0,0.0
52,8219070.0,3845600.0,11188454.93206383,0.0,0.0
53,8219070.0,3845600.0,11614006.575554065,0.0,0.0
54,8219070.0,3845600.0,14332115.212750403,0.0,0.0
55,8219070.0,3845600.0,20342180.28773502,0.0,0.0
56,8219070.0,3845600.0,23244457.38827069,0.0,0.0
57,8219070.0,3845600.0,24928390.585592527,0.0,0.0
58,8219070.0,3845600.0,25664719.100647006,0.0,0.0
59,8219070.0,3845600.0,25731297.75,234741.97340190958,0.0
60,8219070.0,3845600.0,25731297.75,740194.4715105873,0.0
61,8219070.0,3845600.0,25731297.75,272266.276613647,0.0
62,8219070.0,3845600.0,25731297.75,201219.89917659934,0.0
63,8219070.0,3845600.0,25731297.75,943511.1945390422,0.0
64,8219070.0,3845600.0,25731297.75,3548807.5379943056,0.0
65,8219070.0,3845600.0,25731297.75,5667346.182355894,0.0
66,8219070.0,3845600.0,25731297.75,4852136.583694415,0.0
67,8219070.0,3845600.0,25731297.75,3193351.581028766,0.0
68,8219070.0,3845600.0,25731297.75,131950.86228748958,0.0
69,8219070.0,3845600.0,21964941.2817737,0.0,0.0
70,8219070.0,3845600.0,18100868.707475506,0.0,0.0
71,8219070.0,3845600.0,15799321.95415426,0.0,0.0
72,8219070.0,3845600.0,17431957.529019922,0.0,0.0
73,8219070.0,3845600.0,17315035.67183647,0.0,0.0
74,8219070.0,3845600.0,17453876.41720393,0.0,0.0
75,8219070.0,3845600.0,17738856.41484504,0.0,0.0
76,8219070.0,3845600.0,18429900.483095452,0.0,0.0
77,8219070.0,3845600.0,19794702.610264175,0.0,0.0
78,8219070.0,3845600.0,23376998.220056668,0.0,0.0
79,8219070.0,3845600.0,25731297.75,3345187.146805006,0.0
80,8219070.0,3845600.0,25731297.75,5846202.651930315,0.0
81,8219070.0,3845600.0,25731297.75,6742575.926688831,0.0
82,8219070.0,3845600.0,25731297.75,6872698.124760762,0.0
83,8219070.0,3845600.0,25731297.75,6917326.799932849,0.0
84,8219070.0,3845600.0,25731297.75,5639067.687677598,0.0
85,8219070.0,3845600.0,25731297.75,4910408.732855311,0.0
86,8219070.0,3845600.0,25731297.75,4314657.431168628,0.0
87,8219070.0,3845600.0,25731297.75,4460818.35292547,0.0
88,8219070.0,3845600.0,25731297.75,6589810.151712071,0.0
89,8219070.0,3845600.0,25731297.75,8366562.18276197,0.0
90,8219070.0,3845600.0,25731297.75,7767129.598210206,0.0
91,8219070.0,3845600.0,25731297.75,6405298.689382382,0.0
92,8219070.0,3845600.0,25731297.75,3918304.5223753704,0.0
93,8219070.0,3845600.0,25731297.75,16785.09994954421,0.0
94,8219070.0,3845600.0,22638847.588024568,0.0,0.0
