,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,35027383.07552322,-1705230.6657149894,2907863.494736841,17652357.528789368,0.0,468431.0,10780000.0,3218731.0519969985,5208450.0,0.0,1705230.6657149894,0.0,0.0
1,35367772.52047315,-1705230.6657149894,2876677.4605263113,17746827.507833257,0.0,461796.0,10780000.0,3502471.552113585,5208450.0,0.0,1705230.6657149894,0.0,0.0
2,33980030.93721566,-1705230.6657149894,2763734.6684210477,17650070.260658756,0.0,439900.5,10780000.0,2346325.5081358626,5208450.0,0.0,1705230.6657149894,0.0,0.0
3,32750701.364877168,-1705230.6657149894,2751079.207894741,17524456.281444382,0.0,371560.0,10780000.0,1323605.8755380549,5208450.0,0.0,1705230.6657149894,0.0,0.0
4,31317138.125568707,-1705230.6657149894,2681280.9473684095,17334687.333790507,0.0,360944.0,10780000.0,160225.84440978616,5208450.0,0.0,1705230.6657149894,0.0,0.0
5,31227458.59872612,-1705230.6657149894,2590208.076315787,17068479.510680865,0.0,350328.0,10780000.0,438443.0117294602,5208450.0,0.0,1705230.6657149894,0.0,0.0
6,32625673.703366693,-1705230.6657149894,2347061.407894733,16833102.204292383,11954.153846153848,365588.5,10780000.0,2287967.4373334236,5208450.0,0.0,1705230.6657149894,0.0,0.0
7,32229643.676069155,-1705230.6657149894,2153484.710526324,16856023.64969075,0.0,577245.0,10780000.0,1862890.3158520944,5208450.0,0.0,1705230.6657149894,0.0,0.0
8,33555853.32120109,-1705230.6657149894,1929600.9236842124,15858874.595022125,16436.961538461535,500279.0,10780000.0,3520000.0,5288450.0,0.0,1705230.6657149894,0.0,0.0
9,37166599.81801639,-1705230.6657149894,1865307.9710526266,14340648.706603117,975757.8076923081,674779.5,10780000.0,3520000.0,6118355.832668327,0.0,1705230.6657149894,0.0,0.0
10,40702067.879890814,-1305374.3496778123,1832144.9684210487,14006468.38327051,2320600.115384616,826721.0,10780000.0,3520000.0,6490530.0,24.224999999999994,2230953.537492463,0.0,0.0
11,43755753.958143786,-434194.51656375406,1823245.689473688,13545399.248029377,3840271.923076921,814114.5,10780000.0,3520000.0,6490530.0,24.224999999999994,3376362.889127562,0.0,0.0
12,45700555.95996362,111919.89400250232,1822813.3736842137,12619903.221489381,5543738.846153844,717243.5,10780000.0,3520000.0,6490530.0,24.224999999999994,4094382.899633687,0.0,0.0
13,45771906.824385814,1944087.6776701268,1706083.4368420984,9615071.475244997,4490279.03846154,722551.5,10780000.0,3520000.0,6490530.0,24.224999999999994,6503279.471167034,0.0,0.0
14,45360821.1101001,2434891.0828320393,1854530.4552631625,9355017.216141623,3140953.9230769216,636296.5,10780000.0,3520000.0,6490530.0,24.224999999999994,7148577.707786349,0.0,0.0
15,45662589.44494996,3633783.1146059744,2047370.7552631528,9039957.061121246,754605.9615384617,671462.0,10780000.0,3520000.0,6490530.0,24.224999999999994,8724856.327421108,0.0,0.0
16,49534519.381255694,4685925.74333377,2332646.305263152,10647493.22321738,2988.538461538462,966719.5,10780000.0,3520000.0,6490530.0,24.224999999999994,10108191.845979849,0.0,0.0
17,51610894.99545042,4010615.958142435,2446540.192105265,14199211.940543989,1494.269230769231,942170.0,10780000.0,3520000.0,6490530.0,24.224999999999994,9220308.410427952,0.0,0.0
18,49785883.8944495,1970652.0528046153,2603731.381578944,13350324.302732369,0.0,944160.5,10780000.0,3520000.0,6490530.0,24.224999999999994,10126461.432333563,0.0,0.0
19,47358645.313921764,0.0,2650743.0947368382,14769285.076381866,0.0,802171.5,10780000.0,3520000.0,6490530.0,24.224999999999994,8345891.417803038,0.0,0.0
20,44248009.46314832,-27724.73013038002,2818174.326315789,16098779.995679379,0.0,658192.0,10780000.0,3520000.0,6490530.0,24.224999999999994,3910033.646283529,0.0,0.0
21,41164866.60600547,-1156867.8282406689,2729504.8973684185,15842677.950137738,0.0,532790.5,10780000.0,3520000.0,6490530.0,24.224999999999994,2426206.861739963,0.0,0.0
22,37450694.08553231,-1705230.6657149894,2568733.0815789574,16191789.374059128,0.0,415351.0,10780000.0,3520000.0,5855270.629894234,0.0,1705230.6657149894,0.0,0.0
23,35092187.98908099,-1705230.6657149894,2461203.2921052594,16435205.789349366,0.0,418005.0,10780000.0,3520000.0,5454850.0,0.0,1705230.6657149894,0.0,0.0
24,34792383.43949044,-2663008.5296690576,2337849.868421052,15460167.767310007,0.0,414687.5,10780000.0,3520000.0,5645250.0,0.0,2663008.5296690566,0.0,0.0
25,34999890.08189264,-2663008.5296690576,1982297.8815789397,15440411.34370051,0.0,413360.5,10780000.0,3520000.0,5645250.0,0.0,2663008.5296690566,0.0,0.0
26,34412718.28935396,-2663008.5296690576,1648360.223684215,14856124.636057992,0.0,370233.0,10780000.0,3520000.0,5830850.0,0.0,2663008.5296690566,0.0,0.0
27,34380643.130118296,-2663008.5296690576,1329397.3421052648,13335597.546910623,0.0,340375.5,10780000.0,3520000.0,6183522.741102412,0.0,2663008.5296690566,0.0,0.0
28,34141061.32848044,-2663008.5296690576,1171346.4868421014,12605905.604949867,0.0,331750.0,10780000.0,3520000.0,6217730.0,0.0,2663008.5296690566,0.0,0.0
29,35089569.60873521,-2352270.8975754664,1193275.413157897,11558708.33706363,0.0,326442.0,10780000.0,3520000.0,6490530.0,24.224999999999994,3572860.531089154,0.0,0.0
30,39063616.378525935,-1449161.9092561314,1251212.1552631594,11928697.758713378,0.0,325115.0,10780000.0,3520000.0,6490530.0,24.224999999999994,6217199.148805522,0.0,0.0
31,44634875.15923567,203961.19836455956,1531801.4605263209,10789979.578306997,0.0,339712.0,10780000.0,3520000.0,6490530.0,24.224999999999994,10978866.697037801,0.0,0.0
32,48915927.02456779,1174639.0519168358,1830472.3736842081,11152289.816496873,13448.423076923073,507577.5,10780000.0,3520000.0,6490530.0,24.224999999999994,13446945.634392964,0.0,0.0
33,52598024.385805294,1760277.971447708,2153752.278947362,12091432.822533,137472.7692307692,728523.0,10780000.0,3520000.0,6490530.0,24.224999999999994,14936011.318646476,0.0,0.0
34,54394887.89808916,2471628.052459536,2534056.681578948,10647200.638664622,525982.7692307691,680751.0,10780000.0,3520000.0,6490530.0,24.224999999999994,16744714.531155325,0.0,0.0
35,55266808.55323021,2362702.5681165364,2689010.928947375,11312686.525994128,1007137.4615384617,636960.0,10780000.0,3520000.0,6490530.0,24.224999999999994,16467756.843633762,0.0,0.0
36,56039230.755232036,1677603.5831809994,3047559.9157894677,13744503.036175739,1431509.9230769235,621699.5,10780000.0,3520000.0,6490530.0,24.224999999999994,14725800.572008926,0.0,0.0
37,55813395.45040947,1170213.334700726,2983012.8315789546,15325720.521122117,1525648.8846153843,582553.0,10780000.0,3520000.0,6490530.0,24.224999999999994,13435692.653392307,0.0,0.0
38,54954566.69699728,862527.8589045554,3011588.3210526374,16370437.78660889,682881.0384615384,583216.5,10780000.0,3520000.0,6490530.0,24.224999999999994,12653360.966969693,0.0,0.0
39,55356488.08007281,1077831.7590049338,2937615.0,16634523.210661232,82184.80769230772,632979.0,10780000.0,3520000.0,6490530.0,24.224999999999994,13200800.077714339,0.0,0.0
40,58407555.777979985,2714923.8091127984,2393270.415789469,14165959.473913986,31379.65384615386,948141.5,10780000.0,3520000.0,6490530.0,24.224999999999994,17363326.700317606,0.0,0.0
41,60384432.93903549,3042727.662527345,2250136.4999999925,15127023.100410111,10459.88461538461,966719.5,10780000.0,3520000.0,6490530.0,24.224999999999994,18196812.066482686,0.0,0.0
