,WholesalePrice
0,-0.011113487977835283
1,-0.011113487977835283
2,-0.011113487977835283
3,-0.011113487977835283
4,-0.011113487977835283
5,-0.011113487977835283
6,-0.011113487977835283
7,-0.011113487977835283
8,0.027
9,0.029839720792242348
10,0.033591086540996566
11,0.03644237327473186
12,0.03644237327473186
13,0.03916130953379377
14,0.03916130953379377
15,0.03916130953379377
16,0.03916130953379377
17,0.03916130953379377
18,0.03644237327473186
19,0.03644237327473186
20,0.02983972079224235
21,0.029839720792242345
22,0.027
23,-0.011113487977835283
24,0.011113487977835285
25,0.027
26,0.029839720792242348
27,0.029839720792242348
28,0.03256753974341895
29,0.033591086540996566
30,0.03644237327473186
31,0.03916130953379377
32,0.03916130953379377
33,0.03916130953379377
34,0.03916130953379377
35,0.03916130953379377
36,0.03916130953379377
37,0.03916130953379377
38,0.039161309533793764
39,0.03916130953379377
40,0.03916130953379377
41,0.03916130953379377
42,0.03916130953379377
43,0.03916130953379377
44,0.039161309533793764
45,0.032567539743418944
46,0.027
47,-0.011113487977835283
48,-0.011113487977835283
49,-0.011113487977835283
50,-0.011113487977835283
51,-0.011113487977835283
52,-0.011113487977835283
53,-0.011113487977835283
54,0.027
55,0.029839720792242348
56,0.036442373274731855
57,0.03644237327473186
58,0.03644237327473186
59,0.03644237327473186
60,0.03644237327473186
61,0.03644237327473186
62,0.03644237327473186
63,0.03644237327473186
64,0.03916130953379377
65,0.03916130953379377
66,0.03916130953379377
67,0.03916130953379377
68,0.03644237327473186
69,0.033591086540996566
70,0.029839720792242348
71,0.029839720792242348
72,0.029839720792242348
73,0.032567539743418944
74,0.03644237327473186
75,0.03644237327473186
76,0.03644237327473186
77,0.03916130953379377
78,0.03916130953379377
79,0.03916130953379377
80,0.03916130953379377
81,0.03916130953379377
82,0.03916130953379377
83,0.03916130953379377
84,0.03916130953379377
85,0.03916130953379377
86,0.03916130953379377
87,0.03916130953379377
88,0.03916130953379377
89,0.03916130953379377
90,0.03916130953379377
91,0.03916130953379377
92,0.03916130953379377
93,0.03916130953379377
94,0.03916130953379377
95,0.03916130953379377
96,0.03916130953379377
97,0.03916130953379377
98,0.03916130953379377
99,0.03916130953379377
100,0.03916130953379377
101,0.03916130953379377
102,0.03916130953379377
103,0.03916130953379377
104,0.03916130953379377
105,0.03916130953379377
106,0.03916130953379377
107,0.03916130953379377
108,0.03916130953379377
109,0.03916130953379377
110,0.03916130953379377
111,0.03916130953379377
112,0.03916130953379377
113,0.03916130953379377
114,0.03916130953379377
115,0.03916130953379377
116,0.03916130953379377
117,0.03916130953379377
118,0.03916130953379377
119,0.03644237327473186
120,0.03644237327473186
121,0.033591086540996566
122,0.029839720792242348
123,0.02983972079224235
124,0.027
125,0.027
126,0.027
127,0.029839720792242348
128,0.03256753974341895
129,0.03644237327473186
130,0.03644237327473186
131,0.03916130953379377
132,0.03916130953379377
133,0.03916130953379377
134,0.03916130953379377
135,0.03916130953379377
136,0.03916130953379377
137,0.03916130953379377
138,0.03916130953379377
139,0.03916130953379377
140,0.03916130953379377
141,0.03916130953379377
142,0.03916130953379377
143,0.03644237327473186
144,0.03644237327473186
145,0.03644237327473186
146,0.03644237327473186
147,0.03916130953379377
148,0.03644237327473186
149,0.03644237327473186
150,0.03644237327473186
151,0.03644237327473186
152,0.03916130953379377
153,0.03916130953379377
154,0.03916130953379377
155,0.03916130953379377
156,0.03916130953379377
157,0.03916130953379377
158,0.03916130953379377
159,0.03916130953379377
160,0.03916130953379377
161,0.03916130953379377
162,0.03916130953379377
163,0.03916130953379377
164,0.03916130953379377
165,0.03916130953379377
166,0.03644237327473186
167,0.03256753974341895
168,0.033591086540996566
169,0.032567539743418944
170,0.029839720792242348
171,0.029839720792242348
172,0.029839720792242348
173,0.029839720792242348
174,0.03644237327473186
175,0.03916130953379377
176,0.03916130953379377
177,0.03916130953379377
178,0.03916130953379377
179,0.03916130953379377
180,0.03916130953379377
181,0.03916130953379377
182,0.03916130953379377
183,0.03916130953379377
184,0.03916130953379377
185,0.03916130953379377
186,0.03916130953379377
187,0.03916130953379377
188,0.03916130953379377
189,0.03644237327473186
190,0.033591086540996566
191,0.029839720792242348
192,0.029839720792242348
193,0.029839720792242348
194,0.029839720792242348
195,0.029839720792242348
196,0.03359108654099657
197,0.03644237327473186
198,0.03916130953379377
199,0.03916130953379377
200,0.03916130953379377
201,0.03916130953379377
202,0.03916130953379377
203,0.03916130953379377
204,0.03916130953379377
205,0.03916130953379377
206,0.03916130953379377
207,0.03916130953379377
208,0.03916130953379377
209,0.03916130953379377
210,0.03916130953379377
211,0.03916130953379377
212,0.03916130953379377
213,0.03916130953379377
214,0.03916130953379377
215,0.03644237327473186
216,0.03644237327473186
217,0.03644237327473186
218,0.03644237327473186
219,0.03916130953379377
220,0.03916130953379377
