,Wind Offshore,Wind Onshore,Solar,Hydro
0,7268836.975312499,15695651.659789484,0.0,261926.0
1,7307737.551375,15527320.123421067,0.0,258216.0
2,7267895.130625,14917693.596736828,0.0,245973.0
3,7216170.1678125,14849383.753315773,0.0,207760.0
4,7138027.65675,14472636.637894746,0.0,201824.0
5,7028409.365562499,13981056.458052617,0.0,195888.0
6,6931486.375812501,12668633.981315793,618.7692307692306,204421.0
7,6940924.902625,11623773.238421042,0.0,322770.0
8,6530321.734937499,10415325.201947376,850.807692307692,279734.0
9,5905151.048437499,10068293.853842095,50507.038461538454,377307.0
10,5767543.236750001,9889291.318736847,120118.57692307691,462266.0
11,5577685.5153125,9841256.057578929,198779.61538461535,455217.0
12,5196587.4253124995,9838922.564947385,286954.2307692308,401051.0
13,3959266.4575000005,9208854.327473696,232425.19230769237,404019.0
14,3852182.0631874995,10010120.513210533,162581.6153846154,355789.0
15,3722447.4993749997,11051006.435210533,39059.807692307695,375452.0
16,4384394.1133125,12590826.192210535,154.69230769230765,540547.0
17,5846910.624,13205586.402684202,77.34615384615383,526820.0
18,5497358.115812501,14054050.63026315,0.0,527933.0
19,6081653.6990625,14307803.763789492,0.0,448539.0
20,6629109.290312501,15211540.233052632,0.0,368032.0
21,6523652.327125,14732933.010894753,0.0,297913.0
22,6667408.424437501,13865141.788263174,0.0,232246.0
23,6767641.7353125,13284732.7966842,0.0,233730.0
24,6366143.385000001,12618913.244736845,0.0,231875.0
25,6358008.14175,10699765.340263166,0.0,231133.0
26,6117412.243000001,8897284.183947353,0.0,207018.0
27,5491293.9746875,7175631.743684204,0.0,190323.0
28,5190823.5270625,6322527.334473679,0.0,185500.0
29,4759611.6501875,6440892.171526321,0.0,182532.0
30,4911964.8293125,6753614.871210532,0.0,181790.0
31,4443066.7345,8268139.883421041,0.0,189952.0
32,4592257.8015625,9880263.224947382,696.1153846153849,283815.0
33,4978975.4055,11625217.481157891,7115.846153846157,407358.0
34,4384273.6336875,13677970.45226318,27225.846153846145,380646.0
35,4658305.4969375,14514360.432157915,52131.30769230771,356160.0
36,5659671.900124999,16449685.1166316,74097.61538461538,347627.0
37,6310781.0849375,16101282.053263174,78970.42307692309,325738.0
38,6740971.753562499,16255522.76284213,35347.19230769231,326109.0
