,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,238600.0,0.0,124000,0.0,0.0,0,653863.6363636329
2,1764705.0,0.0,0,0,0.0,116400.0,0.0,0,1000000.0,0.0,0,0.0
3,823529.0,0.0,0,0,0.0,20000.0,0.0,0,750000.0,0.0,0,0.0
4,1176470.0,750000.0,0,0,0.0,315800.0,0.0,0,0.0,0.0,0,0.0
5,1882352.0,500000.0,0,860000,0.0,381800.0,0.0,2000,1500000.0,0.0,0,1634659.0909090822
6,1058823.0,750000.0,0,0,0.0,764500.0,0.0,3000,0.0,0.0,0,653863.6363636329
7,1176470.0,0.0,0,1205000,0.0,204900.0,0.0,0,250000.0,500000.0,0,326931.81818181643
8,1294117.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,0,326931.81818181643
9,1294117.0,1250000.0,0,0,330000.0,132200.0,0.0,6000,794000.0,0.0,0,653863.6363636329
10,1058823.0,1000000.0,0,1190000,62100.0,3052900.0,0.0,0,38000.0,0.0,0,1307727.2727272657
11,470588.0,750000.0,0,2390000,367200.0,31300.0,0.0,0,500000.0,0.0,0,326931.81818181643
12,1058823.0,250000.0,0,980000,1232856.0,26000.0,0.0,42000,750000.0,500000.0,0,980795.4545454492
13,470588.0,250000.0,0,500000,1999998.0,108000.0,0.0,0,250000.0,0.0,0,980795.4545454492
14,1294117.0,750000.0,0,500000,0.0,17100.0,0.0,0,250000.0,0.0,0,0.0
15,823529.0,1750000.0,0,500000,1714284.0,19000.0,0.0,0,250000.0,0.0,0,326931.81818181643
16,941176.0,500000.0,0,0,1236142.0,54000.0,0.0,0,0.0,0.0,0,653863.6363636329
17,941176.0,250000.0,0,500000,857142.0,25000.0,0.0,0,250000.0,0.0,0,1307727.2727272657
18,1294117.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
19,823529.0,250000.0,0,0,2128284.0,104000.0,0.0,0,0.0,0.0,0,1307727.2727272657
20,705882.0,1000000.0,0,1188000,2932569.0,177100.0,0.0,0,250000.0,0.0,0,653863.6363636329
21,1058823.0,1250000.0,0,0,0.0,50000.0,111000.0,0,500000.0,0.0,0,980795.4545454492
22,705882.0,500000.0,0,0,0.0,27500.0,0.0,0,500000.0,0.0,0,326931.81818181643
23,588235.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,980795.4545454492
24,941176.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,980795.4545454492
25,1058823.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
26,941176.0,250000.0,0,0,0.0,28100.0,0.0,0,250000.0,500000.0,0,326931.81818181643
27,1058823.0,750000.0,0,1040000,630000.0,60000.0,0.0,0,750000.0,0.0,0,0.0
28,1058823.0,0.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,1634659.0909090822
29,2081470.0,250000.0,0,860000,563200.0,83400.0,0.0,0,0.0,0.0,0,326931.81818181643
30,941176.0,1250000.0,0,0,0.0,73100.0,0.0,0,750000.0,0.0,0,326931.81818181643
