,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,34438237.48862602,-675524.0557456414,3457999.8315789504,18919592.475052487,0.0,433131.0,11627514.181994569,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
1,34772901.7288444,-675524.0557456414,3420913.7368420996,19020844.30511101,0.0,426996.0,11660000.0,244147.68689129502,5208450.0,0.0,675524.0557456414,0.0,0.0
2,33408501.364877153,-675524.0557456414,3286603.3894736725,18917141.007545006,0.0,406750.5,10798006.467858467,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
3,32199848.589626934,-675524.0557456414,3271553.652631584,18782509.398592502,0.0,343560.0,9802225.53840286,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
4,30790397.270245675,-675524.0557456414,3188550.3157894583,18579117.237054005,0.0,333744.0,8688985.717402205,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
5,30702226.114649672,-675524.0557456414,3080247.4421052653,18293798.77357449,0.0,323928.0,9004251.898969907,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
6,32076923.839854408,-675524.0557456414,2791100.05263158,18041524.101056505,11954.153846153848,338038.5,10894307.032320175,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
7,31687554.86806188,-675524.0557456414,2560900.7368421154,18066091.040921003,0.0,533745.0,10526818.09029878,0.0,5208450.0,0.0,675524.0557456414,0.0,0.0
8,32991458.234758865,-675524.0557456414,2294660.5578947347,16997358.2260295,16436.961538461535,462579.0,11660000.0,1560423.4892961644,5208450.0,0.0,675524.0557456414,0.0,0.0
9,36541473.52138306,-675524.0557456414,2218204.073684207,15370141.292137492,975757.8076923081,623929.5,11660000.0,3520000.0,5607390.847869042,0.0,675524.0557456414,0.0,0.0
10,40017476.52411283,-675524.0557456414,2178766.9894736796,15011970.68969401,2320600.115384616,764421.0,11660000.0,3520000.0,6027650.0,0.0,675524.0557456414,0.0,0.0
