,Nuclear,Biomass,BECCS,Hydrogen,CCGT,OCGT
0,9908730.0,4678047.534557976,1708218.1458276499,0.0,0.0,0.0
1,9908730.0,4941821.06210934,1708218.1458276499,0.0,0.0,0.0
2,9908730.0,3773510.039312981,1708218.1458276499,0.0,0.0,0.0
3,9908730.0,2717673.8366133757,1708218.1458276499,0.0,0.0,0.0
4,9908730.0,1561365.6402959414,1708218.1458276499,0.0,0.0,0.0
5,9908730.0,1804907.430283036,1708218.1458276499,0.0,0.0,0.0
6,9908730.0,3579628.3041448556,1708218.1458276499,0.0,0.0,0.0
7,9908730.0,3290418.881258756,1708218.1458276499,0.0,0.0,0.0
8,9908730.0,5737382.98809408,1708218.1458276499,0.0,0.0,0.0
9,9908730.0,10120000.0,1760000.0,22.949999999999996,383899.521993749,0.0
10,9908730.0,10120000.0,1760000.0,22.949999999999996,2945864.500796525,0.0
11,9908730.0,10120000.0,1760000.0,22.949999999999996,5275364.807489456,0.0
12,9908730.0,10120000.0,1760000.0,22.949999999999996,7182502.080132702,0.0
13,9908730.0,10120000.0,1760000.0,22.949999999999996,9287121.976911757,0.0
14,9908730.0,10120000.0,1760000.0,22.949999999999996,9121616.646977937,0.0
15,9908730.0,10120000.0,1760000.0,22.949999999999996,9432399.1238858,0.0
16,9908730.0,10120000.0,1760000.0,22.949999999999996,10754114.506989047,0.0
17,9908730.0,10120000.0,1760000.0,22.949999999999996,9749209.967344012,0.0
18,9908730.0,10120000.0,1760000.0,22.949999999999996,11238962.674412861,0.0
19,9908730.0,10120000.0,1760000.0,22.949999999999996,7778236.642324793,0.0
20,9908730.0,10120000.0,1760000.0,22.949999999999996,3413183.323780763,0.0
21,9908730.0,10120000.0,1760000.0,22.949999999999996,1600415.0010796003,0.0
22,9908730.0,8731103.324889243,1708218.1458276499,0.0,0.0,0.0
23,9908730.0,6277309.620929904,1708218.1458276499,0.0,0.0,0.0
24,9908730.0,7032722.730061725,1760000.0,22.949999999999996,761560.5400908298,0.0
25,9908730.0,7524572.039420139,1760000.0,22.949999999999996,761560.5400908298,0.0
26,9908730.0,7783447.421349138,1760000.0,22.949999999999996,761560.5400908298,0.0
27,9908730.0,9485133.327590175,1760000.0,22.949999999999996,761560.5400908298,0.0
28,9908730.0,10086427.084935661,1760000.0,22.949999999999996,761560.5400908298,0.0
29,9908730.0,10120000.0,1760000.0,22.949999999999996,2238254.875966003,0.0
30,9908730.0,10120000.0,1760000.0,22.949999999999996,4934125.033397494,0.0
31,9908730.0,10120000.0,1760000.0,22.949999999999996,9846053.91143816,0.0
32,9908730.0,10120000.0,1760000.0,22.949999999999996,12529622.72470091,0.0
33,9908730.0,10120000.0,1760000.0,22.949999999999996,14330178.153339993,0.0
34,9908730.0,10120000.0,1760000.0,22.949999999999996,16496132.627875129,0.0
35,9908730.0,10120000.0,1760000.0,22.949999999999996,16560358.604013192,0.0
36,9908730.0,10120000.0,1760000.0,22.949999999999996,15133008.97352054,0.0
37,9908730.0,10120000.0,1760000.0,22.949999999999996,13844855.057381207,0.0
38,9908730.0,10120000.0,1760000.0,22.949999999999996,12432193.615984743,0.0
39,9908730.0,10120000.0,1760000.0,22.949999999999996,12571108.435731947,0.0
40,9908730.0,10120000.0,1760000.0,22.949999999999996,16903304.933258716,0.0
41,9908730.0,10120000.0,1760000.0,22.949999999999996,17725279.946546532,0.0
42,9908730.0,10120000.0,1760000.0,22.949999999999996,16917376.489593647,0.0
43,9908730.0,10120000.0,1760000.0,22.949999999999996,14780471.065626277,0.0
44,9908730.0,10120000.0,1760000.0,22.949999999999996,10456030.349233018,0.0
45,9908730.0,10120000.0,1760000.0,22.949999999999996,5973405.969348637,0.0
46,9908730.0,10120000.0,1760000.0,22.949999999999996,2617402.7666448196,0.0
47,9908730.0,8676315.798386957,1760000.0,22.949999999999996,761560.5400908298,0.0
48,9908730.0,7956866.422416449,1760000.0,22.949999999999996,603116.8047569973,0.0
49,9908730.0,7577070.591768481,1760000.0,22.949999999999996,603116.8047569973,0.0
50,9908730.0,6988601.431234069,1760000.0,22.949999999999996,603116.8047569973,0.0
51,9908730.0,6681769.167934338,1760000.0,22.949999999999996,603116.8047569973,0.0
52,9908730.0,5630379.687199086,1760000.0,22.949999999999996,603116.8047569973,0.0
53,9908730.0,5575346.454427723,1760000.0,22.949999999999996,603116.8047569973,0.0
54,9908730.0,10120000.0,1760000.0,22.949999999999996,248728.50599519495,0.0
55,9908730.0,10120000.0,1760000.0,22.949999999999996,4745012.786062507,0.0
56,9908730.0,10120000.0,1760000.0,22.949999999999996,7256225.967339929,0.0
57,9908730.0,10120000.0,1760000.0,22.949999999999996,8777087.545832356,0.0
58,9908730.0,10120000.0,1760000.0,22.949999999999996,9477397.389843743,0.0
59,9908730.0,10120000.0,1760000.0,22.949999999999996,9571710.350416726,0.0
60,9908730.0,10120000.0,1760000.0,22.949999999999996,9888279.787818156,0.0
61,9908730.0,10120000.0,1760000.0,22.949999999999996,9386169.991669353,0.0
62,9908730.0,10120000.0,1760000.0,22.949999999999996,9284309.080892649,0.0
63,9908730.0,10120000.0,1760000.0,22.949999999999996,9839900.203239301,0.0
64,9908730.0,10120000.0,1760000.0,22.949999999999996,12349926.44503424,0.0
65,9908730.0,10120000.0,1760000.0,22.949999999999996,14124587.46376091,0.0
66,9908730.0,10120000.0,1760000.0,22.949999999999996,13388015.756451298,0.0
67,9908730.0,10120000.0,1760000.0,22.949999999999996,11878998.265967336,0.0
68,9908730.0,10120000.0,1760000.0,22.949999999999996,9124774.46286175,0.0
69,9908730.0,10120000.0,1760000.0,22.949999999999996,5758829.929853324,0.0
70,9908730.0,10120000.0,1760000.0,22.949999999999996,2377945.5099807847,0.0
71,9908730.0,9769160.34514995,1760000.0,22.949999999999996,603116.8047569973,0.0
72,9908730.0,10120000.0,1760000.0,22.949999999999996,2302962.526708268,0.0
73,9908730.0,10120000.0,1760000.0,22.949999999999996,2159269.7673859065,0.0
74,9908730.0,10120000.0,1760000.0,22.949999999999996,2713376.271555792,0.0
75,9908730.0,10120000.0,1760000.0,22.949999999999996,3565737.3462506486,0.0
76,9908730.0,10120000.0,1760000.0,22.949999999999996,5733236.6556209875,0.0
77,9908730.0,10120000.0,1760000.0,22.949999999999996,7410457.329530789,0.0
78,9908730.0,10120000.0,1760000.0,22.949999999999996,11584616.430075739,0.0
79,9908730.0,10120000.0,1760000.0,22.949999999999996,17995299.20064099,0.0
80,9908730.0,10120000.0,1760000.0,22.949999999999996,20431822.225470193,0.0
81,9908730.0,10120000.0,1760000.0,22.949999999999996,21051221.1902774,0.0
82,9908730.0,10120000.0,1760000.0,22.949999999999996,21763585.8269488,0.0
83,9908730.0,10120000.0,1760000.0,22.949999999999996,21192832.69823229,0.0
84,9908730.0,10120000.0,1760000.0,22.949999999999996,17403049.87607054,0.0
85,9908730.0,10120000.0,1760000.0,22.949999999999996,15390456.114264768,0.0
86,9908730.0,10120000.0,1760000.0,22.949999999999996,14689103.926542105,0.0
87,9908730.0,10120000.0,1760000.0,22.949999999999996,14583510.471507143,0.0
88,9908730.0,10120000.0,1760000.0,22.949999999999996,16768169.695122585,0.0
89,9908730.0,10120000.0,1760000.0,22.949999999999996,18414370.05694395,0.0
90,9908730.0,10120000.0,1760000.0,22.949999999999996,17766443.033839982,0.0
91,9908730.0,10120000.0,1760000.0,22.949999999999996,16403370.055588363,0.0
92,9908730.0,10120000.0,1760000.0,22.949999999999996,13696878.65035262,0.0
93,9908730.0,10120000.0,1760000.0,22.949999999999996,10011034.8168508,0.0
94,9908730.0,10120000.0,1760000.0,22.949999999999996,7737063.200308482,0.0
95,9908730.0,10120000.0,1760000.0,22.949999999999996,6341288.70454572,0.0
96,9908730.0,10120000.0,1760000.0,22.949999999999996,9767138.473834226,0.0
97,9908730.0,10120000.0,1760000.0,22.949999999999996,11046727.565031676,0.0
98,9908730.0,10120000.0,1760000.0,22.949999999999996,11143871.4621377,0.0
99,9908730.0,10120000.0,1760000.0,22.949999999999996,10630154.72546347,0.0
100,9908730.0,10120000.0,1760000.0,22.949999999999996,11290854.690854914,0.0
101,9908730.0,10120000.0,1760000.0,22.949999999999996,12212309.538939605,0.0
102,9908730.0,10120000.0,1760000.0,22.949999999999996,13775371.56543712,0.0
103,9908730.0,10120000.0,1760000.0,22.949999999999996,20457416.93866325,0.0
104,9908730.0,10120000.0,1760000.0,22.949999999999996,24793066.92115898,0.0
105,9908730.0,10120000.0,1760000.0,22.949999999999996,26998327.139837537,0.0
106,9908730.0,10120000.0,1760000.0,22.949999999999996,27096750.87293718,0.0
107,9908730.0,10120000.0,1760000.0,22.949999999999996,27328640.431687295,0.0
108,9908730.0,10120000.0,1760000.0,22.949999999999996,27363123.83397136,0.0
109,9908730.0,10120000.0,1760000.0,22.949999999999996,26239728.52846497,0.0
110,9908730.0,10120000.0,1760000.0,22.949999999999996,25449103.328725822,0.0
111,9908730.0,10120000.0,1760000.0,22.949999999999996,25198108.093400337,0.0
112,9908730.0,10120000.0,1760000.0,22.949999999999996,27120116.939005237,0.0
113,9908730.0,10120000.0,1760000.0,22.949999999999996,28755950.41218325,0.0
114,9908730.0,10120000.0,1760000.0,22.949999999999996,27710094.27630281,0.0
115,9908730.0,10120000.0,1760000.0,22.949999999999996,25882286.452191524,0.0
116,9908730.0,10120000.0,1760000.0,22.949999999999996,24187969.81301527,0.0
117,9908730.0,10120000.0,1760000.0,22.949999999999996,21600145.93762605,0.0
118,9908730.0,10120000.0,1760000.0,22.949999999999996,18395095.630677443,0.0
119,9908730.0,10120000.0,1760000.0,22.949999999999996,15456385.63940829,0.0
120,9908730.0,10120000.0,1760000.0,22.949999999999996,11860642.596935611,0.0
121,9908730.0,10120000.0,1760000.0,22.949999999999996,11149512.712482452,0.0
122,9908730.0,10120000.0,1760000.0,22.949999999999996,10444947.7514959,0.0
123,9908730.0,10120000.0,1760000.0,22.949999999999996,10076576.71054627,0.0
124,9908730.0,10120000.0,1760000.0,22.949999999999996,9120862.93116352,0.0
125,9908730.0,10120000.0,1760000.0,22.949999999999996,8303302.069514042,0.0
126,9908730.0,10120000.0,1760000.0,22.949999999999996,9051629.768592428,0.0
127,9908730.0,10120000.0,1760000.0,22.949999999999996,9768403.926190637,0.0
128,9908730.0,10120000.0,1760000.0,22.949999999999996,10933397.51370446,0.0
129,9908730.0,10120000.0,1760000.0,22.949999999999996,12239402.006500375,0.0
130,9908730.0,10120000.0,1760000.0,22.949999999999996,12894122.409703352,0.0
131,9908730.0,10120000.0,1760000.0,22.949999999999996,12704658.526905805,0.0
132,9908730.0,10120000.0,1760000.0,22.949999999999996,12954169.524963222,0.0
133,9908730.0,10120000.0,1760000.0,22.949999999999996,11579932.244881542,0.0
134,9908730.0,10120000.0,1760000.0,22.949999999999996,10838025.291674625,0.0
135,9908730.0,10120000.0,1760000.0,22.949999999999996,10819578.332268883,0.0
136,9908730.0,10120000.0,1760000.0,22.949999999999996,12745575.992794668,0.0
137,9908730.0,10120000.0,1760000.0,22.949999999999996,14042803.16754943,0.0
138,9908730.0,10120000.0,1760000.0,22.949999999999996,15117489.604816161,0.0
139,9908730.0,10120000.0,1760000.0,22.949999999999996,14304206.847801493,0.0
140,9908730.0,10120000.0,1760000.0,22.949999999999996,12109188.446586037,0.0
141,9908730.0,10120000.0,1760000.0,22.949999999999996,10496152.753773013,0.0
142,9908730.0,10120000.0,1760000.0,22.949999999999996,9004550.99403152,0.0
143,9908730.0,10120000.0,1760000.0,22.949999999999996,7532608.046583896,0.0
144,9908730.0,10120000.0,1760000.0,22.949999999999996,4311127.560076704,0.0
145,9908730.0,10120000.0,1760000.0,22.949999999999996,4583512.931535719,0.0
146,9908730.0,10120000.0,1760000.0,22.949999999999996,4155681.264477041,0.0
147,9908730.0,10120000.0,1760000.0,22.949999999999996,7942274.275694545,0.0
148,9908730.0,10120000.0,1760000.0,22.949999999999996,2543912.2734904755,0.0
149,9908730.0,10120000.0,1760000.0,22.949999999999996,2277687.1090006093,0.0
150,9908730.0,10120000.0,1760000.0,22.949999999999996,2608194.8283301303,0.0
151,9908730.0,10120000.0,1760000.0,22.949999999999996,2770644.2765543126,0.0
152,9908730.0,10120000.0,1760000.0,22.949999999999996,4950791.48356246,0.0
153,9908730.0,10120000.0,1760000.0,22.949999999999996,10066766.099113273,0.0
154,9908730.0,10120000.0,1760000.0,22.949999999999996,12810696.935806796,0.0
155,9908730.0,10120000.0,1760000.0,22.949999999999996,14448212.87661847,0.0
156,9908730.0,10120000.0,1760000.0,22.949999999999996,14962238.562842125,0.0
157,9908730.0,10120000.0,1760000.0,22.949999999999996,14193576.865202457,0.0
158,9908730.0,10120000.0,1760000.0,22.949999999999996,14450470.148569584,0.0
159,9908730.0,10120000.0,1760000.0,22.949999999999996,14228951.782111576,0.0
160,9908730.0,10120000.0,1760000.0,22.949999999999996,17263846.181338646,0.0
161,9908730.0,10120000.0,1760000.0,22.949999999999996,19029511.0778534,0.0
162,9908730.0,10120000.0,1760000.0,22.949999999999996,17901471.531210043,0.0
163,9908730.0,10120000.0,1760000.0,22.949999999999996,16037580.026046257,0.0
164,9908730.0,10120000.0,1760000.0,22.949999999999996,13518753.531197002,0.0
165,9908730.0,10120000.0,1760000.0,22.949999999999996,10107536.7609251,0.0
166,9908730.0,10120000.0,1760000.0,22.949999999999996,6280969.08726082,0.0
167,9908730.0,10120000.0,1760000.0,22.949999999999996,3126823.8836779697,0.0
168,9908730.0,10120000.0,1760000.0,22.949999999999996,3456014.461327425,0.0
169,9908730.0,10120000.0,1760000.0,22.949999999999996,3162476.609256427,0.0
170,9908730.0,10120000.0,1760000.0,22.949999999999996,2229672.8194166864,0.0
171,9908730.0,10120000.0,1760000.0,22.949999999999996,1487995.41529398,0.0
172,9908730.0,10118640.397355847,1760000.0,22.949999999999996,1340057.6295953426,0.0
173,9908730.0,10120000.0,1760000.0,22.949999999999996,2218200.2406808375,0.0
174,9908730.0,10120000.0,1760000.0,22.949999999999996,6302956.484485529,0.0
175,9908730.0,10120000.0,1760000.0,22.949999999999996,14393827.591596853,0.0
176,9908730.0,10120000.0,1760000.0,22.949999999999996,17386815.82869796,0.0
177,9908730.0,10120000.0,1760000.0,22.949999999999996,18641887.71382342,0.0
178,9908730.0,10120000.0,1760000.0,22.949999999999996,19708481.590075657,0.0
179,9908730.0,10120000.0,1760000.0,22.949999999999996,20726326.253969237,0.0
180,9908730.0,10120000.0,1760000.0,22.949999999999996,21578418.707568575,0.0
181,9908730.0,10120000.0,1760000.0,22.949999999999996,22333667.41143874,0.0
182,9908730.0,10120000.0,1760000.0,22.949999999999996,22182823.016129486,0.0
183,9908730.0,10120000.0,1760000.0,22.949999999999996,27815130.37477715,0.0
184,9908730.0,10120000.0,1760000.0,22.949999999999996,24507519.0622933,0.0
185,9908730.0,10120000.0,1760000.0,22.949999999999996,24406798.59033157,0.0
186,9908730.0,10120000.0,1760000.0,22.949999999999996,24054789.14115897,0.0
187,9908730.0,10120000.0,1760000.0,22.949999999999996,23465696.076069035,0.0
188,9908730.0,10120000.0,1760000.0,22.949999999999996,20605091.579431083,0.0
189,9908730.0,10120000.0,1760000.0,22.949999999999996,16402565.76359812,0.0
190,9908730.0,10120000.0,1760000.0,22.949999999999996,11960878.458023686,0.0
191,9908730.0,10120000.0,1760000.0,22.949999999999996,9360412.093324352,0.0
192,9908730.0,10120000.0,1760000.0,22.949999999999996,11064676.50647901,0.0
193,9908730.0,10120000.0,1760000.0,22.949999999999996,11181252.685892392,0.0
194,9908730.0,10120000.0,1760000.0,22.949999999999996,10669390.686880881,0.0
