,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,32135213.830755223,0.0,4067708.0746105253,2546064.682875,0.0,520322.0,952160.0,0.0,8219070.0,0.0,15829889.073269695,0.0,0.0
1,32447497.725204736,0.0,4024083.0270789484,2559690.43665,0.0,512952.0,952160.0,0.0,8219070.0,0.0,16179542.261475787,0.0,0.0
2,31174340.30937215,0.0,3866091.3234631605,2545734.78175,0.0,488631.0,952160.0,0.0,8219070.0,0.0,15102653.204158992,0.0,0.0
3,30046515.01364878,0.0,3848388.044384212,2527617.013875,0.0,412720.0,952160.0,0.0,8219070.0,0.0,14086559.955389567,0.0,0.0
4,28731319.381255694,0.0,3750749.710105264,2500245.9381000004,0.0,400928.0,952160.0,0.0,8219070.0,0.0,12908165.733050432,0.0,0.0
5,28649044.585987262,0.0,3623351.070647368,2461849.801175,0.0,389136.0,952160.0,0.0,8219070.0,0.0,13003477.714164894,0.0,0.0
6,29931810.73703366,0.0,3283221.7391842096,2427900.463475,951.0769230769231,406087.0,952160.0,0.0,8219070.0,0.0,14642420.457451373,0.0,0.0
7,29568480.436760686,0.0,3012434.098578951,2431206.50815,0.0,641190.0,952160.0,0.0,8219070.0,0.0,14312419.830031738,0.0,0.0
8,30785186.53321201,0.0,2699250.935352633,2287384.019425,1307.730769230769,555698.0,952160.0,0.0,8219070.0,0.0,16070315.847665146,0.0,0.0
9,34097797.99818016,0.0,2609313.782857892,2068404.695625,77631.65384615384,749529.0,952160.0,0.0,8219070.0,0.0,19421688.86585111,0.0,0.0
10,37341346.678798914,0.0,2562923.223663161,2020204.6341,184627.8076923077,918302.0,952160.0,0.0,8219070.0,0.0,21773600.0,710459.013343446,0.0
11,40142893.53958144,0.0,2550474.3350210525,1953702.930875,305533.46153846156,904299.0,952160.0,0.0,8219070.0,0.0,21773600.0,3484053.8121469244,0.0
12,41927115.55959963,0.0,2549869.5836526304,1820215.222875,441061.9230769231,796697.0,952160.0,0.0,8219070.0,0.0,21773600.0,5374441.829995081,0.0
13,41992575.06824385,0.0,2386580.176326315,1386817.249,357248.26923076925,802593.0,952160.0,0.0,8219070.0,0.0,21773600.0,6114506.373686761,0.0
14,41615432.211100996,0.0,2594237.4946894725,1349308.663325,249895.46153846156,706783.0,952160.0,0.0,8219070.0,0.0,21773600.0,5770377.591548063,0.0
15,41892283.89444949,0.0,2863995.014889476,1303866.37425,60036.73076923077,745844.0,952160.0,0.0,8219070.0,0.0,21773600.0,5973711.774540782,0.0
16,45444513.193812564,0.0,3263056.958589475,1535727.248475,237.76923076923077,1073809.0,952160.0,0.0,8219070.0,0.0,21773600.0,8626852.217517324,0.0
17,47349444.9499545,0.0,3422379.1152157877,2048004.7488000002,118.88461538461539,1046540.0,952160.0,0.0,8219070.0,0.0,21773600.0,9887572.20132333,0.0
18,45675122.83894448,0.0,3642268.347236842,1925566.551475,0.0,1048751.0,952160.0,0.0,8219070.0,0.0,21773600.0,8113706.940232642,0.0
19,43448298.453139216,0.0,3708031.3810105254,2130228.501375,0.0,891033.0,952160.0,0.0,8219070.0,0.0,21773600.0,5774175.570753694,0.0
20,40594504.09463148,0.0,3942245.0481473696,2321986.460875,0.0,731104.0,952160.0,0.0,8219070.0,0.0,21773600.0,2654338.585609108,0.0
21,37765932.66606005,0.0,3818208.499405265,2285047.91755,0.0,591811.0,952160.0,0.0,8219070.0,0.0,21773600.0,126035.24910478666,0.0
22,34358434.94085532,0.0,3593310.4550368437,2335401.5468249996,0.0,461362.0,952160.0,0.0,8219070.0,0.0,18797130.938993476,0.0,0.0
23,32194667.879890807,0.0,3442890.810615787,2370510.3948749998,0.0,464310.0,952160.0,0.0,8219070.0,0.0,16745726.674400017,0.0,0.0
24,31919617.8343949,0.0,3270336.0402631573,2229877.062,0.0,460625.0,952160.0,0.0,8219070.0,0.0,16787549.73213174,0.0,0.0
25,32109990.900818925,0.0,2772966.8582368437,2227027.5201000003,0.0,459151.0,952160.0,0.0,8219070.0,0.0,17479615.522482082,0.0,0.0
26,31571301.182893533,0.0,2305833.201552631,2142753.6916000005,0.0,411246.0,952160.0,0.0,8219070.0,0.0,17540238.2897409,0.0,0.0
27,31541874.43130118,0.0,1859647.23331579,1923442.457125,0.0,378081.0,952160.0,0.0,8219070.0,0.0,18209473.74086039,0.0,0.0
28,31322074.613284804,0.0,1638555.4450263164,1818196.294975,0.0,368500.0,952160.0,0.0,8219070.0,0.0,18325592.873283487,0.0,0.0
29,32192265.69608734,0.0,1669231.0495736843,1667155.167725,0.0,362604.0,952160.0,0.0,8219070.0,0.0,19322045.47878866,0.0,0.0
30,35838180.16378526,0.0,1750276.7224894734,1720520.1076749999,0.0,361130.0,952160.0,0.0,8219070.0,0.0,21773600.0,1061423.333620783,0.0
31,40949426.75159234,0.0,2142783.2430789466,1556278.5813999998,0.0,377344.0,952160.0,0.0,8219070.0,0.0,21773600.0,5928190.927113391,0.0
32,44876997.270245664,0.0,2560583.4896526346,1608535.9243750002,1069.9615384615386,563805.0,952160.0,0.0,8219070.0,0.0,21773600.0,9198172.894679569,0.0
33,48255068.24385805,0.0,3012808.3906421047,1743991.9866000002,10937.384615384615,809226.0,952160.0,0.0,8219070.0,0.0,21773600.0,11733274.48200056,0.0
34,49903566.8789809,0.0,3544802.8574368423,1535685.047925,41847.38461538461,756162.0,952160.0,0.0,8219070.0,0.0,21773600.0,13080239.589003667,0.0
35,50703494.08553231,0.0,3761562.9097421067,1631670.533825,80128.23076923078,707520.0,952160.0,0.0,8219070.0,0.0,21773600.0,13577782.411195971,0.0
36,51412138.307552315,0.0,4263124.489768419,1982420.4051500002,113891.46153846155,690569.0,952160.0,0.0,8219070.0,0.0,21773600.0,13417302.951095432,0.0
37,51204949.95450409,0.0,4172831.84153684,2210485.239425,121381.19230769231,647086.0,952160.0,0.0,8219070.0,0.0,21773600.0,13108335.681234553,0.0
38,50417033.666969985,0.0,4212805.089757896,2361168.666775,54330.269230769234,647823.0,952160.0,0.0,8219070.0,0.0,21773600.0,12196076.641206317,0.0
39,50785768.880800724,0.0,4109326.409999999,2399258.68225,6538.653846153847,703098.0,952160.0,0.0,8219070.0,0.0,21773600.0,12622717.134704575,0.0
40,53584913.5577798,0.0,3347861.8967684195,2043208.6228000002,2496.5769230769233,1053173.0,952160.0,0.0,8219070.0,0.0,21773600.0,16193343.461288303,0.0
41,55398562.32939035,0.0,3147636.891000001,2181826.377025,832.1923076923077,1073809.0,952160.0,0.0,8219070.0,0.0,21773600.0,18049627.869057655,0.0
42,54141019.10828025,0.0,2927529.458147367,2161523.223525,0.0,1038433.0,952160.0,0.0,8219070.0,0.0,21773600.0,17068703.426607877,0.0
43,51107060.96451318,0.0,3163867.110157892,2237775.9332,0.0,974314.0,952160.0,0.0,8219070.0,0.0,21773600.0,13786273.921155289,0.0
44,47176487.71610556,0.0,3436795.488884211,2343170.80205,0.0,760584.0,952160.0,0.0,8219070.0,0.0,21773600.0,9691107.425171345,0.0
45,42309663.33030027,0.0,3795204.2476894725,2367459.2281250004,0.0,682462.0,952160.0,0.0,8219070.0,0.0,21773600.0,4519707.854485795,0.0
46,37065095.54140127,0.0,3952817.9817000004,2170399.405875,0.0,647086.0,952160.0,0.0,8219070.0,0.0,21123562.153826267,0.0,0.0
47,33087079.16287534,0.0,3971226.9402473704,2110333.286525,0.0,671407.0,952160.0,0.0,8219070.0,0.0,17162881.93610297,0.0,0.0
48,32400655.1410373,0.0,4027677.2115631565,2104800.9953750004,0.0,650771.0,952160.0,0.0,8219070.0,0.0,16446175.934099145,0.0,0.0
49,31975468.607825298,0.0,4300164.285236843,2073345.8441500003,0.0,596970.0,952160.0,0.0,8219070.0,0.0,15833758.478438452,0.0,0.0
50,31758671.51956323,0.0,4440109.472510527,2116712.9379250007,0.0,499686.0,952160.0,0.0,8219070.0,0.0,15530933.109127704,0.0,0.0
51,31296251.137397643,0.0,4386985.333721054,2094018.7548500001,0.0,487894.0,952160.0,0.0,8219070.0,0.0,15156123.04882659,0.0,0.0
52,31091464.968152862,0.0,4307807.034963154,2223797.5034000003,0.0,465784.0,952160.0,0.0,8219070.0,0.0,14922846.429789707,0.0,0.0
53,31771883.53048225,0.0,4141884.916105266,2351636.3663500003,0.0,474628.0,952160.0,0.0,8219070.0,0.0,15632504.248026986,0.0,0.0
54,35659217.470427655,0.0,4078323.5042052628,2272740.4285750003,0.0,500423.0,952160.0,0.0,8219070.0,0.0,19636500.537647393,0.0,0.0
55,41605823.47588717,0.0,3998833.4316000002,2273325.207625,0.0,467995.0,952160.0,0.0,8219070.0,0.0,21773600.0,3920839.8366621733,0.0
56,45268553.2302093,0.0,4059316.3321421063,2428524.763675,3923.1923076923076,593285.0,952160.0,0.0,8219070.0,0.0,21773600.0,7238673.942084499,0.0
57,47694158.32575068,0.0,4221285.501852631,2465362.1596500003,143612.61538461538,828388.0,952160.0,0.0,8219070.0,0.0,21773600.0,9090680.048863433,0.0
