,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,2525600.0,11195341.84557408,0.0,0.0
1,8219070.0,2525600.0,11521381.581747131,0.0,0.0
2,8219070.0,2525600.0,10469388.375706175,0.0,0.0
3,8219070.0,2525600.0,9488396.352007277,0.0,0.0
4,8219070.0,2525600.0,8355112.401126184,0.0,0.0
5,8219070.0,2525600.0,8485153.68072018,0.0,0.0
6,8219070.0,2525600.0,10118234.706257604,0.0,0.0
7,8219070.0,2525600.0,9778843.506122168,0.0,0.0
8,8219070.0,2525600.0,11652679.60078531,0.0,0.0
9,8219070.0,2525600.0,15265809.081531234,0.0,0.0
10,8219070.0,2525600.0,18433273.680658378,0.0,0.0
11,8219070.0,2525600.0,21349214.999219764,0.0,0.0
12,8219070.0,2525600.0,23485005.0210646,0.0,0.0
13,8219070.0,2525600.0,24519699.249999996,93383.89735703213,0.0
14,8219070.0,2525600.0,24224569.90702031,0.0,0.0
15,8219070.0,2525600.0,24310777.296377543,0.0,0.0
16,8219070.0,2525600.0,24519699.249999996,2108882.214093224,0.0
17,8219070.0,2525600.0,24519699.249999996,2779274.144800433,0.0
18,8219070.0,2525600.0,24519699.249999996,1184473.6687069773,0.0
19,8219070.0,2525600.0,23173807.387039993,0.0,0.0
20,8219070.0,2525600.0,19899550.48890466,0.0,0.0
21,8219070.0,2525600.0,17446039.00054399,0.0,0.0
22,8219070.0,2525600.0,14324366.804076424,0.0,0.0
23,8219070.0,2525600.0,12259692.616319137,0.0,0.0
24,8219070.0,2525600.0,12450073.996702718,0.0,0.0
25,8219070.0,2525600.0,13107485.60846723,0.0,0.0
26,8219070.0,2525600.0,13236513.12345753,0.0,0.0
27,8219070.0,2525600.0,14117512.317756841,0.0,0.0
28,8219070.0,2525600.0,14338413.685343081,0.0,0.0
29,8219070.0,2525600.0,15489950.35328054,0.0,0.0
30,8219070.0,2525600.0,18888515.689063918,0.0,0.0
31,8219070.0,2525600.0,23880252.307920802,0.0,0.0
32,8219070.0,2525600.0,24519699.249999996,2543486.9793551276,0.0
33,8219070.0,2525600.0,24519699.249999996,4921225.312655019,0.0
34,8219070.0,2525600.0,24519699.249999996,6066480.0,470455.9360821265
35,8219070.0,2525600.0,24519699.249999996,6066480.0,898456.8217820991
36,8219070.0,2525600.0,24519699.249999996,6066480.0,403700.5966968555
37,8219070.0,2525600.0,24519699.249999996,5910983.0766403545,0.0
38,8219070.0,2525600.0,24519699.249999996,4782761.6359098125,0.0
39,8219070.0,2525600.0,24519699.249999996,5109579.348279247,0.0
40,8219070.0,2525600.0,24519699.249999996,6066480.0,2917298.865817476
41,8219070.0,2525600.0,24519699.249999996,6066480.0,4574660.790774214
