,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,102600.0,0.0,124000,0.0,0.0,0.0,0.0
2,1882352.0,250000.0,0,0,0.0,87400.0,0.0,0,1000000.0,0.0,0.0,763124.9999999971
3,941176.0,0.0,0,0,0.0,0.0,0.0,0,1000000.0,0.0,0.0,1144687.4999999956
4,1294117.0,750000.0,0,0,0.0,184800.0,0.0,0,0.0,0.0,1.5,1907812.4999999928
5,2117646.0,1000000.0,0,860000,0.0,44800.0,0.0,2000,1500000.0,0.0,0.0,381562.49999999854
6,1176470.0,750000.0,0,0,0.0,708500.0,0.0,3000,0.0,0.0,1.5,381562.49999999854
7,1294117.0,0.0,0,1205000,0.0,66900.0,0.0,0,250000.0,500000.0,0.0,381562.49999999854
8,1411764.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,1.5,381562.49999999854
9,1294117.0,1250000.0,0,0,150000.0,9200.0,0.0,6000,750000.0,0.0,1.5,763124.9999999971
10,1176470.0,1000000.0,0,1190000,62100.0,3004900.0,0.0,0,0.0,0.0,0.0,1144687.4999999956
11,470588.0,1000000.0,0,2390000,367200.0,26300.0,0.0,0,500000.0,0.0,0.0,763124.9999999971
12,1176470.0,250000.0,0,0,1142856.0,26000.0,0.0,42000,750000.0,500000.0,0.0,381562.49999999854
13,588235.0,250000.0,0,500000,2428569.0,18000.0,0.0,0,250000.0,0.0,0.0,381562.49999999854
14,1294117.0,750000.0,0,500000,0.0,17100.0,0.0,0,250000.0,0.0,1.5,0.0
15,823529.0,2000000.0,0,500000,2142855.0,0.0,0.0,0,250000.0,0.0,0.0,0.0
16,1058823.0,500000.0,0,0,1567713.0,54000.0,0.0,0,250000.0,0.0,0.0,0.0
17,1294117.0,750000.0,0,500000,2571426.0,9000.0,0.0,0,250000.0,0.0,3.0,381562.49999999854
18,1529411.0,250000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.5,1907812.4999999928
19,1058823.0,250000.0,0,0,3745568.0,16000.0,0.0,0,0.0,0.0,1.5,1144687.4999999956
20,823529.0,1000000.0,0,1688000,3789711.0,4100.0,0.0,0,250000.0,0.0,0.0,763124.9999999971
21,1176470.0,1250000.0,0,0,0.0,26000.0,111000.0,0,500000.0,0.0,0.0,0.0
22,705882.0,750000.0,0,500000,0.0,27500.0,0.0,0,500000.0,500000.0,1.5,381562.49999999854
23,705882.0,500000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,4.5,763124.9999999971
24,1176470.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0.0,0.0
25,1176470.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1526249.9999999942
26,941176.0,250000.0,0,0,0.0,28100.0,0.0,0,250000.0,500000.0,0.0,763124.9999999971
27,1411764.0,750000.0,0,1040000,630000.0,0.0,0.0,0,750000.0,0.0,1.5,381562.49999999854
28,1176470.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0.0,1526249.9999999942
29,2199117.0,500000.0,0,860000,563200.0,83400.0,0.0,0,0.0,0.0,4.5,763124.9999999971
30,941176.0,1250000.0,0,0,0.0,18100.0,0.0,0,750000.0,0.0,1.5,1907812.4999999928
