,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,38562256.596906275,24910529.797274694,13227209.797274694,13227209.797274694,0.0,0.0,0.0
1,38936997.27024567,25295711.56050883,13612391.560508829,13612391.560508829,0.0,0.0,0.0
2,37409208.3712466,24016356.479457125,12333036.479457125,12333036.479457125,0.0,0.0,0.0
3,36055818.01637852,22808471.81932589,11125151.81932589,11125151.81932589,0.0,0.0,0.0
4,34477583.257506825,21443990.991191037,9760670.991191037,9760670.991191037,0.0,0.0,0.0
5,34378853.50318471,21630129.460342612,9946809.460342612,9946809.460342612,0.0,0.0,0.0
6,35918172.884440415,23657667.692618556,11974347.692618556,11974347.692618556,0.0,0.0,0.0
7,35482176.524112836,23322255.06937599,11638935.069375992,11638935.069375992,0.0,0.0,0.0
8,36942223.839854404,25695238.11038882,14011918.11038882,14011918.11038882,0.0,0.0,0.0
9,40917357.59781619,30267718.250804044,18584398.250804044,18584398.250804044,0.0,0.0,0.0
10,44809616.0145587,34124191.863692306,22440871.863692306,22440871.863692306,0.0,0.0,0.0
11,48171472.24749772,37613868.244619176,25930548.244619176,25930548.244619176,0.0,0.0,0.0
12,50312538.67151958,40158851.846130915,28475531.846130915,28475531.846130915,0.0,0.0,0.0
13,50391090.081892624,41959525.34862137,30276205.34862137,30276205.34862137,0.0,0.0,0.0
14,49938518.65332121,41584431.7693374,29901111.7693374,29901111.7693374,0.0,0.0,0.0
15,50270740.673339404,41918328.17066329,30235008.17066329,30235008.17066329,0.0,0.0,0.0
16,54533415.83257508,44727246.29851435,33043926.29851435,33043926.29851435,0.0,0.0,0.0
17,56819333.93994539,45133232.98015187,33449912.98015187,33449912.98015187,0.0,0.0,0.0
18,54810147.406733386,43281738.77252286,31598418.77252286,31598418.77252286,0.0,0.0,0.0
19,52137958.14376706,39980536.092135474,28297216.092135474,28297216.092135474,0.0,0.0,0.0
20,48713404.91355779,35779278.54571569,24095958.54571569,24095958.54571569,0.0,0.0,0.0
21,45319119.19927206,32769239.78395627,21085919.78395627,21085919.78395627,0.0,0.0,0.0
22,41230121.92902639,28879285.19081586,17195965.19081586,17195965.19081586,0.0,0.0,0.0
23,38633601.455868974,26334596.252921604,14651276.252921604,14651276.252921604,0.0,0.0,0.0
24,38303541.40127388,26677653.035484403,14994333.035484403,14994333.035484403,0.0,0.0,0.0
25,38531989.0809827,27486510.091772176,15803190.091772176,15803190.091772176,0.0,0.0,0.0
26,37885561.41947224,27698742.04131435,16015422.041314349,16015422.041314349,0.0,0.0,0.0
27,37850249.317561425,28939185.60361406,17255865.60361406,17255865.60361406,0.0,0.0,0.0
28,37586489.53594176,29290263.19436281,17606943.19436281,17606943.19436281,0.0,0.0,0.0
29,38630718.83530482,30811703.998883765,19128383.998883765,19128383.998883765,0.0,0.0,0.0
30,43005816.19654231,34915986.99317389,23232666.99317389,23232666.99317389,0.0,0.0,0.0
31,49139312.10191083,41137914.76217399,29454594.762173988,29454594.762173988,0.0,0.0,0.0
32,53852396.7242948,45037801.70352152,33354481.70352152,33354481.70352152,0.0,0.0,0.0
33,57906081.89262966,47900550.39425719,36217230.39425719,36217230.39425719,0.0,0.0,0.0
34,59884280.254777074,49983092.830720395,38299772.830720395,38299772.830720395,0.0,0.0,0.0
35,60844192.90263876,50375081.527804755,38691761.527804755,38691761.527804755,0.0,0.0,0.0
36,61694565.969062775,49453303.76034213,37769983.76034213,37769983.76034213,0.0,0.0,0.0
37,61445939.94540492,48571356.935271315,36888036.935271315,36888036.935271315,0.0,0.0,0.0
38,60500440.40036397,47140799.99019797,35457479.99019797,35457479.99019797,0.0,0.0,0.0
39,60942922.65696086,47575069.1454224,35891749.1454224,35891749.1454224,0.0,0.0,0.0
40,64301896.26933576,52709224.45446127,41025904.45446127,41025904.45446127,0.0,0.0,0.0
41,66478274.79526842,54633464.46334534,42950144.46334534,42950144.46334534,0.0,0.0,0.0
42,64969222.929936305,53475515.0120942,41792195.0120942,41792195.0120942,0.0,0.0,0.0
43,61328473.15741582,49362356.15794214,37679036.15794214,37679036.15794214,0.0,0.0,0.0
44,56611785.25932667,44160343.05227403,32477023.052274033,32477023.052274033,0.0,0.0,0.0
45,50771595.996360324,37894369.7069919,26211049.706991903,26211049.706991903,0.0,0.0,0.0
46,44478114.64968153,32112305.143681534,20428985.143681534,20428985.143681534,0.0,0.0,0.0
47,39704494.99545041,27498738.2746083,15815418.2746083,15815418.2746083,0.0,0.0,0.0
48,38880786.16924477,26646465.2694553,14963145.269455299,14963145.269455299,0.0,0.0,0.0
49,38370562.32939035,25975470.48017982,14292150.48017982,14292150.48017982,0.0,0.0,0.0
50,38110405.82347589,25491880.17684431,13808560.17684431,13808560.17684431,0.0,0.0,0.0
51,37555501.364877164,25084042.430614006,13400722.430614006,13400722.430614006,0.0,0.0,0.0
52,37309757.96178344,24511802.374993965,12828482.374993965,12828482.374993965,0.0,0.0,0.0
53,38126260.23657871,25081413.14026292,13398093.14026292,13398093.14026292,0.0,0.0,0.0
54,42791060.9645132,30062137.860197406,18378817.860197406,18378817.860197406,0.0,0.0,0.0
55,49926988.1710646,37314632.9580646,25631312.9580646,25631312.9580646,0.0,0.0,0.0
56,54322263.87625114,41009135.73480175,29325815.734801747,29325815.734801747,0.0,0.0,0.0
57,57232989.990900815,43270670.887589075,31587350.887589075,31587350.887589075,0.0,0.0,0.0
58,58330547.77070065,44131932.95492737,32448612.95492737,32448612.95492737,0.0,0.0,0.0
59,58821313.921747044,44376864.40534623,32693544.40534623,32693544.40534623,0.0,0.0,0.0
60,59407927.20655141,45020414.86569716,33337094.86569716,33337094.86569716,0.0,0.0,0.0
61,58874642.402183816,44434364.79799758,32751044.79799758,32751044.79799758,0.0,0.0,0.0
62,58814828.02547769,44498598.65559915,32815278.655599147,32815278.655599147,0.0,0.0,0.0
63,59495847.13375796,45709058.22503731,34025738.22503731,34025738.22503731,0.0,0.0,0.0
64,63519264.786169246,49515640.07605994,37832320.07605994,37832320.07605994,0.0,0.0,0.0
65,66414857.14285715,52534195.59313245,40850875.59313245,40850875.59313245,0.0,0.0,0.0
66,65120560.50955413,51381188.49723429,39697868.49723429,39697868.49723429,0.0,0.0,0.0
67,62447650.59144677,48983613.641130984,37300293.641130984,37300293.641130984,0.0,0.0,0.0
68,58121557.77979981,44640922.90558928,32957602.905589283,32957602.905589283,0.0,0.0,0.0
69,52549452.22929936,39189646.44093093,27506326.440930933,27506326.440930933,0.0,0.0,0.0
70,46784211.10100092,33891110.246158816,22207790.246158816,22207790.246158816,0.0,0.0,0.0
71,43031039.12647861,30762035.728215456,19078715.728215456,19078715.728215456,0.0,0.0,0.0
72,43366143.767060965,32048692.78758728,20365372.78758728,20365372.78758728,0.0,0.0,0.0
73,42726922.65696087,31915782.592381917,20232462.592381917,20232462.592381917,0.0,0.0,0.0
74,41841958.14376705,32250019.35587231,20566699.35587231,20566699.35587231,0.0,0.0,0.0
75,41331013.648771614,32802890.938508455,21119570.938508455,21119570.938508455,0.0,0.0,0.0
76,41083108.28025478,34119921.67399162,22436601.67399162,22436601.67399162,0.0,0.0,0.0
77,42785295.72338488,36107630.41543751,24424310.415437512,24424310.415437512,0.0,0.0,0.0
78,47475319.38125569,41238026.21746621,29554706.217466213,29554706.217466213,0.0,0.0,0.0
79,54859872.61146497,49481581.06383339,37798261.06383339,37798261.06383339,0.0,0.0,0.0
80,58424953.59417653,53066213.46434252,41382893.46434252,41382893.46434252,0.0,0.0,0.0
81,60109124.65878071,54311479.01669164,42628159.01669164,42628159.01669164,0.0,0.0,0.0
82,60310908.09827115,54480590.116210416,42797270.116210416,42797270.116210416,0.0,0.0,0.0
83,60986161.96542311,54250883.18552028,42567563.18552028,42567563.18552028,0.0,0.0,0.0
84,61272982.71155596,51752123.00761264,40068803.00761264,40068803.00761264,0.0,0.0,0.0
85,61193710.64604186,50342494.90064511,38659174.90064511,38659174.90064511,0.0,0.0,0.0
86,60434860.782529555,49555148.02741215,37871828.02741215,37871828.02741215,0.0,0.0,0.0
