,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,20028713.21331523,0.0,0.0,8219070.0,105600.0,0,0
1,20381409.34817501,0.0,0.0,8219070.0,105600.0,0,0
2,19215888.471935946,0.0,0.0,8219070.0,105600.0,0,0
3,18151200.537127588,0.0,0.0,8219070.0,105600.0,0,0
4,16893808.21764389,0.0,0.0,8219070.0,105600.0,0,0
5,16931116.47124726,0.0,0.0,8219070.0,105600.0,0,0
6,18494571.19536224,0.0,0.0,8219070.0,105600.0,0,0
7,18086262.81622506,0.0,0.0,8219070.0,105600.0,0,0
8,19716427.589324202,0.0,0.0,8219070.0,105600.0,0,0
9,23019700.0,87266.91843191162,0.0,8219070.0,105600.0,0,0
10,23019700.0,1696480.0,1616719.5088118464,8219070.0,105600.0,0,0
11,23019700.0,1696480.0,4549039.5315865055,8219070.0,105600.0,0,0
12,23019700.0,1696480.0,6550151.576077431,8219070.0,105600.0,0,0
13,23019700.0,1696480.0,6948745.583979063,8219070.0,105600.0,0,0
14,23019700.0,1696480.0,6527285.939716682,8219070.0,105600.0,0,0
15,23019700.0,1696480.0,6610483.55598186,8219070.0,105600.0,0,0
16,23019700.0,1696480.0,9546611.372187115,8219070.0,105600.0,0,0
17,23019700.0,1696480.0,11161257.740397006,8219070.0,105600.0,0,0
18,23019700.0,1696480.0,9341064.707199678,8219070.0,105600.0,0,0
19,23019700.0,1696480.0,7053939.112333424,8219070.0,105600.0,0,0
20,23019700.0,1696480.0,4009951.335369721,8219070.0,105600.0,0,0
21,23019700.0,1696480.0,1343188.1000843942,8219070.0,105600.0,0,0
22,22817320.968364645,0.0,0.0,8219070.0,105600.0,0,0
23,20679626.130895615,0.0,0.0,8219070.0,105600.0,0,0
24,20594402.98300101,0.0,0.0,8219070.0,105600.0,0,0
25,21149469.193910554,0.0,0.0,8219070.0,105600.0,0,0
26,21018760.71680185,0.0,0.0,8219070.0,105600.0,0,0
27,21450086.073429275,0.0,0.0,8219070.0,105600.0,0,0
28,21444446.136707693,0.0,0.0,8219070.0,105600.0,0,0
29,22398609.511496678,0.0,0.0,8219070.0,105600.0,0,0
30,23019700.0,1696480.0,1348273.6551705822,8219070.0,105600.0,0,0
31,23019700.0,1696480.0,6389590.508143619,8219070.0,105600.0,0,0
32,23019700.0,1696480.0,9922685.524602026,8219070.0,105600.0,0,0
33,23019700.0,1696480.0,12767118.913824312,8219070.0,105600.0,0,0
34,23019700.0,1696480.0,14235485.366372988,8219070.0,105600.0,0,0
35,23019700.0,1696480.0,14900302.88365499,8219070.0,105600.0,0,0
36,23019700.0,1696480.0,15109164.167506926,8219070.0,105600.0,0,0
37,23019700.0,1696480.0,14888394.327984743,8219070.0,105600.0,0,0
38,23019700.0,1696480.0,13975775.949701525,8219070.0,105600.0,0,0
39,23019700.0,1696480.0,14358368.480897777,8219070.0,105600.0,0,0
40,23019700.0,1696480.0,17622709.472688287,8219070.0,105600.0,0,0
41,23019700.0,1696480.0,19541977.22399103,8219070.0,105600.0,0,0
42,23019700.0,1696480.0,18450916.52470521,8219070.0,105600.0,0,0
43,23019700.0,1696480.0,15185395.416486688,8219070.0,105600.0,0,0
44,23019700.0,1696480.0,11101580.290003985,8219070.0,105600.0,0,0
45,23019700.0,1696480.0,5903316.433303513,8219070.0,105600.0,0,0
46,23019700.0,1696480.0,530011.9736576453,8219070.0,105600.0,0,0
47,21148842.69484716,0.0,0.0,8219070.0,105600.0,0,0
48,20425219.09824828,0.0,0.0,8219070.0,105600.0,0,0
49,19860423.86904877,0.0,0.0,8219070.0,105600.0,0,0
50,19609466.05040613,0.0,0.0,8219070.0,105600.0,0,0
51,19194767.95586776,0.0,0.0,8219070.0,105600.0,0,0
52,18997322.084348775,0.0,0.0,8219070.0,105600.0,0,0
53,19743395.34593188,0.0,0.0,8219070.0,105600.0,0,0
54,23019700.0,781295.0191257372,0.0,8219070.0,105600.0,0,0
55,23019700.0,1696480.0,5287911.5167873055,8219070.0,105600.0,0,0
56,23019700.0,1696480.0,8812204.871054217,8219070.0,105600.0,0,0
57,23019700.0,1696480.0,10939873.559704043,8219070.0,105600.0,0,0
58,23019700.0,1696480.0,11815933.794202581,8219070.0,105600.0,0,0
59,23019700.0,1696480.0,12267693.975722902,8219070.0,105600.0,0,0
60,23019700.0,1696480.0,12872795.514924519,8219070.0,105600.0,0,0
61,23019700.0,1696480.0,12383492.812599868,8219070.0,105600.0,0,0
62,23019700.0,1696480.0,12323614.049172133,8219070.0,105600.0,0,0
63,23019700.0,1696480.0,13132881.364797108,8219070.0,105600.0,0,0
64,23019700.0,1696480.0,16236314.735883117,8219070.0,105600.0,0,0
65,23019700.0,1696480.0,18745739.91699568,8219070.0,105600.0,0,0
66,23019700.0,1696480.0,17742544.444868885,8219070.0,105600.0,0,0
67,23019700.0,1696480.0,15713101.277050756,8219070.0,105600.0,0,0
68,23019700.0,1696480.0,12085162.52397465,8219070.0,105600.0,0,0
69,23019700.0,1696480.0,7378123.745891571,8219070.0,105600.0,0,0
70,23019700.0,1696480.0,2695733.39599251,8219070.0,105600.0,0,0
71,23019700.0,1515585.4006678946,0.0,8219070.0,105600.0,0,0
72,23019700.0,1696480.0,574501.2494909167,8219070.0,105600.0,0,0
73,23019700.0,1696480.0,306399.787003234,8219070.0,105600.0,0,0
74,23019700.0,1696480.0,51340.44444394857,8219070.0,105600.0,0,0
75,23019700.0,1672974.3990328647,0.0,8219070.0,105600.0,0,0
76,23019700.0,1696480.0,41277.161384411156,8219070.0,105600.0,0,0
