,Wind Onshore,Wind Offshore,Solar,Hydro
0,2415727.2459789473,18207676.90877625,0.0,62481.0
1,2389819.2373421057,18305118.786055505,0.0,61596.0
2,2295991.249673685,18205317.686272502,0.0,58675.5
3,2285477.6403315794,18075752.060546253,0.0,49560.0
4,2227492.2637894736,17880013.237526998,0.0,48144.0
5,2151832.860805263,17605430.87503725,0.0,46728.0
6,1949837.1231315804,17362648.915778253,34.15384615384615,48763.5
7,1789021.9738421063,17386291.4389605,0.0,76995.0
8,1603029.005194736,16357773.418764751,46.96153846153846,66729.0
9,1549617.2003842115,14791786.18981875,2787.8076923076924,90004.5
10,1522066.8118736846,14447093.003847,6630.115384615385,110271.0
11,1514673.6757578945,13971519.254936252,10971.923076923076,108589.5
12,1514314.5264947372,13016908.37057625,15838.846153846152,95668.5
13,1417340.3427473688,9917548.666830003,12829.038461538461,96376.5
14,1540663.706321052,9649313.45117775,8973.923076923076,84871.5
15,1700867.0885210515,9324341.9282475,2155.9615384615386,89562.0
16,1937861.679221051,10982449.01172825,8.538461538461538,128944.5
17,2032479.7952684222,14645900.013696,4.269230769230769,125670.0
18,2163067.4380263155,13770307.51473825,0.0,125935.5
19,2202122.7363789463,15233906.88217125,0.0,106996.5
20,2341217.3633052623,16605225.920036249,0.0,87792.0
21,2267554.636089473,16341067.2492585,0.0,71065.5
22,2133992.3638263145,16701161.24812275,0.0,55401.0
23,2044661.2646684216,16952235.21581625,0.0,55755.0
24,1942184.5744736856,15946523.81154,0.0,55312.5
25,1646807.3590263154,15926145.877466999,0.0,55135.5
26,1369386.3933947368,15323478.297371998,0.0,49383.0
27,1104405.8243684212,13755117.47502375,0.0,45400.5
28,973104.0084473689,13002470.407883253,0.0,44250.0
29,991321.6121526319,11922329.725125747,0.0,43542.0
30,1039452.9521210529,12303958.515392251,0.0,43365.0
31,1272554.413342106,11129417.795538,0.0,45312.0
32,1520677.2924947368,11503125.82558125,38.42307692307692,67702.5
33,1789244.258115789,12471813.005022,392.7692307692308,97173.0
34,2105184.710226316,10982147.222859751,1502.7692307692307,90801.0
35,2233913.9982157904,11668568.39941275,2877.4615384615386,84960.0
36,2531780.9916631575,14176886.579950502,4089.9230769230767,82924.5
37,2478158.065326316,15807847.036164751,4358.884615384615,77703.0
38,2501897.3462842116,16885429.69898925,1951.0384615384614,77791.5
39,2440443.51,17157822.894607503,234.8076923076923,84429.0
40,1988225.568663158,14611601.469276,89.65384615384615,126466.5
41,1869316.101,15602898.86235675,29.884615384615383,128944.5
42,1738598.8733052637,15457704.88451175,0.0,124696.5
43,1878954.8906842114,16003011.023244001,0.0,116997.0
44,2041041.3798315795,16756721.536873499,0.0,91332.0
45,2253892.889321053,16930415.401593752,0.0,81951.0
46,2347496.4087,15521181.143186253,0.0,77703.0
47,2358429.1064052624,15091630.196721753,0.0,80623.5
48,2391953.7487736833,15052067.113151249,0.0,78145.5
49,2553778.1560263177,14827121.834080499,0.0,71685.0
50,2636888.6928789485,15137253.009159751,0.0,60003.0
51,2605339.3714578934,14974960.0572495,0.0,58587.0
52,2558317.0261736847,15903047.053278003,0.0,55932.0
53,2459779.3297894746,16817261.341954503,0.0,56994.0
54,2422031.5288894726,16253052.68139525,0.0,60091.5
