,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,0.0,0.0,0.0,0.0,0.0,2740000.0,4303000.0,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329000.0,3786640.0,62560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2342227181.989138,3214872336.656643,58805902.515249304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761447754.2304299,258873225.07544476,228015.73162790493,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1580779427.7587502,-2955999111.5813284,-58577886.78362137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7446088969.987953,6041241682.384845,2698698.900848628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20400243753.391655,6660685427.105794,5866736.740975268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011,0.0,0.0,0.0,0.0,0.0,2740000.0,4303000.0,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329000.0,3786640.0,62560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2474404567.7903004,3214872336.656643,58756398.66586553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976200936.7018969,117114096.6816735,129542.94017273319,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1498203631.088322,-3097758239.974996,-58626855.72569278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821806961.536244,1694316613.2377625,950494.6805618827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15950156059.003416,1868044777.5498953,2066292.7838301808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012,0.0,0.0,0.0,0.0,0.0,2740000.0,4303000.0,318000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329000.0,3786640.0,292560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2270067437.39634,3214872336.656643,225547706.02114254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929548521.7582258,625049764.2359858,11067.509020776117,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1340518915.6382134,-2589822572.4207764,-225536638.51212174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7365339051.919794,10700967261.791466,96096.78737331735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20179011101.150127,11798199847.619787,208906.0595072116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2013,0.0,0.0,0.0,0.0,0.0,2857647.0,4303000.0,568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428999.9499999997,3786640.0,522560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2275718256.953202,3214872336.656643,388770164.941769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661615971.1765765,233293297.57341945,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1614102285.7767284,-2981579039.083309,-388770164.941769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128722625.655298,4178987768.153096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14051294864.808962,4607483757.610967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2014,0.0,0.0,0.0,0.0,0.0,2975294.0,4303000.0,568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528999.9,3786640.0,522560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2417038040.6872573,3214872336.656643,388770164.941769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857734578.2254978,170027608.58414608,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1559303462.4618063,-3044844728.072553,-388770164.941769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7932702127.245003,3115040729.783323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21733430485.602703,3434444024.016912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2015,0.0,0.0,0.0,0.0,0.0,2975294.0,4303000.0,568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528999.9,3786640.0,522560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2410392663.7286954,3214872336.656643,388770164.941769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836808394.890468,122648725.70870245,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1573584268.8383956,-3092223610.947991,-388770164.941769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8086224280.2600975,2472395051.9822617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22154039124.000237,2725904136.6948843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016,0.0,0.0,0.0,0.0,0.0,2975294.0,4303000.0,818000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528999.9,3786640.0,752560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2507526925.637271,3214872336.656643,545014023.534119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891035728.9501092,92057852.84885973,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1616491196.687214,-3122814483.807817,-545014023.534119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8081152065.635218,1735283860.9959273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22140142645.575905,1913212636.1586876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017,0.0,0.0,0.0,0.0,0.0,3092941.0,4303000.0,1068000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628999.85,3786640.0,982560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2542943604.812453,3214872336.656643,738017563.9250116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897904971.4383621,70238997.38624705,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1645038633.3743806,-3144633339.270425,-738017563.9250116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004384407.457632,1149085371.217102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21929820294.404385,1266907796.2702336,0.0,0.0,0.0,0.0,64107.142857142855,0.0,0.0,0.0
8,2018,0.0,0.0,0.0,0.0,0.0,3210588.0,4303000.0,1318000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728999.8,3786640.0,1212560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2516798555.635162,3214872336.656643,953779070.1801112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961602022.6508836,53467756.06896266,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1555196532.9841757,-3161404580.5876937,-953779070.1801112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721169597.453514,782699385.4658076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23893615335.489006,862954118.4849018,0.0,0.0,0.0,0.0,67684.15178571425,0.0,0.0,0.0
9,2019,0.0,0.0,0.0,0.0,0.0,3328235.0,2323000.0,1568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828999.75,2044240.0,1442560.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,2520091246.7132316,1633565252.312561,1144272754.9581065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291119882.3114103,27163327.956759725,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-2228971364.401726,-1606401924.3558128,-1144272754.9581065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136313206.598386,405082653.3054714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852912894.790128,446618140.3588441,0.0,0.0,0.0,0.0,71261.16071428561,0.0,0.0,0.0
