,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,0.0,0.0,0,11440730.0,0.0,0.0,0.0
1,0.0,0.0,0,11440730.0,0.0,0.0,0.0
2,0.0,0.0,0,11280730.0,0.0,0.0,0.0
3,0.0,0.0,0,11120730.0,0.0,0.0,0.0
4,0.0,0.0,0,10960730.0,0.0,0.0,0.0
5,0.0,0.0,0,11120730.0,0.0,0.0,0.0
6,0.0,0.0,0,11600730.0,0.0,0.0,0.0
7,0.0,0.0,0,11760730.0,0.0,0.0,0.0
8,0.0,0.0,0,11917530.0,1217920.0,890910.7981457748,0.0
9,0.0,0.0,0,11917530.0,1217920.0,3520000.0,1308023.5349109843
10,0.0,0.0,0,11917530.0,1217920.0,3520000.0,4592086.637109321
11,1474334.9556702748,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
12,3451796.381340131,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
13,5237350.562600873,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
14,4297241.750914454,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
15,3791781.4692370743,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
16,5085246.804640304,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
17,5143539.353166245,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
18,2943158.3705768213,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
19,105522.84346397966,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
20,0.0,0.0,0,11917530.0,1217920.0,3520000.0,1985080.246474944
21,0.0,0.0,0,11917530.0,1217920.0,3370810.2615989037,0.0
22,0.0,0.0,0,11917530.0,1217920.0,853188.789518021,0.0
23,0.0,0.0,0,11917530.0,456282.96144665405,0.0,0.0
24,0.0,0.0,0,11917530.0,1185721.4658555202,0.0,0.0
25,0.0,0.0,0,11917530.0,1217920.0,2085070.8539866582,0.0
26,0.0,0.0,0,11917530.0,1217920.0,3520000.0,64460.44087867625
27,0.0,0.0,0,11917530.0,1217920.0,3520000.0,2289457.9121157825
28,0.0,0.0,0,11917530.0,1217920.0,3520000.0,3180480.3750553206
29,0.0,0.0,0,11917530.0,1217920.0,3520000.0,4267591.586581498
30,1440763.3517905697,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
31,5291288.596267488,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
32,7304662.59933392,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
33,8419036.788505003,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
34,8452849.253832206,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
35,8156733.87350139,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
36,6064017.528740011,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
37,5689870.257779092,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
38,4476099.369809132,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
39,5167810.807425018,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
40,11527796.83175902,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
41,13741839.127714507,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
42,13429137.072730258,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
43,9401961.935899116,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
44,4356072.124638949,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
45,0.0,0.0,0,11917530.0,1217920.0,3520000.0,4144357.16144526
46,0.0,0.0,0,11917530.0,1217920.0,2409111.9080393948,0.0
47,0.0,0.0,0,11760730.0,0.0,0.0,0.0
48,0.0,0.0,0,11600730.0,0.0,0.0,0.0
49,0.0,0.0,0,11440730.0,0.0,0.0,0.0
50,0.0,0.0,0,11280730.0,0.0,0.0,0.0
51,0.0,0.0,0,11120730.0,0.0,0.0,0.0
52,0.0,0.0,0,11120730.0,0.0,0.0,0.0
53,0.0,0.0,0,11280730.0,0.0,0.0,0.0
54,0.0,0.0,0,11917530.0,1217920.0,376545.42497711256,0.0
55,0.0,0.0,0,11917530.0,1217920.0,3520000.0,2984981.9859289825
56,0.0,0.0,0,11917530.0,1217920.0,3520000.0,5905749.388281461
57,1375694.2714992575,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
58,1898770.886519786,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
59,1523299.1743330546,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
60,2510659.925084479,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
61,1827134.5141458474,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
62,1896856.9415095598,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
63,3846776.4153697044,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
64,7139891.497937016,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
65,10523492.678513244,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
66,9745514.57762463,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
67,7553868.200686939,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
68,3903606.611691974,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
69,0.0,0.0,0,11917530.0,1217920.0,3520000.0,5597450.235538688
70,0.0,0.0,0,11917530.0,1217920.0,3520000.0,2010826.8265342265
71,0.0,0.0,0,11917530.0,1217920.0,3520000.0,609250.4939675406
72,0.0,0.0,0,11917530.0,1217920.0,3520000.0,3280073.612939436
73,0.0,0.0,0,11917530.0,1217920.0,3520000.0,4178495.0550292097
74,0.0,0.0,0,11917530.0,1217920.0,3520000.0,5768099.07741005
75,991680.6986087859,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
76,2094842.9772645235,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
77,3630296.852591552,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
78,7109561.071468487,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
79,13356151.640966736,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
80,16411308.160618246,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
81,17855600.42138049,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
82,16778557.597219363,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
83,15544366.840245955,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
84,13550955.954130515,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
85,12436833.735971346,0.0,0,11917530.0,1217920.0,3520000.0,5950000.0
