,Nuclear,Biomass,BECCS,CCGT,OCGT
0,5822280.0,9460000.0,7480000.0,6362778.741008003,0.0
1,5822280.0,9460000.0,7480000.0,6593792.3672328815,0.0
2,5822280.0,9460000.0,7480000.0,5622356.2957386,0.0
3,5822280.0,9460000.0,7480000.0,4746298.836541729,0.0
4,5822280.0,9460000.0,7480000.0,3762173.1025548317,0.0
5,5822280.0,9460000.0,7480000.0,3835486.092905367,0.0
6,5822280.0,9460000.0,7480000.0,5079375.617037579,0.0
7,5822280.0,9460000.0,7480000.0,4839941.115977516,0.0
8,5822280.0,9460000.0,7480000.0,6331786.3167501455,0.0
9,5822280.0,9460000.0,7480000.0,9706439.519875262,0.0
10,5822280.0,9460000.0,7480000.0,12531133.552339206,0.0
11,5822280.0,9460000.0,7480000.0,15033337.046327466,0.0
12,5822280.0,9460000.0,7480000.0,16880359.74393311,0.0
13,5822280.0,9460000.0,7480000.0,18199295.515853927,0.0
14,5822280.0,9460000.0,7480000.0,17942081.69030238,0.0
15,5822280.0,9460000.0,7480000.0,18233158.84413369,0.0
16,5822280.0,9460000.0,7480000.0,20412201.71538917,0.0
17,5822280.0,9460000.0,7480000.0,20502258.51135795,0.0
18,5822280.0,9460000.0,7480000.0,19406434.77251106,0.0
19,5822280.0,9460000.0,7480000.0,18341348.600283794,0.0
20,5822280.0,9460000.0,7480000.0,15172737.651358634,0.0
21,5822280.0,9460000.0,7480000.0,11959019.704665478,0.0
22,5822280.0,9460000.0,7480000.0,8916357.115742821,0.0
23,5822280.0,9460000.0,7480000.0,7068920.452406631,0.0
24,5822280.0,9460000.0,7480000.0,9157830.388326133,0.0
25,5822280.0,9460000.0,7480000.0,9480759.533319646,0.0
26,5822280.0,9460000.0,7480000.0,9386409.71775467,0.0
27,5822280.0,9460000.0,7480000.0,10163587.714700816,0.0
28,5822280.0,9460000.0,7480000.0,10352351.025338247,0.0
29,5822280.0,9460000.0,7480000.0,11597217.262000332,0.0
30,5822280.0,9460000.0,7480000.0,14709675.469518557,0.0
31,5822280.0,9460000.0,7480000.0,19730935.689097043,0.0
32,5822280.0,9460000.0,7480000.0,22907093.786093734,0.0
