,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,35937880.800727926,-696417.4915702017,2907863.494736841,20503065.303078737,0.0,503731.0,11220000.0,803221.0029123314,5208450.0,0.0,696417.4915702017,0.0,0.0
1,36287118.28935395,-696417.4915702017,2876677.4605263113,20612791.3918665,0.0,496596.0,11220000.0,1081053.4369611293,5208450.0,0.0,696417.4915702017,0.0,0.0
2,34863303.912647866,-696417.4915702017,2763734.6684210477,20500408.660317503,0.0,473050.5,11126110.083909314,0.0,5208450.0,0.0,696417.4915702017,0.0,0.0
3,33602019.29026387,-696417.4915702017,2751079.207894741,20354509.076388747,0.0,399560.0,10096871.005980387,0.0,5208450.0,0.0,696417.4915702017,0.0,0.0
4,32131192.17470428,-696417.4915702017,2681280.9473684095,20134094.034381002,0.0,388144.0,8927673.192954857,0.0,5208450.0,0.0,696417.4915702017,0.0,0.0
5,32039181.52866242,-696417.4915702017,2590208.076315787,19824895.879261732,0.0,376728.0,9247349.573084883,0.0,5208450.0,0.0,696417.4915702017,0.0,0.0
6,33473741.674249314,-696417.4915702017,2347061.407894733,19551507.110884763,11954.153846153848,393138.5,11170080.501623675,0.0,5208450.0,0.0,696417.4915702017,0.0,0.0
7,33067417.288444042,-696417.4915702017,2153484.710526324,19578130.1775815,0.0,620745.0,10715057.400336228,0.0,5208450.0,0.0,696417.4915702017,0.0,0.0
8,34428100.27297543,-696417.4915702017,1929600.9236842124,18419949.90894425,16436.961538461535,537979.0,11220000.0,2304133.478808511,5208450.0,0.0,696417.4915702017,0.0,0.0
9,38132704.094631486,-696417.4915702017,1865307.9710526266,16656543.26570624,975757.8076923081,725629.5,11220000.0,4400000.0,5565250.0,0.0,696417.4915702017,0.0,0.0
10,41760072.70245678,-696417.4915702017,1832144.9684210487,16268395.621341012,2320600.115384616,889021.0,11220000.0,4400000.0,6137730.0,0.0,696417.4915702017,0.0,0.0
11,44893135.941765234,-573991.2508579643,1823245.689473688,15732867.685558757,3840271.923076921,875464.5,11220000.0,4400000.0,6490530.0,24.224999999999994,1084723.1695138493,0.0,0.0
12,46888490.90081891,-221274.40263713384,1822813.3736842137,14657911.80847876,5543738.846153844,771293.5,11220000.0,4400000.0,6490530.0,24.224999999999994,2203453.550139241,0.0,0.0
13,46961696.451319374,912008.2428696519,1706083.4368420984,11167824.922489995,4490279.03846154,777001.5,11220000.0,4400000.0,6490530.0,24.224999999999994,5797945.085656072,0.0,0.0
14,46539925.02274794,1193403.8054647427,1854530.4552631625,10865774.080383243,3140953.9230769216,684246.5,11220000.0,4400000.0,6490530.0,24.224999999999994,6690462.033559861,0.0,0.0
15,46849537.48862602,1872074.1419952158,2047370.7552631528,10499834.351242498,754605.9615384617,722062.0,11220000.0,4400000.0,6490530.0,24.224999999999994,8843036.053586673,0.0,0.0
16,50822113.92174704,2412439.6791977026,2332646.305263152,12366974.128734756,2988.538461538462,1039569.5,11220000.0,4400000.0,6490530.0,24.224999999999994,10556941.545089886,0.0,0.0
17,52952462.60236577,1905811.857593108,2446540.192105265,16492265.647487987,1494.269230769231,1013170.0,11220000.0,4400000.0,6490530.0,24.224999999999994,8982626.410948623,0.0,0.0
18,51080012.37488625,160120.3336468879,2603731.381578944,15506289.77176474,0.0,1015310.5,11220000.0,4400000.0,6490530.0,24.224999999999994,9684006.162895663,0.0,0.0
19,48589680.436760694,0.0,2650743.0947368382,17154400.81626374,0.0,862621.5,11220000.0,4400000.0,6490530.0,24.224999999999994,5811360.8007601,0.0,0.0
20,45398187.07916287,-441592.0612883682,2818174.326315789,18698598.020858753,0.0,707792.0,11220000.0,4400000.0,6490530.0,24.224999999999994,1504660.5682767013,0.0,0.0
21,42234901.36487715,-696417.4915702017,2729504.8973684185,18401137.641675483,0.0,572940.5,11220000.0,4400000.0,6137730.0,0.0,696417.4915702017,0.0,0.0
22,38424183.07552319,-696417.4915702017,2568733.0815789574,18806627.634218242,0.0,446651.0,11220000.0,4400000.0,5374850.0,0.0,696417.4915702017,0.0,0.0
23,36004370.24567789,-696417.4915702017,2461203.2921052594,19089353.76019874,0.0,449505.0,11220000.0,2784308.19337387,5208450.0,0.0,696417.4915702017,0.0,0.0
24,35696772.61146496,-1165530.0639737034,2337849.868421052,17956855.270620007,0.0,445937.5,11220000.0,3736129.972423911,5208450.0,0.0,1165530.0639737034,0.0,0.0
25,35909673.15741584,-1165530.0639737034,1982297.8815789397,17933908.350201007,0.0,444510.5,11220000.0,4328956.425635889,5208450.0,0.0,1165530.0639737034,0.0,0.0
26,35307238.489535935,-1165530.0639737034,1648360.223684215,17255264.23691599,0.0,398133.0,11220000.0,4400000.0,5208450.0,0.0,1165530.0639737034,0.0,0.0
27,35274329.572338484,-1165530.0639737034,1329397.3421052648,15489184.76832125,0.0,366025.5,11220000.0,4400000.0,5565250.0,0.0,1165530.0639737034,0.0,0.0
28,35028520.109190166,-1165530.0639737034,1171346.4868421014,14641653.694199739,0.0,356750.0,11220000.0,4400000.0,5750850.0,0.0,1165530.0639737034,0.0,0.0
29,36001683.803457685,-1165530.0639737034,1193275.413157897,13425342.84542726,0.0,351042.0,11220000.0,4400000.0,6137730.0,0.0,1165530.0639737034,0.0,0.0
30,40079031.48316651,-833177.0167579083,1251212.1552631594,13855082.457326759,0.0,349615.0,11220000.0,4400000.0,6490530.0,24.224999999999994,3345744.6623345036,0.0,0.0
31,45795108.917197436,65124.26939702779,1531801.4605263209,12532470.835813997,0.0,365312.0,11220000.0,4400000.0,6490530.0,24.224999999999994,9189846.126460085,0.0,0.0
32,50187441.94722474,575771.5915126968,1830472.3736842081,12953291.140493745,13448.423076923073,545827.5,11220000.0,4400000.0,6490530.0,24.224999999999994,12158076.693457177,0.0,0.0
33,53965251.31938124,869650.3974565063,2153752.278947362,14044097.869866,137472.7692307692,783423.0,11220000.0,4400000.0,6490530.0,24.224999999999994,13866300.778880622,0.0,0.0
34,55808822.292993635,1281175.8569890596,2534056.681578948,12366634.29422925,525982.7692307691,732051.0,11220000.0,4400000.0,6490530.0,24.224999999999994,16258367.465965645,0.0,0.0
35,56703407.552320294,1212570.1374081057,2689010.928947375,13139590.574088259,1007137.4615384617,684960.0,11220000.0,4400000.0,6490530.0,24.224999999999994,15859584.22533815,0.0,0.0
36,57495908.00727932,801785.5256990753,3047559.9157894677,15964125.066551486,1431509.9230769235,668549.5,11220000.0,4400000.0,6490530.0,24.224999999999994,13471823.85116238,0.0,0.0
37,57264202.36578707,500028.91465953365,2983012.8315789546,17800695.921144243,1525648.8846153843,626453.0,11220000.0,4400000.0,6490530.0,24.224999999999994,11717808.588788958,0.0,0.0
38,56383049.317561395,311981.89987635985,3011588.3210526374,19014126.26791777,682881.0384615384,627166.5,11220000.0,4400000.0,6490530.0,24.224999999999994,10624751.06525312,0.0,0.0
39,56795418.19836212,418664.2478447184,2937615.0,19320859.274322476,82184.80769230772,680679.0,11220000.0,4400000.0,6490530.0,24.224999999999994,11244861.6435026,0.0,0.0
40,59925794.99545041,1336633.1180349458,2393270.415789469,16453643.186227985,31379.65384615386,1019591.5,11220000.0,4400000.0,6490530.0,24.224999999999994,16580722.896551883,0.0,0.0
41,61954058.87170152,1491648.7482838668,2250136.4999999925,17569910.53252023,10459.88461538461,1039569.5,11220000.0,4400000.0,6490530.0,24.224999999999994,17481779.48128207,0.0,0.0
42,60547706.36942676,1338874.955718588,2092789.3263157806,17406412.375985254,0.0,1005321.5,11220000.0,4400000.0,6490530.0,24.224999999999994,16593753.986407172,0.0,0.0
43,57154729.84531391,153292.27371858433,2261738.921052634,18020463.65933199,0.0,943247.0,11220000.0,4400000.0,6490530.0,24.224999999999994,13665433.76621072,0.0,0.0
44,52759038.762511365,-29790.98538455926,2456845.957894737,18869192.245520514,0.0,736332.0,11220000.0,4400000.0,6490530.0,24.224999999999994,8615905.319480674,0.0,0.0
45,47316306.82438579,-799494.0828342033,2713059.955263157,19064783.18603125,0.0,660701.0,11220000.0,4400000.0,6490530.0,24.224999999999994,3566702.540925584,0.0,0.0
46,41451131.84713374,-1165530.0639737034,2825732.549999997,17477890.900308736,0.0,626453.0,11220000.0,4400000.0,6137730.0,0.0,1165530.0639737034,0.0,0.0
47,37002383.53048225,-1165530.0639737034,2838892.4763157764,16994187.72661526,0.0,649998.5,11220000.0,4400000.0,5374850.0,0.0,1165530.0639737034,0.0,0.0
