bidPrice,Capacity,indx,Type,ConstructionTime,DeRateCap,Battery,bidBus,STRIKEPriceGBP
0.0,250000,7.0,OCGT,2,230000.0,0,5,0.0
0.0,250000,43.0,OCGT,2,230000.0,0,8,0.0
0.0,500000,13.0,BECCS,3,440000.0,0,30,0.0
0.0,250000,13.0,OCGT,2,230000.0,0,21,0.0
0.0,117647,14.0,CCGT,3,99999.95,0,29,0.0
0.0,250000,14.0,OCGT,2,230000.0,0,19,0.0
0.0,117647,9.0,CCGT,3,99999.95,0,25,0.0
0.0,117647,1.0,CCGT,3,99999.95,0,14,0.0
0.0,117647,11.0,CCGT,3,99999.95,0,26,0.0
0.0,117647,47.0,CCGT,3,99999.95,0,13,0.0
