,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,35027383.07552322,17111551.940062698,0.0,2079996.9478664417,0,0.0,0.0
1,35367772.52047315,17382137.227194205,0.0,2079996.9478664417,0,0.0,0.0
2,33980030.93721566,16146753.259452507,0.0,2079996.9478664417,0,0.0,0.0
3,32750701.364877168,15049310.132942956,0.0,2079996.9478664417,0,0.0,0.0
4,31317138.125568707,13829583.539663445,0.0,2079996.9478664417,0,0.0,0.0
5,31227458.59872612,14035666.66612875,0.0,2079996.9478664417,0,0.0,0.0
6,32625673.703366693,15778537.032786328,0.0,2079996.9478664417,0,0.0,0.0
7,32229643.676069155,15436061.880790211,0.0,2079996.9478664417,0,0.0,0.0
8,33555853.32120109,17812696.073459998,0.0,2079996.9478664417,0,0.0,0.0
9,37166599.81801639,22834144.932416186,4233614.932416186,5134932.004594157,0,0.0,0.0
10,40702067.879890814,26671852.31544304,8071322.315443039,7904184.052555091,0,0.0,0.0
11,43755753.958143786,30153544.48539581,11553014.485395811,10416539.010792347,0,0.0,0.0
12,45700555.95996362,32961601.41550714,14361071.415507142,12442805.379847426,0,0.0,0.0
13,45771906.824385814,35873177.039397955,17272647.039397955,14543769.824117662,0,0.0,0.0
14,45360821.1101001,35638757.915883705,17038227.915883705,14374615.281292392,0,0.0,0.0
15,45662589.44494996,36131170.073122025,17530640.073122025,14729935.06958683,0,0.0,0.0
16,49534519.381255694,38329142.57495468,19728612.57495468,16315970.492449429,0,0.0,0.0
17,51610894.99545042,37067169.11050387,18466639.110503867,15405342.804585839,0,0.0,0.0
18,49785883.8944495,35942516.72266266,17341986.722662657,15609710.13466792,0,0.0,0.0
19,47358645.313921764,32198387.94346124,13597857.94346124,13597857.94346124,0,0.0,0.0
20,44248009.46314832,27789747.264950946,9189217.264950946,9189217.264950946,0,0.0,0.0
21,41164866.60600547,25007063.93000021,6406533.930000208,6702889.064250641,0,0.0,0.0
22,37450694.08553231,21071531.880445465,2471001.8804454654,3863047.695352534,0,0.0,0.0
23,35092187.98908099,18544979.138515197,0.0,2079996.9478664417,0,0.0,0.0
24,34792383.43949044,19211943.308227282,611413.308227282,3732409.6829181155,0,0.0,0.0
25,34999890.08189264,19626929.0423558,1026399.0423557982,4057239.8163637747,0,0.0,0.0
26,34412718.28935396,19762830.956501327,1162300.9565013275,4163617.056054,0,0.0,0.0
27,34380643.130118296,21308993.83305251,2708463.8330525085,5373876.2341762725,0,0.0,0.0
28,34141061.32848044,21828687.667904124,3228157.6679041237,5780666.64609308,0,0.0,0.0
29,35089569.60873521,23733642.376711525,5133112.376711525,7271770.17419223,0,0.0,0.0
30,39063616.378525935,27335265.172086462,8734735.172086462,10090940.851708256,0,0.0,0.0
31,44634875.15923567,33807329.425456725,15206799.425456725,15150238.632364428,0,0.0,0.0
32,48915927.02456779,37572444.226188235,18971914.226188235,17988015.99397392,0,0.0,0.0
33,52598024.385805294,40185246.99893242,21584716.99893242,19957292.616669063,0,0.0,0.0
34,54394887.89808916,43119338.39397155,24518808.393971547,22168725.35601542,0,0.0,0.0
35,55266808.55323021,43298560.12049964,24698030.12049964,22303805.263313655,0,0.0,0.0
