,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,1205600.0,15877026.332217064,0.0,0.0
1,8219070.0,1205600.0,16223395.20358105,0.0,0.0
2,8219070.0,1205600.0,15134692.117843203,0.0,0.0
3,8219070.0,1205600.0,14114792.526968516,0.0,0.0
4,8219070.0,1205600.0,12929207.122524112,0.0,0.0
5,8219070.0,1205600.0,13015257.95942805,0.0,0.0
6,8219070.0,1205600.0,14632035.112107243,0.0,0.0
7,8219070.0,1205600.0,14290258.072137002,0.0,0.0
8,8219070.0,1205600.0,16024731.571632758,0.0,0.0
9,8219070.0,1205600.0,19450007.136215482,0.0,0.0
10,8219070.0,1205600.0,22618029.45933535,0.0,0.0
11,8219070.0,1205600.0,23019700.0,2487147.228503205,0.0
12,8219070.0,1205600.0,23019700.0,3536480.0,968024.7216549962
13,8219070.0,1205600.0,23019700.0,3536480.0,1616127.9118244122
14,8219070.0,1205600.0,23019700.0,3536480.0,1179694.931062229
15,8219070.0,1205600.0,23019700.0,3536480.0,1220076.1848241836
16,8219070.0,1205600.0,23019700.0,3536480.0,3854446.629339189
17,8219070.0,1205600.0,23019700.0,3536480.0,5125208.565128997
18,8219070.0,1205600.0,23019700.0,3536480.0,3366597.966548428
19,8219070.0,1205600.0,23019700.0,3536480.0,1026290.7097010612
20,8219070.0,1205600.0,23019700.0,1453799.3308722675,0.0
21,8219070.0,1205600.0,21931843.698578477,0.0,0.0
22,8219070.0,1205600.0,18809271.725309268,0.0,0.0
23,8219070.0,1205600.0,16747505.102821067,0.0,0.0
24,8219070.0,1205600.0,16777201.205815949,0.0,0.0
25,8219070.0,1205600.0,17434622.74879787,0.0,0.0
26,8219070.0,1205600.0,17461129.284477744,0.0,0.0
27,8219070.0,1205600.0,18098205.50928144,0.0,0.0
28,8219070.0,1205600.0,18198621.72065191,0.0,0.0
29,8219070.0,1205600.0,19197007.951420236,0.0,0.0
30,8219070.0,1205600.0,22715572.894673415,0.0,0.0
31,8219070.0,1205600.0,23019700.0,3536480.0,1054011.0692186502
32,8219070.0,1205600.0,23019700.0,3536480.0,4360409.447877951
33,8219070.0,1205600.0,23019700.0,3536480.0,6944803.373174644
34,8219070.0,1205600.0,23019700.0,3536480.0,8356771.070704074
35,8219070.0,1205600.0,23019700.0,3536480.0,8904646.676216215
36,8219070.0,1205600.0,23019700.0,3536480.0,8811028.83271487
37,8219070.0,1205600.0,23019700.0,3536480.0,8501527.075242653
38,8219070.0,1205600.0,23019700.0,3536480.0,7527430.276186079
39,8219070.0,1205600.0,23019700.0,3536480.0,7902672.980858415
40,8219070.0,1205600.0,23019700.0,3536480.0,11428314.127523115
41,8219070.0,1205600.0,23019700.0,3536480.0,13269767.376749963
42,8219070.0,1205600.0,23019700.0,3536480.0,12271531.171871038
43,8219070.0,1205600.0,23019700.0,3536480.0,9003365.005365811
44,8219070.0,1205600.0,23019700.0,3536480.0,4919931.896750294
45,8219070.0,1205600.0,23019700.0,3307291.2555384263,0.0
46,8219070.0,1205600.0,21167008.293826267,0.0,0.0
47,8219070.0,1205600.0,17208433.50136613,0.0,0.0
48,8219070.0,1205600.0,16494953.867783353,0.0,0.0
49,8219070.0,1205600.0,15899664.104754243,0.0,0.0
50,8219070.0,1205600.0,15603272.548075072,0.0,0.0
51,8219070.0,1205600.0,15224367.46672133,0.0,0.0
52,8219070.0,1205600.0,14984833.643473916,0.0,0.0
53,8219070.0,1205600.0,15683250.837500669,0.0,0.0
54,8219070.0,1205600.0,19683701.14712108,0.0,0.0
55,8219070.0,1205600.0,23019700.0,2715311.556662172,0.0
56,8219070.0,1205600.0,23019700.0,3536480.0,2508904.8255662844
57,8219070.0,1205600.0,23019700.0,3536480.0,4514824.688215658
58,8219070.0,1205600.0,23019700.0,3536480.0,5359729.06054949
59,8219070.0,1205600.0,23019700.0,3536480.0,5745134.122096568
60,8219070.0,1205600.0,23019700.0,3536480.0,6359426.497810625
61,8219070.0,1205600.0,23019700.0,3536480.0,5849943.94837813
62,8219070.0,1205600.0,23019700.0,3536480.0,5783374.50421986
63,8219070.0,1205600.0,23019700.0,3536480.0,6647019.165077529
64,8219070.0,1205600.0,23019700.0,3536480.0,9670700.984083958
65,8219070.0,1205600.0,23019700.0,3536480.0,12165881.771455286
66,8219070.0,1205600.0,23019700.0,3536480.0,11208919.12485864
67,8219070.0,1205600.0,23019700.0,3536480.0,9243720.47849907
68,8219070.0,1205600.0,23019700.0,3536480.0,5699071.353120469
69,8219070.0,1205600.0,23019700.0,3536480.0,1142127.0423959643
70,8219070.0,1205600.0,23019700.0,205661.25898321718,0.0
71,8219070.0,1205600.0,20543109.040014196,0.0,0.0
72,8219070.0,1205600.0,21454100.571145095,0.0,0.0
73,8219070.0,1205600.0,21289372.963467836,0.0,0.0
74,8219070.0,1205600.0,21248315.709024742,0.0,0.0
75,8219070.0,1205600.0,21348053.218575027,0.0,0.0
76,8219070.0,1205600.0,21653604.203202665,0.0,0.0
77,8219070.0,1205600.0,23019700.0,101811.61075100303,0.0
78,8219070.0,1205600.0,23019700.0,3536480.0,485436.5275674537
79,8219070.0,1205600.0,23019700.0,3536480.0,6781813.109140977
80,8219070.0,1205600.0,23019700.0,3536480.0,9720724.881089337
81,8219070.0,1205600.0,23019700.0,3536480.0,10897286.337926306
