,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,0.0,0.0,124000,0.0,0.0,0.0,1744772.727272722
2,1764705.0,250000.0,0,0,0.0,0.0,0.0,0,750000.0,500000.0,0.0,0.0
3,823529.0,0.0,0,0,0.0,0.0,0.0,0,750000.0,0.0,0.0,1308579.5454545415
4,1411764.0,1000000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,1.5,2180965.9090909027
5,2352940.0,1750000.0,0,0,0.0,0.0,0.0,2000,1500000.0,0.0,0.0,436193.1818181805
6,1411764.0,750000.0,0,0,0.0,0.0,0.0,3000,0.0,0.0,1.5,2180965.9090909027
7,1411764.0,250000.0,0,1205000,0.0,0.0,0.0,0,500000.0,500000.0,0.0,436193.1818181805
8,1529411.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.5,436193.1818181805
9,1294117.0,1250000.0,0,0,150000.0,0.0,0.0,6000,750000.0,0.0,1.5,436193.1818181805
10,1294117.0,1000000.0,0,1190000,62100.0,2951000.0,0.0,0,0.0,0.0,0.0,0.0
11,470588.0,1000000.0,0,2390000,367200.0,0.0,0.0,0,500000.0,0.0,0.0,0.0
12,1176470.0,250000.0,0,0,285714.0,0.0,0.0,42000,750000.0,500000.0,0.0,1308579.5454545415
13,823529.0,500000.0,0,500000,2285712.0,0.0,0.0,0,0.0,0.0,0.0,0.0
14,1529411.0,1250000.0,0,500000,0.0,0.0,0.0,0,500000.0,0.0,1.5,872386.363636361
15,823529.0,1500000.0,0,500000,1999998.0,0.0,0.0,0,250000.0,0.0,0.0,1308579.5454545415
16,1294117.0,750000.0,0,0,1567713.0,0.0,0.0,0,500000.0,0.0,0.0,436193.1818181805
17,1647058.0,1000000.0,0,500000,2571426.0,0.0,0.0,0,500000.0,0.0,3.0,872386.363636361
18,1411764.0,250000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.5,436193.1818181805
19,1294117.0,500000.0,0,0,3316997.0,0.0,0.0,0,0.0,0.0,1.5,872386.363636361
20,1058823.0,1000000.0,0,1688000,3361140.0,0.0,0.0,0,500000.0,0.0,0.0,872386.363636361
21,1411764.0,1500000.0,0,0,0.0,0.0,111000.0,0,500000.0,0.0,0.0,436193.1818181805
22,823529.0,500000.0,0,500000,0.0,0.0,0.0,0,500000.0,500000.0,1.5,872386.363636361
23,941176.0,500000.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,4.5,1308579.5454545415
24,1294117.0,250000.0,0,500000,0.0,0.0,0.0,0,250000.0,0.0,0.0,872386.363636361
25,1294117.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,436193.1818181805
26,1411764.0,500000.0,0,500000,0.0,0.0,0.0,0,250000.0,1000000.0,0.0,1308579.5454545415
27,1411764.0,500000.0,0,1040000,630000.0,0.0,0.0,0,500000.0,0.0,1.5,436193.1818181805
28,941176.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0.0,0.0
29,1411764.0,750000.0,0,0,563200.0,0.0,0.0,0,0.0,0.0,4.5,436193.1818181805
30,941176.0,1250000.0,0,0,0.0,0.0,0.0,0,500000.0,500000.0,1.5,1744772.727272722
