,Wind Onshore,Wind Offshore,Solar,Hydro
0,2915198.645894737,1274457.6967500001,0.0,502672.0
1,2883933.944210526,1281278.2017,0.0,495552.0
2,2770706.251368421,1274292.5615,0.0,472056.0
3,2758018.867157895,1265223.53475,0.0,398720.0
4,2688044.5389473685,1251522.6738,0.0,387328.0
5,2596741.934526316,1232303.11015,0.0,375936.0
6,2352981.923157895,1215309.43555,34.15384615384615,392312.0
7,2158916.924210526,1216964.3087,0.0,619440.0
8,1934468.3854736844,1144972.54865,46.96153846153846,536848.0
9,1870013.2524210527,1035360.2962500001,2787.8076923076924,724104.0
10,1836766.5953684212,1011233.2818000001,6630.115384615385,887152.0
11,1827844.8677894739,977945.20075,10971.923076923076,873624.0
12,1827411.461473684,911126.61675,15838.846153846152,769672.0
13,1710387.0707368422,694185.0020000001,12829.038461538461,775368.0
14,1859208.550105263,675409.7108500001,8973.923076923076,682808.0
15,2052535.2941052632,652663.1265,2155.9615384615386,720544.0
16,2338530.4581052633,768723.36555,8.538461538461538,1037384.0
17,2452711.644842106,1025148.9024,4.269230769230769,1011040.0
18,2610299.352631579,963861.2595500001,0.0,1013176.0
19,2657429.653894737,1066306.80975,0.0,860808.0
20,2825283.2345263157,1162293.14075,0.0,706304.0
21,2736390.1349473684,1143803.1898999999,0.0,571736.0
22,2575212.7686315784,1169008.19385,0.0,445712.0
23,2467411.7328421054,1186582.2727500002,0.0,448560.0
24,2343747.147368421,1116186.876,0.0,445000.0
25,1987298.272631579,1114760.5098,0.0,443576.0
26,1652518.2494736842,1072576.4168,0.0,397296.0
27,1332750.7768421052,962798.0232500001,0.0,365256.0
28,1174301.234736842,910116.02255,0.0,356000.0
29,1196285.4772631577,834510.90205,0.0,350304.0
30,1254368.3661052631,861223.2471500001,0.0,348880.0
31,1535665.4642105266,779010.5372,0.0,364544.0
32,1835089.7814736841,805168.4637500001,38.42307692307692,544680.0
33,2159185.1675789473,872972.3268,392.7692307692308,781776.0
34,2540448.896631579,768702.24165,1502.7692307692307,730512.0
35,2695794.019578947,816748.7198500001,2877.4615384615386,683520.0
36,3055247.454315789,992320.0147,4089.9230769230767,667144.0
37,2990537.548631579,1106480.1086499998,4358.884615384615,625136.0
38,3019185.120421053,1181906.17895,1951.0384615384614,625848.0
39,2945025.2,1200972.5105,234.8076923076923,679248.0
40,2399307.4943157895,1022748.1544000001,89.65384615384615,1017448.0
41,2255812.5199999996,1092134.63345,29.884615384615383,1037384.0
42,2098068.434526316,1081971.69045,0.0,1003208.0
43,2267444.2084210524,1120140.7336000002,0.0,941264.0
44,2463043.4071578947,1172897.1709,0.0,734784.0
45,2719903.7101052627,1185054.98125,0.0,659312.0
46,2832860.524,1086414.7507500001,0.0,625136.0
47,2846053.646526316,1056348.06445,0.0,648632.0
48,2886509.783368421,1053578.8217500001,0.0,628696.0
49,3081792.712631579,1037833.6367000001,0.0,576720.0
50,3182087.0338947373,1059541.4616500002,0.0,482736.0
51,3144014.631789474,1048181.6652999998,0.0,471344.0
52,3087270.0313684214,1113143.6932,0.0,449984.0
53,2968358.8589473683,1177134.6923000002,0.0,458528.0
54,2922806.390947368,1137642.55535,0.0,483448.0
55,2865838.352,1137935.27225,0.0,452120.0
56,2909184.5475789476,1215621.93515,140.8846153846154,573160.0
57,3025262.7654736843,1234061.2557,5157.2307692307695,800288.0
58,3063314.9614736848,1227938.17475,12081.923076923076,825920.0
59,3192959.0898947367,1244069.9607,15241.153846153846,645784.0
60,3080128.4909473686,1254708.86205,17162.30769230769,643648.0
61,3134962.0037894733,1271160.5242000003,13072.384615384615,608760.0
62,3137816.3357894737,1278428.31935,6587.423076923077,613744.0
63,2907523.25431579,1276662.1266,870.9230769230769,625848.0
64,2882462.1197894737,1268874.4488000001,59.76923076923077,1003920.0
65,2668971.4397894735,1278454.80805,42.69230769230769,1179784.0
66,2625621.144421053,1275706.68925,4.269230769230769,1119976.0
67,2664113.774947368,1263062.1909500002,0.0,833040.0
68,2687583.312631579,1274942.20525,0.0,718408.0
69,2641529.206105263,1270138.1945,0.0,701320.0
70,2457402.6825263156,1251699.7122000002,0.0,645784.0
71,2171866.987789474,1231067.52965,0.0,612320.0
72,1766155.6284210528,1188485.1002500001,0.0,592384.0
73,1516782.126736842,1174559.08535,0.0,576008.0
74,1173431.4936842106,1083667.63785,0.0,506944.0
75,973281.2357894736,980620.89475,0.0,447136.0
76,922821.3197894737,760264.9201,0.0,440728.0
77,935392.1528421051,710251.73975,0.0,474904.0
78,1085604.3393684211,609601.5534000001,0.0,469208.0
79,1172014.137894737,453563.3277,0.0,526168.0
80,1141657.5395789475,443767.53819999995,546.4615384615385,616592.0
81,1059711.2404210526,494281.1538,1536.923076923077,847992.0
82,1336470.7501052632,420780.3761,5614.038461538461,813104.0
83,1594552.204631579,509134.9438,8278.038461538461,613744.0
84,1659024.615368421,903017.38625,9819.23076923077,609472.0
85,1683413.3844210526,1098138.85055,11185.384615384615,545392.0
86,1680608.5427368423,1119171.046,7616.307692307692,536136.0
87,1672642.066105263,1158009.34795,2313.9230769230767,567464.0
88,1737626.0720000002,1181052.3375,4.269230769230769,1044504.0
89,1787334.5551578947,1198289.4398999999,0.0,1172664.0
90,1727599.4511578947,1193509.7384,0.0,1034536.0
91,1636693.3549473686,1176351.4315000002,0.0,847992.0
92,1487318.1111578948,1176647.1661,0.0,660736.0
93,1288214.178105263,1185177.36575,0.0,603776.0
94,990109.7002105265,1055209.7209500002,0.0,485584.0
95,867236.0812631579,919800.6601,0.0,488432.0
96,799029.9336842105,755003.0571999999,0.0,474904.0
97,802194.3854736842,594365.1861,0.0,420792.0
98,724681.7157894737,505784.9615,0.0,392312.0
99,711109.9484210527,489596.17455,0.0,386616.0
100,742394.8562105263,386055.86985,0.0,378072.0
101,748685.104631579,384582.05870000005,0.0,421504.0
102,753406.5978947368,423201.74505,0.0,461376.0
103,778783.4162105264,436190.59645,0.0,532576.0
104,758762.9728421053,316783.0575,247.6153846153846,623000.0
105,776097.7612631579,264300.5603,4264.961538461538,793168.0
106,784473.0454736843,335606.29654999997,10801.153846153846,795304.0
107,769619.5082105263,374364.29415000003,16095.0,668568.0
108,811843.8256842105,378352.68765,17461.153846153844,520472.0
109,849063.178736842,413056.23765,12905.884615384615,506944.0
110,893345.2976842106,440468.01855000004,8982.461538461539,536848.0
111,976650.0913684211,445811.3593499999,1878.4615384615383,758992.0
112,1016730.804631579,448265.42005,42.69230769230769,1284448.0
113,1122389.1147368422,449015.31850000005,42.69230769230769,1329304.0
114,1306151.0498947368,471163.05705000006,17.076923076923077,1171240.0
115,1570347.9261052632,468101.93570000003,0.0,706304.0
116,1737226.0496842107,358034.3459,0.0,637952.0
117,1904891.625684211,263652.25775,0.0,547528.0
118,2160031.1884210524,194032.91284999996,0.0,520472.0
119,2254936.043578947,156848.9811,0.0,549664.0
120,2407846.184421052,137089.41679999998,0.0,452832.0
121,2454776.181684211,196180.17404999997,0.0,389464.0
122,2475252.8730526315,229847.47939999998,0.0,353152.0
123,2831632.929894737,245054.84325,0.0,349592.0
124,3036479.7894736845,318977.42834999994,0.0,355288.0
125,3059761.02968421,436236.86785000004,0.0,422216.0
126,3045015.844,459792.1958,0.0,422216.0
127,3062156.478105263,471942.4619,0.0,511216.0
128,2964558.5005263155,567006.7179,612.6346153846154,874336.0
129,3010001.006315789,656093.74845,3919.153846153846,969744.0
130,2842694.454736842,721409.0149000001,10886.538461538461,986832.0
131,2565307.6772631584,811621.4799,15241.153846153846,653616.0
132,2480042.8913684213,777537.39665,15070.384615384615,557496.0
133,2404410.2679999997,973670.6287,13648.73076923077,451408.0
