,Baglan Generation Ltd,Barking Power,Beaufort Wind Ltd,Bares of Doune Windfarm,British Energy,Cemmaes Windfarm Ldt,Centrica,Citigen (London) UK Ltd,Cold Northcott Windfarm Ltd,Corby Power Ltd,Cory Energy Company Ltd,Derwent Cogeneration,Dong Energy,Drax Power Ltd,EDF Energy,EDF Energy Renewable,Eggborough Power Ltd,E.On UK,Fenland Windfarms Ltd,Fred Olsen,GDF Suez,Great Orton Windfarm Ltd,HG Capital,High Hedley Hope Wind Ltd,Infinis Windfarm,International Power/Mitsui,Kirkheaton Wind Ltd,K/S Winscales,Llangwyryfon Windfarm Ltd,Magnox North Ltd,RES-Gen Ltd,Rocksavage Power Co. Ltd,RWE Npower Plc,Npower Renewables Ltd,Scottish and Southern Hydro Schemes: Affric/Beauly,Breadalbane,Conon,Great Glen,Shin,Sloy/Awe,Tummel,Wind,Small Hydros,Thermal,Scottish Power Hydro schemes: Galloway,Lanark,Cruachan Thermal,Seabank Power Limited,Sembcorp Utilities (UK) Ltd,Spalding Energy Company Ltd,Statkraft Energy Ltd,Talisman Energy,Vattenfall Wind Power,Yorkshire Windpower Ltd,Distributed Generation
0,0.0,0.0,1628975.8710224999,0.0,0.0,0.0,1221731.9032668748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814487.9355112499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634976.8710224999,2824.0,0.0,0.0,35300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628975.8710224999,1628975.8710224999,0.0,5907527.081295526
1,0.0,0.0,1637693.648019,0.0,0.0,0.0,1228270.23601425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818846.8240095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643609.648019,2784.0,0.0,0.0,34800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637693.648019,1637693.648019,0.0,5914285.874472948
2,0.0,0.0,1628764.799805,0.0,0.0,0.0,1221573.5998537499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814382.3999025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634400.299805,2652.0,0.0,0.0,33150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628764.799805,1628764.799805,0.0,5830326.979193158
3,0.0,0.0,1617173.0256824999,0.0,0.0,0.0,1212879.769261875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808586.5128412499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621933.0256824999,2240.0,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617173.0256824999,1617173.0256824999,0.0,5792562.376929212
4,0.0,0.0,1599660.971766,0.0,0.0,0.0,1199745.7288245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799830.485883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604284.971766,2176.0,0.0,0.0,27200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599660.971766,1599660.971766,0.0,5708563.459621262
5,0.0,0.0,1575095.0677605,0.0,0.0,0.0,1181321.3008203749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787547.53388025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579583.0677605,2112.0,0.0,0.0,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575095.0677605,1575095.0677605,0.0,5594366.769020369
6,0.0,0.0,1553374.2323385,0.0,0.0,0.0,1165030.674253875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776687.11616925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558057.7323385,2204.0,0.0,0.0,27550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553374.2323385,1553374.2323385,0.0,5406962.133431364
7,0.0,0.0,1555489.4445089998,0.0,0.0,0.0,1166617.08338175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777744.7222544999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562884.4445089998,3480.0,0.0,0.0,43500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555489.4445089998,1555489.4445089998,0.0,5309664.2022129465
8,0.0,0.0,1463471.6079555,0.0,0.0,0.0,1097603.705966625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731735.80397775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469880.6079555,3016.0,0.0,0.0,37700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463471.6079555,1463471.6079555,0.0,4944303.122734094
9,0.0,0.0,1323368.3194875,0.0,0.0,0.0,992526.239615625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661684.15974375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332012.8194875,4068.0,0.0,0.0,50850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323368.3194875,1323368.3194875,0.0,4537749.376025204
