,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,0.0,0.0,0.0,0.0,0.0,1700000.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445000.0,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1584375583.3603716,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453496945.00790846,20607625.445142727,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1130878638.352589,-925279174.1021861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403868649.290257,480913566.00471795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12065393559.69934,530224438.81446713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011,0.0,0.0,0.0,0.0,0.0,1700000.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445000.0,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1679206247.5479584,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694059882.7677357,354618068.36263144,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-985146364.7803388,-591268731.1845847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620243000.0,5130341279.19027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12658200000.0,5656385092.822557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012,0.0,0.0,0.0,0.0,0.0,1700000.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445000.0,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1546725568.2918062,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554084621.8825603,105653874.71176846,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-992640946.4092491,-840232924.8355124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311469172.196509,1808813824.2145343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11812244307.387688,1994282055.36327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2013,0.0,0.0,0.0,0.0,0.0,1817647.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544999.95,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1568356727.7246642,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499718736.66903955,54541728.41247083,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1068637991.0555305,-891345071.1348248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088573133.54242,977007133.3400068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11201570228.883305,1077185373.0319815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2014,0.0,0.0,0.0,0.0,0.0,1935294.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644999.9,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1666674346.7622397,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437459140.39635456,39750819.01827833,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1229215206.3657665,-906135980.5290259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785885336.720954,728266552.2105606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10372288593.755922,802939969.3611463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2015,0.0,0.0,0.0,0.0,0.0,1935294.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644999.9,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1670977067.936613,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544256546.0503026,28674092.04344743,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1126720521.8861125,-917212707.503863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259186926.940895,578022175.7597394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14408731306.687351,637290160.705336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016,0.0,0.0,0.0,0.0,0.0,1935294.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644999.9,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1626726119.1013348,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238293315.57384613,21522240.28955444,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1388432803.5273926,-924364559.2577616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903890524.4357197,405692671.19728166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5216138423.111563,447290706.942978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017,0.0,0.0,0.0,0.0,0.0,2052941.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744999.8499999999,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1765154116.445742,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484058669.2378526,16421201.80584818,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1281095447.2076898,-929465597.7414718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213433682.051457,268645104.21668696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11543653923.428495,296190853.6016398,0.0,0.0,0.0,0.0,64107.142857142855,0.0,0.0,0.0
8,2018,0.0,0.0,0.0,0.0,0.0,2170588.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844999.8,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1802124346.305354,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631942833.572155,12500246.94524201,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1170181512.733131,-933386552.602081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5713230149.579288,182987585.81887093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15652685341.313019,201750370.25233838,0.0,0.0,0.0,0.0,67684.15178571425,0.0,0.0,0.0
9,2019,0.0,0.0,0.0,0.0,0.0,2288235.0,1006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944999.75,885280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1890121050.5200815,945886799.5473453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295835761.6598677,11763369.747955365,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1594285288.8601115,-934123429.7993736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357152604.3091555,175425376.3346125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6457952340.573043,193412763.32371777,0.0,0.0,0.0,0.0,71261.16071428561,0.0,0.0,0.0
