,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589912.1152338468,2415.699999999522,2415.699999999522,1433760.7731258192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384996.6441188166,0.0,0.0,5940359.013878105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710114.6373325016,2415.699999999522,2415.699999999522,4481264.138083652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505199.1662174505,0.0,0.0,8987862.378835876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120400.610027526,2415.699999999522,2415.699999999522,2995109.046784176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915485.1389124864,0.0,0.0,7501707.287536388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2013,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910542.8878849552,2415.699999999522,2415.699999999522,2461643.800324034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705627.416769913,0.0,0.0,6968242.041076223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2014,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665710.9498749867,2415.699999999522,2415.699999999522,1907592.9446431936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460795.4787599477,0.0,0.0,6414191.185395403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2015,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582627.3259710555,2415.699999999522,2415.699999999522,1575444.2850571873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377711.8548560096,0.0,0.0,6082042.525809423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739746.9763765695,2415.699999999522,2415.699999999522,1946977.9746031468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534831.5052615246,0.0,0.0,6453576.215355365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770345.3078678997,2415.699999999522,2415.699999999522,2120442.6648788233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565429.836752849,0.0,0.0,6627040.905631053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64107.142857142855,0.0,0.0,0.0
8,2018,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739538.4443052312,2415.699999999522,2415.699999999522,2088534.1166459275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534622.973190186,0.0,0.0,6595132.3573981635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67684.15178571425,0.0,0.0,0.0
9,2019,23000.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0000000000005,0.0,0.0,41160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769861.9014827056,2415.699999999522,2415.699999999522,2143198.272758065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564946.43036766,0.0,0.0,6649796.513510293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795084.528884956,-2415.699999999522,-2415.699999999522,4506598.240752239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63800444.52634226,0.0,0.0,157048454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71261.16071428561,0.0,0.0,0.0
