,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2
84,52146987.79509844,45480391.95641188,35869161.95641188,35869161.95641188,0
85,52079522.50697436,44711723.55886297,35100493.55886297,35100493.55886297,0
86,51433695.70338669,44154311.037123874,34543081.037123874,34543081.037123874,0
87,51794941.655251026,44577993.54304007,34966763.54304007,34966763.54304007,0
88,55041861.97642213,47232760.74648319,37621530.74648319,37621530.74648319,0
89,57461412.53687167,49381335.91132926,39770105.91132926,39770105.91132926,0
90,56495432.27509524,48668916.079814084,39057686.079814084,39057686.079814084,0
91,54230438.5565299,46798767.7731147,37187537.7731147,37187537.7731147,0
92,50625952.208301276,43616588.57707237,34005358.57707237,34005358.57707237,0
93,46107617.866392024,39426759.622856796,29815529.622856796,29815529.622856796,0
94,41353768.336849675,35695235.15456834,26084005.154568337,26084005.154568337,0
95,37764001.68784809,32755619.288372077,23144389.288372077,23144389.288372077,0
96,37765841.65025146,33445518.48470878,23834288.48470878,23834288.48470878,0
97,37236545.7988781,33526769.73207288,23915539.73207288,23915539.73207288,0
98,36141768.16886479,32885494.48903775,23274264.48903775,23274264.48903775,0
99,35291092.2177004,32117338.488312855,22506108.488312855,22506108.488312855,0
100,34773449.46154846,31921399.171670377,22310169.171670377,22310169.171670377,0
101,36016037.40463359,33113231.177100707,23502001.177100707,23502001.177100707,0
102,40324616.03255706,37238094.53800129,27626864.53800129,27626864.53800129,0
103,46952160.609545134,43706500.00229755,34095270.00229755,34095270.00229755,0
104,50627792.17070464,47719319.63139039,38108089.63139039,38108089.63139039,0
105,52797721.16509514,49697559.337743014,40086329.337743014,40086329.337743014,0
106,53864899.35905767,50232795.67217253,40621565.67217253,40621565.67217253,0
107,54645043.41809237,50817787.838272035,41206557.838272035,41206557.838272035,0
108,54755441.1622954,50953446.233172804,41342216.233172804,41342216.233172804,0
109,53793754.146126844,50018279.051165886,40407049.051165886,40407049.051165886,0
110,53173073.49538542,49366319.229178,39755089.229178,39755089.229178,0
111,53002570.31267186,49108392.63597475,39497162.63597475,39497162.63597475,0
112,55579744.31901128,51130642.23632135,41519412.23632135,41519412.23632135,0
113,57761326.408623226,53103932.234562814,43492702.234562814,43492702.234562814,0
114,56829078.79090881,51990814.93378228,42379584.93378228,42379584.93378228,0
115,54591684.50839424,49868045.677994385,40256815.677994385,40256815.677994385,0
116,51107409.037186645,46589770.07873871,36978540.07873871,36978540.07873871,0
117,46684139.41945224,42340523.888395436,32729293.888395436,32729293.888395436,0
118,42024741.2932836,37570867.0918988,27959637.0918988,27959637.0918988,0
119,38013623.25390715,33515886.629997324,23904656.629997324,23904656.629997324,0
120,36812127.80449758,32258379.297543157,22647149.297543157,22647149.297543157,0
121,36109262.16640502,31348269.00561596,21737039.00561596,21737039.00561596,0
122,35026137.63161314,30156633.22971659,20545403.22971659,20545403.22971659,0
123,34681451.34137927,29231131.933647,19619901.933647,19619901.933647,0
124,33713017.79639832,27694403.69512622,18083173.69512622,18083173.69512622,0
125,33484862.458378743,26953025.890426185,17341795.890426185,17341795.890426185,0
126,35410689.77392034,28819130.06379184,19207900.06379184,19207900.06379184,0
127,37153134.16992471,30398586.60853836,20787356.60853836,20787356.60853836,0
128,40901444.24601784,33548808.06253922,23937578.06253922,23937578.06253922,0
129,44875456.37692606,36907331.857434824,27296101.857434824,27296101.857434824,0
130,46992639.78241957,38741747.9759177,29130517.975917697,29130517.975917697,0
131,47530522.12500873,39557495.53686268,29946265.53686268,29946265.53686268,0
132,47538495.295423396,39920895.30941731,30309665.309417307,30309665.309417307,0
133,47128183.67946885,39115153.359221295,29503923.359221295,29503923.359221295,0
134,46343133.054025136,38542977.96592391,28931747.965923913,28931747.965923913,0
135,46530195.89836913,38957669.1751672,29346439.175167203,29346439.175167203,0
136,50332784.865362115,42857070.30545423,33245840.30545423,33245840.30545423,0
137,53231338.971492566,45788595.52266622,36177365.52266622,36177365.52266622,0
138,52381276.34112927,44940920.96780767,35329690.96780767,35329690.96780767,0
139,50083163.29930306,43074528.53180121,33463298.53180121,33463298.53180121,0
140,47157009.75712186,40559539.798249684,30948309.798249684,30948309.798249684,0
141,43800305.01254887,37760562.50643652,28149332.50643652,28149332.50643652,0
142,40364481.884630375,34645317.49733065,25034087.49733065,25034087.49733065,0
143,37107135.10984011,31505191.899641234,21893961.899641234,21893961.899641234,0
144,36154647.90568848,30708582.506077334,21097352.506077334,21097352.506077334,0
145,36370536.8276855,31104580.186713487,21493350.186713487,21493350.186713487,0
146,35617378.883900456,30492463.726863667,20881233.726863667,20881233.726863667,0
147,34790009.123178914,31495749.08632554,21884519.08632554,21884519.08632554,0
148,33886587.583117515,28795208.40527316,19183978.40527316,19183978.40527316,0
149,33706271.26758592,28566253.525044464,18955023.525044464,18955023.525044464,0
150,34904086.79218869,29647353.8444288,20036123.8444288,20036123.8444288,0
151,36257685.80027798,31094058.26230385,21482828.26230385,21482828.26230385,0
152,37897705.62249397,32740626.113009844,23129396.113009844,23129396.113009844,0
153,42633768.84880361,36971990.69986262,27360760.69986262,27360760.69986262,0
154,46051192.35268825,39893403.838285536,30282173.838285536,30282173.838285536,0
155,47848222.299993,41612020.90195883,32000790.90195883,32000790.90195883,0
156,48900680.794728465,42383957.01714738,32772727.017147377,32772727.017147377,0
157,48027311.97392234,41790023.71530366,32178793.71530366,32178793.71530366,0
158,48405730.908218265,42356588.33916896,32745358.33916896,32745358.33916896,0
159,48982252.46127848,43303572.92442262,33692342.92442262,33692342.92442262,0
160,53365042.90613844,47450979.498884745,37839749.498884745,37839749.498884745,0
161,56648149.15457609,50294541.674660474,40683311.674660474,40683311.674660474,0
162,55185379.04388604,48846933.75762145,39235703.75762145,39235703.75762145,0
163,52465914.61168494,46457554.96230028,36846324.96230028,36846324.96230028,0
164,49033158.0877721,42951915.431782365,33340685.431782365,33340685.431782365,0
165,44687780.21178094,38445777.271622516,28834547.271622516,28834547.271622516,0
166,39999556.00795928,33635049.37076822,24023819.37076822,24023819.37076822,0
167,36154034.58488736,29698946.563390415,20087716.563390415,20087716.563390415,0
168,36527546.95277425,30092450.672455307,20481220.672455307,20481220.672455307,0
169,36726876.213140815,30001671.122728046,20390441.122728046,20390441.122728046,0
170,35817321.46506814,28823803.383969758,19212573.383969758,19212573.383969758,0
171,35335251.31538162,28243985.709732775,18632755.709732775,18632755.709732775,0
172,35148188.4710376,27928488.62964257,18317258.62964257,18317258.62964257,0
173,36384643.206111446,29082108.322096787,19470878.322096787,19470878.322096787,0
174,42377400.75393214,35086582.69620924,25475352.696209237,25475352.696209237,0
175,50542540.57934784,43015820.56327878,33404590.56327878,33404590.56327878,0
176,53334376.86608204,45885784.78064362,36274554.78064362,36274554.78064362,0
177,55347909.05618493,47150153.45288671,37538923.45288671,37538923.45288671,0
178,56506472.04951555,48332702.89045951,38721472.89045951,38721472.89045951,0
179,57529491.145796865,49482011.30763068,39870781.30763068,39870781.30763068,0
180,57985188.50103491,50269051.11482877,40657821.11482877,40657821.11482877,0
181,57595116.47151756,50191251.25624047,40580021.25624047,40580021.25624047,0
182,56548791.18479337,49457506.23354728,39846276.23354728,39846276.23354728,0
183,57384134.115929574,52489926.96325051,42878696.96325051,42878696.96325051,0
184,59424652.42128209,51281013.62789671,41669783.62789671,41669783.62789671,0
185,59865016.756491914,51543807.11089714,41932577.11089714,41932577.11089714,0
186,59337560.86752192,50940704.46147984,41329474.46147984,41329474.46147984,0
187,57723913.8397544,49853154.45655696,40241924.45655696,40241924.45655696,0
188,53807247.203751646,46229297.5138832,36618067.5138832,36618067.5138832,0
189,48403890.94581486,40976861.7294606,31365631.729460597,31365631.729460597,0
190,42800592.106710404,35707243.05682081,26096013.05682081,26096013.05682081,0
191,38940964.305212535,32260370.399979234,22649140.399979234,22649140.399979234,0
192,38833019.844214015,32415176.925442882,22803946.925442882,22803946.925442882,0
193,38726302.02481777,32392760.29345391,22781530.29345391,22781530.29345391,0
194,37897092.30169284,31743264.44638028,22132034.44638028,22132034.44638028,0
195,37502113.705766484,31644227.170689326,22032997.170689326,22032997.170689326,0
196,37118788.20506153,31732649.603623874,22121419.603623874,22121419.603623874,0
197,38274897.915187635,32762075.24859745,23150845.24859745,23150845.24859745,0
198,43390606.71739542,37916009.939660855,28304779.939660855,28304779.939660855,0
199,51269939.04948553,45708240.82305423,36097010.82305423,36097010.82305423,0
200,54251904.78456939,48501874.24151057,38890644.24151057,38890644.24151057,0
201,55492039.444450006,51582240.357453056,41971010.357453056,41971010.357453056,0
202,56267276.937075675,50306564.38540248,40695334.38540248,40695334.38540248,0
203,56888570.908618204,51031808.58994665,41420578.58994665,41420578.58994665,0
204,56963396.046355836,51098550.34214464,41487320.34214464,41487320.34214464,0
205,56893477.47502725,51033067.63499589,41421837.63499589,41421837.63499589,0
206,56459246.3478287,50482382.099558204,40871152.099558204,40871152.099558204,0
207,56998355.33202009,51062500.37627196,41451270.37627196,41451270.37627196,0
208,58285715.69358758,52017309.53592093,42406079.53592093,42406079.53592093,0
209,59273775.50420461,52973786.4716379,43362556.4716379,43362556.4716379,0
210,58778825.61769441,52881929.848092526,43270699.848092526,43270699.848092526,0
211,57716553.99014089,51886889.08172274,42275659.08172274,42275659.08172274,0
212,54266624.48379645,48426103.154324025,38814873.154324025,38814873.154324025,0
213,48765136.8976792,43022798.66316372,33411568.66316372,33411568.66316372,0
214,43179011.041006304,37850492.962673955,28239262.962673955,28239262.962673955,0
215,39599057.52482276,34453279.22016013,24842049.220160127,24842049.220160127,0
216,39188132.58806707,34272520.558817565,24661290.558817565,24661290.558817565,0
217,38825046.67379935,34060506.04184181,24449276.041841812,24449276.041841812,0
218,38108687.97808197,33881060.08653235,24269830.086532347,24269830.086532347,0
219,37333450.4854563,33483088.8348358,23871858.8348358,23871858.8348358,0
220,36842180.52375286,33496466.06456453,23885236.06456453,23885236.06456453,0
221,38187806.36142746,35092564.98698609,25481334.986986093,25481334.986986093,0
222,43424339.361457475,40486705.616259865,30875475.616259865,30875475.616259865,0
223,51796168.29685329,48864897.29623632,39253667.29623632,39253667.29623632,0
224,54196092.591666766,51211480.335822895,41600250.335822895,41600250.335822895,0
225,55610410.359067686,52605443.69090652,42994213.69090652,42994213.69090652,0
226,56391167.738903485,53393968.702502646,43782738.702502646,43782738.702502646,0
227,56541431.33517983,53810854.77563271,44199624.77563271,44199624.77563271,0
228,56700894.74347309,54036717.23299875,44425487.23299875,44425487.23299875,0
229,55492652.76525113,53176356.54551978,43565126.54551978,43565126.54551978,0
230,54988503.066723995,52903141.69224174,43291911.69224174,43291911.69224174,0
231,55335029.31936125,53460065.257236116,43848835.257236116,43848835.257236116,0
232,57549117.41143298,55472489.275840744,45861259.275840744,45861259.275840744,0
233,59269482.25859671,57037419.15438612,47426189.15438612,47426189.15438612,0
234,59119218.662320375,56927133.75661145,47315903.75661145,47315903.75661145,0
235,58148331.83413493,56259380.63251672,46648150.63251672,46648150.63251672,0
236,54656696.5133138,52998076.85034831,43386846.85034831,43386846.85034831,0
237,49239233.87695107,47849397.47455291,38238167.47455291,38238167.47455291,0
238,43355034.11093001,42051733.212263025,32440503.212263025,32440503.212263025,0
239,39767107.42433179,38439736.346462555,28828506.346462555,28828506.346462555,0
240,39512579.29186373,38200372.06708165,28589142.067081653,28589142.067081653,0
241,38796833.91694746,37449453.8545481,27838223.854548097,27838223.854548097,0
242,37735788.9309962,36331743.818233095,26720513.818233095,26720513.818233095,0
243,36993057.44083033,35614421.11959115,26003191.119591147,26003191.119591147,0
244,36513440.574348316,35136402.596324846,25525172.596324846,25525172.596324846,0
245,37761548.40464358,36382606.97278207,26771376.972782068,26771376.972782068,0
246,43188824.173824355,41748625.230631635,32137395.230631635,32137395.230631635,0
247,51533666.993970536,50136326.52544444,40525096.52544444,40525096.52544444,0
248,54477606.839384444,53034780.2322679,43423550.2322679,43423550.2322679,0
249,56222504.51859332,54745024.115285255,45133794.115285255,45133794.115285255,0
250,56681268.477836974,54863440.684256494,45252210.684256494,45252210.684256494,0
251,57209337.687608086,55383040.84240743,45771810.84240743,45771810.84240743,0
252,57273123.050925404,55585890.466519885,45974660.466519885,45974660.466519885,0
253,56862811.434970826,55291698.00984763,45680468.00984763,45680468.00984763,0
254,56436553.47818694,55117171.54795029,45505941.54795029,45505941.54795029,0
255,56188158.553730175,54969548.09556195,45358318.09556195,45358318.09556195,0
256,58382620.380165756,56687602.189943634,47076372.189943634,47076372.189943634,0
257,59428945.66688998,57450117.144034065,47838887.144034065,47838887.144034065,0
258,58995327.86049255,57034296.19887607,47423066.19887607,47423066.19887607,0
259,58075959.97960183,56303508.77439113,46692278.77439113,46692278.77439113,0
260,54911837.96658299,53578253.28962017,43967023.28962017,43967023.28962017,0
261,49618879.45284925,48277634.70259299,38666404.70259299,38666404.70259299,0
262,43924809.135177836,42490401.93246767,32879171.93246767,32879171.93246767,0
263,38909684.94435499,37298778.395850025,27687548.395850025,27687548.395850025,0
264,38579105.03254706,36900389.11945833,27289159.119458333,27289159.119458333,0
265,39001683.06452419,37267881.797550775,27656651.797550775,27656651.797550775,0
266,38238711.98792108,36315700.711305626,26704470.711305626,26704470.711305626,0
267,37291131.35017849,35167050.09119468,25555820.09119468,25555820.09119468,0
268,36561279.59683628,34047177.867894545,24435947.867894545,24435947.867894545,0
269,37625391.18679318,34970408.88542772,25359178.88542772,25359178.88542772,0
270,42782192.482676566,39679463.907217175,30068233.907217175,30068233.907217175,0
271,50452382.421582066,46987088.45120029,37375858.45120029,37375858.45120029,0
272,52613724.92475677,48780079.545399636,39168849.545399636,39168849.545399636,0
273,53836686.60220579,49085708.21874702,39474478.21874702,39474478.21874702,0
274,54185666.13804755,49281141.83750648,39669911.83750648,39669911.83750648,0
275,54250678.14296714,49111737.00530693,39500507.00530693,39500507.00530693,0
276,54435901.02490776,49049803.0316947,39438573.0316947,39438573.0316947,0
277,54192412.66685997,48631677.56372524,39020447.56372524,39020447.56372524,0
278,53136887.56811886,47584129.53887764,37972899.53887764,37972899.53887764,0
279,52931731.76014158,47377490.57011775,37766260.57011775,37766260.57011775,0
280,55561958.01577857,49551255.76240847,39940025.76240847,39940025.76240847,0
281,57776659.42865144,51551036.36224398,41939806.36224398,41939806.36224398,0
282,55840405.65949063,49060179.03875761,39448949.03875761,39448949.03875761,0
283,53374856.03895649,46471402.62189529,36860172.62189529,36860172.62189529,0
284,49813302.146806784,43046624.07687947,33435394.07687947,33435394.07687947,0
285,45296807.767300926,38698976.50888844,29087746.50888844,29087746.50888844,0
286,40628823.149916515,33813264.874024555,24202034.874024555,24202034.874024555,0
287,36498720.875121236,29715873.585660294,20104643.585660294,20104643.585660294,0
288,35610019.03428691,28624890.7553609,19013660.7553609,19013660.7553609,0
289,35738816.40252378,28429494.823949467,18818264.823949467,18818264.823949467,0
290,34926779.66183043,27770323.234348,18159093.234348,18159093.234348,0
291,33828935.42781149,26875574.102341846,17264344.102341846,17264344.102341846,0
292,32931647.095761385,26286072.435841274,16674842.435841274,16674842.435841274,0
293,32866635.090841822,26051783.47967887,16440553.47967887,16440553.47967887,0
294,34827421.692047715,27656405.93359881,18045175.93359881,18045175.93359881,0
295,37140254.43310102,29618765.296680707,20007535.296680707,20007535.296680707,0
296,41401607.35933766,33308282.905957755,23697052.905957755,23697052.905957755,0
297,45542749.40855322,37251004.38404427,27639774.384044267,27639774.384044267,0
298,47170502.81474667,38459856.00693442,28848626.00693442,28848626.00693442,0
299,47877661.69844714,39432206.32139916,29820976.32139916,29820976.32139916,0
300,47845769.01678848,39736691.820594415,30125461.820594415,30125461.820594415,0
301,48017498.84110429,39911895.615579225,30300665.615579225,30300665.615579225,0
302,47446497.17525422,39773476.988140635,30162246.988140635,30162246.988140635,0
303,47870301.8488336,40494501.00709917,30883271.007099167,30883271.007099167,0
304,50974318.4233419,43429307.85300746,33818077.85300746,33818077.85300746,0
305,53655756.96587307,46212819.73268285,36601589.73268285,36601589.73268285,0
306,52762761.879430845,45169193.85583101,35557963.85583101,35557963.85583101,0
307,50295985.61729442,43006387.6953721,33395157.695372097,33395157.695372097,0
308,47161303.00272975,40025148.704582065,30413918.704582065,30413918.704582065,0
309,43619988.69701726,36837395.50514747,27226165.505147472,27226165.505147472,0
310,40000169.32876041,33443089.672130696,23831859.672130696,23831859.672130696,0
311,37005323.85685289,30801899.056302857,21190669.056302857,21190669.056302857,0
312,36679650.511453964,30770079.757063996,21158849.757063996,21158849.757063996,0
313,36325764.40920317,30490639.118084468,20879409.118084468,20879409.118084468,0
314,35537647.17975382,29852669.171240054,20241439.171240054,20241439.171240054,0
315,34496228.459438644,30822390.04414754,21211160.04414754,21211160.04414754,0
316,33704431.30518253,27850612.906673044,18239382.906673044,18239382.906673044,0
317,33554167.708906204,27516827.69337535,17905597.69337535,17905597.69337535,0
318,34163808.58522733,28043662.44672226,18432432.44672226,18432432.44672226,0
319,34974005.363517284,28744533.119591516,19133303.119591516,19133303.119591516,0
320,38063915.55959962,31182010.688798532,21570780.688798532,21570780.688798532,0
321,42613529.26236638,35368580.378735535,25757350.378735535,25757350.378735535,0
322,45864129.50834424,38323625.27595814,28712395.275958143,28712395.275958143,0
323,47397431.511163995,39718856.15405021,30107626.15405021,30107626.15405021,0
324,48094777.26204642,40375117.88987462,30763887.889874622,30763887.889874622,0
325,48017498.84110429,40180417.290229015,30569187.290229015,30569187.290229015,0
326,47277220.63414293,39739332.70177607,30128102.701776072,30128102.701776072,0
327,48009525.670689635,40748780.00613393,31137550.00613393,31137550.00613393,0
328,51267485.766281046,46157216.11900036,36545986.11900036,36545986.11900036,0
329,53239312.14190722,44969088.40683021,35357858.40683021,35357858.40683021,0
330,52066642.77015068,43568675.367905386,33957445.367905386,33957445.367905386,0
331,48985319.06528411,40298921.65322988,30687691.653229877,30687691.653229877,0
332,45750051.83933446,36827541.4275465,27216311.4275465,27216311.4275465,0
333,41013988.61302482,32020393.177124,22409163.177124,22409163.177124,0
334,36190833.83295503,27314299.95203321,17703069.95203321,17703069.95203321,0
335,32088944.315011643,23349764.068021964,13738534.068021964,13738534.068021964,0
336,32539121.783039533,24464312.355211057,14853082.355211057,14853082.355211057,0
337,32950046.71979522,24867547.125389323,15256317.125389323,15256317.125389323,0
338,32309739.80341769,23498229.214297045,13886999.214297045,13886999.214297045,0
339,31873668.713815756,22418441.941190317,12807211.941190317,12807211.941190317,0
340,31360932.524072837,22062016.05267441,12450786.052674409,12450786.052674409,0
341,32693065.304122623,23853844.285876825,14242614.285876825,14242614.285876825,0
342,38801127.16255537,30407432.409811646,20796202.409811646,20796202.409811646,0
343,46703765.685088344,38359062.97336665,28747832.973366648,28747832.973366648,0
344,49209794.47849694,40588919.50507044,30977689.50507044,30977689.50507044,0
345,50917279.58883699,42297739.35400657,32686509.354006574,32686509.354006574,0
346,52411329.060384564,43846798.707896195,34235568.707896195,34235568.707896195,0
347,53209872.743453085,44419903.80346863,34808673.80346863,34808673.80346863,0
348,52970677.6310132,43528531.5665455,33917301.5665455,33917301.5665455,0
349,51437375.62819345,41764605.114709154,32153375.114709154,32153375.114709154,0
350,50734509.9901009,40695455.19310784,31084225.193107843,31084225.193107843,0
351,50803201.919827215,41122276.228012554,31511046.228012554,31511046.228012554,0
352,53507946.652801245,43706807.7707972,34095577.7707972,34095577.7707972,0
353,57211177.6500115,47620747.78557503,38009517.78557503,38009517.78557503,0
354,56500952.16230539,47111432.32227084,37500202.32227084,37500202.32227084,0
355,54306490.33586977,44920373.73951818,35309143.73951818,35309143.73951818,0
356,50367744.151026405,41426761.26084377,31815531.26084377,31815531.26084377,0
357,45118944.73497385,38943852.46402662,29332622.464026622,29332622.464026622,0
358,39717428.43944045,30115337.12791774,20504107.12791774,20504107.12791774,0
359,34685131.26618604,24943073.39123865,15331843.391238648,15331843.391238648,0
360,34477215.51460369,24803213.43623239,15191983.436232392,15191983.436232392,0
361,35077656.57890789,25580248.22792312,15969018.227923121,15969018.227923121,0
362,34129462.620364174,24374281.154142167,14763051.154142167,14763051.154142167,0
363,33291053.085222326,23435252.16529287,13824022.16529287,13824022.16529287,0
364,32878288.186063252,23098580.116352964,13487350.116352964,13487350.116352964,0
365,34310392.256696895,24569452.89228125,14958222.89228125,14958222.89228125,0
366,39935157.32384086,30089946.18698508,20478716.18698508,20478716.18698508,0
367,48019952.1243088,37984533.7135648,28373303.7135648,28373303.7135648,0
368,50387983.73746363,40321213.98795748,30709983.987957478,30709983.987957478,0
369,51905339.39945406,40892554.69498561,31281324.694985613,31281324.694985613,0
370,52107735.26382625,40659597.41482492,31048367.414824918,31048367.414824918,0
371,52433408.60922516,40740030.41221651,31128800.412216507,31128800.412216507,0
372,52534606.541411266,40875860.27055163,31264630.27055163,31264630.27055163,0
373,52031683.48448639,44323685.57898317,34712455.57898317,34712455.57898317,0
374,51910859.286664195,44620401.001852416,35009171.001852416,35009171.001852416,0
375,52573859.07268346,42030259.15893337,32419029.15893337,32419029.15893337,0
376,55902351.06040457,45285288.33070089,35674058.33070089,35674058.33070089,0
377,58470938.5755282,47969602.29726793,38358372.29726793,38358372.29726793,0
378,57774206.1454469,47249166.98218962,37637936.98218962,37637936.98218962,0
379,56038508.27825495,45652495.89580854,36041265.89580854,36041265.89580854,0
380,51875286.68019877,41856997.88363068,32245767.883630678,32245767.883630678,0
381,46699472.43948044,36728980.35091948,27117750.350919478,27117750.350919478,0
382,41140332.698057175,31365399.494529236,21754169.494529236,21754169.494529236,0
383,36533066.8399844,26855801.355979804,17244571.355979804,17244571.355979804,0
384,35731456.55291023,26033034.591214567,16421804.591214567,16421804.591214567,0
