,Wind Onshore,Wind Offshore,Solar,Hydro
0,2210185.831747368,17257440.984013125,0.0,62481.0
1,2186482.1981052645,17349797.49137775,0.0,61596.0
2,2100637.536084211,17255204.886386253,0.0,58675.5
3,2091018.4739789476,17132401.128898125,0.0,49560.0
4,2037966.7654736843,16946877.6706635,0.0,48144.0
5,1968744.819663158,16686625.418843623,0.0,46728.0
6,1783935.8275789479,16456513.946914125,34.15384615384615,48763.5
7,1636803.586105264,16478922.596330252,0.0,76995.0
8,1466635.7723368416,15504081.647457376,46.96153846153846,66729.0
9,1417768.4946105266,14019821.336784376,2787.8076923076924,90004.5
10,1392562.2224842105,13693117.257823499,6630.115384615385,110271.0
11,1385798.1290947367,13242363.109093126,10971.923076923076,108589.5
12,1385469.5379368423,12337572.174913127,15838.846153846152,95668.5
13,1296746.3729684216,9399964.184415001,12829.038461538461,96376.5
14,1409576.8058526318,9145727.829763874,8973.923076923076,84871.5
15,1556149.332252631,8837716.16487375,2155.9615384615386,89562.0
16,1772979.3106526309,10409288.709889125,8.538461538461538,128944.5
17,1859546.873221053,13881548.778047998,4.269230769230769,125670.0
18,1979023.5063157892,13051652.358394124,0.0,125935.5
19,2014755.7965473682,14438868.302210625,0.0,106996.5
20,2142015.5996631575,15738619.911643125,0.0,87792.0
21,2074620.4430736837,15488247.35207925,0.0,71065.5
22,1952422.2759157887,15829548.494736377,0.0,55401.0
23,1870691.8860210532,16067519.225533124,0.0,55755.0
24,1776934.3936842112,15114294.643769998,0.0,55312.5
25,1506689.2583157893,15094980.2086335,0.0,55135.5
26,1252872.5707368422,14523765.097086001,0.0,49383.0
27,1010437.7924210526,13037255.067886874,0.0,45400.5
28,890307.7513684211,12323887.711466623,0.0,44250.0
29,906975.3158315792,11300118.222337876,0.0,43542.0
30,951011.4154526318,11661830.282521125,0.0,43365.0
31,1164279.5101052634,10548587.376369,0.0,45312.0
32,1391290.9299368418,10902792.050915625,38.42307692307692,67702.5
33,1637006.957389473,11820924.655911,392.7692307692308,97173.0
