,Wind Onshore,Wind Offshore,Solar,Hydro
0,3784780.815663158,2546064.682875,0.0,502672.0
1,3744190.0849736845,2559690.43665,0.0,495552.0
2,3597187.4097789484,2545734.78175,0.0,472056.0
3,3580715.4728052635,2527617.013875,0.0,398720.0
4,3489868.3206315786,2500245.9381000004,0.0,387328.0
5,3371330.8253842103,2461849.801175,0.0,375936.0
6,3054859.007605265,2427900.463475,34.15384615384615,392312.0
7,2802905.8564736852,2431206.50815,0.0,619440.0
8,2511505.9806157886,2287384.019425,46.96153846153846,536848.0
9,2427824.3586473693,2068404.695625,2787.8076923076924,724104.0
10,2384660.469978948,2020204.6341000004,6630.115384615385,887152.0
11,2373077.4571263157,1953702.930875,10971.923076923076,873624.0
12,2372514.7689157897,1820215.222875,15838.846153846152,769672.0
13,2220582.8689578953,1386817.2490000003,12829.038461538461,775368.0
14,2413796.693636841,1349308.663325,8973.923076923076,682808.0
15,2664791.373836841,1303866.3742499999,2155.9615384615386,720544.0
16,3036096.7775368406,1535727.248475,8.538461538461538,1037384.0
17,3184337.3667947385,2048004.7488,4.269230769230769,1011040.0
18,3388932.3209210522,1925566.551475,0.0,1013176.0
19,3450121.242063157,2130228.501375,0.0,860808.0
20,3668044.30288421,2321986.460875,0.0,706304.0
21,3552635.0499315783,2285047.91755,0.0,571736.0
22,3343379.668721051,2335401.5468249996,0.0,445712.0
23,3203422.382194738,2370510.394875,0.0,448560.0
24,3042869.566578949,2229877.062,0.0,445000.0
25,2580094.631921052,2227027.5201000003,0.0,443576.0
26,2145452.2068157895,2142753.6916,0.0,397296.0
27,1730300.4648947371,1923442.457125,0.0,365256.0
28,1524586.5976578952,1818196.294975,0.0,356000.0
29,1553128.5769421053,1667155.1677250003,0.0,350304.0
30,1628537.1614368423,1720520.107675,0.0,348880.0
31,1993743.1009736848,1556278.5814,0.0,364544.0
32,2382483.4749157894,1608535.9243750002,38.42307692307692,544680.0
33,2803254.114852631,1743991.9866,392.7692307692308,781776.0
34,3298245.9911210528,1535685.0479249998,1502.7692307692307,730512.0
35,3499929.4139526323,1631670.533825,2877.4615384615386,683520.0
36,3966605.1466105254,1982420.40515,4089.9230769230767,667144.0
37,3882592.755221053,2210485.239425,4358.884615384615,625136.0
38,3919785.6855473695,2361168.6667750003,1951.0384615384614,625848.0
39,3823504.4099999997,2399258.68225,234.8076923076923,679248.0
40,3115003.1536105266,2043208.6228000002,89.65384615384615,1017448.0
41,2928704.6909999996,2181826.3770250003,29.884615384615383,1037384.0
42,2723906.712884211,2161523.223525,0.0,1003208.0
43,2943806.0259473687,2237775.9332,0.0,941264.0
44,3197751.0173052633,2343170.80205,0.0,734784.0
45,3531230.846636842,2367459.2281250004,0.0,659312.0
46,3677881.8416999998,2170399.405875,0.0,625136.0
47,3695010.37498421,2110333.286525,0.0,648632.0
48,3747534.277878946,2104800.995375,0.0,628696.0
49,4001068.6589210546,2073345.8441500003,0.0,576720.0
50,4131280.0335631594,2116712.937925,0.0,482736.0
51,4081850.915826314,2094018.7548500001,0.0,471344.0
52,4008179.8212789483,2223797.5034,0.0,449984.0
53,3853798.32663158,2351636.36635,0.0,458528.0
54,3794657.8947315775,2272740.428575,0.0,483448.0
55,3720696.7116000005,2273325.2076250003,0.0,452120.0
56,3776972.7563526314,2428524.763675,140.8846153846154,573160.0
57,3927676.2471157894,2465362.15965,5157.2307692307695,800288.0
58,3977079.1314157895,2453129.693875,12081.923076923076,825920.0
59,4145395.143363158,2485357.18215,15241.153846153846,645784.0
60,3998908.012231579,2506611.187725,17162.30769230769,643648.0
