,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,7365600.0,3976900.554331259,0.0,0.0
1,8219070.0,7365600.0,4170189.831613473,0.0,0.0
2,8219070.0,7365600.0,3504313.102386166,0.0,0.0
3,8219070.0,7365600.0,2869980.9900370683,0.0,0.0
4,8219070.0,6546921.007628767,2718125.5995303146,0.0,0.0
5,8219070.0,6721482.994636226,2718125.5995303146,0.0,0.0
6,8219070.0,7365600.0,3370601.125154974,0.0,0.0
7,8219070.0,7365600.0,3228979.244346158,0.0,0.0
8,8219070.0,7365600.0,4539739.360719261,0.0,0.0
9,8219070.0,7365600.0,7123786.50674679,0.0,0.0
10,8219070.0,7365600.0,9250296.095759144,0.0,0.0
11,8219070.0,7365600.0,11173851.007550063,0.0,0.0
12,8219070.0,7365600.0,12632437.39521178,0.0,0.0
13,8219070.0,7365600.0,13773335.723944316,0.0,0.0
14,8219070.0,7365600.0,13528364.600843772,0.0,0.0
15,8219070.0,7365600.0,13638018.823931783,0.0,0.0
16,8219070.0,7365600.0,15000813.864831075,0.0,0.0
17,8219070.0,7365600.0,14927118.425899522,0.0,0.0
18,8219070.0,7365600.0,14024204.415871685,0.0,0.0
19,8219070.0,7365600.0,13626920.97396925,0.0,0.0
20,8219070.0,7365600.0,10590940.952038148,0.0,0.0
21,8219070.0,7365600.0,8245830.567591481,0.0,0.0
22,8219070.0,7365600.0,6164223.825874951,0.0,0.0
23,8219070.0,7365600.0,4812577.260205355,0.0,0.0
24,8219070.0,7365600.0,6778510.578444786,0.0,0.0
25,8219070.0,7365600.0,7239445.344617634,0.0,0.0
26,8219070.0,7365600.0,7403161.030525626,0.0,0.0
27,8219070.0,7365600.0,8231938.924032828,0.0,0.0
28,8219070.0,7365600.0,8492404.498102754,0.0,0.0
29,8219070.0,7365600.0,9442937.799646422,0.0,0.0
30,8219070.0,7365600.0,11735445.766430132,0.0,0.0
31,8219070.0,7365600.0,15358888.792056704,0.0,0.0
32,8219070.0,7365600.0,17463933.2435996,0.0,0.0
33,8219070.0,7365600.0,18972584.436745938,0.0,0.0
34,8219070.0,7365600.0,20219283.74943798,0.0,0.0
35,8219070.0,7365600.0,20387899.855466396,0.0,0.0
36,8219070.0,7365600.0,19706118.725685988,0.0,0.0
37,8219070.0,7365600.0,19099002.349903096,0.0,0.0
38,8219070.0,7365600.0,18207973.466783334,0.0,0.0
39,8219070.0,7365600.0,18404649.171658445,0.0,0.0
40,8219070.0,7365600.0,21427985.85197784,0.0,0.0
41,8219070.0,7365600.0,21786344.9,603216.9894527616,0.0
42,8219070.0,7365600.0,21786344.9,391756.00056714326,0.0
43,8219070.0,7365600.0,21320087.618856218,0.0,0.0
44,8219070.0,7365600.0,17124013.24762949,0.0,0.0
45,8219070.0,7365600.0,13084974.66707454,0.0,0.0
46,8219070.0,7365600.0,9920916.641977591,0.0,0.0
47,8219070.0,7365600.0,7347416.432842275,0.0,0.0
48,8219070.0,7365600.0,6411310.6962958295,0.0,0.0
49,8219070.0,7365600.0,6053135.403390376,0.0,0.0
50,8219070.0,7365600.0,5747937.9830989735,0.0,0.0
51,8219070.0,7365600.0,5536173.521199518,0.0,0.0
52,8219070.0,7365600.0,5145359.884157252,0.0,0.0
53,8219070.0,7365600.0,5286757.903941517,0.0,0.0
54,8219070.0,7365600.0,6156035.097439392,0.0,0.0
55,8219070.0,7365600.0,11769476.839669095,0.0,0.0
56,8219070.0,7365600.0,14022937.698774636,0.0,0.0
57,8219070.0,7365600.0,15289636.445091335,0.0,0.0
58,8219070.0,7365600.0,15846984.543162,0.0,0.0
59,8219070.0,7365600.0,15972717.551190984,0.0,0.0
60,8219070.0,7365600.0,16324195.71498868,0.0,0.0
61,8219070.0,7365600.0,15937157.738363411,0.0,0.0
62,8219070.0,7365600.0,15872904.534012958,0.0,0.0
63,8219070.0,7365600.0,16430083.138729326,0.0,0.0
64,8219070.0,7365600.0,18475497.40036139,0.0,0.0
65,8219070.0,7365600.0,20070188.88189931,0.0,0.0
66,8219070.0,7365600.0,19461020.810448762,0.0,0.0
67,8219070.0,7365600.0,18177016.762089234,0.0,0.0
68,8219070.0,7365600.0,15877008.918890867,0.0,0.0
69,8219070.0,7365600.0,13033970.900853276,0.0,0.0
70,8219070.0,7365600.0,10150792.59666956,0.0,0.0
71,8219070.0,7365600.0,8458573.678774163,0.0,0.0
72,8219070.0,7365600.0,11120255.84445718,0.0,0.0
73,8219070.0,7365600.0,11062430.743492821,0.0,0.0
74,8219070.0,7365600.0,11336211.441259583,0.0,0.0
75,8219070.0,7365600.0,11742961.002873246,0.0,0.0
76,8219070.0,7365600.0,12703977.600324636,0.0,0.0
77,8219070.0,7365600.0,13840765.339130364,0.0,0.0
78,8219070.0,7365600.0,16726973.370614303,0.0,0.0
79,8219070.0,7365600.0,21228906.44804913,0.0,0.0
80,8219070.0,7365600.0,21786344.9,1296570.2019243317,0.0
81,8219070.0,7365600.0,21786344.9,1924790.0291978486,0.0
82,8219070.0,7365600.0,21786344.9,2138306.9694149895,0.0
83,8219070.0,7365600.0,21786344.9,1932249.8224902332,0.0
84,8219070.0,7365600.0,21786344.9,262105.56538229203,0.0
85,8219070.0,7365600.0,21132527.608168077,0.0,0.0
86,8219070.0,7365600.0,20659927.99946987,0.0,0.0
87,8219070.0,7365600.0,20702557.565944705,0.0,0.0
88,8219070.0,7365600.0,21786344.9,560882.0683233114,0.0
