,Bid_Price_GBP/kW,Busbar,Capacity_kW,DeRated_Capacity_kW,Start_Year,Battery_Flag,Generation_Company,Cumulative_Capacity_kW,Cumulative_DeRated_Capacity_kW
Hydrogen,0,15,500000,425000.0,2032,False,EDF Energy,500000,1275000.0
Biomass,0,12,14000,12320.0,2031,False,Sembcorp Utilities (UK) Ltd,14000,1287320.0
Biomass,0,24,14000,12320.0,2031,False,E.On UK,28000,1299640.0
Biomass,0,5,14000,12320.0,2031,False,EPR Ely Limited,42000,1311960.0
