,Wind Offshore,Wind Onshore,Solar,Hydro
0,8552131.875,4658344.924631579,0.0,425012.0
1,8597900.25,4608385.459736843,0.0,418992.0
2,8551023.75,4427453.141789474,0.0,399126.0
3,8490166.875,4407179.3220526315,0.0,337120.0
4,8398228.5,4295363.766315788,0.0,327488.0
5,8269257.374999998,4149466.667842105,0.0,317856.0
6,8155222.875,3759950.086052632,957.2307692307685,331702.0
7,8166327.75,3449843.704736843,0.0,523740.0
8,7683233.625000001,3091185.9121578936,1316.1923076923076,453908.0
9,6947690.625,2988189.7604736844,78133.96153846156,612234.0
10,6785788.5,2935063.2277894737,185822.42307692318,750092.0
11,6562411.875,2920806.743263158,307510.3846153845,738654.0
12,6114031.875,2920114.1811578954,443915.7692307691,650762.0
13,4658265.000000001,2733114.9255789476,359559.8076923078,655578.0
14,4532275.124999999,2970924.374368421,251512.38461538454,577318.0
15,4379636.25,3279851.0603684206,60425.19230769234,609224.0
16,5158447.875,3736857.3513684208,239.30769230769212,877114.0
17,6879168.000000001,3919313.305947367,119.65384615384606,854840.0
18,6467902.875,4171130.759210528,0.0,856646.0
19,7155354.375,4246442.67663158,0.0,727818.0
20,7799461.875,4514664.492842105,0.0,597184.0
21,7675386.750000001,4372617.665315788,0.0,483406.0
22,7844522.624999999,4115064.113210527,0.0,376852.0
23,7962451.875,3942803.327947369,0.0,379260.0
24,7490070.0,3745193.365789473,0.0,376250.0
25,7480498.5,3175605.4892105255,0.0,375046.0
26,7197426.0,2640643.378157894,0.0,335916.0
27,6460768.125,2129670.588947368,0.0,308826.0
28,6107250.375,1876475.9665789471,0.0,301000.0
29,5599909.125,1911605.711421053,0.0,296184.0
30,5779159.875000001,2004419.328368421,0.0,294980.0
31,5227479.0,2453918.3397368426,0.0,308224.0
32,5403009.375,2932383.761157895,1076.8846153846157,460530.0
33,5858001.0,3450272.344526316,11008.153846153853,660996.0
34,5158306.125000001,4059513.1452105264,42118.153846153844,617652.0
35,5480717.624999999,4307747.0575263165,80646.69230769231,577920.0
36,6658872.75,4882136.074105264,114628.38461538467,564074.0
37,7424933.625000001,4778732.808210526,122166.57692307695,528556.0
38,7931073.375,4824510.227473685,54681.807692307666,529158.0
39,8059016.25,4706006.3,6580.961538461541,574308.0
40,6863058.000000001,3833976.084105263,2512.730769230769,860258.0
41,7328669.625,3604678.129999999,837.5769230769228,877114.0
42,7260472.125,3352610.7928421046,0.0,848218.0
43,7516601.999999999,3623264.9994736845,0.0,795844.0
44,7870619.249999998,3935822.9570526313,0.0,621264.0
45,7952203.125,4346273.16436842,0.0,557452.0
46,7290286.875,4526772.630999999,0.0,528556.0
47,7088527.125,4547854.595842105,0.0,548422.0
48,7069944.375,4612501.524789473,0.0,531566.0
49,6964287.75,4924554.099210525,0.0,487620.0
50,7109956.125000001,5084819.52163158,0.0,408156.0
51,7033727.25,5023981.684263159,0.0,398524.0
52,7469649.0,4933306.586789473,0.0,380464.0
53,7899054.75,4743292.34631579,0.0,387688.0
54,7634046.374999999,4670501.729315789,0.0,408758.0
55,7636010.625,4579469.588,0.0,382270.0
56,8157319.874999998,4648734.689526317,3948.576923076926,484610.0
57,8281055.25,4834222.007157895,144541.8461538461,676648.0
58,8239966.875,4895027.556157895,338620.3846153845,698320.0
59,8348217.75,5102192.53563158,427164.2307692309,546014.0
60,8419609.125,4921894.754315789,481008.46153846127,544208.0
61,8530006.5,5009516.027263158,366380.0769230767,514710.0
62,8578776.375,5014077.110263159,184625.88461538457,518924.0
63,8566924.5,4646080.024105263,24409.3846153846,529158.0
64,8514666.0,4606033.556263158,1675.1538461538455,848820.0
65,8578954.125,4264885.886263157,1196.538461538462,997514.0
66,8560513.125,4195614.233473685,119.65384615384606,946946.0
67,8475663.375,4257123.575315789,0.0,704340.0
68,8555383.125,4294626.749210525,0.0,607418.0
69,8523146.25,4221034.538368422,0.0,592970.0
70,8399416.5,3926809.354842106,0.0,546014.0
71,8260966.124999998,3470537.2732631583,0.0,517720.0
72,7975220.625,2822230.354473684,0.0,500864.0
73,7881771.375000002,2423743.6895789476,0.0,487018.0
74,7271852.624999999,1875086.1628947374,0.0,428624.0
75,6580366.875,1555255.835263158,0.0,378056.0
76,5101688.249999999,1474623.3562631581,0.0,372638.0
77,4766079.375,1494710.9329473681,0.0,401534.0
78,4090675.5,1734742.663789474,0.0,396718.0
79,3043595.2500000005,1872821.2976315788,0.0,444878.0
80,2977861.5000000005,1824312.9375263155,15315.692307692296,521332.0
81,3316828.4999999995,1693366.757473684,43075.38461538459,716982.0
82,2823608.25,2135614.9243684215,157344.80769230775,687484.0
83,3416503.4999999995,2548016.4722105265,232008.80769230778,518924.0
84,6059615.625,2651040.2327894736,275203.8461538461,515312.0
85,7368960.375,2690012.293473684,313493.0769230767,461132.0
86,7510095.0,2685530.2935789474,213462.46153846168,453306.0
87,7770715.875,2672800.253368421,64852.38461538458,479794.0
88,7925343.75,2776641.518,119.65384615384606,883134.0
89,8041011.749999998,2856073.244052632,0.0,991494.0
90,8008937.999999998,2760619.468052632,0.0,874706.0
91,7893798.75,2615355.97031579,0.0,716982.0
92,7895783.250000002,2376661.6330526313,0.0,558656.0
93,7953024.375,2058503.281368421,0.0,510496.0
94,7080888.375,1582146.898736842,0.0,410564.0
95,6172238.249999999,1385800.8624210523,0.0,412972.0
96,5066379.0,1276810.7728947368,0.0,401534.0
97,3988433.25,1281867.4121578948,0.0,355782.0
98,3394023.75,1158005.9552631578,0.0,331702.0
99,3285390.3749999995,1136318.9344736843,0.0,326886.0
100,2590592.625,1186310.6877368423,0.0,319662.0
101,2580702.7500000005,1196362.1972105263,0.0,356384.0
102,2839856.6249999995,1203906.912631579,0.0,390096.0
103,2927017.1250000005,1244457.8277368417,0.0,450296.0
104,2125743.75,1212466.1379473682,6939.923076923073,526750.0
