,Bid_Price_GBP/kW,Busbar,Capacity_kW,DeRated_Capacity_kW,Start_Year,Battery_Flag,Generation_Company,Cumulative_Capacity_kW,Cumulative_DeRated_Capacity_kW
Biomass,0,28,14000,12320.0,2030,False,EPR Ely Limited,14000,862320.0
Biomass,0,4,14000,12320.0,2030,False,Sembcorp Utilities (UK) Ltd,28000,874640.0
Biomass,0,29,14000,12320.0,2030,False,E.On UK,42000,886960.0
