,Bid_Price_GBP/kW,Busbar,Capacity_kW,DeRated_Capacity_kW,Start_Year,Battery_Flag,Generation_Company,Cumulative_Capacity_kW,Cumulative_DeRated_Capacity_kW
OCGT,0,19,500000,460000.0,2041,False,Citigen (London) UK Ltd,500000,1522500.0
OCGT,0,6,500000,460000.0,2041,False,Drax Power Ltd,1000000,1982500.0
Hydrogen,0,10,500000,425000.0,2042,False,EDF Energy,500000,2407500.0
Biomass,0,12,14000,12320.0,2041,False,E.On UK,14000,2419820.0
Biomass,0,19,14000,12320.0,2041,False,Sembcorp Utilities (UK) Ltd,28000,2432140.0
Biomass,0,23,14000,12320.0,2041,False,EPR Ely Limited,42000,2444460.0
