,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,2748977.8836121336,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
1,3205344.2598685063,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
2,2569369.812680848,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
3,1624616.9291328937,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
4,733993.9949541166,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
5,1201003.643111825,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
6,3773214.473644946,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
7,4147679.0094693042,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
8,6856955.980472151,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
9,10639329.399237938,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
10,13915007.327238329,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
11,16852106.232078318,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
12,18945979.630909644,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
13,20381266.467164133,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
14,19437686.731168665,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
15,18805728.663269773,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
16,20131594.040633358,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
17,20583034.938638195,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
18,18314224.187537286,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
19,15668648.198171485,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
20,11802230.501643885,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
21,9655922.265767455,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
22,7143084.658816695,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
23,5476676.776636582,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
24,6086704.805911833,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
25,8115914.832434613,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
26,9499008.708810233,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
27,11530959.850833908,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
28,12319880.532607853,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
29,13342864.01181639,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
30,16586875.100321546,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
31,20502214.07470987,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
32,22583058.08703943,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
33,23778406.31699188,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
34,23872304.490924157,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
35,23746938.608179443,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
36,22005267.93498376,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
37,21780776.00476612,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
38,20603263.686981104,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
39,21238347.98323332,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
40,26419700.0,653119.4654765502,0.0,8219070.0,216480.0,440000.0,425000.0
41,26419700.0,2935831.0343676955,0.0,8219070.0,216480.0,440000.0,425000.0
42,26419700.0,2567601.8098721877,0.0,8219070.0,216480.0,440000.0,425000.0
43,25029839.493210435,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
44,20156098.429018952,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
45,14027507.615406528,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
46,8600322.741617434,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
47,4645580.218785282,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
48,3785476.50430293,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
49,2470706.7732093073,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
50,1769447.8600824773,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
51,1556589.9746084996,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
52,1442940.6997239552,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
53,2500901.3109749705,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
54,6718469.780683041,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
55,12972465.133696731,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
56,15993177.35622996,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
57,17457336.8539572,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
58,18115027.985998724,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
59,17979837.156803053,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
60,18998701.667883355,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
61,18285914.75478711,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
62,18238108.529483907,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
63,20022198.083591722,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
64,23099823.514860068,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
65,26371368.140374675,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
66,25596480.95768568,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
67,23545654.58710841,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
68,19919812.41923687,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
69,15564603.217965618,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
70,11849590.088943869,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
71,10309924.134848319,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
72,12844683.76439485,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
73,13662858.994732048,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
74,15086567.914007027,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
75,16116310.106627785,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
76,16941661.082491577,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
77,18425813.469240073,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
78,21904360.315257832,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
79,26419700.0,1650847.3387525529,0.0,8219070.0,216480.0,440000.0,425000.0
80,26419700.0,4456480.0,239605.14450527725,8219070.0,216480.0,440000.0,425000.0
81,26419700.0,4456480.0,1616632.6949914694,8219070.0,216480.0,440000.0,425000.0
82,26419700.0,4456480.0,625613.9055240005,8219070.0,216480.0,440000.0,425000.0
83,26419700.0,4214368.831896111,0.0,8219070.0,216480.0,440000.0,425000.0
84,26419700.0,2747977.461044073,0.0,8219070.0,216480.0,440000.0,425000.0
85,26419700.0,1941921.0429918095,0.0,8219070.0,216480.0,440000.0,425000.0
86,26419700.0,1289605.355996564,0.0,8219070.0,216480.0,440000.0,425000.0
87,26419700.0,1551810.1526451558,0.0,8219070.0,216480.0,440000.0,425000.0
88,26419700.0,3785928.209062755,0.0,8219070.0,216480.0,440000.0,425000.0
89,26419700.0,4456480.0,1230960.0481188148,8219070.0,216480.0,440000.0,425000.0
90,26419700.0,4456480.0,767592.6483743936,8219070.0,216480.0,440000.0,425000.0
91,26419700.0,3750760.6085727587,0.0,8219070.0,216480.0,440000.0,425000.0
92,26419700.0,1211128.6415594667,0.0,8219070.0,216480.0,440000.0,425000.0
93,24279742.2456398,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
94,21757403.537934903,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
95,19352575.62316166,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
96,20292127.11500869,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
97,20377621.23876688,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
98,20047225.551815722,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
99,19349418.584510535,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
100,19052248.250758253,0.0,0.0,8219070.0,216480.0,440000.0,425000.0
