,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,6705600.0,4488098.39868068,0.0,0.0
1,8219070.0,6705600.0,4694293.082821324,0.0,0.0
2,8219070.0,6705600.0,3985618.7137822118,0.0,0.0
3,8219070.0,6705600.0,3313367.692263675,0.0,0.0
4,8219070.0,6659645.058535049,2599060.2353221877,0.0,0.0
5,8219070.0,6705600.0,2690811.720334601,0.0,0.0
6,8219070.0,6705600.0,3843672.4904907476,0.0,0.0
7,8219070.0,6705600.0,3681023.243023221,0.0,0.0
8,8219070.0,6705600.0,5078060.093586104,0.0,0.0
9,8219070.0,6705600.0,7817896.303199987,0.0,0.0
10,8219070.0,6705600.0,10073863.241964627,0.0,0.0
11,8219070.0,6705600.0,12122112.549754642,0.0,0.0
12,8219070.0,6705600.0,13678808.701374134,0.0,0.0
13,8219070.0,6705600.0,14887724.736565232,0.0,0.0
14,8219070.0,6705600.0,14631557.057481755,0.0,0.0
15,8219070.0,6705600.0,14746857.706935907,0.0,0.0
16,8219070.0,6705600.0,16186974.214940643,0.0,0.0
17,8219070.0,6705600.0,16116454.807513133,0.0,0.0
18,8219070.0,6705600.0,15154105.730426434,0.0,0.0
19,8219070.0,6705600.0,14447836.201172164,0.0,0.0
20,8219070.0,6705600.0,11400847.045011312,0.0,0.0
21,8219070.0,6705600.0,9045905.8101964,0.0,0.0
22,8219070.0,6705600.0,6816012.529030626,0.0,0.0
23,8219070.0,6705600.0,5376396.455705047,0.0,0.0
24,8219070.0,6705600.0,7195492.309756941,0.0,0.0
25,8219070.0,6705600.0,7677424.708007833,0.0,0.0
26,8219070.0,6705600.0,7848831.095844621,0.0,0.0
27,8219070.0,6705600.0,8715765.966950335,0.0,0.0
28,8219070.0,6705600.0,8987423.785959221,0.0,0.0
29,8219070.0,6705600.0,9983377.847181804,0.0,0.0
30,8219070.0,6705600.0,12390164.434640512,0.0,0.0
31,8219070.0,6705600.0,16191092.939899426,0.0,0.0
32,8219070.0,6705600.0,18407388.105125427,0.0,0.0
33,8219070.0,6705600.0,19992711.03392772,0.0,0.0
34,8219070.0,6705600.0,20986345.299999997,325219.73394612264,0.0
35,8219070.0,6705600.0,20986345.299999997,507594.7027505936,0.0
36,8219070.0,6705600.0,20780547.785798732,0.0,0.0
37,8219070.0,6705600.0,20143729.850580614,0.0,0.0
38,8219070.0,6705600.0,19204375.922322333,0.0,0.0
39,8219070.0,6705600.0,19409618.858803563,0.0,0.0
40,8219070.0,6705600.0,20986345.299999997,1593512.893819704,0.0
41,8219070.0,6705600.0,20986345.299999997,2609353.8494166527,0.0
42,8219070.0,6705600.0,20986345.299999997,2436777.4524937514,0.0
43,8219070.0,6705600.0,20986345.299999997,1179997.4085524725,0.0
44,8219070.0,6705600.0,17964797.633210026,0.0,0.0
45,8219070.0,6705600.0,13806093.414024647,0.0,0.0
46,8219070.0,6705600.0,10485567.989266066,0.0,0.0
47,8219070.0,6705600.0,7783052.162620766,0.0,0.0
48,8219070.0,6705600.0,6881764.003203265,0.0,0.0
49,8219070.0,6705600.0,6507045.9256068105,0.0,0.0
50,8219070.0,6705600.0,6190776.723204629,0.0,0.0
51,8219070.0,6705600.0,5967461.6516763,0.0,0.0
52,8219070.0,6705600.0,5557544.891293336,0.0,0.0
53,8219070.0,6705600.0,5705155.7599897375,0.0,0.0
54,8219070.0,6705600.0,6932668.246436192,0.0,0.0
55,8219070.0,6705600.0,12602362.174548557,0.0,0.0
56,8219070.0,6705600.0,14926369.24077142,0.0,0.0
57,8219070.0,6705600.0,16260998.484767877,0.0,0.0
58,8219070.0,6705600.0,16851414.273262683,0.0,0.0
59,8219070.0,6705600.0,16994512.917487558,0.0,0.0
60,8219070.0,6705600.0,17367411.305460677,0.0,0.0
61,8219070.0,6705600.0,16958906.542899385,0.0,0.0
62,8219070.0,6705600.0,16890629.797772516,0.0,0.0
63,8219070.0,6705600.0,17480302.285314485,0.0,0.0
64,8219070.0,6705600.0,19632933.005668964,0.0,0.0
65,8219070.0,6705600.0,20986345.299999997,330026.9507064525,0.0
66,8219070.0,6705600.0,20672380.867136605,0.0,0.0
67,8219070.0,6705600.0,19323137.04213858,0.0,0.0
68,8219070.0,6705600.0,16887734.8717296,0.0,0.0
69,8219070.0,6705600.0,13870353.35518997,0.0,0.0
70,8219070.0,6705600.0,10828918.064482948,0.0,0.0
71,8219070.0,6705600.0,9043357.858975267,0.0,0.0
72,8219070.0,6705600.0,11521733.87345172,0.0,0.0
73,8219070.0,6705600.0,11459850.367144097,0.0,0.0
74,8219070.0,6705600.0,11748814.54469904,0.0,0.0
75,8219070.0,6705600.0,12178302.730158465,0.0,0.0
76,8219070.0,6705600.0,13189004.426254092,0.0,0.0
77,8219070.0,6705600.0,14388027.20533549,0.0,0.0
