,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,102600.0,0.0,124000,0.0,0.0,0,741272.7272727239
2,1882352.0,250000.0,0,0,0.0,87400.0,0.0,0,1000000.0,0.0,0,0.0
3,823529.0,0.0,0,0,0.0,20000.0,0.0,0,1000000.0,0.0,0,741272.7272727239
4,1176470.0,750000.0,0,0,0.0,184800.0,0.0,0,0.0,0.0,0,370636.36363636196
5,1999999.0,1000000.0,0,860000,0.0,44800.0,0.0,2000,1500000.0,0.0,0,741272.7272727239
6,1058823.0,750000.0,0,0,0.0,708500.0,0.0,3000,0.0,0.0,0,370636.36363636196
7,1176470.0,0.0,0,1205000,0.0,204900.0,0.0,0,250000.0,500000.0,0,1853181.8181818097
8,1411764.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,0,370636.36363636196
9,1294117.0,1250000.0,0,0,150000.0,9200.0,0.0,6000,750000.0,0.0,0,370636.36363636196
10,1176470.0,1000000.0,0,1190000,62100.0,3012900.0,0.0,0,0.0,0.0,0,0.0
11,470588.0,750000.0,0,2390000,367200.0,26300.0,0.0,0,500000.0,0.0,0,1111909.090909086
12,1176470.0,250000.0,0,0,1142856.0,26000.0,0.0,42000,750000.0,500000.0,0,370636.36363636196
13,588235.0,250000.0,0,500000,2428569.0,18000.0,0.0,0,250000.0,0.0,0,1853181.8181818097
14,1294117.0,750000.0,0,500000,0.0,17100.0,0.0,0,250000.0,0.0,0,741272.7272727239
15,823529.0,1750000.0,0,500000,2142855.0,0.0,0.0,0,250000.0,0.0,0,1111909.090909086
16,1058823.0,500000.0,0,0,1567713.0,54000.0,0.0,0,0.0,0.0,0,741272.7272727239
17,1176470.0,500000.0,0,500000,2571426.0,9000.0,0.0,0,250000.0,0.0,0,741272.7272727239
18,1411764.0,250000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,370636.36363636196
19,941176.0,250000.0,0,0,3745568.0,16000.0,0.0,0,0.0,0.0,0,0.0
20,823529.0,1000000.0,0,1688000,3789711.0,177100.0,0.0,0,250000.0,0.0,0,1482545.4545454478
21,1176470.0,1250000.0,0,0,0.0,26000.0,111000.0,0,500000.0,0.0,0,0.0
22,705882.0,750000.0,0,500000,0.0,27500.0,0.0,0,500000.0,0.0,0,741272.7272727239
23,705882.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,1111909.090909086
24,1176470.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,370636.36363636196
25,1176470.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,741272.7272727239
26,941176.0,250000.0,0,0,0.0,28100.0,0.0,0,250000.0,500000.0,0,741272.7272727239
27,1411764.0,750000.0,0,1040000,630000.0,0.0,0.0,0,750000.0,0.0,0,741272.7272727239
28,1058823.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0,741272.7272727239
29,2199117.0,500000.0,0,860000,563200.0,83400.0,0.0,0,0.0,0.0,0,1111909.090909086
30,941176.0,1250000.0,0,0,0.0,18100.0,0.0,0,750000.0,0.0,0,0.0
