,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2
34,51305453.2932036,46959766.635538414,38668536.635538414,38668536.635538414,0.0
35,52127851.98132167,47588407.86656256,39297177.86656256,39297177.86656256,0.0
36,52856403.37169653,47731444.39456779,39440214.39456779,39440214.39456779,0.0
37,52643394.70247677,47496049.03937313,39204819.03937313,39204819.03937313,0.0
38,51833344.343009114,46603597.32206822,38312367.32206822,38312367.32206822,0.0
39,52212438.03257708,47011757.26980785,38720527.26980785,38720527.26980785,0.0
40,55090216.024557784,50340245.31255212,42049015.31255212,42049015.31255212,0.0
41,56954813.65077144,52260496.4095099,43969266.4095099,43969266.4095099,0.0
42,55661943.64107229,51182653.73110387,42891423.73110387,42891423.73110387,0.0
43,52542755.82397584,47900697.898681104,39609467.898681104,39609467.898681104,0.0
44,48501765.27312541,43796818.68051489,35505588.68051489,35505588.68051489,0.0
45,43498222.50397464,38579955.08140095,30288725.081400953,30288725.081400953,0.0
46,38106324.79876811,33213455.65746811,24922225.65746811,24922225.65746811,0.0
47,34016558.34974852,29120252.465880103,20829022.465880103,20829022.465880103,0.0
48,33310851.36737693,28394321.243519038,20103091.243519038,20103091.243519038,0.0
49,32873720.533152014,27818015.280009907,19526785.280009907,19526785.280009907,0.0
50,32650833.20101191,27557066.732185595,19265836.732185595,19265836.732185595,0.0
51,32175422.547970682,27146719.71101805,18855489.71101805,18855489.71101805,0.0
52,31964883.544480998,26944431.358223103,18653201.358223103,18653201.358223103,0.0
53,32664416.36252737,27689964.522064213,19398734.522064213,19398734.522064213,0.0
54,36660952.930236265,31755243.625673108,23464013.625673108,23464013.625673108,0.0
55,42774610.44505993,37960881.02765993,29669651.02765993,29669651.02765993,0.0
56,46540233.26700595,41468708.04113915,33177478.04113915,33177478.04113915,0.0
57,49033978.23795857,43517746.08025007,35226516.08025007,35226516.08025007,0.0
58,49974303.464688174,44298787.68584891,36007557.68584891,36007557.68584891,0.0
59,50394764.05523503,44696692.3246241,36405462.3246241,36405462.3246241,0.0
60,50897341.031307176,45282386.32667479,36991156.32667479,36991156.32667479,0.0
61,50440452.871241584,44841973.44032741,36550743.44032741,36550743.44032741,0.0
62,50389207.30734232,44867960.940082,36576730.940082,36576730.940082,0.0
63,50972665.836074755,45770305.25634601,37479075.25634601,37479075.25634601,0.0
64,54419701.7788399,48886650.68136419,40595420.68136419,40595420.68136419,0.0
65,56900481.004709564,51409463.60892616,43118233.60892616,43118233.60892616,0.0
66,55791601.09190173,50410476.99088391,42119246.99088391,42119246.99088391,0.0
67,53501603.543681055,48380645.8289179,40089415.8289179,40089415.8289179,0.0
68,49795252.699257076,44750296.38691497,36459066.38691497,36459066.38691497,0.0
69,45021388.84300412,40048283.40923044,31757053.40923044,31757053.40923044,0.0
70,40082057.38283554,35382559.219267115,27091329.219267115,27091329.219267115,0.0
71,36866552.60226579,32529642.920213155,24238412.920213155,24238412.920213155,0.0
72,37153651.24338808,33319405.979993343,25028175.979993343,25028175.979993343,0.0
73,36606002.86774189,33070922.0206261,24779692.0206261,24779692.0206261,0.0
74,35847815.488606006,32852691.62912706,24561461.62912706,24561461.62912706,0.0
75,35410067.237948574,32806166.64889594,24514936.64889594,24514936.64889594,0.0
76,35197675.985161334,32904722.0994087,24613492.0994087,24613492.0994087,0.0
77,36656013.5987761,34372286.151786625,26081056.151786625,26081056.151786625,0.0
78,40674159.74162325,38349753.548465356,30058523.548465356,30058523.548465356,0.0
79,47000825.92566669,44704356.115840375,36413126.115840375,36413126.115840375,0.0
80,50055185.01734843,47704043.065189324,39412813.065189324,39412813.065189324,0.0
81,51498087.22015018,48931554.95234775,40640324.95234775,40640324.95234775,0.0
82,51670963.821256086,48867803.117436245,40576573.117436245,40576573.117436245,0.0
83,52249483.01852834,49230530.72424008,40939300.72424008,40939300.72424008,0.0
84,52495214.75867171,48941485.10933689,40650255.10933689,40650255.10933689,0.0
85,52427298.95109439,48670004.24533811,40378774.24533811,40378774.24533811,0.0
86,51777159.44764972,48059690.309964694,39768460.309964694,39768460.309964694,0.0
87,52140817.72640462,48432872.327023245,40141642.327023245,40141642.327023245,0.0
88,55409420.320171185,51161984.81584811,42870754.81584811,42870754.81584811,0.0
89,57845128.14646681,53396784.21875628,45105554.21875628,45105554.21875628,0.0
90,56872697.26524614,52631862.18033561,44340632.18033561,44340632.18033561,0.0
91,54592578.3799458,50655110.03948264,42363880.03948264,42363880.03948264,0.0
92,50964022.00601947,47373380.665808946,39082150.665808946,39082150.665808946,0.0
93,46415515.14763671,43085278.008963026,34794048.008963026,34794048.008963026,0.0
94,41629920.37916587,38884757.339218505,30593527.339218505,30593527.339218505,0.0
95,38016181.99962004,35553653.53133583,27262423.53133583,27262423.53133583,0.0
96,38018034.248917595,35829406.05903865,27538176.059038647,27538176.059038647,0.0
97,37485203.86765192,35529928.07492034,27238698.07492034,27238698.07492034,0.0
98,36383115.535601795,34640003.763549164,26348773.763549164,26348773.763549164,0.0
99,35526758.94369506,33822276.74910033,25531046.749100327,25531046.749100327,0.0
100,35005659.474647276,33393944.75139991,25102714.75139991,25102714.75139991,0.0
101,36256545.16693498,34596340.25439288,26305110.254392877,26305110.254392877,0.0
102,40593895.6053955,38844857.87666919,30553627.87666919,30553627.87666919,0.0
103,47265697.575218216,45403526.86357085,37112296.86357085,37112296.86357085,0.0
104,50965874.255317025,49166893.61928909,40875663.61928909,40875663.61928909,0.0
105,53150293.593576565,51164311.01233851,42873081.01233851,42873081.01233851,0.0
106,54224598.18616324,52052172.591747046,43760942.591747046,43760942.591747046,0.0
107,55009951.88833006,52859744.051982686,44568514.051982686,44568514.051982686,0.0
108,55121086.84618384,53049534.60022027,44758304.60022027,44758304.60022027,0.0
109,54152977.8799908,52081358.43931347,43790128.43931347,43790128.43931347,0.0
110,53528152.45027948,51404649.647546686,43113419.647546686,43113419.647546686,0.0
111,53356510.68203861,51018074.72552687,42726844.72552687,42726844.72552687,0.0
112,55950894.53149215,53067783.971819274,44776553.971819274,44776553.971819274,0.0
113,58147044.781969614,55105117.725923054,46813887.725923054,46813887.725923054,0.0
114,57208571.80453759,54103180.209218964,45811950.209218964,45811950.209218964,0.0
115,54956236.65870072,52036682.976127036,43745452.976127036,43745452.976127036,0.0
116,51448693.90554848,48543983.05116954,40252753.05116954,40252753.05116954,0.0
117,46995886.594206505,44109414.86822756,35818184.86822756,35818184.86822756,0.0
118,42305373.956343934,39251979.28554919,30960749.285549194,30960749.285549194,0.0
119,38267470.4876561,35125561.64825084,26834331.64825084,26834331.64825084,0.0
120,37057951.69634733,33871648.004052594,25580418.004052594,25580418.004052594,0.0
121,36350392.46467818,33110038.060799234,24818808.060799234,24818808.060799234,0.0
122,35260035.04484596,31995796.10160912,23704566.10160912,23704566.10160912,0.0
123,34913047.00976912,31253571.646342803,22962341.646342803,22962341.646342803,0.0
124,33938146.46281835,29969643.116786767,21678413.116786767,21678413.116786767,0.0
125,33708467.54992051,29514802.119241558,21223572.119241558,21223572.119241558,0.0
126,35647155.14803667,31442494.667536676,23151264.667536676,23151264.667536676,0.0
127,37401235.232829034,33075412.04205535,24784182.04205535,24784182.04205535,0.0
128,41174575.760181576,36473197.75850162,28181967.75850162,28181967.75850162,0.0
129,45175125.53470188,40180719.33109621,31889489.33109621,31889489.33109621,0.0
130,47306447.05976462,42299305.69800268,34008075.69800268,34008075.69800268,0.0
131,47847921.2710856,43305570.02751677,35014340.02751677,35014340.02751677,0.0
132,47855947.68470837,43542205.98668894,35250975.98668894,35250975.98668894,0.0
133,47442896.09135178,43113730.38037486,34822500.38037486,34822500.38037486,0.0
134,46652603.0577248,42483146.84619525,34191916.84619525,34191916.84619525,0.0
135,46840915.069643736,42767142.75043686,34475912.75043686,34475912.75043686,0.0
136,50668896.95127437,46552198.09843429,38260968.09843429,38260968.09843429,0.0
137,53586807.01136898,49477766.35667546,41186536.35667546,41186536.35667546,0.0
138,52731067.83589476,48613560.66906116,40322330.66906116,40322330.66906116,0.0
139,50417608.46323831,46701058.04736462,38409828.04736462,38409828.04736462,0.0
140,47471914.66368026,43991754.27074342,35700524.27074342,35700524.27074342,0.0
141,44092794.52849242,40930128.46586084,32638898.465860844,32638898.465860844,0.0
142,40634027.67350938,37709327.5860778,29418097.586077802,29418097.586077802,0.0
143,37354929.00038997,34511836.39818997,26220606.39818997,26220606.39818997,0.0
144,36396081.28068473,33637974.86085842,25346744.860858418,25346744.860858418,0.0
145,36613411.86493215,33994308.20114794,25703078.201147936,25703078.201147936,0.0
146,35855224.48579627,33322738.65274364,25031508.65274364,25031508.65274364,0.0
147,35022329.71832534,33231559.24742534,24940329.24742534,24940329.24742534,0.0
148,34112875.313221805,31650213.47454812,23358983.47454812,23358983.47454812,0.0
149,33931354.8820606,31450958.849455338,23159728.849455338,23159728.849455338,0.0
150,35137169.17477427,32567776.033590056,24276546.033590056,24276546.033590056,0.0
151,36499807.241348274,33933948.94714827,25642718.94714827,25642718.94714827,0.0
152,38150778.78190962,35530535.42501165,27239305.42501165,27239305.42501165,0.0
153,42918468.47383735,40015288.59665355,31724058.59665355,31724058.59665355,0.0
154,46358712.83584476,43267328.40085934,34976098.40085934,34976098.40085934,0.0
155,48167742.983131506,45146290.53296875,36855060.53296875,36855060.53296875,0.0
156,49227229.581337675,46118749.441818245,37827519.441818245,37827519.441818245,0.0
157,48348028.58142766,45341173.42834467,37049943.42834467,37049943.42834467,0.0
158,48728974.52029317,45773000.15485025,37481770.15485025,37481770.15485025,0.0
159,49309345.96686298,46464170.27981318,38172940.27981318,38172940.27981318,0.0
160,53721403.79365856,50553623.54362739,42262393.54362739,42262393.54362739,0.0
161,57026433.95694388,53597852.71091999,45306622.71091999,45306622.71091999,0.0
162,55553895.76538112,52166737.44443173,43875507.44443173,43875507.44443173,0.0
163,52816271.30358268,49715859.57903005,41424629.57903005,41424629.57903005,0.0
164,49360591.530762225,46202838.369946435,37911608.369946435,37911608.369946435,0.0
165,44986196.10635043,41732318.68971359,33441088.68971359,33441088.68971359,0.0
166,40266664.89615933,36956780.28248038,28665550.28248038,28665550.28248038,0.0
167,36395463.86425221,33045571.72198905,24754341.72198905,24754341.72198905,0.0
168,36771470.47165755,33477483.7147365,25186253.7147365,25186253.7147365,0.0
169,36972130.81222689,33525943.267600574,25234713.267600574,25234713.267600574,0.0
170,36056502.24279814,32426684.324456036,24135454.324456036,24135454.324456036,0.0
171,35571212.926836565,31910678.647747092,23619448.647747092,23619448.647747092,0.0
172,35382900.914917655,31624543.196849234,23333313.196849234,23333313.196849234,0.0
173,36627612.44288013,32826100.617069606,24534870.617069606,24534870.617069606,0.0
174,42660388.40504354,38837111.32907512,30545881.32907512,30545881.32907512,0.0
175,50880053.37119658,46849338.03401764,38558108.03401764,38558108.03401764,0.0
176,53690532.97203251,49657160.382463686,41365930.382463686,41365930.382463686,0.0
177,55717511.11999917,51167690.63969958,42876460.63969958,42876460.63969958,0.0
178,56883810.761031486,52434527.01390274,44143297.01390274,44143297.01390274,0.0
179,57913661.37047666,53590183.82939569,45298953.82939569,45298953.82939569,0.0
180,58372401.779839806,54250303.645959646,45959073.645959646,45959073.645959646,0.0
181,57979724.92875641,53920574.992739,45629344.992739,45629344.992739,0.0
182,56926412.49487546,52900471.678519994,44609241.678519994,44609241.678519994,0.0
183,57767333.67596915,54655572.62972017,46364342.62972017,46364342.62972017,0.0
184,59821478.146966755,54835673.88202465,46544443.88202465,46544443.88202465,0.0
185,60264783.145516895,55192661.070048474,46901431.070048474,46901431.070048474,0.0
186,59733805.013548784,54618055.84504352,46326825.84504352,46326825.84504352,0.0
187,58109382.37958584,53363544.622064784,45072314.622064784,45072314.622064784,0.0
188,54166561.04150625,49616530.3646852,41325300.3646852,41325300.3646852,0.0
189,48727122.27099561,44267366.8336114,35976136.8336114,35976136.8336114,0.0
190,43086405.74348309,38854188.825293615,30562958.825293615,30562958.825293615,0.0
191,39201004.13362796,35194369.51139112,26903139.51139112,26903139.51139112,0.0
192,39092338.84150426,35245842.686362155,26954612.686362155,26954612.686362155,0.0
193,38984908.38224559,35175642.2874298,26884412.287429802,26884412.287429802,0.0
194,38150161.36547711,34455420.19075605,26164190.190756053,26164190.190756053,0.0
195,37752545.18293355,34260480.96702302,25969250.967023022,25969250.967023022,0.0
196,37366659.91260787,34137984.603297345,25846754.603297345,25846754.603297345,0.0
197,38530489.88791007,35282847.44353112,26991617.44353112,26991617.44353112,0.0
198,43680360.351568356,40438921.618547305,32147691.618547305,32147691.618547305,0.0
199,51612309.260166585,48227876.822309904,39936646.822309904,39936646.822309904,0.0
200,54614187.95508403,51135665.60468687,42844435.60468687,42844435.60468687,0.0
201,55862603.98164164,53316882.04390642,45025652.04390642,45025652.04390642,0.0
202,56643018.35234829,52997169.9045491,44705939.9045491,44705939.9045491,0.0
203,57268461.198492125,53668479.61541925,45377249.61541925,45377249.61541925,0.0
204,57343786.00325969,53720572.73989653,45429342.73989653,45429342.73989653,0.0
205,57273400.5299523,53642944.617180645,45351714.617180645,45351714.617180645,0.0
206,56836269.69572739,53111112.50186545,44819882.50186545,44819882.50186545,0.0
207,57378978.73991339,53625594.25497736,45334364.25497736,45334364.25497736,0.0
208,58674935.83177512,54555396.8918067,46264166.8918067,46264166.8918067,0.0
209,59669593.70456659,55446207.26921922,47154977.26921922,47154977.26921922,181937.26921921968
210,59171338.643522084,55292979.934979975,47001749.934979975,47001749.934979975,28709.934979975224
211,58101973.38239557,54376461.91208505,46085231.91208505,46085231.91208505,0.0
212,54629005.94946454,51088833.6474698,42797603.6474698,42797603.6474698,0.0
213,49090780.549750514,45708686.564076826,37417456.564076826,37417456.564076826,0.0
214,43467351.68234859,40282161.25601701,31990931.256017007,31990931.256017007,0.0
215,39863491.96572308,36822234.549980976,28531004.549980976,28531004.549980976,0.0
216,39449822.95593396,36564965.13043396,28273735.13043396,28273735.13043396,0.0
217,39084312.42788147,36349486.36082884,28058256.36082884,28058256.36082884,0.0
218,38363170.03469687,35957752.65109687,27666522.651096873,27666522.651096873,0.0
219,37582755.66399023,35378448.35189023,27087218.35189023,27087218.35189023,0.0
220,37088205.101540856,35217168.163035594,26925938.163035594,26925938.163035594,0.0
221,38442816.75449209,36762436.3538342,28471206.353834197,28471206.353834197,0.0
222,43714318.25535702,42099228.86284123,33807998.86284123,33807998.86284123,0.0
223,52142052.559269674,50576396.4150802,42285166.4150802,42285166.4150802,0.0
224,54558003.05972462,52882803.36266875,44591573.36266875,44591573.36266875,0.0
225,55981765.35311822,54333966.244163565,46042736.244163565,46042736.244163565,0.0
226,56767736.47171753,55258888.70989607,46967658.70989607,46967658.70989607,0.0
227,56919003.49768522,55617895.421797365,47326665.421797365,47326665.421797365,353625.42179736495
228,57079531.77014068,55813914.71469128,47522684.71469128,47522684.71469128,549644.7146912813
229,55863221.398074165,54713577.35907254,46422347.35907254,46422347.35907254,0.0
230,55355705.09054187,54231908.03667385,45940678.03667385,45940678.03667385,0.0
231,55704545.37491627,54512134.906010196,46220904.906010196,46220904.906010196,0.0
232,57933418.69631733,56418190.13533352,48126960.13533352,48126960.13533352,1153920.1353335232
233,59665271.78953893,57983052.53948144,49691822.53948144,49691822.53948144,2718782.5394814387
234,59514004.76357128,57861375.542576544,49570145.542576544,49570145.542576544,2597105.542576544
235,58536634.55089041,57181311.35684304,48890081.35684304,48890081.35684304,1917041.3568430394
236,55021682.80054795,53847542.24239005,45556312.24239005,45556312.24239005,0.0
237,49568043.45208931,48615912.74283668,40324682.74283668,40324682.74283668,0.0
238,43644550.19848213,42810067.98116634,34518837.98116634,34518837.98116634,0.0
239,40032664.06823386,39182417.505718075,30891187.505718075,30891187.505718075,0.0
240,39776436.248737596,38926552.486332335,30635322.486332335,30635322.486332335,0.0
241,39055911.27198552,38186093.47646973,29894863.476469733,29894863.476469733,0.0
242,37987780.843724065,37094518.34245038,28803288.34245038,28803288.34245038,0.0
243,37240089.54394104,36365059.7036621,28073829.703662097,28073829.703662097,0.0
244,36757269.89370957,35890984.729320094,27599754.729320094,27599754.729320094,0.0
245,38013712.33388995,37135578.55950574,28844348.55950574,28844348.55950574,0.0
246,43477230.34526891,42529543.728779435,34238313.728779435,34238313.728779435,0.0
247,51877798.32615064,50958009.693219066,42666779.693219066,42666779.693219066,0.0
248,54841397.2022518,53869592.2422931,45578362.2422931,45578362.2422931,0.0
249,56597946.95277426,55595098.89812122,47303868.89812122,47303868.89812122,330828.89812122285
250,57059774.444299996,55890899.99296437,47599669.99296437,47599669.99296437,626629.992964372
251,57591369.992700666,56505380.49989014,48214150.49989014,48214150.49989014,1241110.4998901412
252,57655581.30168283,56702193.27639457,48410963.27639457,48410963.27639457,1437923.2763945684
253,57242529.708326235,56373970.91563312,48082740.91563312,48082740.91563312,1109700.9156331196
254,56813425.28772409,56049131.017317615,47757901.017317615,47757901.017317615,784861.0173176154
255,56563371.63255307,55767104.31561744,47475874.31561744,47475874.31561744,502834.31561744213
256,58772487.62811345,57412773.95768349,49121543.95768349,49121543.95768349,2148503.9576834887
257,59825800.06199442,58204983.01343976,49913753.01343976,49913753.01343976,2940713.0134397596
258,59389286.64420201,57802010.08502833,49510780.08502833,49510780.08502833,2537740.085028328
259,58463779.41185293,57047465.68261872,48756235.68261872,48756235.68261872,1783195.6826187223
260,55278528.03647672,54309449.51241356,46018219.51241356,46018219.51241356,0.0
261,49950224.22381985,49007265.535677746,40716035.535677746,40716035.535677746,0.0
262,44218130.064294204,43217885.140941575,34926655.140941575,34926655.140941575,0.0
263,39169515.89556941,38022358.602322035,29731128.602322035,29731128.602322035,0.0
264,38836728.43844053,37619117.91140895,29327887.911408953,29327887.911408953,0.0
265,39262128.36044756,38009746.36679493,29718516.36679493,29718516.36679493,0.0
266,38494062.318391345,37130154.49058608,28838924.49058608,28838924.49058608,0.0
267,37540153.93014629,36076425.70620945,27785195.70620945,27785195.70620945,0.0
268,36805428.3754462,35090400.855672516,26799170.855672516,26799170.855672516,0.0
269,37876645.88587026,36040401.167622894,27749171.167622894,27749171.167622894,0.0
270,43067883.250507444,40970533.98642323,32679303.98642323,32679303.98642323,0.0
271,50789293.15561599,48399251.94388968,40108021.94388968,40108021.94388968,0.0
272,52965068.663820244,50293164.1034081,42001934.1034081,42001934.1034081,0.0
273,54196197.03026727,50870361.8010029,42579131.8010029,42579131.8010029,0.0
274,54547506.98037175,51235849.39041264,42944619.39041264,42944619.39041264,0.0
275,54612953.12221899,51218828.11440158,42927598.11440158,42927598.11440158,0.0
276,54799412.88484035,51328493.45203347,43037263.45203347,43037263.45203347,0.0
277,54554298.56112948,50997270.17872786,42706040.17872786,42706040.17872786,0.0
278,53491724.88076074,49925980.58340527,41634750.58340527,41634750.58340527,0.0
279,53285199.08408243,49643251.97109114,41352021.97109114,41352021.97109114,0.0
280,55932989.45494905,51852562.3089535,43561332.3089535,43561332.3089535,0.0
281,58162480.19278263,53952233.42873526,45661003.42873526,45661003.42873526,0.0
282,56213296.51531361,51670149.905687295,43378919.905687295,43378919.905687295,0.0
283,53731282.4565789,49151742.83787364,40860512.83787364,40860512.83787364,0.0
284,50145945.23292903,45740866.825907975,37449636.825907975,37449636.825907975,0.0
285,45599290.62384387,41395699.386228085,33104469.386228085,33104469.386228085,0.0
286,40900134.15592596,36571818.878978595,28280588.878978595,28280588.878978595,0.0
287,36742451.89932907,32447913.489608012,24156683.489608012,24156683.489608012,0.0
288,35847815.488606006,31488353.0979639,23197123.0979639,23197123.0979639,0.0
289,35977472.93943545,31514403.363556504,23223173.363556504,23223173.363556504,0.0
290,35160013.582777545,30765050.936098598,22473820.936098598,22473820.936098598,0.0
291,34054838.16856482,29792598.414538503,21501368.414538503,21501368.414538503,0.0
292,33151557.92778649,29069510.026070703,20778280.026070703,20778280.026070703,0.0
293,33086111.78593926,28940237.969334,20649007.969334,20649007.969334,0.0
294,35059992.12070912,30758739.650598593,22467509.650598593,22467509.650598593,0.0
295,37388269.487746105,32875364.996861085,24584134.996861085,24584134.996861085,0.0
296,41678078.86090252,36796268.10003005,28505038.10003005,28505038.10003005,0.0
297,45846874.613284804,40911577.544681564,32620347.544681564,32620347.544681564,0.0
298,47485497.825195715,42342426.94449976,34051196.94449976,34051196.94449976,0.0
299,48197378.97189251,43238487.945956886,34947257.945956886,34947257.945956886,0.0
300,48165273.31740143,43403087.23067836,35111857.23067836,35111857.23067836,0.0
301,48338149.918507345,43526095.6378203,35234865.6378203,35234865.6378203,0.0
302,47763335.2198302,43204340.52234882,34913110.52234882,34913110.52234882,0.0
303,48189969.97470226,43760618.29612534,35469388.29612534,35469388.29612534,0.0
304,51314714.53969141,46713618.01106428,38422388.01106428,38422388.01106428,0.0
305,54014059.18267356,49440261.60914198,41149031.60914198,41149031.60914198,0.0
306,53115100.85692289,48455270.399975516,40164040.399975516,40164040.399975516,0.0
307,50631851.96532312,46195366.35711786,37904136.35711786,37904136.35711786,0.0
308,47476236.5787079,43204316.79892895,34913086.79892895,34913086.79892895,0.0
309,43911274.09733123,39880239.7917786,31589009.7917786,31589009.7917786,0.0
310,40267282.31259186,36390472.33334449,28099242.33334449,28099242.33334449,0.0
311,37252437.87259146,33556172.83828093,25264942.83828093,25264942.83828093,0.0
312,36924589.74692277,33336690.173333295,25045460.173333295,25045460.173333295,0.0
313,36568340.46535813,33040424.63975287,24749194.63975287,24749194.63975287,0.0
314,35774960.34956853,32326185.92428432,24034955.92428432,24034955.92428432,0.0
315,34726587.24714775,32392775.383474063,24101545.383474063,24101545.383474063,0.0
316,33929502.63276304,30438722.679647252,22147492.679647252,22147492.679647252,0.0
317,33778235.606795385,30163057.0406217,21871827.0406217,21871827.0406217,0.0
318,34391947.54072133,30708110.36335817,22416880.36335817,22416880.36335817,0.0
319,35207554.64808166,31440201.022755347,23148971.022755347,23148971.022755347,0.0
320,38318098.63512283,34172539.950733356,25881309.950733356,25881309.950733356,0.0
321,42898093.73156415,38488852.28577872,30197622.285778724,30197622.285778724,0.0
322,46170400.823925845,41581252.6765303,33290022.6765303,33290022.6765303,0.0
323,47713941.905228525,43005753.245179944,34714523.245179944,34714523.245179944,0.0
324,48415944.389004976,43645058.90691024,35353828.90691024,35353828.90691024,0.0
325,48338149.918507345,43473786.36970492,35182556.36970492,35182556.36970492,0.0
326,47592928.28445438,42867921.0788807,34576691.0788807,34576691.0788807,0.0
327,48330123.50488455,43761018.89971532,35469788.89971532,35469788.89971532,0.0
328,51609839.594436504,48208872.8272276,39917642.8272276,39917642.8272276,0.0
329,53594833.42499174,48365464.32240348,40074234.32240348,40074234.32240348,0.0
330,52414333.20601145,47061950.33575882,38770720.33575882,38770720.33575882,0.0
331,49312433.049025565,43875380.12210978,35584150.12210978,35584150.12210978,0.0
332,46055561.36747691,40591061.883871645,32299831.883871645,32299831.883871645,0.0
333,41287871.675549194,35919413.279786035,27628183.279786035,27628183.279786035,0.0
334,36432508.85020348,31250057.38584032,22958827.38584032,22958827.38584032,0.0
335,32303227.749502547,27285291.672565706,18994061.672565706,18994061.672565706,0.0
336,32756411.410973,28113439.675541423,19822209.675541423,19822209.675541423,0.0
337,33170080.420762125,28549845.95683581,20258615.95683581,20258615.95683581,0.0
338,32525497.665210124,27544845.802683808,19253615.802683808,19253615.802683808,0.0
339,32086514.58168764,26803497.08916659,18512267.08916659,18512267.08916659,0.0
340,31570354.44410003,26408107.496663187,18116877.496663187,18116877.496663187,0.0
341,32911382.935535796,28070614.371841058,19779384.371841058,19779384.371841058,0.0
342,39060233.18701316,34497929.98851761,26206699.988517612,26206699.988517612,0.0
343,47015643.920047194,42381828.074826136,34090598.074826136,34090598.074826136,0.0
344,49538407.46332827,44645787.2574303,36354557.2574303,36354557.2574303,0.0
345,51257294.81146697,46426975.31514025,38135745.31514025,38135745.31514025,0.0
346,52761321.241088286,48005768.9519644,39714538.9519644,39714538.9519644,0.0
347,53565197.43623075,48652278.4170854,40361048.4170854,40361048.4170854,0.0
348,53324405.027547516,48142666.55462039,39851436.55462039,39851436.55462039,0.0
349,51780863.94624484,46428814.18013998,38137584.18013998,38137584.18013998,0.0
350,51073304.714575686,45481135.43180281,37189905.43180281,37189905.43180281,0.0
351,51142455.355018035,45776338.171837464,37485108.171837464,37485108.171837464,0.0
352,53865261.82243598,48305900.34951129,40014670.34951129,40014670.34951129,0.0
353,57593222.24199822,52158494.09990672,43867264.09990672,43867264.09990672,0.0
354,56878254.0131388,51604007.936401956,43312777.936401956,43312777.936401956,0.0
355,54669138.017578416,49463306.25983105,41172076.25983105,41172076.25983105,0.0
356,50704089.68792808,45664326.18144387,37373096.18144387,37373096.18144387,0.0
357,45420239.858412735,41724789.16688116,33433559.16688116,33433559.16688116,0.0
358,39982653.33719965,34699827.364252284,26408597.364252284,26408597.364252284,0.0
359,34916751.50836423,29541669.763937913,21250439.763937913,21250439.763937913,0.0
360,34707447.3377396,29375342.851344865,21084112.851344865,21084112.851344865,0.0
361,35311898.025177725,30076065.29185141,21784835.29185141,21784835.29185141,0.0
