,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,135000.0,244000.0,0.0,0.0,0.0,3234000.0,4910000.0,0.0,0.0,44000.0,0.0,22950.0,58560.0,0.0,0.0,0.0,2748900.0,4320800.0,0.0,0.0,38720.0,0.0,3666987.311780254,63646.25732219718,2415.699999999522,2415.699999999522,0.0,3124960065.5713964,3761323720.660305,0.0,0.0,28423069.674884766,0.0,13998893.345914735,35531111.49462021,0.0,0.0,0.0,898798513.5585071,766438554.1585071,0.0,0.0,12660147.129756859,0.0,10331906.034134455,35467465.2372981,-2415.699999999522,-2415.699999999522,0.0,-2226161552.012954,-2994885166.5017834,0.0,0.0,-15762922.54513304,0.0,0.0,0.0,0.0,0.0,0.0,8789332860.0,17886131480.069054,0.0,0.0,0.0,0.0,374480870.0459213,941838358.2460009,0.0,0.0,0.0,24080364000.0,19720100860.055058,0.0,0.0,339187200.0,0.0,0.0,0.0,0.0,0.0
1,2011,135000.0,244000.0,0.0,0.0,0.0,3234000.0,4910000.0,0.0,0.0,44000.0,0.0,22950.0,58560.0,0.0,0.0,0.0,2748900.0,4320800.0,0.0,0.0,38720.0,0.0,10242089.071924528,63646.25732219718,2415.699999999522,2415.699999999522,0.0,3291202731.568616,3761323720.660305,0.0,0.0,34360845.49375657,0.0,20573995.106059026,35531111.49462021,0.0,0.0,0.0,1320346859.3357904,1498054860.323493,0.0,0.0,18597922.948623568,0.0,10331906.034134455,35467465.2372981,-2415.699999999522,-2415.699999999522,0.0,-1970855872.2330306,-2263268860.3367033,0.0,0.0,-15762922.54513304,0.0,0.0,0.0,0.0,0.0,0.0,8789332860.0,21672704732.433666,0.0,0.0,0.0,0.0,374480870.0459213,941838358.2460009,0.0,0.0,0.0,24080364000.0,23894933552.850143,0.0,0.0,339187200.0,0.0,0.0,0.0,0.0,0.0
2,2012,165000.0,244000.0,0.0,0.0,0.0,3234000.0,4910000.0,0.0,0.0,544000.0,0.0,28050.0,58560.0,0.0,0.0,0.0,2748900.0,4320800.0,0.0,0.0,478720.0,0.0,8240045.113447972,63646.25732219718,2415.699999999522,2415.699999999522,0.0,3038540979.363933,3761323720.660305,0.0,0.0,412017800.2575878,0.0,20915436.866111297,35531111.49462021,0.0,0.0,0.0,1007273195.8472115,332162124.8011252,0.0,0.0,192533300.54048824,0.0,12675391.752663273,35467465.2372981,-2415.699999999522,-2415.699999999522,0.0,-2031267783.51659,-3429161595.85913,0.0,0.0,-219484499.7171356,0.0,0.0,0.0,0.0,0.0,0.0,7668222632.335971,5686676847.960424,0.0,0.0,0.0,0.0,457698841.16723734,941838358.2460009,0.0,0.0,0.0,21008829129.687576,6269764992.238512,0.0,0.0,4193587200.0,0.0,0.0,0.0,0.0,0.0
3,2013,195000.0,386857.0,0.0,0.0,0.0,3351647.0,4910000.0,0.0,0.0,794000.0,0.0,33150.0,92845.68,0.0,0.0,0.0,2848899.9499999997,4320800.0,0.0,0.0,698720.0,0.0,7919733.369682931,103666.06019604267,2415.699999999522,2415.699999999522,0.0,2982980598.1408005,3761323720.660305,0.0,0.0,553298465.2923476,0.0,22939015.055223115,56352068.94512994,0.0,0.0,0.0,1061256880.6087635,266202670.4823383,0.0,0.0,262753554.79732138,0.0,15019281.685540197,56248402.88493392,-2415.699999999522,-2415.699999999522,0.0,-1921723717.532126,-3495121050.178029,0.0,0.0,-290544910.4950285,0.0,0.0,0.0,0.0,0.0,0.0,9003570936.399672,4768494060.33746,0.0,0.0,0.0,0.0,540916812.2885534,1493265417.0326777,0.0,0.0,0.0,24667317633.971684,5257435568.177943,0.0,0.0,6120787200.0,0.0,0.0,0.0,0.0,0.0
4,2014,225000.0,536857.0,0.0,0.0,0.0,3469294.0,4910000.0,0.0,0.0,794000.0,0.0,38250.0,128845.68,0.0,0.0,0.0,2948899.9,4320800.0,0.0,0.0,698720.0,0.0,6709611.290981811,413447.5552397886,2415.699999999522,2415.699999999522,0.0,3118107976.5172505,3761323720.660305,0.0,0.0,531241127.9476292,0.0,24072999.248738587,78487092.06530924,0.0,0.0,0.0,940722755.1660805,194012446.69954857,0.0,0.0,240696217.45260155,0.0,17363387.95775676,78073644.5100695,-2415.699999999522,-2415.699999999522,0.0,-2177385221.351158,-3567311273.9607973,0.0,0.0,-290544910.4950285,0.0,0.0,0.0,0.0,0.0,0.0,8571984807.421838,3554461999.3577304,0.0,0.0,0.0,0.0,624134783.4098694,2072264407.7576766,0.0,0.0,0.0,23484889883.347443,3918921719.247748,0.0,0.0,6120787200.0,0.0,0.0,0.0,0.0,0.0
5,2015,255000.0,536857.0,0.0,0.0,0.0,3469294.0,4910000.0,0.0,0.0,1044000.0,0.0,43350.0,128845.68,0.0,0.0,0.0,2948899.9,4320800.0,0.0,0.0,918720.0,0.0,6654287.483535177,-247354.06000000887,2415.699999999522,2415.699999999522,0.0,3048511592.372714,3761323720.660305,0.0,0.0,663711718.5780196,0.0,26361587.956012327,77826290.45006937,0.0,0.0,0.0,606801811.6047459,139950091.38501802,0.0,0.0,303990762.733441,0.0,19707300.472477116,78073644.5100695,-2415.699999999522,-2415.699999999522,0.0,-2441709780.7679777,-3621373629.2753186,0.0,0.0,-359720955.8446597,0.0,0.0,0.0,0.0,0.0,0.0,5428894136.408772,2821161911.5112615,0.0,0.0,0.0,0.0,707352754.5311854,2072264407.7576766,0.0,0.0,0.0,14873682565.503424,3110432096.4842963,0.0,0.0,8047987200.0,0.0,0.0,0.0,0.0,0.0
6,2016,285000.0,679714.0,0.0,0.0,0.0,3469294.0,4910000.0,0.0,0.0,1294000.0,0.0,48450.0,163131.36,0.0,0.0,0.0,2948899.9,4320800.0,0.0,0.0,1138720.0,0.0,9358362.352543958,1257093.288508111,2415.699999999522,2415.699999999522,0.0,3189147309.2138085,3761323720.660305,0.0,0.0,869422015.2364402,0.0,31409868.652153745,100110728.10566548,0.0,0.0,0.0,895948889.909472,105043936.20448555,0.0,0.0,401434646.2434314,0.0,22051506.299609702,98853634.8171573,-2415.699999999522,-2415.699999999522,0.0,-2293198419.304094,-3656279784.4558444,0.0,0.0,-467987368.9930617,0.0,0.0,0.0,0.0,0.0,0.0,8017885982.403162,1980070592.0264988,0.0,0.0,0.0,0.0,790570725.6525013,2623691466.5443535,0.0,0.0,0.0,21966810910.693497,2183098778.4195166,0.0,0.0,9975187200.0,0.0,0.0,0.0,0.0,0.0
7,2017,306000.0,679714.0,0.0,0.0,0.0,3586941.0,4910000.0,0.0,0.0,1544000.0,0.0,52020.0,163131.36,0.0,0.0,0.0,3048899.85,4320800.0,0.0,0.0,1358720.0,0.0,10394242.132013235,1532878.4960108397,2415.699999999522,2415.699999999522,0.0,3241387212.6571527,3761323720.660305,0.0,0.0,1057014267.0756044,0.0,34131370.871581495,100386513.31316818,0.0,0.0,0.0,936137624.8155133,80147217.56134638,0.0,0.0,485106132.71292657,0.0,23737128.739568215,98853634.8171573,-2415.699999999522,-2415.699999999522,0.0,-2305249587.8419104,-3681176503.098965,0.0,0.0,-571908134.3627603,0.0,0.0,0.0,0.0,0.0,0.0,8249627956.618295,1311180379.4273672,0.0,0.0,0.0,0.0,848823305.4374225,2623691466.5443535,0.0,0.0,0.0,22601720429.091087,1445623351.0775836,0.0,0.0,11902387200.0,0.0,64107.142857142855,0.0,0.0,0.0
8,2018,336000.0,679714.0,0.0,0.0,0.0,3704588.0,4910000.0,0.0,0.0,2044000.0,0.0,57120.0,163131.36,0.0,0.0,0.0,3148899.8,4320800.0,0.0,0.0,1798720.0,0.0,10945688.51909301,1261383.9409411338,2415.699999999522,2415.699999999522,0.0,3187672484.344971,3761323720.660305,0.0,0.0,1393287180.5686765,0.0,37027535.60834361,100115018.7580984,0.0,0.0,0.0,890224088.4382957,61010151.59158873,0.0,0.0,634081296.0710669,0.0,26081847.089250576,98853634.8171573,-2415.699999999522,-2415.699999999522,0.0,-2297448395.9065824,-3700313569.0687137,0.0,0.0,-759205884.4975812,0.0,0.0,0.0,0.0,0.0,0.0,7873169965.5198555,893110384.0662569,0.0,0.0,0.0,0.0,932041276.5587385,2623691466.5443535,0.0,0.0,0.0,21570328672.65691,984686200.7345742,0.0,0.0,15756787200.0,0.0,67684.15178571425,0.0,0.0,0.0
9,2019,361000.0,822571.0,0.0,0.0,0.0,2922235.0,4910000.0,0.0,0.0,2294000.0,0.0,61370.0,197417.03999999998,0.0,0.0,0.0,2483899.75,4320800.0,0.0,0.0,2018720.0,0.0,12205261.106525911,1499787.482923748,2415.699999999522,2415.699999999522,0.0,2575978715.6704893,3761323720.660305,0.0,0.0,1563218420.1354442,0.0,40258507.01577067,121133388.04721189,0.0,0.0,0.0,693785075.1213558,57413663.48157152,0.0,0.0,726986388.0150048,0.0,28053245.909244776,119633600.56428821,-2415.699999999522,-2415.699999999522,0.0,-1882193640.5489352,-3703910057.1787233,0.0,0.0,-836232032.1203709,0.0,0.0,0.0,0.0,0.0,0.0,5944011800.610807,856201389.4661467,0.0,0.0,0.0,0.0,1001389585.8265016,3175118525.33103,0.0,0.0,0.0,16284963837.289564,943992711.6495581,0.0,0.0,17683987200.0,0.0,71261.16071428561,0.0,0.0,0.0
