,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,102600.0,0.0,124000,0.0,0.0,0,1798551.1363636302
2,1764705.0,0.0,0,0,0.0,87400.0,0.0,0,1000000.0,0.0,0,1079130.681818178
3,823529.0,0.0,0,0,0.0,20000.0,0.0,0,1000000.0,0.0,0,719420.454545452
4,1176470.0,750000.0,0,0,0.0,184800.0,0.0,0,0.0,0.0,0,1438840.909090904
5,1999999.0,1000000.0,0,860000,0.0,59800.0,0.0,2000,1500000.0,0.0,0,359710.227272726
6,1058823.0,750000.0,0,0,0.0,764500.0,0.0,3000,0.0,0.0,0,359710.227272726
7,1176470.0,0.0,0,1205000,0.0,204900.0,0.0,0,250000.0,500000.0,0,1079130.681818178
8,1294117.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,0,359710.227272726
9,1294117.0,1250000.0,0,0,150000.0,47200.0,0.0,6000,750000.0,0.0,0,1079130.681818178
10,1058823.0,1000000.0,0,1190000,62100.0,3012900.0,0.0,0,0.0,0.0,0,1079130.681818178
11,470588.0,750000.0,0,2390000,367200.0,26300.0,0.0,0,500000.0,0.0,0,0.0
12,1058823.0,250000.0,0,0,1142856.0,26000.0,0.0,42000,750000.0,500000.0,0,719420.454545452
13,588235.0,250000.0,0,500000,2428569.0,108000.0,0.0,0,250000.0,0.0,0,359710.227272726
14,1294117.0,750000.0,0,500000,0.0,17100.0,0.0,0,250000.0,0.0,0,719420.454545452
15,823529.0,1750000.0,0,500000,2142855.0,0.0,0.0,0,250000.0,0.0,0,719420.454545452
16,1058823.0,500000.0,0,0,1567713.0,54000.0,0.0,0,0.0,0.0,0,0.0
17,941176.0,500000.0,0,500000,1714284.0,9000.0,0.0,0,250000.0,0.0,0,0.0
18,1411764.0,250000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
19,823529.0,250000.0,0,0,2888426.0,16000.0,0.0,0,0.0,0.0,0,359710.227272726
20,823529.0,1000000.0,0,1688000,2932569.0,177100.0,0.0,0,250000.0,0.0,0,719420.454545452
21,1176470.0,1250000.0,0,0,0.0,26000.0,111000.0,0,500000.0,0.0,0,1079130.681818178
22,705882.0,500000.0,0,500000,0.0,27500.0,0.0,0,500000.0,0.0,0,0.0
23,705882.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,0.0
24,1176470.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,1079130.681818178
25,1176470.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,359710.227272726
26,941176.0,250000.0,0,0,0.0,28100.0,0.0,0,250000.0,500000.0,0,359710.227272726
27,1294117.0,750000.0,0,1040000,630000.0,0.0,0.0,0,750000.0,0.0,0,0.0
28,1058823.0,0.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,719420.454545452
29,2199117.0,500000.0,0,860000,563200.0,83400.0,0.0,0,0.0,0.0,0,1438840.909090904
30,941176.0,1250000.0,0,0,0.0,41100.0,0.0,0,750000.0,0.0,0,1798551.1363636302
