,Nuclear,Biomass,BECCS,CCGT,OCGT
0,6984630.0,9680000.0,5280000.0,3214937.565547615,0.0
1,6984630.0,9680000.0,5280000.0,3439165.8005421245,0.0
2,6984630.0,9680000.0,5280000.0,2468711.454672728,0.0
3,6984630.0,9680000.0,5280000.0,1600129.5740029356,0.0
4,6984630.0,9680000.0,5280000.0,626040.7100732159,0.0
5,6984630.0,9680000.0,5280000.0,732417.0693020467,0.0
6,6984630.0,9680000.0,5280000.0,2021595.2458409825,0.0
7,6984630.0,9680000.0,5280000.0,1764154.314251543,0.0
8,6984630.0,9680000.0,5280000.0,3397154.8837079043,0.0
9,6984630.0,9680000.0,5280000.0,6977649.160765097,0.0
10,6984630.0,9680000.0,5280000.0,9867680.603020836,0.0
11,6984630.0,9680000.0,5280000.0,12456403.187479222,0.0
12,6984630.0,9680000.0,5280000.0,14439622.296133233,0.0
13,6984630.0,9680000.0,5280000.0,16118182.904221455,0.0
14,6984630.0,9680000.0,5280000.0,15891234.734659547,0.0
15,6984630.0,9680000.0,5280000.0,16217216.838913133,0.0
16,6984630.0,9680000.0,5280000.0,18218907.741479423,0.0
17,6984630.0,9680000.0,5280000.0,17907509.394442294,0.0
18,6984630.0,9680000.0,5280000.0,16891262.09623202,0.0
19,6984630.0,9680000.0,5280000.0,15728352.320766307,0.0
20,6984630.0,9680000.0,5280000.0,12074704.037419593,0.0
21,6984630.0,9680000.0,5280000.0,9021674.948133549,0.0
22,6984630.0,9680000.0,5280000.0,5976189.593872649,0.0
23,6984630.0,9680000.0,5280000.0,4077705.931494327,0.0
24,6984630.0,9680000.0,5280000.0,6201244.064429737,0.0
25,6984630.0,9680000.0,5280000.0,6527676.391920928,0.0
26,6984630.0,9680000.0,5280000.0,6512962.267113369,0.0
27,6984630.0,9680000.0,5280000.0,7471830.623183837,0.0
28,6984630.0,9680000.0,5280000.0,7749595.760451809,0.0
29,6984630.0,9680000.0,5280000.0,9106859.918374162,0.0
30,6984630.0,9680000.0,5280000.0,12137211.845132684,0.0
