,Year,Wind Onshore Capacity,Wind Offshore Capacity,Solar Capacity,Hydro Capacity,Nuclear Capacity,CCGT Capacity,Coal Capacity,OCGT Capacity,BECCS Capacity,Biomass Capacity,Hydrogen Capacity,Wind Onshore Derated Capacity,Wind Offshore Derated Capacity,Solar Derated Capacity,Hydro Derated Capacity,Nuclear Derated Capacity,CCGT Derated Capacity,Coal Derated Capacity,OCGT Derated Capacity,BECCS Derated Capacity,Biomass Derated Capacity,Hydrogen Derated Capacity,Wind Onshore Profit,Wind Offshore Profit,Solar Profit,Hydro Profit,Nuclear Profit,CCGT Profit,Coal Profit,OCGT Profit,BECCS Profit,Biomass Profit,Hydrogen Profit,Wind Onshore Revenue,Wind Offshore Revenue,Solar Revenue,Hydro Revenue,Nuclear Revenue,CCGT Revenue,Coal Revenue,OCGT Revenue,BECCS Revenue,Biomass Revenue,Hydrogen Revenue,Wind Onshore Cost,Wind Offshore Cost,Solar Cost,Hydro Cost,Nuclear Cost,CCGT Cost,Coal Cost,OCGT Cost,BECCS Cost,Biomass Cost,Hydrogen Cost,Wind Onshore Emissions,Wind Offshore Emissions,Solar Emissions,Hydro Emissions,Nuclear Emissions,CCGT Emissions,Coal Emissions,OCGT Emissions,BECCS Emissions,Biomass Emissions,Hydrogen Emissions,Wind Onshore Generation,Wind Offshore Generation,Solar Generation,Hydro Generation,Nuclear Generation,CCGT Generation,Coal Generation,OCGT Generation,BECCS Generation,Biomass Generation,Hydrogen Generation,Battery Capacity kW,Battery Discharge kWh,Battery Cost GBP,Battery Cap Subs GBP
0,2010,0.0,0.0,0.0,0.0,0.0,1915000.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627750.0,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1574829530.063181,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532219899.03047514,691951931.4167165,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1042609631.0325084,-1232993409.996678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204567850.0,16147860981.23151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14259090000.0,17803595348.656628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011,0.0,0.0,0.0,0.0,0.0,1915000.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627750.0,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1673269451.332411,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781838044.4118156,767447298.7879558,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-891431406.9204993,-1157498042.6252851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204567850.0,11102836848.541996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14259090000.0,12241275466.969513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012,0.0,0.0,0.0,0.0,0.0,1915000.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627750.0,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1524448831.9329295,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654654244.5578598,736672911.1701317,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-869794587.3752577,-1188272430.2431488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204567850.0,12611976127.559036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14259090000.0,13905155598.18993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2013,0.0,0.0,0.0,0.0,0.0,2032647.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727749.95,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1537713604.0413358,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614380137.157694,187371981.50447452,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-923333466.8836077,-1737573359.9087176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154112768.103149,3356398263.243664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14120856898.912706,3700549353.080047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2014,0.0,0.0,0.0,0.0,0.0,2150294.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827749.9,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1653862639.4429727,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629499692.4840993,136559473.68505788,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1024362946.9588414,-1788385867.728125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5842603428.898357,2501877936.8187814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16007132681.913273,2758410073.6701055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2015,0.0,0.0,0.0,0.0,0.0,2150294.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827749.9,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1632143333.6457365,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543760125.4316441,98506622.36794662,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1088383208.2139595,-1826438719.0452366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5182552660.219393,1985730257.8783884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14198774411.559912,2189338762.8207216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016,0.0,0.0,0.0,0.0,0.0,2150294.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827749.9,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1619600079.8910456,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347770703.2664618,73937239.00665939,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1271829376.6245956,-1851008102.4065175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930775556.5062685,1393711602.0455399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8029522072.619878,1536616981.3070955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017,0.0,0.0,0.0,0.0,0.0,2267941.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927749.8499999999,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1720665513.9554925,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482066313.5824314,56413194.27535914,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1238599200.3730712,-1868532147.1378098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137141485.5566974,922900079.6947025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11334634207.00445,1017530407.6016549,0.0,0.0,0.0,0.0,64107.142857142855,0.0,0.0,0.0
8,2018,0.0,0.0,0.0,0.0,0.0,2385588.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027749.8,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1775167395.1135204,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672998407.1198112,42943194.27709367,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-1102168987.9935613,-1882002147.136077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064374693.636141,628633296.8091626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16614725188.044104,693090735.1809957,0.0,0.0,0.0,0.0,67684.15178571425,0.0,0.0,0.0
9,2019,0.0,0.0,0.0,0.0,0.0,1788235.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519999.75,3041280.0,0.0,0.0,0.0,0.0,2415.699999999522,2415.699999999522,2415.699999999522,2415.699999999522,0.0,1339070519.7752264,1924945341.4131646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513759183.5500467,40411735.436315894,0.0,0.0,0.0,0.0,-2415.699999999522,-2415.699999999522,-2415.699999999522,-2415.699999999522,0.0,-825311336.2252852,-1884533605.9768493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4493924104.911242,602654175.5590646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12312120835.373121,664447823.1081204,0.0,0.0,0.0,0.0,71261.16071428561,0.0,0.0,0.0
