,Wind Onshore,Wind Offshore,Solar,Hydro
0,3120740.060126316,1448921.187,0.0,502672.0
1,3087270.9834473683,1456675.3668,0.0,495552.0
2,2966059.964957895,1448733.446,0.0,472056.0
3,2952478.033510527,1438422.939,0.0,398720.0
4,2877570.037263158,1422846.5352000003,0.0,387328.0
5,2779829.975668421,1400995.9605999999,0.0,375936.0
6,2518883.2187105273,1381675.9822,34.15384615384615,392312.0
7,2311135.3119473686,1383557.3948,0.0,619440.0
8,2070861.6183315786,1301710.5145999999,46.96153846153846,536848.0
9,2001861.9581947373,1177093.185,2787.8076923076924,724104.0
10,1966271.1847578953,1149663.3672000002,6630.115384615385,887152.0
11,1956720.4144526317,1111818.403,10971.923076923076,873624.0
12,1956256.4500315788,1035852.8670000001,15838.846153846152,769672.0
13,1830981.0405157898,789213.6080000001,12829.038461538461,775368.0
14,1990295.4505736835,767868.1234000002,8973.923076923076,682808.0
15,2197253.0503736837,742007.706,2155.9615384615386,720544.0
16,2503412.8266736837,873955.7022,8.538461538461538,1037384.0
17,2625644.566889475,1165483.9296,4.269230769230769,1011040.0
18,2794343.2843421055,1095806.4782000002,0.0,1013176.0
19,2844796.5937263155,1212276.0389999999,0.0,860808.0
20,3024484.998168421,1321402.1630000002,0.0,706304.0
21,2929324.3279631576,1300381.0795999998,0.0,571736.0
22,2756782.856542104,1329036.4553999999,0.0,445712.0
23,2641381.111489474,1349016.2910000002,0.0,448560.0
24,2508997.3281578952,1268984.304,0.0,445000.0
25,2127416.373342105,1267362.6792000001,0.0,443576.0
26,1769032.0721315793,1219403.9072,0.0,397296.0
27,1426718.808789474,1094597.693,0.0,365256.0
28,1257097.49181579,1034703.9302000001,0.0,356000.0
29,1280631.7735842105,948749.0482000001,0.0,350304.0
30,1342809.9027736844,979118.1086000002,0.0,348880.0
31,1643940.367447369,885651.1088,0.0,364544.0
32,1964476.1440315791,915389.8550000001,38.42307692307692,544680.0
33,2311422.468305263,992475.5472,392.7692307692308,781776.0
34,2719567.8941421052,873931.6865999999,1502.7692307692307,730512.0
35,2885865.9092052635,928555.3594000002,2877.4615384615386,683520.0
36,3270663.2660210514,1128161.0188000002,4089.9230769230767,667144.0
37,3201390.870042106,1257948.7546,4358.884615384615,625136.0
38,3232058.2912947377,1343700.0758,1951.0384615384614,625848.0
39,3152669.59,1365376.442,234.8076923076923,679248.0
40,2568475.059021053,1162754.5376,89.65384615384615,1017448.0
41,2414862.709,1241639.4938000003,29.884615384615383,1037384.0
42,2245996.5881684213,1230085.3218,0.0,1003208.0
43,2427314.5108947363,1273479.4144000001,0.0,941264.0
44,2636704.7890105266,1333457.8036,0.0,734784.0
45,2911675.497573684,1347279.925,0.0,659312.0
46,3032596.5383,1235136.6030000001,0.0,625136.0
47,3046719.866068421,1200954.0178,0.0,648632.0
48,3090028.436857894,1197805.6870000002,0.0,628696.0
49,3299080.146342106,1179905.1068000002,0.0,576720.0
50,3406445.902226316,1204584.5666,0.0,482736.0
51,3365689.1357526323,1191669.7012,0.0,471344.0
52,3304943.653457896,1265524.5328000002,0.0,449984.0
53,3177648.431263158,1338275.4092,0.0,458528.0
54,3128884.203163157,1293377.1014,0.0,483448.0
55,3067899.5284,1293709.889,0.0,452120.0
56,3114301.9268052625,1382031.2606000002,140.8846153846154,573160.0
57,3238564.451831579,1402994.7828000002,5157.2307692307695,800288.0
58,3279299.5875315797,1396033.4989999998,12081.923076923076,825920.0
59,3418084.512426316,1414373.6028,15241.153846153846,645784.0
60,3297298.5856631575,1426468.8882,17162.30769230769,643648.0
61,3355998.235652632,1445172.6568000002,13072.384615384615,608760.0
62,3359053.817552632,1453435.3574,6587.423076923077,613744.0
63,3112523.501021053,1451427.3864000002,870.9230769230769,625848.0
64,3085695.385352631,1442573.6352000001,59.76923076923077,1003920.0
65,2857152.1543526314,1453465.4722,42.69230769230769,1179784.0
66,2810745.3670947375,1450341.1570000001,4.269230769230769,1119976.0
67,2851951.9909631573,1435965.7238,0.0,833040.0
68,2877076.2913421043,1449472.0210000002,0.0,718408.0
69,2827775.055773684,1444010.378,0.0,701320.0
70,2630666.3547684206,1423047.8088000002,0.0,645784.0
71,2324998.4434526325,1399591.2386,0.0,612320.0
72,1890681.6623947374,1351179.6010000003,0.0,592384.0
73,1623725.6257157894,1335347.2214000002,0.0,576008.0
74,1256166.4280789476,1232013.4314000001,0.0,506944.0
75,1041904.2100526318,1114860.379,0.0,447136.0
76,987886.5253526319,864339.3604,0.0,440728.0
77,1001343.6879894738,807479.7590000001,0.0,474904.0
78,1162146.859557895,693051.3336,0.0,469208.0
79,1254649.1390263159,515652.67079999996,0.0,526168.0
80,1222152.193205263,504515.91279999993,546.4615384615385,616592.0
81,1134428.1202947367,561944.4552,1536.923076923077,847992.0
82,1430701.0655736844,478381.98439999996,5614.038461538461,813104.0
83,1706979.0252421056,578831.6152,8278.038461538461,613744.0
84,1775997.1812578945,1026633.545,9819.23076923077,609472.0
85,1802105.5250947368,1248465.6422000001,11185.384615384615,545392.0
86,1799102.9229157893,1272376.9840000002,7616.307692307692,536136.0
87,1790574.755273684,1316531.9518000002,2313.9230769230767,567464.0
88,1860140.5774,1342729.35,4.269230769230769,1044504.0
89,1913353.8481105259,1362326.0795999998,0.0,1172664.0
90,1849407.0113105262,1356892.0735999998,0.0,1034536.0
91,1752091.4144631578,1337384.926,0.0,847992.0
92,1592184.1958105266,1337721.1444,0.0,660736.0
93,1379042.0756736842,1347419.063,0.0,603776.0
94,1059919.1961473683,1199659.8438000001,0.0,485584.0
95,928382.1478842103,1045714.3204,0.0,488432.0
96,855367.0010789473,858357.1888,0.0,474904.0
97,858754.568331579,675729.2244000001,0.0,420792.0
98,775776.7260526314,575023.0460000001,0.0,392312.0
99,761248.0563947367,556618.1382,0.0,386616.0
100,794738.7638473682,438903.9594,0.0,378072.0
101,801472.5177421053,437228.3948,0.0,421504.0
102,806526.908526316,481134.82019999996,0.0,461376.0
103,833692.9658473684,495901.74580000003,0.0,532576.0
104,812260.9444894737,360148.23,247.6153846153846,623000.0
105,830817.9538842107,300481.28119999997,4264.961538461538,793168.0
106,839783.7528315792,381548.22620000003,10801.153846153846,795304.0
107,823882.9397473683,425611.89660000004,16095.0,668568.0
108,869084.3599789472,430146.27060000005,17461.153846153844,520472.0
109,908927.9316157894,469600.4706,12905.884615384615,506944.0
110,956332.2423789476,500764.71420000005,8982.461538461539,536848.0
111,1045510.592957895,506839.51739999995,1878.4615384615383,758992.0
112,1088417.2702421052,509629.5202,42.69230769230769,1284448.0
113,1201525.2128157897,510482.074,42.69230769230769,1329304.0
114,1398243.6194263154,535661.6682000001,17.076923076923077,1171240.0
115,1681068.1797736846,532181.5028,0.0,706304.0
116,1859712.3507789471,407046.50360000005,0.0,637952.0
117,2039199.4949789487,299744.23099999997,0.0,547528.0
118,2312328.139394737,220594.53139999998,0.0,520472.0
119,2413924.4350052625,178320.4044,0.0,549664.0
120,2577615.785094736,155855.9072,0.0,452832.0
121,2627854.6676789485,223035.73619999998,0.0,389464.0
122,2649775.1056368416,261311.83759999997,0.0,353152.0
123,3031282.3904263154,278600.973,0.0,349592.0
124,3250572.352631579,362642.9934,0.0,355288.0
125,3275495.079278947,495954.35140000004,0.0,422216.0
126,3259710.2572999997,522734.2232,0.0,422216.0
127,3278059.4231736837,536547.7675999999,0.0,511216.0
128,3173580.1216184213,644625.5915999999,612.6346153846154,874336.0
129,3222226.6344210524,745907.9538,3919.153846153846,969744.0
130,3043123.828315789,820164.3796000001,10886.538461538461,986832.0
131,2746179.388584211,922726.2396,15241.153846153846,653616.0
132,2654902.8529578946,883976.3066,15070.384615384615,557496.0
133,2573937.6130999993,1106958.6748,13648.73076923077,451408.0
134,2418750.6054526316,1186400.1830000002,7876.730769230769,450696.0
135,2346116.0348684206,1210660.3227999997,2079.1153846153848,487008.0
136,2166036.3955631577,1194491.5342,51.230769230769226,755432.0
137,1932737.5292473687,1220675.9716,8.538461538461538,955504.0
138,1974453.5735105267,1208136.0164,4.269230769230769,934856.0
139,1876333.5626736842,1222912.8532,0.0,617304.0
140,1784497.4483368422,1158102.9446,0.0,537560.0
141,1598568.7224315787,1078513.3402,0.0,485584.0
142,1429612.3166315793,1072871.7708,0.0,422216.0
143,1329660.5867999997,1074128.0154,0.0,439304.0
144,1289362.4554263158,1047951.9644000002,0.0,420792.0
145,1241689.4841842107,1039926.1796000001,0.0,337488.0
146,1176671.4538526316,1026158.3792000001,0.0,329656.0
147,925710.2770999998,543948.1938,0.0,321112.0
148,1087933.8694736846,1061447.9692000002,0.0,313280.0
149,1095497.430005263,1075178.6025999999,0.0,309720.0
150,1154036.5733842102,1076444.5677999998,0.0,338912.0
151,1166243.5400000003,1029374.7542000001,0.0,370240.0
152,1123977.0082210526,990638.9256,994.7307692307692,491280.0
153,1106079.8941684212,972834.5984,10399.846153846154,674264.0
154,1129962.7762315788,953737.8126000001,22968.46153846154,676400.0
155,1122114.880747368,922715.1847999999,31378.846153846152,524032.0
156,1186109.0544578948,951715.5466,35605.38461538462,457104.0
157,1205181.7540368424,964043.7452,27814.03846153846,436456.0
158,1229276.8684736846,966385.2662,22157.30769230769,440728.0
159,1208013.8179421052,1044283.6768,6698.423076923077,496264.0
160,1223980.46381579,1071826.9016,132.34615384615384,870064.0
161,1239993.5061315787,1151669.4322000002,17.076923076923077,1036672.0
162,1343124.0192263164,1149700.7248,4.269230769230769,894272.0
163,1409270.9251526315,1127236.7994,0.0,563904.0
164,1541510.8168157903,1111434.344,0.0,504808.0
165,1675967.706036842,1118669.7105999999,0.0,459240.0
166,1777521.3670789478,1133643.2466,0.0,398720.0
167,1829725.8286631575,1149214.3136,0.0,370952.0
168,1749930.5315210526,1182360.2253999999,0.0,361696.0
169,1907042.6780263158,1220880.8666000003,0.0,318264.0
170,2100267.5579421055,1225526.3604000001,0.0,304024.0
171,2091042.8166894736,1259771.4624,0.0,309720.0
172,2214934.4836684214,1251503.2344,0.0,291920.0
173,2221431.553010526,1268936.2728,0.0,311144.0
174,2202182.0453684214,1254415.0306000002,0.0,366680.0
175,2422189.5849789474,1225469.7522,0.0,383056.0
176,2441443.16798421,1178122.8062,256.15384615384613,410112.0
177,2512388.6572842104,1213733.9383999999,4239.346153846153,762552.0
178,2387844.305221053,1210217.7496,9306.923076923076,716984.0
179,2407966.5675578946,1192776.8966,10715.76923076923,568176.0
180,2440590.1631263155,1142912.1246,9648.461538461539,399432.0
181,2435061.1492789476,1029190.8252000001,8961.115384615385,465648.0
182,2532819.3932631575,948046.1154,3236.076923076923,498400.0
183,1978146.479510527,460497.6052,414.1153846153846,667144.0
184,3045734.8821421047,919061.3828,0.0,1021008.0
185,2996246.1798684215,970139.8955999999,0.0,1105736.0
186,3208810.538905264,950010.6296000001,0.0,956928.0
187,3297960.988921052,869732.7686000001,0.0,578144.0
188,3276679.1290210537,831199.5478,0.0,442152.0
189,3293444.232584212,801055.2048,0.0,365256.0
190,3161800.911389474,777072.0068,0.0,293344.0
191,3011667.981036841,715150.6412,0.0,279816.0
192,2996214.203942105,671569.9512,0.0,178712.0
193,2986187.5566157894,650774.5382000001,0.0,172304.0
194,2891419.6887210524,637425.486,0.0,165896.0
195,2701074.5231105266,628653.6928000001,0.0,162336.0
196,2505862.7469105264,564748.5623999999,0.0,158064.0
197,2435424.4835789474,629945.9608,0.0,182272.0
198,2416422.6326210527,617112.1004,0.0,207904.0
199,2528383.5172105264,565429.7668000001,8.538461538461538,290496.0
200,2518359.691289473,605836.9667999999,426.9230769230769,348168.0
201,1784475.504073684,301756.3952,362.88461538461536,454256.0
202,2710230.6101684207,575900.5684,1541.1923076923076,337488.0
203,2725232.3354421053,533463.4784,2484.6923076923076,305448.0
204,2756317.638163157,513236.6252,2997.0,310432.0
205,2834165.5386947375,471989.451,4713.2307692307695,256320.0
206,2903180.5598157896,513746.4802,1229.5384615384614,290496.0
207,2922848.575905263,487894.6398,209.19230769230768,339624.0
208,2937070.3393684197,458364.6006,0.0,724104.0
209,2977275.9913473683,411646.444,0.0,834464.0
210,2816750.884942106,420807.8236,0.0,640800.0
211,2757206.6943105264,479160.776,0.0,489144.0
212,2597551.521194737,610828.7808000001,0.0,331792.0
213,2499386.3678736854,662699.6178,0.0,220008.0
214,2424820.7021315787,572401.7242,0.0,187968.0
215,2251355.063742106,586270.352,0.0,203632.0
216,2151635.9431,570885.8824,0.0,162336.0
217,1971670.7274526316,605091.3396000001,0.0,158064.0
218,1695079.5917999996,557257.7918,0.0,153080.0
219,1552420.2505,498807.0616,0.0,153080.0
220,1245852.310905263,474240.6276,0.0,150944.0
