,2028
0,-0.01
1,-0.01
2,-0.01
3,-0.01
4,-0.01
5,-0.01
6,-0.01
7,-0.01
8,-0.01
9,-0.01
10,-0.01
11,0.035952624792417225
12,0.04052433640190204
13,0.04052433640190204
14,0.04052433640190204
15,0.04052433640190204
16,0.04052433640190204
17,0.04052433640190204
18,0.04052433640190204
19,0.04052433640190204
20,-0.01
21,-0.01
22,-0.01
23,-0.01
24,-0.01
25,-0.01
26,-0.01
27,-0.01
28,-0.01
29,-0.01
30,0.04052433640190204
31,0.04052433640190204
32,0.04052433640190204
33,0.04052433640190204
34,0.04052433640190204
35,0.04052433640190204
36,0.04052433640190204
37,0.04052433640190204
38,0.04052433640190204
39,0.04052433640190204
40,0.04052433640190204
41,0.04052433640190205
42,0.04052433640190204
43,0.04052433640190204
44,0.04052433640190204
45,0.04052433640190204
46,-0.01
47,-0.01
48,-0.01
49,-0.01
50,-0.01
51,-0.01
52,-0.01
53,-0.01
54,-0.01
55,0.035952624792417225
56,0.04052433640190204
57,0.04052433640190204
58,0.04052433640190204
59,0.04052433640190204
60,0.04052433640190204
61,0.04052433640190204
62,0.04052433640190204
63,0.04052433640190204
64,0.04052433640190204
65,0.04052433640190204
66,0.04052433640190205
67,0.04052433640190204
68,0.04052433640190204
69,0.04052433640190204
70,-0.01
71,-0.01
72,-0.01
73,-0.01
74,-0.01
75,0.04052433640190204
76,0.04052433640190204
77,0.04052433640190204
78,0.04052433640190204
79,0.04052433640190204
80,0.04052433640190204
81,0.04052433640190204
82,0.04052433640190204
83,0.04052433640190204
84,0.04052433640190204
85,0.04052433640190204
86,0.04052433640190204
87,0.04052433640190204
88,0.04052433640190204
89,0.04052433640190204
90,0.04052433640190204
91,0.04052433640190204
92,0.04052433640190204
93,0.04052433640190204
94,0.04052433640190204
95,0.04052433640190204
96,0.04052433640190204
97,0.04052433640190204
98,0.04052433640190204
99,0.04052433640190204
100,0.04052433640190204
101,0.04052433640190204
102,0.04052433640190204
103,0.04052433640190204
104,0.04052433640190204
105,0.04052433640190204
106,0.04052433640190204
107,0.04052433640190204
108,0.04052433640190204
109,0.04052433640190204
110,0.04052433640190204
111,0.04052433640190204
112,0.04052433640190204
113,0.04052433640190204
114,0.04052433640190204
115,0.04052433640190204
116,0.04052433640190204
117,0.04052433640190204
118,0.04052433640190204
119,0.04052433640190204
120,0.04052433640190204
121,0.04052433640190204
122,0.04052433640190204
123,0.04052433640190204
124,0.04052433640190204
125,-0.01
126,0.04052433640190204
127,0.04052433640190204
128,0.04052433640190204
129,0.04052433640190204
130,0.04052433640190204
131,0.04052433640190204
132,0.04052433640190204
133,0.04052433640190204
134,0.04052433640190204
135,0.04052433640190204
136,0.04052433640190204
137,0.04052433640190204
138,0.04052433640190204
139,0.04052433640190204
140,0.04052433640190204
141,0.04052433640190204
142,0.04052433640190204
143,0.04052433640190204
144,0.04052433640190204
145,0.04052433640190204
146,0.04052433640190204
147,0.04052433640190204
148,-0.01
149,-0.01
150,0.04052433640190204
151,0.04052433640190204
152,0.04052433640190204
153,0.04052433640190204
154,0.04052433640190204
155,0.04052433640190204
156,0.04052433640190204
157,0.04052433640190204
