,Wind Offshore,Wind Onshore,Solar,Hydro
0,4421927.2978125,15244015.924210535,0.0,566212.0
1,4445592.090375001,15080528.056578962,0.0,558192.0
2,4421354.335625,14488443.275263146,0.0,531726.0
3,4389887.9503125,14422099.018684192,0.0,449120.0
4,4342350.702749999,14056192.642105272,0.0,436288.0
5,4275665.4660625,13578757.473947354,0.0,423456.0
6,4216703.294312499,12304099.398684215,341.84615384615387,441902.0
7,4222445.131625,11289304.081578936,0.0,697740.0
8,3972658.630437501,10115628.62605264,470.03846153846166,604708.0
9,3592342.0359374997,9778582.958157884,27903.192307692305,815634.0
10,3508629.64275,9604731.145263163,66360.88461538461,999292.0
11,3393131.5178125002,9558078.078421034,109818.07692307694,984054.0
12,3161294.1478124997,9555811.731052648,158531.15384615384,866962.0
13,2408581.7975000003,8943873.440526329,128405.96153846158,873378.0
14,2343438.0326874997,9722083.530789481,89820.07692307694,769118.0
15,2264515.254375,10733018.40078948,21579.038461538457,811624.0
16,2667204.1318124994,12228530.495789483,85.46153846153847,1168514.0
17,3556912.0319999997,12825601.241315782,42.73076923076923,1138840.0
18,3344265.1143124998,13649651.269736834,0.0,1141246.0
19,3699715.7315625,13896102.764210545,0.0,969618.0
20,4032755.0928125,14773834.598947369,0.0,795584.0
21,3968601.3601250006,14308999.09710528,0.0,644006.0
22,4056054.0039374996,13466178.199736858,0.0,502052.0
23,4117029.9778124997,12902470.231315779,0.0,505260.0
24,3872782.305,12255809.355263159,0.0,501250.0
25,3867833.30775,10391884.119736848,0.0,499646.0
26,3721469.0989999995,8641268.596052617,0.0,447516.0
27,3340576.0521875,6969155.976315783,0.0,411426.0
28,3157787.7355624996,6140599.28552631,0.0,401000.0
29,2895464.1236874997,6255558.22447369,0.0,394584.0
30,2988146.7198124994,6559282.460789479,0.0,392980.0
31,2702897.0585000007,8030227.656578937,0.0,410624.0
32,2793656.0140625,9595962.831052646,384.5769230769231,613530.0
33,3028911.9614999997,11290706.766842103,3931.230769230769,880596.0
34,2667130.8391875,13284392.639736865,15041.230769230773,822852.0
35,2833835.4964375,14096715.851842126,28800.538461538457,769920.0
36,3443007.1491250005,15976352.38736844,40936.076923076915,751474.0
37,3839103.1804375006,15637974.474736858,43628.11538461539,704156.0
38,4100805.5500625,15787776.97315792,19527.961538461543,704958.0
39,4166959.1243749997,15399983.499999981,2350.192307692307,765108.0
40,3548582.267,12546342.837368399,897.3461538461536,1146058.0
41,3789329.3444375005,11795985.849999996,299.11538461538464,1168514.0
42,3754067.4481875002,10971118.098947356,0.0,1130018.0
43,3886500.823,11856809.713157896,0.0,1060244.0
44,4069547.4088750007,12879627.593684224,0.0,827664.0
45,4111730.8046875,14222789.08078946,0.0,742652.0
46,3769483.3303125,14813457.395000013,0.0,704156.0
47,3665162.3306875005,14882446.233947348,0.0,730622.0
48,3655554.0165625,15093997.510263167,0.0,708166.0
49,3600923.6716250004,16115161.569736829,0.0,649620.0
50,3676242.3141875,16639615.7892105,0.0,543756.0
51,3636827.7508749994,16440529.423421046,0.0,530924.0
52,3862223.5135000004,16143803.300263133,0.0,506864.0
53,4084250.142125,15521998.74210524,0.0,516488.0
54,3947226.0895625,15283797.977105264,0.0,544558.0
55,3948241.7159375,14985903.45999999,0.0,509270.0
56,4217787.5598125,15212567.29184209,1410.1153846153845,645610.0
57,4281765.622875,15819557.901052631,51618.76923076921,901448.0
58,4260520.6503125,16018538.606052626,120928.07692307695,930320.0
59,4316492.366625,16696467.41921054,152548.84615384616,727414.0
60,4353405.673687499,16106459.102105282,171777.69230769234,725008.0
61,4410487.24975,16393191.858421069,130841.61538461539,685710.0
62,4435703.984562499,16408117.59342103,65933.57692307691,691324.0
63,4429575.906749999,15203880.137368437,8717.076923076924,704958.0
64,4402555.358999999,15072831.663421033,598.2307692307693,1130820.0
65,4435795.8911875,13956456.513421051,427.30769230769226,1328914.0
