,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,37491082.80254778,-842942.8508263945,2907863.494736841,19552829.378315613,0.0,558446.0,10780000.0,3691943.929495316,3004950.0,0.0,842942.8508263945,0.0,0.0
1,37855414.01273885,-842942.8508263945,2876677.4605263113,19657470.097188756,0.0,550536.0,10780000.0,3990730.455023788,3004950.0,0.0,842942.8508263945,0.0,0.0
2,36370063.694267526,-842942.8508263945,2763734.6684210477,19550295.860431254,0.0,524433.0,10780000.0,2751600.16541522,3004950.0,0.0,842942.8508263945,0.0,0.0
3,35054267.515923575,-842942.8508263945,2751079.207894741,19411158.144740626,0.0,442960.0,10780000.0,1669070.163288217,3004950.0,0.0,842942.8508263945,0.0,0.0
4,33519872.611464977,-842942.8508263945,2681280.9473684095,19200958.467517503,0.0,430304.0,10780000.0,427329.196579054,3004950.0,0.0,842942.8508263945,0.0,0.0
5,33423885.350318477,-842942.8508263945,2590208.076315787,18906090.42306811,0.0,417648.0,10780000.0,729938.8509345613,3004950.0,0.0,842942.8508263945,0.0,0.0
6,34920445.85987261,-842942.8508263945,2347061.407894733,18645372.14202064,11954.153846153848,435841.0,10780000.0,2700217.156111099,3004950.0,0.0,842942.8508263945,0.0,0.0
7,34496560.50955415,-842942.8508263945,2153484.710526324,18670761.33495125,0.0,688170.0,10780000.0,2204144.4640765823,3004950.0,0.0,842942.8508263945,0.0,0.0
8,35916050.95541401,-842942.8508263945,1929600.9236842124,17566258.137636874,16436.961538461535,596414.0,10780000.0,5027340.932554465,3004950.0,0.0,842942.8508263945,0.0,0.0
9,39780764.331210196,-842942.8508263945,1865307.9710526266,15884578.412671866,975757.8076923081,804447.0,10780000.0,6160000.0,3635673.139793381,0.0,842942.8508263945,0.0,0.0
10,43564904.45859873,-450812.28862710856,1832144.9684210487,15514419.875317512,2320600.115384616,985586.0,10780000.0,6160000.0,3744630.0000000005,0.0,2678335.7881026794,0.0,0.0
11,46833375.79617834,-48838.931544734165,1823245.689473688,15003711.539715633,3840271.923076921,970557.0,10780000.0,6160000.0,3744630.0000000005,0.0,4559798.575456843,0.0,0.0
12,48914968.15286626,218595.63455061056,1822813.3736842137,13978575.612815633,5543738.846153844,855071.0,10780000.0,6160000.0,3744630.0000000005,0.0,5811543.68566197,0.0,0.0
13,48991337.57961784,1022840.5681504887,1706083.4368420984,10650240.440074997,4490279.03846154,861399.0,10780000.0,6160000.0,3744630.0000000005,0.0,9575865.096088704,0.0,0.0
14,48551337.579617836,1225595.0293439552,1854530.4552631625,10362188.45896937,3140953.9230769216,758569.0,10780000.0,6160000.0,3744630.0000000005,0.0,10524870.712964432,0.0,0.0
15,48874331.210191086,1722650.8180723414,2047370.7552631528,10013208.587868746,754605.9615384617,800492.0,10780000.0,6160000.0,3744630.0000000005,0.0,12851373.08744839,0.0,0.0
16,53018598.726114646,2158876.573420329,2332646.305263152,11793813.82689563,2988.538461538462,1152487.0,10780000.0,6160000.0,3744630.0000000005,0.0,14893156.482074026,0.0,0.0
17,55241019.10828024,1842919.879599696,2446540.192105265,15727914.411839988,1494.269230769231,1123220.0,10780000.0,6160000.0,3744630.0000000005,0.0,13414300.355504535,0.0,0.0
18,53287643.31210192,737601.22529836,2603731.381578944,14787634.615420615,0.0,1125593.0,10780000.0,6160000.0,3744630.0000000005,0.0,13348453.089804014,0.0,0.0
19,50689681.52866241,0.0,2650743.0947368382,16359362.236303115,0.0,956319.0,10780000.0,6160000.0,3744630.0000000005,0.0,10038627.19762245,0.0,0.0
20,47360254.777070075,0.0,2818174.326315789,17831992.01246563,0.0,784672.0,10780000.0,6160000.0,3744630.0000000005,0.0,5240786.438288656,0.0,0.0
21,44060254.77707007,-409424.5748109976,2729504.8973684185,17548317.744496237,0.0,635173.0,10780000.0,6160000.0,3744630.0000000005,0.0,2872053.710016395,0.0,0.0
22,40084840.76433122,-842942.8508263945,2568733.0815789574,17935014.88083187,0.0,495166.0,10780000.0,6160000.0,3281750.0,0.0,842942.8508263945,0.0,0.0
23,37560445.859872624,-842942.8508263945,2461203.2921052594,18204637.769915614,0.0,498330.0,10780000.0,5616274.797851734,3004950.0,0.0,842942.8508263945,0.0,0.0
24,37239554.14012739,-1300939.871979538,2337849.868421052,17124626.10285001,0.0,494375.0,10780000.0,6160000.0,3022653.1688563414,0.0,1300939.871979538,0.0,0.0
25,37461656.050955415,-1300939.871979538,1982297.8815789397,17102742.681367513,0.0,492793.0,10780000.0,6160000.0,3084950.0,0.0,1300939.871979538,0.0,0.0
26,36833184.7133758,-1300939.871979538,1648360.223684215,16455551.036629988,0.0,441378.0,10780000.0,6160000.0,3228345.4530615844,0.0,1300939.871979538,0.0,0.0
27,36798853.50318471,-1300939.871979538,1329397.3421052648,14771322.361184375,0.0,405783.0,10780000.0,6160000.0,3664630.0000000005,0.0,1300939.871979538,0.0,0.0
28,36542420.3821656,-1265778.7229780585,1171346.4868421014,13963070.997783115,0.0,395500.0,10780000.0,6160000.0,3744630.0000000005,0.0,1593651.62051843,0.0,0.0
29,37557643.3121019,-1034186.9389931024,1193275.413157897,12803131.342639383,0.0,389172.0,10780000.0,6160000.0,3744630.0000000005,0.0,3521621.495297729,0.0,0.0
30,41811210.19108281,-628026.628327758,1251212.1552631594,13212954.22445563,0.0,387590.0,10780000.0,6160000.0,3744630.0000000005,0.0,6902850.439691773,0.0,0.0
31,47774331.210191086,129177.39461733401,1531801.4605263209,11951640.416644996,0.0,404992.0,10780000.0,6160000.0,3744630.0000000005,0.0,13072089.938402455,0.0,0.0
32,52356496.81528663,571989.0222394187,1830472.3736842081,12352957.36582812,13448.423076923073,605115.0,10780000.0,6160000.0,3744630.0000000005,0.0,16297884.630457994,0.0,0.0
33,56297579.61783438,836343.3904267065,2153752.278947362,13393209.520754999,137472.7692307692,868518.0,10780000.0,6160000.0,3744630.0000000005,0.0,18223653.658474594,0.0,0.0
34,58220828.025477715,1175652.1684455052,2534056.681578948,11793489.742374374,525982.7692307691,811566.0,10780000.0,6160000.0,3744630.0000000005,0.0,20695450.66384819,0.0,0.0
35,59154076.43312103,1128845.0892307088,2689010.928947375,12530622.55805688,1007137.4615384617,759360.0,10780000.0,6160000.0,3744630.0000000005,0.0,20354470.39534769,0.0,0.0
36,59980828.02547772,811202.5436167307,3047559.9157894677,15224251.056426235,1431509.9230769235,741167.0,10780000.0,6160000.0,3744630.0000000005,0.0,18040507.586568404,0.0,0.0
37,59739108.280254774,572681.952590188,2983012.8315789546,16975704.121136867,1525648.8846153843,694498.0,10780000.0,6160000.0,3744630.0000000005,0.0,16302932.490333416,0.0,0.0
38,58819872.61146496,420230.8642420303,3011588.3210526374,18132896.774148144,682881.0384615384,695289.0,10780000.0,6160000.0,3744630.0000000005,0.0,15192356.613560667,0.0,0.0
39,59250063.69426752,511122.42187707685,2937615.0,18425413.91976873,82184.80769230772,754614.0,10780000.0,6160000.0,3744630.0000000005,0.0,15854483.544929426,0.0,0.0
40,62515732.48407645,1261825.4649497457,2393270.415789469,15691081.948789984,31379.65384615386,1130339.0,10780000.0,6160000.0,3744630.0000000005,0.0,21323206.00070116,0.0,0.0
41,64631656.050955415,1405859.8774760887,2250136.4999999925,16755614.721816858,10459.88461538461,1152487.0,10780000.0,6160000.0,3744630.0000000005,0.0,22372468.067047153,0.0,0.0
42,63164522.292993635,1272430.2387788147,2092789.3263157806,16599694.057704384,0.0,1114519.0,10780000.0,6160000.0,3744630.0000000005,0.0,21400459.670194734,0.0,0.0
43,59624904.45859875,129701.6261905022,2261738.921052634,17185286.494509984,0.0,1045702.0,10780000.0,6160000.0,3744630.0000000005,0.0,18317845.41684567,0.0,0.0
44,55039235.66878983,0.0,2456845.957894737,17994679.87003376,0.0,816312.0,10780000.0,6160000.0,3744630.0000000005,0.0,13086767.840861354,0.0,0.0
45,49361273.88535033,-544906.031951094,2713059.955263157,18181205.944609366,0.0,732466.0,10780000.0,6160000.0,3744630.0000000005,0.0,7594818.017428888,0.0,0.0
46,43242611.46496815,-1046792.322751868,2825732.549999997,16667859.835340612,0.0,694498.0,10780000.0,6160000.0,3744630.0000000005,0.0,3416683.40237939,0.0,0.0
47,38601592.356687896,-1300939.871979538,2838892.4763157764,16206574.389229389,0.0,720601.0,10780000.0,6160000.0,3281750.0,0.0,1300939.871979538,0.0,0.0
48,37800764.331210196,-1239402.4442566708,2879246.8184210467,16164088.451753108,0.0,698453.0,10780000.0,6160000.0,3084950.0,0.0,1239402.4442566708,0.0,0.0
49,37304713.37579619,-1239402.4442566708,3074038.381578946,15922524.594751246,0.0,640710.0,10780000.0,6160000.0,3084950.0,0.0,1239402.4442566708,0.0,0.0
50,37051783.43949045,-1239402.4442566708,3174080.34473683,16255567.738124382,0.0,536298.0,10780000.0,6160000.0,3004950.0,0.0,1239402.4442566708,0.0,0.0
51,36512292.993630566,-1239402.4442566708,3136103.739473692,16081284.856573734,0.0,523642.0,10780000.0,5991262.3975831345,3004950.0,0.0,1239402.4442566708,0.0,0.0
52,36273375.796178356,-1239402.4442566708,3079501.918421041,17077937.354995005,0.0,499912.0,10780000.0,4836024.522762302,3004950.0,0.0,1239402.4442566708,0.0,0.0
53,37067197.4522293,-1239402.4442566708,2960889.947368413,18059692.253836237,0.0,509404.0,10780000.0,4757211.25102463,3004950.0,0.0,1239402.4442566708,0.0,0.0
54,41602420.3821656,-695337.1126770425,2915452.097368414,17453800.80876313,0.0,537089.0,10780000.0,6160000.0,3744630.0000000005,0.0,706785.5887111095,0.0,0.0
55,48540127.38853504,0.0,2858627.400000005,17458291.694271863,0.0,502285.0,10780000.0,6160000.0,3744630.0000000005,0.0,7036293.2942631515,0.0,0.0
56,52813312.10191084,351323.13454136625,2901864.528947362,18650166.535255626,49310.88461538461,636755.0,10780000.0,6160000.0,3744630.0000000005,0.0,9539262.018551087,0.0,0.0
57,55643184.7133758,425470.2528380286,3017650.673684209,18933064.029213745,1805077.2307692298,889084.0,10780000.0,6160000.0,3744630.0000000005,0.0,9888208.526870584,0.0,0.0
58,56710254.77707006,192540.99489369057,3055607.123684202,18839123.24374063,4228781.92307692,917560.0,10780000.0,6160000.0,3744630.0000000005,0.0,8792011.49167461,0.0,0.0
59,57187388.53503184,51409.527106039226,3184925.044736843,19086618.36190125,5334541.153846156,717437.0,10780000.0,6160000.0,3744630.0000000005,0.0,8127827.447441536,0.0,0.0
60,57757707.006369434,25050.91789208632,3072378.3473684136,19249841.216139365,6006962.307692307,715064.0,10780000.0,6160000.0,3744630.0000000005,0.0,8003780.217277236,0.0,0.0
61,57239235.6687898,138034.420068983,3127073.889473684,19502243.899907514,4575452.384615386,676305.0,10780000.0,6160000.0,3744630.0000000005,0.0,8535496.074724222,0.0,0.0
62,57181082.80254778,504614.26360098645,3129921.039473686,19613746.979913123,2305657.423076923,681842.0,10780000.0,6160000.0,3744630.0000000005,0.0,10260671.096483067,0.0,0.0
63,57843184.71337579,1013941.681205254,2900207.4157894677,19586649.912997477,304830.92307692306,695289.0,10780000.0,6160000.0,3744630.0000000005,0.0,12657635.780306656,0.0,0.0
64,61754840.764331214,1700925.4208358694,2875209.339473678,19467170.752830014,20919.76923076922,1115310.0,10780000.0,6160000.0,3744630.0000000005,0.0,15890675.481960937,0.0,0.0
65,64570000.00000001,2172650.8842969537,2662255.8394736894,19614153.371614374,14942.692307692314,1310687.0,10780000.0,6160000.0,3744630.0000000005,0.0,18110680.21230735,0.0,0.0
66,63311656.050955415,1981094.2453686297,2619014.621052637,19571991.51865937,1494.269230769231,1244243.0,10780000.0,6160000.0,3744630.0000000005,0.0,17209188.396644052,0.0,0.0
67,60712993.63057326,1609074.0869135372,2657410.397368431,19377998.639598116,0.0,925470.0,10780000.0,6160000.0,3744630.0000000005,0.0,15458410.506693209,0.0,0.0
68,56507070.06369428,858260.1753381845,2680820.881578946,19560262.745509367,0.0,798119.0,10780000.0,6160000.0,3744630.0000000005,0.0,11924977.26126778,0.0,0.0
69,51089745.22292993,-59957.513903819956,2634882.6552631496,19486559.237918742,0.0,779135.0,10780000.0,6160000.0,3744630.0000000005,0.0,7564495.843651843,0.0,0.0
70,45484649.681528665,-857856.6454620454,2451219.4263157975,19203674.604457494,0.0,717437.0,10780000.0,6160000.0,3744630.0000000005,0.0,3285545.2962174183,0.0,0.0
71,41835732.48407643,-1239402.4442566708,2166402.1894736807,18887134.050674364,0.0,680260.0,10780000.0,6160000.0,3486936.243928373,0.0,1239402.4442566708,0.0,0.0
72,42161528.66242037,-1725657.3090590467,1761711.6710526284,18233831.097821876,0.0,658112.0,10780000.0,6160000.0,3744630.0000000005,0.0,2548901.2026049113,0.0,0.0
73,41540063.694267526,-1741738.7220570385,1512965.636842112,18020177.091138117,0.0,639919.0,10780000.0,6160000.0,3744630.0000000005,0.0,2424110.6883443375,0.0,0.0
74,40679681.528662406,-1632914.1014918545,1170478.934210527,16625713.414981881,0.0,563192.0,10780000.0,6160000.0,3744630.0000000005,0.0,3268581.280961862,0.0,0.0
75,40182929.93630573,-1478770.0137121272,970832.2894736859,15044762.245740624,0.0,496748.0,10780000.0,6160000.0,3744630.0000000005,0.0,4464727.414803545,0.0,0.0
76,39941910.82802549,-1113795.1537412219,920499.3394736802,11664043.697128763,0.0,489629.0,10780000.0,6160000.0,3744630.0000000005,0.0,7296903.945164267,0.0,0.0
77,41596815.28662419,-843050.3564309031,933038.5421052629,10896737.583678119,0.0,527597.0,10780000.0,6160000.0,3744630.0000000005,0.0,9397862.5172717,0.0,0.0
78,46156560.50955415,-162630.8450725451,1082872.7684210564,9352554.575002503,0.0,521269.0,10780000.0,6160000.0,3744630.0000000005,0.0,14677865.01120317,0.0,0.0
79,53335987.2611465,1071014.705511853,1169065.144736838,6958603.94691375,0.0,584549.0,10780000.0,6160000.0,3744630.0000000005,0.0,22868124.463984147,0.0,0.0
80,56802038.21656051,1520190.977465611,1138784.928947368,6808316.180432493,191266.46153846156,685006.0,10780000.0,6160000.0,3744630.0000000005,0.0,25773843.668176685,0.0,0.0
81,58439426.75159237,1565765.9626420364,1057044.82105263,7583300.010517501,537936.9230769232,942081.0,10780000.0,6160000.0,3744630.0000000005,0.0,26068668.034303382,0.0,0.0
82,58635605.09554141,1520177.737324208,1333107.9552631616,6455645.34672875,1964964.0384615397,903322.0,10780000.0,6160000.0,3744630.0000000005,0.0,25773758.017763868,0.0,0.0
83,59292101.910828024,1296931.9249386005,1590540.0315789497,7811188.015142509,2897388.03846154,681842.0,10780000.0,6160000.0,3744630.0000000005,0.0,24329581.900706537,0.0,0.0
84,59570955.41401274,444994.4489556402,1654850.2184210545,13854163.166046882,3436819.230769232,677096.0,10780000.0,6160000.0,3744630.0000000005,0.0,18818402.349820003,0.0,0.0
85,59493885.350318484,-20366.9919760786,1679177.6210526356,16847731.888833106,3914985.384615386,605906.0,10780000.0,6160000.0,3744630.0000000005,0.0,15781821.447793458,0.0,0.0
86,58756114.64968153,0.0,1676379.836842098,17170409.47172499,2665776.307692307,595623.0,10780000.0,6160000.0,3744630.0000000005,0.0,15963296.033422159,0.0,0.0
87,59168789.8089172,223510.70515260473,1668433.4052631638,17766269.729235634,809893.9230769234,630427.0,10780000.0,6160000.0,3744630.0000000005,0.0,17385625.046188936,0.0,0.0
88,62877961.78343947,701386.7292563692,1733253.899999993,18119797.07203124,1494.269230769231,1160397.0,10780000.0,6160000.0,3744630.0000000005,0.0,20477002.812921155,0.0,0.0
89,65641974.52229298,1010543.5207400098,1782837.3078947407,18384250.04137125,0.0,1302777.0,10780000.0,6160000.0,3744630.0000000005,0.0,22476936.65228707,0.0,0.0
