,Bid_Price_GBP/kW,Busbar,Capacity_kW,DeRated_Capacity_kW,Start_Year,Battery_Flag,Generation_Company,Cumulative_Capacity_kW,Cumulative_DeRated_Capacity_kW
OCGT,0,10,500000,460000.0,2037,False,Citigen (London) UK Ltd,500000,1310000.0
OCGT,0,15,500000,460000.0,2037,False,Drax Power Ltd,1000000,1770000.0
