,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2
69,44797401.83383496,37848176.724095486,28676946.724095486,28676946.724095486,0.0
70,39882644.16202542,33284660.811578054,24113430.811578054,24113430.811578054,0.0
71,36683136.91767741,30559431.607731357,21388201.607731357,21388201.607731357,0.0
72,36968807.207351334,31516914.855068438,22345684.855068438,22345684.855068438,0.0
73,36423883.45048946,31364725.065788146,22193495.065788146,22193495.065788146,0.0
74,35669468.14786669,31342470.96691011,22171240.96691011,22171240.96691011,0.0
75,35233897.749202564,31453950.23590651,22282720.23590651,22282720.23590651,0.0
76,35022563.169314764,31759876.70774371,22588646.70774371,22588646.70774371,0.0
77,36473645.37191652,33257956.75142573,24086726.75142573,24086726.75142573,0.0
78,40471800.73793358,37253485.52077042,28082255.520770423,28082255.520770423,0.0
79,46766990.97081262,43680871.69145209,34509641.69145209,34509641.69145209,0.0
80,49806154.24611785,46673146.33370651,37501916.33370651,37501916.33370651,0.0
81,51241877.83099522,47855192.81059886,38683962.81059886,38683962.81059886,0.0
82,51413894.34950854,47710449.6511383,38539219.6511383,38539219.6511383,0.0
83,51989535.34181923,47881642.45315161,38710412.45315161,38710412.45315161,0.0
84,52234044.53599176,47210811.192818984,38039581.192818984,38039581.192818984,0.0
85,52166466.61800439,46747682.9687638,37576452.9687638,37576452.9687638,0.0
86,51519561.63945244,46171642.90467998,37000412.90467998,37000412.90467998,0.0
87,51881410.67303943,46582244.88423649,37411014.88423649,37411014.88423649,0.0
88,55133751.56235938,49268402.80139399,40097172.80139399,40097172.80139399,0.0
89,57557341.43927045,51455655.42693624,42284425.42693624,42284425.42693624,0.0
90,56589748.522632964,50723940.30524875,41552710.30524875,41552710.30524875,0.0
91,54320973.51238387,48809382.90272861,39638152.90272861,39638152.90272861,0.0
92,50710469.6577308,45600549.25119659,36429319.25119659,36429319.25119659,0.0
93,46184592.18670319,41394409.153738715,32223179.153738715,32223179.153738715,0.0
94,41422806.347428724,37430568.50727478,28259338.507274777,28259338.507274777,0.0
95,37827046.76579107,34273827.26306739,25102597.263067387,25102597.263067387,0.0
96,37828889.79991802,34714070.99538644,25542840.995386437,25542840.995386437,0.0
97,37298710.316071555,34556404.436268926,25385174.436268926,25385174.436268926,0.0
98,36202105.01054905,33774398.365378,24603168.365378,24603168.365378,0.0
99,35350008.899199076,32979476.91556618,23808246.91556618,23808246.91556618,0.0
100,34831501.964823164,32633009.749319218,23461779.749319218,23461779.749319218,0.0
101,36076164.34520893,33826882.38822208,24655652.388222083,24655652.388222083,0.0
102,40391935.92576667,38017640.86833114,28846410.86833114,28846410.86833114,0.0
103,47030544.85096341,44521191.72575947,35349961.72575947,35349961.72575947,0.0
104,50712312.691857725,48368948.67279963,39197718.67279963,39197718.67279963,0.0
105,52885864.27221551,50335146.419822596,41163916.419822596,41163916.419822596,0.0
106,53954824.06583406,51065744.480083354,41894514.480083354,41894514.480083354,0.0
107,54736270.535651796,51774256.53569785,42603026.53569785,42603026.53569785,0.0
108,54846852.5832675,51933206.147187844,42761976.147187844,42761976.147187844,0.0
109,53883560.07959284,50989503.21213383,41818273.21213383,41818273.21213383,0.0
110,53261843.234108925,50329536.244533114,41158306.244533114,41158306.244533114,0.0
111,53091055.405013554,49999714.75220616,40828484.75220616,40828484.75220616,0.0
112,55672531.87213151,52027576.54591583,42856346.54591583,42856346.54591583,0.0
113,57857756.00195983,54017441.75352967,44846211.75352967,44846211.75352967,0.0
114,56923952.044316016,52947307.85531895,43776077.85531895,43776077.85531895,0.0
115,54682822.54597085,50825384.48083138,41654154.48083138,41654154.48083138,0.0
116,51192730.25427711,47393080.60129553,38221850.60129553,38221850.60129553,0.0
117,46762076.213140815,43010627.286534235,33839397.286534235,33839397.286534235,0.0
118,42094899.45904868,38154531.76506579,28983301.76506579,28983301.76506579,0.0
119,38077085.0623444,34048360.0364523,24877130.0364523,24877130.0364523,0.0
120,36873583.77746003,32771203.26990214,23599973.26990214,23599973.26990214,0.0
121,36169544.740973316,31949224.352716736,22777994.352716736,22777994.352716736,0.0
122,35084611.98492136,30806047.242626622,21634817.242626622,21634817.242626622,0.0
123,34739350.258476734,29936816.64704121,20765586.64704121,20765586.64704121,0.0
124,33769299.96300334,28527358.474875703,19356128.474875703,19356128.474875703,0.0
125,33540763.73126419,27962802.28650761,18791572.28650761,18791572.28650761,0.0
126,35469806.11744943,29865361.327649433,20694131.327649433,20694131.327649433,0.0
127,37215159.43565077,31470399.1920113,22299169.1920113,22299169.1920113,0.0
128,40969727.124558784,34778303.92400372,25607073.92400372,25607073.92400372,0.0
129,44950373.66637002,38326733.56355352,29155503.56355352,29155503.56355352,0.0
130,47071091.60175586,40338709.74394877,31167479.743948773,31167479.743948773,0.0
131,47609871.91152796,41307970.8774812,32136740.8774812,32136740.8774812,0.0
132,47617858.39274467,41607273.46954882,32436043.46954882,32436043.46954882,0.0
133,47206861.78243957,41059384.29200495,31888154.29200495,31888154.29200495,0.0
134,46420500.55495006,40497173.81216939,31325943.812169388,31325943.812169388,0.0
135,46607875.69118777,40860452.049898095,31689222.049898095,31689222.049898095,0.0
136,50416812.88684019,44711146.08017531,35539916.08017531,35539916.08017531,0.0
137,53320205.98146167,47666711.22990195,38495481.22990195,38495481.22990195,0.0
138,52468724.21482065,46804382.23037106,37633152.23037106,37633152.23037106,0.0
139,50166774.59028688,44933181.30684741,35761951.30684741,35761951.30684741,0.0
140,47235735.98376146,42318274.76129172,33147044.76129172,33147044.76129172,0.0
141,43873427.39153476,39391970.71405713,30220740.714057133,30220740.714057133,0.0
142,40431868.33185014,36246143.21364751,27074913.213647507,27074913.213647507,0.0
143,37169083.582477584,33093744.397452585,23922514.397452585,23922514.397452585,0.0
144,36215006.24943754,32257352.323177014,23086122.323177014,23086122.323177014,0.0
145,36431255.586997174,32636072.70297349,23464842.70297349,23464842.70297349,0.0
146,35676840.28437441,31998704.696153358,22827474.696153358,22827474.696153358,0.0
147,34848089.27196552,32353257.89454052,23182027.89454052,23182027.89454052,0.0
148,33943159.5156436,30335627.983504124,21164397.983504124,21164397.983504124,0.0
149,33762542.17120458,30124709.30383748,20953479.30383748,20953479.30383748,0.0
150,34962357.387835085,31215780.4877864,22044550.4877864,22044550.4877864,0.0
151,36318216.16054555,32606011.90857055,23434781.90857055,23434781.90857055,0.0
152,37960973.91234789,34218938.72009485,25047708.720094852,25047708.720094852,0.0
153,42704943.755062036,38566210.64463775,29394980.64463775,29394980.64463775,0.0
154,46128072.47347738,41639559.21058051,32468329.210580513,32468329.210580513,0.0
155,47928102.47077763,43427847.20102176,34256617.20102176,34256617.20102176,0.0
156,48982317.99138078,44299272.32468493,35128042.32468493,35128042.32468493,0.0
157,48107491.12579867,43616259.41362317,34445029.41362317,34445029.41362317,0.0
158,48486541.81123697,44112889.04262634,34941659.04262634,34941659.04262634,0.0
159,49064025.83767461,44954199.26209931,35782969.26209931,35782969.26209931,0.0
160,53454133.12801848,49071015.12961525,39899785.12961525,39899785.12961525,0.0
161,56742720.35516804,52029181.729428865,42857951.729428865,42857951.729428865,0.0
162,55277508.224259816,50580760.9047339,41409530.9047339,41409530.9047339,0.0
163,52553503.78465938,48152098.52651332,38980868.52651332,38980868.52651332,0.0
164,49115016.44851962,44630183.2714933,35458953.2714933,35458953.2714933,0.0
165,44762384.1854233,40136747.97390357,30965517.973903567,30965517.973903567,0.0
166,40066333.230009295,35344660.85995272,26173430.859952718,26173430.859952718,0.0
167,36214391.90472857,31426055.275223307,22254825.275223307,22254825.275223307,0.0
168,36588527.83249506,31855536.395151645,22684306.395151645,22684306.395151645,0.0
169,36788189.86291234,31827679.620776817,22656449.620776817,22656449.620776817,0.0
170,35877116.659500636,30671325.593413793,21500095.593413793,21500095.593413793,0.0
171,35394241.718245365,30134402.605629575,20963172.605629575,20963172.605629575,0.0
172,35206866.582007624,29818495.738660257,20647265.738660257,20647265.738660257,0.0
173,36445385.51530363,30998013.529519416,21826783.529519416,21826783.529519416,0.0
174,42448147.66670998,36993897.25583761,27822667.25583761,27822667.25583761,0.0
175,50626918.77731004,44919813.038353465,35748583.038353465,35748583.038353465,0.0
176,53423415.89256966,47739273.8399979,38568043.8399979,38568043.8399979,0.0
177,55440309.5721385,49125383.36048789,39954153.36048789,39954153.36048789,0.0
178,56600806.72739452,50360447.688987635,41189217.688987635,41189217.688987635,0.0
179,57625533.701966815,51504394.82231327,42333164.82231327,42333164.82231327,0.0
180,58081991.820736125,52210343.16268137,43039113.16268137,43039113.16268137,0.0
181,57691268.58582727,51977258.773853384,42806028.773853384,42806028.773853384,0.0
182,56643196.51231388,51069875.25542208,41898645.25542208,41898645.25542208,0.0
183,57479934.00593945,53390238.33301293,44219008.33301293,44219008.33301293,0.0
184,59523858.85270326,52882070.198616415,43710840.198616415,43710840.198616415,0.0
185,59964958.35374816,53210216.54175079,44038986.54175079,44038986.54175079,0.0
186,59436621.90402863,52594218.907686524,43422988.907686524,43422988.907686524,0.0
187,57820280.97471227,51394824.797668844,42223594.797668844,42223594.797668844,0.0
188,53897075.6631903,47707837.30364688,38536607.30364688,38536607.30364688,0.0
189,48484698.777110055,42406174.117136374,33234944.117136374,33234944.117136374,0.0
190,42872045.51590356,37081691.088537775,27910461.088537775,27910461.088537775,0.0
191,39005974.26231639,33534121.708371654,24362891.708371654,24362891.708371654,0.0
192,38897849.59353659,33627374.76479975,24456144.76479975,24456144.76479975,0.0
193,38790953.61417472,33576722.94497341,24405492.94497341,24405492.94497341,0.0
194,37960359.56763891,32899743.59382049,23728513.59382049,23728513.59382049,0.0
195,37564721.575058244,32771308.67187403,23600078.67187403,23600078.67187403,0.0
196,37180756.13194811,32758507.726263903,23587277.726263903,23587277.726263903,0.0
197,38338795.90836825,33868736.00783667,24697506.00783667,24697506.00783667,0.0
198,43463045.12593867,39013772.902820244,29842542.902820244,29842542.902820244,0.0
199,51355531.60215581,46765411.855590835,37594181.855590835,37594181.855590835,0.0
200,54342475.577198066,49623069.52819382,40451839.52819382,40451839.52819382,0.0
201,55584680.57874791,52248155.96465075,43076925.96465075,43076925.96465075,0.0
202,56361212.290893815,51424344.1321426,42253114.1321426,42253114.1321426,0.0
203,56983543.48108671,52108583.97359602,42937353.97359602,42937353.97359602,0.0
204,57058493.53558178,52159133.85202652,42987903.85202652,42987903.85202652,0.0
205,56988458.23875851,52068328.721141,42897098.721141,42897098.721141,0.0
206,56553502.184803374,51531673.29982129,42360443.29982129,42360443.29982129,0.0
207,57093511.183993444,52069033.79352249,42897803.79352249,42897803.79352249,0.0
208,58383020.72813446,52999742.020012096,43828512.020012096,43828512.020012096,0.0
209,59372730.05429511,53904904.35561616,44733674.35561616,44733674.35561616,0.0
210,58876953.87415133,53802729.062964484,44631499.062964484,44631499.062964484,0.0
211,57812908.83820456,52870738.88162035,43699508.88162035,43699508.88162035,0.0
212,54357219.85021349,49554659.507955596,40383429.507955596,40383429.507955596,0.0
213,48846547.81069704,44196501.026782565,35025271.026782565,35025271.026782565,0.0
214,43251096.20134187,38890079.27156424,29718849.271564238,29718849.271564238,0.0
215,39665166.135047846,35489667.701211005,26318437.701211005,26318437.701211005,0.0
216,39253555.180033796,35277814.783433795,26106584.783433795,26106584.783433795,0.0
217,38889863.1123199,35093012.880248845,25921782.880248845,25921782.880248845,0.0
218,38172308.4922357,34825191.9367607,25653961.9367607,25653961.9367607,0.0
219,37395776.78008978,34337319.04828978,25166089.048289783,25166089.048289783,0.0
220,36903686.668199874,34290202.38110777,25118972.38110777,25118972.38110777,0.0
221,38251558.959693626,35882006.92673047,26710776.92673047,26710776.92673047,0.0
222,43496834.08493236,41244171.75018104,32072941.75018104,32072941.75018104,0.0
223,51882639.36245736,49688930.12356657,40517700.12356657,40517700.12356657,0.0
224,54286570.20868121,52020562.72764002,42849332.72764002,42849332.72764002,0.0
225,55703249.10758033,53436538.83011231,44265308.83011231,44265308.83011231,0.0
226,56485309.92210701,54294094.9806392,45122864.9806392,45122864.9806392,0.0
227,56635824.375806175,54664084.56226296,45492854.56226296,45492854.56226296,0.0
228,56795554.00013999,54860650.11106408,45689420.11106408,45689420.11106408,0.0
229,55585294.9234569,53873238.01710933,44702008.01710933,44702008.01710933,0.0
230,55080303.57267846,53487545.046980485,44316315.046980485,44316315.046980485,0.0
231,55427408.333250016,53900544.30510913,44729314.30510913,44729314.30510913,0.0
232,57645192.73265406,55850758.906279765,46679528.906279765,46679528.906279765,0.0
233,59368429.64133228,57406986.864018515,48235756.864018515,48235756.864018515,342716.86401851475
234,59217915.187633105,57286062.96767521,48114832.96767521,48114832.96767521,221792.96767520905
235,58245407.5133238,56612135.75964485,47440905.75964485,47440905.75964485,0.0
236,54747943.08512235,53315956.31348419,44144726.31348419,44144726.31348419,0.0
237,49321436.270735644,48126102.90398959,38954872.90398959,38954872.90398959,0.0
238,43427413.13281806,42340936.821741745,33169706.821741745,33169706.821741745,0.0
239,39833496.58530731,38727434.59388099,29556204.59388099,29556204.59388099,0.0
240,39578543.53108218,38475175.656640075,29303945.656640075,29303945.656640075,0.0
241,38861603.25570699,37728952.36630567,28557722.36630567,28557722.36630567,0.0
242,37798786.90917816,36626326.553388685,27455096.553388685,27455096.553388685,0.0
243,37054815.466608,35903175.36777642,26731945.367776424,26731945.367776424,0.0
244,36574397.90418863,35433431.36279784,26262201.36279784,26262201.36279784,0.0
245,37824589.38695517,36674737.85943149,27503507.85943149,27503507.85943149,0.0
246,43260925.71668548,42045669.26324469,32874439.26324469,32874439.26324469,0.0
247,51619699.827015564,50445346.472587936,41274116.472587936,41274116.472587936,0.0
248,54568554.43010129,53349177.253664345,44177947.253664345,44177947.253664345,0.0
249,56316365.12713857,55057063.09436812,45885833.09436812,45885833.09436812,0.0
250,56775894.96945275,55266115.8792562,46094885.8792562,46094885.8792562,0.0
251,57304845.763881244,55832753.86629704,46661523.86629704,46661523.86629704,0.0
252,57368737.61361477,56037129.61174715,46865899.61174715,46865899.61174715,0.0
253,56957741.0033097,55735445.08452437,46564215.08452437,46564215.08452437,0.0
254,56530771.43057124,55486526.37183096,46315296.37183096,46315296.37183096,0.0
255,56281961.823435895,55277459.98238934,46106229.98238934,46106229.98238934,0.0
256,58480087.1921527,56946490.62304764,47775260.62304764,47775260.62304764,0.0
257,59528159.26566609,57709322.540748075,48538092.540748075,48538092.540748075,645052.5407480747
258,59093817.55641993,57297608.41020546,48126378.41020546,48126378.41020546,233338.41020546108
259,58172914.837664604,56557269.28532842,47386039.28532842,47386039.28532842,0.0
260,55003510.484056436,53834944.63052617,44663714.63052617,44663714.63052617,0.0
261,49701715.6455919,48537349.129880056,39366119.129880056,39366119.129880056,0.0
262,43998139.36745693,42739087.98521087,33567857.98521087,33567857.98521087,0.0
263,38974642.68215861,37530953.407029666,28359723.407029666,28359723.407029666,0.0
264,38643510.884020455,37113371.25921782,27942141.25921782,27942141.25921782,0.0
265,39066794.38850503,37487859.62720898,28316629.627208978,28316629.627208978,0.0
266,38302549.570538655,36565304.12917155,27394074.12917155,27394074.12917155,0.0
267,37353386.99517044,35466654.4250257,26295424.4250257,26295424.4250257,0.0
268,36622316.79148876,34401517.23692428,25230287.236924283,25230287.236924283,0.0
269,37688204.86156245,35319274.3955335,26148044.395533502,26148044.395533502,0.0
270,42853615.174634285,40125266.1853856,30954036.1853856,30954036.1853856,0.0
271,50536610.10509054,47452378.839855015,38281148.839855015,38281148.839855015,0.0
272,52701560.85952265,49268475.69221587,40097245.69221587,40097245.69221587,0.0
273,53926564.20922117,49683793.56986773,40512563.56986773,40512563.56986773,0.0
274,54276126.34862861,49951696.804692276,40780466.804692276,40780466.804692276,0.0
275,54341246.887780115,49846192.05923123,40674962.05923123,40674962.05923123,0.0
276,54526778.989890926,49872411.37142625,40701181.37142625,40701181.37142625,0.0
277,54282884.14042735,49491356.73915478,40320126.73915478,40320126.73915478,0.0
278,53225596.896279335,48446577.042412534,39275347.042412534,39275347.042412534,0.0
279,53020098.59112679,48204777.56758874,39033547.56758874,39033547.56758874,0.0
280,55654715.875571206,50384514.51903953,41213284.51903953,41213284.51903953,0.0
281,57873114.61968423,52418695.69585528,43247465.69585528,43247465.69585528,0.0
282,55933628.373446375,50023717.82636085,40852487.82636085,40852487.82636085,0.0
283,53463962.64336209,47479225.440044984,38307995.440044984,38307995.440044984,0.0
284,49896462.918337345,44076344.71376892,34905114.71376892,34905114.71376892,0.0
285,45372428.48143667,39753180.331760354,30581950.331760354,30581950.331760354,0.0
286,40696650.90141887,34898991.67538992,25727761.675389923,25727761.675389923,0.0
287,36559653.6311732,30800294.16302978,21629064.16302978,21629064.16302978,0.0
288,35669468.14786669,29791691.562604845,20620461.562604845,20620461.562604845,0.0
289,35798480.5367517,29730826.003545124,20559596.003545124,20559596.003545124,0.0
290,34985088.14206722,29019629.696285635,19848399.696285635,19848399.696285635,0.0
291,33885411.11299983,28097254.7766393,18926024.7766393,18926024.7766393,0.0
292,32986624.803767662,27449081.62271635,18277851.62271635,18277851.62271635,0.0
293,32921504.26461619,27282754.301549084,18111524.301549084,18111524.301549084,0.0
294,34885564.29921307,29012997.166578855,19841767.166578855,19841767.166578855,0.0
295,37202258.19676229,31049608.386689827,21878378.386689827,21878378.386689827,0.0
296,41470725.23472889,34849680.2781126,25678450.278112598,25678450.278112598,0.0
297,45618780.70973611,38898749.68689097,29727519.686890967,29727519.686890967,0.0
298,47249251.56735893,40214141.47455286,31042911.474552862,31042911.474552862,0.0
299,47957591.01680849,41141080.09471193,31969850.09471193,31969850.09471193,0.0
300,47925645.09194174,41375314.64740135,32204084.647401348,32204084.647401348,0.0
301,48097661.610455066,41505633.29011063,32334403.290110633,32334403.290110633,0.0
302,47525706.68639824,41289136.2592203,32117906.259220302,32117906.259220302,0.0
303,47950218.88030077,41922359.61984115,32751129.61984115,32751129.61984115,0.0
304,51059417.45242928,44868283.19681997,35697053.19681997,35697053.19681997,0.0
305,53745332.5200732,47629860.978070565,38458630.978070565,38458630.978070565,0.0
306,52850846.62380387,46618033.228349924,37446803.228349924,37446803.228349924,0.0
307,50379952.204301625,44406168.08970952,35234938.08970952,35234938.08970952,0.0
308,47240036.39672429,41435394.84309271,32264164.84309271,32264164.84309271,0.0
309,43692810.04709576,38178732.749974705,29007502.749974705,29007502.749974705,0.0
310,40066947.57471828,34744871.924539335,25573641.924539335,25573641.924539335,0.0
311,37067102.360787526,32011462.959578313,22840232.959578313,22840232.959578313,0.0
312,36740885.32032117,31864937.097430382,22693707.097430382,22693707.097430382,0.0
313,36386408.423241906,31585621.6383248,22414391.6383248,22414391.6383248,0.0
314,35596975.4722075,30909987.720033817,21738757.720033817,21738757.720033817,0.0
315,34553818.15636592,31445020.62057645,22273790.62057645,22273790.62057645,0.0
316,33760699.13707766,28988901.190301344,19817671.190301344,19817671.190301344,0.0
317,33610184.683378495,28678849.47203902,19507619.47203902,19507619.47203902,0.0
318,34220843.32410083,29215830.906320564,20044600.906320564,20044600.906320564,0.0
319,35032392.68465837,29927118.357822847,20755888.357822847,20755888.357822847,0.0
320,38127461.328480445,32494924.565614656,23323694.565614656,23323694.565614656,0.0
321,42684670.37966582,36723176.288193956,27551946.288193956,27551946.288193956,0.0
322,45940697.33723965,39720723.609307975,30549493.609307975,30549493.609307975,0.0
323,47476559.10968014,41092080.241903014,31920850.241903014,31920850.241903014,0.0
324,48175069.04378606,41717591.98650316,32546361.98650316,32546361.98650316,0.0
325,48097661.610455066,41528872.35488371,32357642.354883708,32357642.354883708,0.0
326,47356147.546720795,41011547.64598132,31840317.64598132,31840317.64598132,0.0
327,48089675.12923836,41983770.81931721,32812540.819317207,32812540.819317207,0.0
328,51353074.22331991,46939268.54075827,37768038.54075827,37768038.54075827,0.0
329,53328192.46267835,46364895.60841074,37193665.60841074,37193665.60841074,0.0
330,52153565.37911587,45005730.75379482,35834500.75379482,35834500.75379482,0.0
331,49067097.5612195,41780549.53119318,32609319.531193182,32609319.531193182,0.0
332,45826429.22137008,38448926.65030298,29277696.650302976,29277696.650302976,0.0
333,41082459.37865592,33775569.31642565,24604339.31642565,24604339.31642565,0.0
334,36251252.58726714,29141989.701836877,19970759.701836877,19970759.701836877,0.0
335,32142515.173634376,25226088.87866464,16054858.878664639,16054858.878664639,0.0
336,32593444.1900229,26198006.11557027,17026776.11557027,17026776.11557027,0.0
337,33005055.145036947,26628344.39582642,17457114.39582642,17457114.39582642,0.0
338,32363679.2688658,25454660.615205273,16283430.615205273,16283430.615205273,0.0
339,31926880.180783726,24562159.656340305,15390929.656340305,15390929.656340305,0.0
340,31413288.00407963,24204475.971359894,15033245.971359894,15033245.971359894,0.0
341,32747644.71197592,25966004.487093024,16794774.487093024,16794774.487093024,0.0
342,38865903.668669805,32474772.066363126,23303542.066363126,23303542.066363126,0.0
343,46781735.24382806,40383419.46133464,31212189.46133464,31212189.46133464,0.0
344,49291947.72470478,42619794.34692674,33448564.34692674,33448564.34692674,0.0
345,51002283.3944945,44376664.600184575,35205434.600184575,35205434.600184575,0.0
346,52498827.10556051,45928656.84347134,36757426.84347134,36757426.84347134,0.0
347,53298703.91664751,46503639.42634053,37332409.42634053,37332409.42634053,0.0
348,53059109.48014677,45795394.17348746,36624164.17348746,36624164.17348746,0.0
349,51523247.70770631,44025198.9218136,34853968.9218136,34853968.9218136,0.0
350,50819208.67121959,42993885.5837289,33822655.5837289,33822655.5837289,0.0
351,50888015.27862491,43376060.94517076,34204830.94517076,34204830.94517076,0.0
352,53597275.44520993,45943433.064246975,36772203.064246975,36772203.064246975,0.0
353,57306688.798008166,49841467.053895414,40670237.053895414,40670237.053895414,0.0
354,56595277.62501373,49301404.215818994,40130174.215818994,40130174.215818994,0.0
355,54397152.25629694,47133759.95399299,37962529.95399299,37962529.95399299,0.0
356,50451830.53525182,43466313.25105313,34295083.25105313,34295083.25105313,0.0
357,45194268.51583358,40205087.651230946,31033857.651230946,31033857.651230946,0.0
358,39783734.66388026,32388585.23800131,23217355.23800131,23217355.23800131,0.0
359,34743036.326730594,27222226.542320065,18050996.542320065,18050996.542320065,0.0
360,34534773.470387675,27066453.62530478,17895223.62530478,17895223.62530478,0.0
361,35136216.94047536,27799993.229439832,18628763.229439832,18628763.229439832,0.0
362,34186440.020398155,26641596.567836314,17470366.567836314,17470366.567836314,0.0
363,33346630.8032277,25725823.738760594,16554593.738760594,16554593.738760594,0.0
