,Baglan Generation Ltd,Barking Power,Beaufort Wind Ltd,Bares of Doune Windfarm,British Energy,Cemmaes Windfarm Ldt,Centrica,Citigen (London) UK Ltd,Cold Northcott Windfarm Ltd,Corby Power Ltd,Cory Energy Company Ltd,Derwent Cogeneration,Dong Energy,Drax Power Ltd,EDF Energy,EDF Energy Renewable,Eggborough Power Ltd,EPR Ely Limited,E.On UK,Fenland Windfarms Ltd,Fred Olsen,GDF Suez,Great Orton Windfarm Ltd,HG Capital,High Hedley Hope Wind Ltd,Infinis Windfarm,Immingham CHP LLP,International Power/Mitsui,Kirkheaton Wind Ltd,K/S Winscales,Llangwyryfon Windfarm Ltd,Magnox North Ltd,Marchwood Power Limited,Px Limited,RES-Gen Ltd,RGS Energy Ltd,Rocksavage Power Co. Ltd,RWE Npower Plc,Npower Renewables Ltd,Scottish and Southern Hydro Schemes: Affric/Beauly,Breadalbane,Conon,Great Glen,Shin,Sloy/Awe,Tummel,Wind,Small Hydros,Thermal,Thermal (continued),Scottish Power Hydro schemes: Galloway,Lanark,Cruachan Thermal,Seabank Power Limited,Sembcorp Utilities (UK) Ltd,Spalding Energy Company Ltd,Statkraft Energy Ltd,Talisman Energy,Vattenfall Wind Power,Western Power Generation,Yorkshire Windpower Ltd,Distributed Generation
0,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1279999.6999999997,0.0,0.0,2233440.0,2084639.482512311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1279999.6999999997,0.0,0.0,2233440.0,2311032.2519324953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,820494.9003218093,0.0,0.0,2233440.0,2018720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,107533.65148626194,0.0,0.0,2233440.0,2018720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,685129.6621800447,0.0,0.0,0.0,0.0,0.0,0.0,2233440.0,2018720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,787635.7983946232,0.0,0.0,0.0,0.0,0.0,0.0,2233440.0,2018720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,588528.576782007,0.0,0.0,2233440.0,2018720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,404676.867032617,0.0,0.0,2233440.0,2018720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1279999.6999999997,0.0,0.0,2233440.0,2506062.40478378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1088749.6999999997,399999.8,0.0,0.0,7073730.0,0.0,2845999.750000001,0.0,0.0,299999.85,1079999.7999999998,299999.85,0.0,0.0,1279999.6999999997,0.0,0.0,2233440.0,4502619.75,0.0,0.0,499999.75,0.0,0.0,0.0,0.0,200979.4241666526,0.0,0.0,0.0,0.0,1145340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
