,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,32081655.141037308,13357430.707277428,4995800.707277428,4995800.707277428,0.0,0.0,0.0
1,32393418.56232939,13816068.614849113,5454438.614849113,5454438.614849113,0.0,0.0,0.0
2,31122383.075523205,13160784.710214008,4799154.710214008,4799154.710214008,0.0,0.0,0.0
3,29996437.48862602,12203068.900734589,3841438.9007345885,3841438.9007345885,0.0,0.0,0.0
4,28683433.84895359,11292767.416729897,2931137.4167298973,2931137.4167298973,0.0,0.0,0.0
5,28601296.178343948,11735968.671018306,3374338.671018306,3374338.671018306,0.0,0.0,0.0
6,29881924.38580528,14274771.739144599,5913141.739144599,5913141.739144599,0.0,0.0,0.0
7,29519199.636032756,14640507.802302506,6278877.802302506,6278877.802302506,0.0,0.0,0.0
8,30733877.888989992,17272999.12750795,8911369.127507951,8911369.127507951,0.0,0.0,0.0
9,34040968.334849864,20988208.72716339,12626578.72716339,12626578.72716339,0.0,0.0,0.0
10,37279111.10100091,24265331.38948977,15903701.38948977,15903701.38948977,0.0,0.0,0.0
11,40075988.71701547,27192578.653692864,18830948.653692864,18830948.653692864,0.0,0.0,0.0
12,41857237.03366697,29248337.538886838,20886707.538886838,20886707.538886838,0.0,0.0,0.0
13,41922587.44313011,30502729.47656937,22141099.47656937,22141099.47656937,0.0,0.0,0.0
14,41546073.15741583,29544646.55706031,21183016.55706031,21183016.55706031,0.0,0.0,0.0
15,41822463.42129209,28898115.95055676,20536485.95055676,20536485.95055676,0.0,0.0,0.0
16,45368772.33848954,30351739.028932095,21990109.028932095,21990109.028932095,0.0,0.0,0.0
17,47270529.208371244,31007505.967104044,22645875.967104044,22645875.967104044,0.0,0.0,0.0
18,45598997.6342129,28705581.293584622,20343951.293584622,20343951.293584622,0.0,0.0,0.0
19,43375884.622384,26130831.54287411,17769201.54287411,17769201.54287411,0.0,0.0,0.0
20,40526846.5878071,22341005.628731437,13979375.628731437,13979375.628731437,0.0,0.0,0.0
21,37702989.444949955,20161899.686351255,11800269.686351255,11800269.686351255,0.0,0.0,0.0
22,34301170.882620566,17641223.12836726,9279593.12836726,9279593.12836726,0.0,0.0,0.0
23,32141010.10009099,15973969.85985745,7612339.859857449,7612339.859857449,0.0,0.0,0.0
24,31866418.47133758,16518900.642653368,8157270.642653368,8157270.642653368,0.0,0.0,0.0
25,32056474.24931756,18512710.210251763,10151080.210251763,10151080.210251763,0.0,0.0,0.0
