,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,0.0,0.0,0,11844630.0,1811040.0,8360000.0,3934969.1723503694
1,0.0,0.0,0,11844630.0,1811040.0,8360000.0,4319820.1011127345
2,0.0,0.0,0,11844630.0,1811040.0,8360000.0,3031765.207745515
3,0.0,0.0,0,11844630.0,1811040.0,8360000.0,1820316.165813841
4,0.0,0.0,0,11844630.0,1811040.0,8360000.0,447116.7514563501
5,0.0,0.0,0,11844630.0,1811040.0,8360000.0,610132.4500325099
6,0.0,0.0,0,11844630.0,1811040.0,8360000.0,2593450.125053145
7,0.0,0.0,0,11844630.0,1811040.0,8360000.0,2252459.8585695066
8,0.0,0.0,0,11844630.0,1811040.0,8360000.0,4538348.80554527
9,506183.1082318425,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
10,4323225.729261443,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
11,7764058.09186542,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
12,10238520.201367848,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
13,11868599.463227138,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
14,11496037.865264721,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
15,11837623.861393914,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
16,14752436.240967184,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
17,15346889.916086055,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
18,13476249.85491234,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
19,10264430.283061922,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
20,6163546.138681285,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
21,3144281.0989895537,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
22,0.0,0.0,0,11844630.0,1811040.0,8360000.0,7774883.369192608
23,0.0,0.0,0,11844630.0,1811040.0,8360000.0,5247380.437143389
24,0.0,0.0,0,11844630.0,1811040.0,8360000.0,5527632.05693933
25,0.0,0.0,0,11844630.0,1811040.0,8360000.0,6299502.212082513
26,0.0,0.0,0,11844630.0,1811040.0,8360000.0,6449431.694831889
27,0.0,0.0,0,11844630.0,1811040.0,8360000.0,7575836.334159762
28,0.0,0.0,0,11844630.0,1811040.0,8360000.0,7873331.585975997
29,834493.491874747,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
30,4939964.228134625,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
31,11094479.72593531,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
32,15024301.496072106,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
33,17956209.36893376,0.0,0,11844630.0,1811040.0,8360000.0,8500000.0
