,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen
0,0.0,0.0,0,12128130.0,1811040.0,7920000.0,3230699.2575033978
1,0.0,0.0,0,12128130.0,1811040.0,7920000.0,3600575.459960494
2,0.0,0.0,0,12128130.0,1811040.0,7920000.0,2346596.976752743
3,0.0,0.0,0,12128130.0,1811040.0,7920000.0,1170223.186892353
4,0.0,0.0,0,12128130.0,1811040.0,7757672.430283986,0.0
5,0.0,0.0,0,12128130.0,1811040.0,7914059.727142811,0.0
6,0.0,0.0,0,12128130.0,1811040.0,7920000.0,1907781.3603767678
7,0.0,0.0,0,12128130.0,1811040.0,7920000.0,1576940.4846602231
8,0.0,0.0,0,12128130.0,1811040.0,7920000.0,3790707.2797053754
9,0.0,0.0,0,12128130.0,1811040.0,7920000.0,8141241.4007142335
10,2918886.6944665983,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
11,6251287.257924244,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
12,8648747.214816824,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
13,10268172.3257856,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
14,9920985.869859047,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
15,10279922.785291135,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
16,13115982.91260568,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
17,13649861.503521599,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
18,11856058.377133511,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
19,8719977.145394184,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
20,4729389.733807959,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
21,1795950.6840410456,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
22,0.0,0.0,0,12128130.0,1811040.0,7920000.0,6952178.874343716
23,0.0,0.0,0,12128130.0,1811040.0,7920000.0,4493747.709968448
24,0.0,0.0,0,12128130.0,1811040.0,7920000.0,4771837.543362394
25,0.0,0.0,0,12128130.0,1811040.0,7920000.0,5502035.105368286
26,0.0,0.0,0,12128130.0,1811040.0,7920000.0,5636040.31286265
27,0.0,0.0,0,12128130.0,1811040.0,7920000.0,6730284.706766441
28,0.0,0.0,0,12128130.0,1811040.0,7920000.0,7019824.364190653
29,0.0,0.0,0,12128130.0,1811040.0,7920000.0,8450820.888983153
30,3503147.1831817925,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
31,9498628.887148842,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
32,13325861.995515347,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
33,16181359.296294607,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
34,18181040.097955093,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
35,18596651.118626013,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
36,17840841.63922809,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
37,17035284.722053863,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
38,15705086.663434938,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
39,16132215.66699797,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
40,20944050.481478393,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
41,22815900.2745846,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
42,21670509.799595058,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
43,17743285.017900974,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
44,12765988.777734034,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
45,6761459.889784172,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
46,1151247.1585541405,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
47,0.0,0.0,0,12128130.0,1811040.0,7920000.0,5617811.099743351
48,0.0,0.0,0,12128130.0,1811040.0,7920000.0,4798859.122378767
49,0.0,0.0,0,12128130.0,1811040.0,7920000.0,4166687.843138989
50,0.0,0.0,0,12128130.0,1811040.0,7920000.0,3717717.0805579685
51,0.0,0.0,0,12128130.0,1811040.0,7920000.0,3312793.6337829307
52,0.0,0.0,0,12128130.0,1811040.0,7920000.0,2784478.987075772
53,0.0,0.0,0,12128130.0,1811040.0,7920000.0,3350183.449556049
54,0.0,0.0,0,12128130.0,1811040.0,7920000.0,8126934.697092913
55,6182428.005776167,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
56,9797725.608584456,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
57,12006593.478587925,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
58,12821409.33691205,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
59,13060131.81204968,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
60,13664831.872484893,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
61,13124447.374220997,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
62,13209051.725810498,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
63,14360544.034087062,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
64,18054575.35115227,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
65,20953815.105130695,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
66,19830516.222169325,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
67,17495677.66594278,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
68,13309901.252283655,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
69,8045422.504755937,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
70,2899425.951371208,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
71,0.0,0.0,0,12128130.0,1811040.0,7920000.0,8756362.373882093
72,993206.3449755944,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
73,822774.2506174035,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
74,1046890.2549204975,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
75,1495894.7030922882,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
76,2647074.431883022,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
77,4542257.479490735,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
78,9456771.37162263,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
79,17340412.11631412,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
80,20792157.74963603,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
81,22022253.21499861,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
82,22171778.680151634,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
83,22006739.722562872,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
84,19800564.745482564,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
85,18534444.43347191,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
86,17795041.432523474,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
87,18117840.00676442,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
88,21269618.80114188,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
89,23739188.285492897,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
90,22863436.595505647,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
91,20671178.701698013,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
92,16940363.336602077,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
93,12095323.490745962,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
94,7995595.689459115,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
95,4907918.275853939,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
96,5999113.108250804,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
97,6394873.734804407,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
98,5813976.4005627185,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
99,4970506.20683182,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
100,4964468.037565589,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
101,6338445.881408319,0.0,0,12128130.0,1811040.0,7920000.0,8925000.0
