,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,34706030.93721565,15839963.876991998,0.0,1985976.390891301,0,0.0,0.0
1,35043297.543221116,16102340.95526442,0.0,1985976.390891301,0,0.0,0.0
2,33668287.53412192,14884897.056472514,0.0,1985976.390891301,0,0.0,0.0
3,32450236.214740667,13805494.051158331,0.0,1985976.390891301,0,0.0,0.0
4,31029824.93175615,12609134.778987389,0.0,1985976.390891301,0,0.0,0.0
5,30940968.152866248,12830370.764075257,0.0,1985976.390891301,0,0.0,0.0
6,32326355.59599637,14573083.95655188,0.0,1985976.390891301,0,0.0,0.0
7,31933958.87170154,14233008.233792339,0.0,1985976.390891301,0,0.0,0.0
8,33248001.455868974,16651152.436820505,0.0,1985976.390891301,0,0.0,0.0
9,36825621.83803457,21721202.09939999,3525672.0993999913,4519864.994613115,0,0.0,0.0
10,40328654.41310282,25544463.102631547,7348933.102631547,7267629.736204132,0,0.0,0.0
11,43354325.02274794,29022959.40415684,10827429.404156841,9767613.25367969,0,0.0,0.0
12,45281284.80436761,31862994.064248003,13667464.064248003,11808736.550597928,0,0.0,0.0
13,45351981.07370337,34935666.80630051,16740136.806300513,14017056.049560554,0,0.0,0.0
14,44944666.78798907,34719017.9723588,16523487.9723588,13861351.265945554,0,0.0,0.0
15,45243666.60600546,35225621.470803775,17030091.470803775,14225445.485465808,0,0.0,0.0
16,49080074.24931757,37301537.14117743,19106007.14117743,15717399.050955486,0,0.0,0.0
17,51137400.54595086,35829323.4253563,17633793.4253563,14659324.03672005,0,0.0,0.0
18,49329132.666060045,34767110.33792908,16571580.337929077,15256387.882598262,0,0.0,0.0
19,46924162.32939035,30968866.378969196,12773336.378969196,12773336.378969196,0,0.0,0.0
20,43842064.42220199,26517196.2156115,8321666.215611499,8321666.215611499,0,0.0,0.0
21,40787207.27934485,23776584.706160337,5581054.706160337,5997061.516786687,0,0.0,0.0
22,37107109.736123756,19856334.777650535,1660804.777650535,3179591.162897922,0,0.0,0.0
23,34770241.310282074,17338316.46943316,0.0,1985976.390891301,0,0.0,0.0
24,34473187.261146486,18060517.96211333,0.0,3033374.665876559,0,0.0,0.0
25,34678790.17288444,18474663.4645141,279133.46451409906,3252848.2838236447,0,0.0,0.0
26,34097005.27752502,18647404.74438639,451874.74438638985,3388669.1669570133,0,0.0,0.0
27,34065224.38580527,20275712.68160261,2080182.6816026084,4668955.050037678,0,0.0,0.0
28,33827840.58234758,20836884.22535464,2641354.2253546417,5110186.09057452,0,0.0,0.0
29,34767646.95177434,22789508.216962777,4593978.216962777,6645471.201138072,0,0.0,0.0
30,38705234.57688808,26334755.137577478,8139225.137577478,9432984.226627603,0,0.0,0.0
31,44225380.89171975,32817004.738771804,14621474.738771804,14517458.235781329,0,0.0,0.0
32,48467157.05186533,36523340.47882015,18327810.478820153,17325728.91425604,0,0.0,0.0
33,52115473.70336671,39051807.96738283,20856277.967382833,19241535.146509193,0,0.0,0.0
34,53895852.22929935,42047158.173326865,23851628.173326865,21511095.90546139,0,0.0,0.0
35,54759773.61237488,42182557.16361293,23987027.163612932,21613686.992989395,0,0.0,0.0
36,55525109.3721565,40380659.0798859,22185129.0798859,20248398.495389763,0,0.0,0.0
37,55301345.95086442,38650325.97135482,20454795.97135482,18937334.395023495,0,0.0,0.0
38,54450396.36032758,36765156.83548852,18569626.83548852,17508951.868579794,0,0.0,0.0
39,54848630.39126477,36939624.74351871,18744094.74351871,17641145.265190337,0,0.0,0.0
40,57871706.64240218,42623580.34734961,24428050.347349606,21947847.889972564,0,0.0,0.0
41,59830447.315741576,43716445.949472815,25520915.949472815,22775906.2854368,0,0.0,0.0
42,58472300.63694266,42583856.97576442,24388326.975764424,21917749.704730608,0,0.0,0.0
43,55195625.84167425,38708201.91009436,20512671.910094358,19993481.43412086,0,0.0,0.0
44,50950606.733394,33670731.80232304,15475201.802323043,15475201.802323043,0,0.0,0.0
45,45694436.3967243,28123081.483762946,9927551.483762946,10839087.41081816,0,0.0,0.0
46,40030303.18471338,23738975.015495256,5543445.015495256,7392006.245788849,0,0.0,0.0
47,35734045.49590536,19839932.75862212,1644402.758622121,4326315.386636091,0,0.0,0.0
48,34992707.552320294,19117114.27435651,921584.2743565105,3509161.2264060844,0,0.0,0.0
49,34533506.09645131,18774006.02882422,578476.0288242213,3254083.7220575004,0,0.0,0.0
50,34299365.241128296,18204407.873762894,8877.873762894422,2830626.4669011883,0,0.0,0.0
51,33799951.22838945,17880425.55219365,0.0,2824026.375201708,0,0.0,0.0
52,33578782.16560509,16812356.046102934,0.0,2824026.375201708,0,0.0,0.0
53,34313634.21292084,16742710.881188326,0.0,2824026.375201708,0,0.0,0.0
54,38511954.86806187,21496857.188333984,3301327.1883339845,4091055.038944809,0,0.0,0.0
55,44934289.35395814,27949336.34965376,9753806.349653762,9753806.349653762,0,0.0,0.0
56,48890037.48862602,30814953.241887406,12619423.241887406,12160760.27664885,0,0.0,0.0
57,51509690.991810724,33090107.07540611,14894577.075406112,13788992.77305277,0,0.0,0.0
58,52497492.993630566,34130529.17980288,15934999.17980288,14533579.383152798,0,0.0,0.0
59,52939182.52957234,34304249.5003954,16108719.500395402,14657903.755029224,0,0.0,0.0
60,53467134.48589627,34746326.75906082,16550796.759060822,14974279.970068265,0,0.0,0.0
61,52987178.16196541,34022942.52050747,15827412.52050747,14456584.108255979,0,0.0,0.0
62,52933345.222929925,33875047.912779324,15679517.912779324,14350742.119552534,0,0.0,0.0
63,53546262.42038216,34638234.56321731,16442704.563217312,14896922.903795576,0,0.0,0.0
64,57167338.307552315,38331872.876174495,20136342.876174495,17540305.448974136,0,0.0,0.0
65,59773371.42857142,40899565.7295098,22704035.7295098,19377895.89362497,0,0.0,0.0
66,58608504.45859873,39802375.341628194,21606845.341628194,18592682.59596941,0,0.0,0.0
67,56202885.53230209,37583229.9444872,19387699.9444872,17004532.99630831,0,0.0,0.0
68,52309402.00181984,33530679.924931128,15335149.924931128,14104292.34535486,0,0.0,0.0
69,47294507.00636942,28607385.9670962,10411855.967096198,10564528.885141768,0,0.0,0.0
70,42105789.99090081,23772903.465021938,5577373.465021938,6970421.9305481855,0,0.0,0.0
71,38727935.21383076,20830029.383144833,2634499.383144833,4782596.408451545,0,0.0,0.0
72,39029529.39035487,21925889.2355826,3730359.2355826013,7087511.91493727,0,0.0,0.0
73,38454230.39126478,21673459.18564084,3477929.1856408417,6894169.651500512,0,0.0,0.0
74,37657762.329390354,22298441.569392398,4102911.569392398,7372858.732735113,0,0.0,0.0
75,37197912.28389446,23347536.68437528,5152006.684375279,8176385.983702388,0,0.0,0.0
76,36974797.45222929,26135822.834562488,7940292.834562488,10312001.594882322,0,0.0,0.0
77,38506766.15104641,28334105.133044995,10138575.133044995,11995719.026145456,0,0.0,0.0
78,42727787.44313011,33839070.720986456,15643540.720986456,16212104.940419992,0,0.0,0.0
79,49373885.3503185,42545173.88658522,24349643.88658522,22663114.735235505,0,0.0,0.0
80,52582458.234758854,45890706.01205178,27695176.012051784,25109825.911869943,0,0.0,0.0
81,54098212.19290265,46736163.94340433,28540633.94340433,25728140.51547758,0,0.0,0.0
82,54279817.28844403,47766516.98982727,29570986.989827268,26481675.74396108,0,0.0,0.0
83,54887545.7688808,47063071.97349392,28867541.97349392,25967220.428912923,0,0.0,0.0
84,55145684.44040036,41952440.9419086,23756910.941908598,22229627.246216863,0,0.0,0.0
85,55074339.58143767,39232618.59038776,21037088.59038776,20240520.731510144,0,0.0,0.0
86,54391374.704276614,38271063.79251299,20075533.79251299,19537300.20255509,0,0.0,0.0
87,54773393.99454049,38132806.94763696,19937276.947636962,19436187.866783652,0,0.0,0.0
88,58207027.47952684,41162963.98038982,22967433.98038982,21652253.592937708,0,0.0,0.0
89,60765713.55777981,43445952.519641355,25250422.519641355,23321887.41070775,0,0.0,0.0
90,59744184.895359404,42537996.766157195,24342466.766157195,22657865.842052378,0,0.0,0.0
91,57348943.40309371,40446497.2475772,22250967.247577198,22057508.473737277,0,0.0,0.0
92,53537182.1656051,36733231.686130136,18537701.686130136,18537701.686130136,0,0.0,0.0
93,48759022.38398544,31952243.92461534,13756713.924615338,14766938.790004525,0,0.0,0.0
94,43731804.185623296,28857716.368359722,10662186.368359722,12396765.499891438,0,0.0,0.0
95,39935609.09918107,26959911.316411633,8764381.316411633,10943190.838752596,0,0.0,0.0
96,39937554.86806188,29231238.886161298,11035708.886161298,14391415.00087018,0,0.0,0.0
97,39377822.02001821,30851752.28202483,12656222.28202483,15651082.194230078,0,0.0,0.0
98,38220089.535941765,30938135.958134465,12742605.958134465,15718230.471507445,0,0.0,0.0
99,37320495.723384894,30265660.738220375,12070130.738220375,15195497.99978858,0,0.0,0.0
100,36773086.07825295,31104760.419167627,12909230.419167627,15847751.997037875,0,0.0,0.0
101,38087128.662420385,32430025.207728293,14234495.207728293,16709552.308740739,0,0.0,0.0
102,42643470.79162874,36455957.72540784,18260427.72540784,18260427.72540784,0,0.0,0.0
103,49652130.30027298,43266425.90196816,25070895.90196816,25070895.90196816,0,0.0,0.0
104,53539127.934485905,48769453.097479254,30573923.097479254,29430595.330640778,0,0.0,0.0
105,55833838.034576885,51740466.31132749,33544936.311327487,31641521.840950385,0,0.0,0.0
106,56962383.985441305,51892217.04272089,33696687.04272089,31754449.549730908,0,0.0,0.0
107,57787389.99090083,52210737.80079826,34015207.80079826,31991481.813618064,0,0.0,0.0
108,57904136.123748854,52268124.24122125,34072594.24122125,32034186.841610577,0,0.0,0.0
109,56887147.58871702,50767711.28040045,32572181.280400448,30917630.787255622,0,0.0,0.0
110,56230774.88626022,49716875.798453555,31521345.798453555,30135634.93002381,0,0.0,0.0
111,56050466.969972685,49399522.98271844,31203992.982718438,29899471.80891761,0,0.0,0.0
112,58775840.58234759,52006931.14898018,33811401.14898018,31839815.867676895,0,0.0,0.0
113,61082873.88535033,54242196.168802574,36046666.168802574,33503223.713477693,0,0.0,0.0
114,60097017.652411275,52878647.340027295,34683117.340027295,32488517.26936332,0,0.0,0.0
115,57730962.69335759,50471727.514885366,32276197.514885366,30697369.78311458,0,0.0,0.0
116,54046325.022747956,48197504.092167124,30001974.092167124,29004970.425138652,0,0.0,0.0
117,49368696.633302994,44720218.31400079,26524688.314000793,26417293.172464147,0,0.0,0.0
118,44441361.23748861,40603642.62865184,22408112.628651842,23231480.09420747,0,0.0,0.0
119,40199585.07734303,36811410.80834768,18615880.80834768,20283679.708325982,0,0.0,0.0
120,38928997.998180166,35739324.59643627,17543794.59643627,16699100.739183657,0,0.0,0.0
121,38185714.28571429,34178878.56580484,15983348.56580484,16015362.636724276,0,0.0,0.0
122,37040305.004549585,32571233.255629346,14375703.255629346,15330998.320220357,0,0.0,0.0
123,36675797.63421292,31812230.70396552,13616700.703965519,15008039.99425723,0,0.0,0.0
124,35651674.6132848,29677768.00421204,11482238.00421204,14099818.409452295,0,0.0,0.0
125,35410399.27206551,27828014.97534256,9632484.97534256,13312741.817497047,0,0.0,0.0
126,37446970.70063694,29553443.996658437,11357913.996658437,14046918.095390743,0,0.0,0.0
127,39289613.83075524,31211406.840946518,13015876.840946518,14752387.271385677,0,0.0,0.0
128,43253469.335759774,33894012.339557774,15698482.339557774,15893845.596066894,0,0.0,0.0
129,47456005.82347589,36850953.66049544,18655423.660495438,17187080.560869336,0,0.0,0.0
130,49694937.2156506,38285094.184645995,20089564.184645995,17816635.562509675,0,0.0,0.0
131,50263750.318471335,37816521.71239725,19620991.712397248,17610942.927396458,0,0.0,0.0
132,50272181.98362146,38343826.67832555,20148296.67832555,17842417.788541306,0,0.0,0.0
133,49838275.5232029,35308800.40770342,17113270.407703422,16510110.433296831,0,0.0,0.0
134,49008080.800727926,33615160.658357024,15419630.658357024,15775193.198976556,0,0.0,0.0
135,49205900.63694268,33561299.325890444,15365769.325890444,15752275.007556217,0,0.0,0.0
136,53227156.323930845,37833016.46238223,19637486.462382227,17618183.746673904,0,0.0,0.0
137,56292390.900818914,40677140.32242668,22481610.322426677,18878691.468660507,0,0.0,0.0
138,55393445.67788898,39909455.69719826,21713925.697198257,20310602.44818275,0,0.0,0.0
139,52963180.345768854,37391278.20969463,19195748.20969463,19195748.20969463,0,0.0,0.0
140,49868759.235668786,35124189.88163543,16928659.881635427,16928659.881635427,0,0.0,0.0
141,46319028.207461335,32620991.780173328,14425461.780173328,15352170.75205723,0,0.0,0.0
142,42685629.11737943,29146371.422241546,10950841.422241546,13873707.245320493,0,0.0,0.0
143,39240969.608735226,25734145.620823845,7538615.620823845,12421792.847643841,0,0.0,0.0
144,38233709.918107376,25060923.342068598,6865393.342068598,8926597.219847705,0,0.0,0.0
145,38462013.46678797,25418792.044422537,7223262.044422537,9191076.769720811,0,0.0,0.0
146,37665545.404913545,24819492.13867149,6623962.138671491,8748169.725127488,0,0.0,0.0
147,36790597.998180166,29813329.49696429,11617799.49696429,12438818.971550034,0,0.0,0.0
148,35835225.477707,22614853.770740278,4419323.770740278,7118852.1588018695,0,0.0,0.0
149,35644540.12738854,22257324.289524056,4061794.289524056,6854623.307168703,0,0.0,0.0
150,36911235.668789804,23476310.256823994,5280780.256823994,6870175.165215668,0,0.0,0.0
151,38342672.9754322,25458432.85447058,7262902.854470581,7262902.854470581,0,0.0,0.0
152,40077001.63785259,27659027.221999437,9463497.221999437,9463497.221999437,0,0.0,0.0
153,45085410.737033665,32856212.92434045,14660682.92434045,14660682.92434045,0,0.0,0.0
154,48699352.13830755,36672940.75855033,18477410.75855033,17426762.417200774,0,0.0,0.0
155,50599719.74522293,38957221.56042864,20761691.56042864,19064856.114568625,0,0.0,0.0
156,51712699.54504094,39697178.31917003,21501648.319170028,19595490.746625364,0,0.0,0.0
157,50789107.91628755,38627659.55987403,20432129.559874028,18828522.019584965,0,0.0,0.0
158,51189287.716105536,38993138.572352126,20797608.572352126,19090612.768834494,0,0.0,0.0
159,51798961.96542312,38694090.78627536,20498560.786275357,18876160.897076283,0,0.0,0.0
160,56433783.43949043,42953050.47533977,24757520.47533977,21930327.888395183,0,0.0,0.0
161,59905683.712465875,45445455.434232295,27249925.434232295,23717670.692788154,0,0.0,0.0
162,58358797.45222929,43888635.192589,25693105.192589,22601250.406948704,0,0.0,0.0
163,55482951.04640582,41288642.70790339,23093112.707903393,20736754.89533506,0,0.0,0.0
164,51852794.904458605,37788530.75183728,19593000.751837283,18226769.550889116,0,0.0,0.0
165,47257537.39763421,33046144.522239596,14850614.522239596,14825636.021262065,0,0.0,0.0
166,42299718.28935396,27867191.011042506,9671661.011042506,11000543.348781941,0,0.0,0.0
167,38233061.32848044,23592661.383657172,5397131.383657172,7841491.818614828,0,0.0,0.0
168,38628052.41128297,23633551.01848443,5438021.0184844285,8244246.254475473,0,0.0,0.0
169,38838844.04003639,23313099.39235849,5117569.392358489,7983067.3156561,0,0.0,0.0
170,37876985.623293914,22201948.930186324,4006418.930186324,7077442.020234047,0,0.0,0.0
171,37367194.1765241,21288141.977796312,3092611.9777963124,6332658.3753628265,0,0.0,0.0
172,37169374.34030939,21129632.632527523,2934102.6325275227,6203467.885394817,0,0.0,0.0
173,38476931.02820745,22223943.912521742,4028413.9125217423,7095368.676482185,0,0.0,0.0
174,44814300.27297543,28736903.07655319,10541373.076553188,11234531.861408519,0,0.0,0.0
175,53448973.976342134,37605294.388852686,19409764.388852686,19409764.388852686,0,0.0,0.0
176,56401353.95814377,41108444.11741481,22912914.11741481,22433533.50003337,0,0.0,0.0
177,58530673.7033667,42730675.81713466,24535145.817134663,23718200.690862715,0,0.0,0.0
178,59755859.50864423,44060042.24848838,25864512.24848838,24770943.920602906,0,0.0,0.0
179,60837707.00636941,45356738.05447686,27161208.054476857,25797814.840907983,0,0.0,0.0
180,61319609.09918106,46438435.47233095,28242905.47233095,26654425.634151593,0,0.0,0.0
