,Wind Onshore,Wind Offshore,Solar,Hydro
0,1546145.0762105263,10470041.521419374,0.0,38830.0
1,1529563.0965789475,10526073.95796525,0.0,38280.0
2,1469510.091263158,10468684.88719875,0.0,36465.0
3,1462781.0346842106,10394180.188554376,0.0,30800.0
4,1425668.4821052633,10281623.6216385,0.0,29920.0
5,1377243.9699473684,10123729.303174874,0.0,29040.0
6,1247960.0386842105,9984121.312170375,34.15384615384615,30305.0
7,1145033.0415789473,9997716.577542748,0.0,47850.0
8,1025991.4100526316,9406283.280976126,46.96153846153846,41470.0
9,991806.0941578947,8505786.672253124,2787.8076923076924,55935.0
10,974172.9372631579,8307576.214798501,6630.115384615385,68530.0
11,969441.0864210527,8034104.924499376,10971.923076923076,67485.0
12,969211.2190526316,7485170.777319375,15838.846153846152,59455.0
13,907144.5445263158,5702932.167165,12829.038461538461,59895.0
14,986075.5627894737,5548687.676807625,8973.923076923076,52745.0
15,1088611.0087894737,5361817.85506125,2155.9615384615386,55660.0
16,1240295.3597894737,6315286.553895375,8.538461538461538,80135.0
17,1300854.0733157895,8421897.094848,4.269230769230769,78100.0
18,1384434.4697368422,7918401.241650376,0.0,78265.0
19,1409431.1482105264,8760021.302491875,0.0,66495.0
20,1498456.2949473683,9548576.994549375,0.0,54560.0
21,1451309.721105263,9396676.65794175,0.0,44165.0
22,1365825.4637368422,9603743.113405123,0.0,34430.0
23,1308650.6153157896,9748119.294939375,0.0,34650.0
24,1243062.155263158,9169800.588270001,0.0,34375.0
25,1054010.9997368422,9158082.5741085,0.0,34265.0
26,876452.4360526316,8811527.952186,0.0,30690.0
27,706856.1363157895,7909666.445480625,0.0,28215.0
28,622818.6455263158,7476868.4513478745,0.0,27500.0
29,634478.5124736843,6855750.345281625,0.0,27060.0
30,665284.1567894737,7075200.047727375,0.0,26950.0
31,814476.7765789474,6399798.668019,0.0,28160.0
32,973283.5990526316,6614693.660446876,38.42307692307692,42075.0
33,1145175.3108421052,7171722.162261,392.7692307692308,60390.0
34,1347387.6157368422,6315113.014898624,1502.7692307692307,56430.0
35,1429778.6038421053,6709828.840300124,2877.4615384615386,52800.0
36,1620423.299368421,8152198.211787749,4089.9230769230767,51535.0
37,1586102.8587368422,9090056.664676126,4358.884615384615,48290.0
38,1601296.7811578948,9709703.821150875,1951.0384615384614,48345.0
39,1561964.3,9866339.29324125,234.8076923076923,52470.0
40,1272529.9093684212,8402174.250138,89.65384615384615,78595.0
41,1196423.93,8972204.403772125,29.884615384615383,80135.0
42,1112760.5949473684,8888712.864224624,0.0,77495.0
43,1202593.0731578947,9202282.681122,0.0,72710.0
44,1306333.7696842107,9635692.19362425,0.0,56760.0
45,1442565.7527894736,9735572.150015624,0.0,50930.0
46,1502475.091,8925213.899874374,0.0,48290.0
47,1509472.3779473684,8678207.306579625,0.0,50105.0
48,1530929.254263158,8655457.170481876,0.0,48565.0
49,1634502.2097368422,8526105.885102749,0.0,44550.0
50,1687695.6932105264,8704441.995548626,0.0,37290.0
51,1667503.0874210526,8611117.95681225,0.0,36410.0
52,1637407.236263158,9144799.954388998,0.0,34760.0
53,1574339.8621052632,9670504.667289749,0.0,35420.0
54,1550180.025105263,9346065.249103874,0.0,37345.0
55,1519965.668,9348470.003773123,0.0,34925.0
56,1542955.3558421053,9986688.587487375,140.8846153846154,44275.0
57,1604520.2050526317,10138172.981420249,5157.2307692307695,61820.0
58,1624702.0940526316,10087870.086354375,12081.923076923076,63800.0
59,1693461.9472105263,10220397.41083275,15241.153846153846,49885.0
60,1633619.5501052632,10307799.086981624,17162.30769230769,49720.0
61,1662701.8104210526,10442954.2876965,13072.384615384615,47025.0
62,1664215.6734210528,10502661.343633875,6587.423076923077,47410.0
63,1542074.249368421,10488151.555294499,870.9230769230769,48345.0
64,1528782.4794210526,10424173.511826,59.76923076923077,77550.0
65,1415552.6094210527,10502878.956026625,42.69230769230769,91135.0
66,1392560.7471578948,10480302.358925624,4.269230769230769,86515.0
