,Nuclear,Biomass,CCGT,OCGT,Coal
0,8219070.0,105600.0,20028713.21331523,0.0,0.0
1,8219070.0,105600.0,20381409.348175004,0.0,0.0
2,8219070.0,105600.0,19215888.471935943,0.0,0.0
3,8219070.0,105600.0,18151200.537127588,0.0,0.0
4,8219070.0,105600.0,16893808.217643894,0.0,0.0
5,8219070.0,105600.0,16931116.47124726,0.0,0.0
6,8219070.0,105600.0,18494571.19536224,0.0,0.0
7,8219070.0,105600.0,18086262.816225056,0.0,0.0
8,8219070.0,105600.0,19716427.589324202,0.0,0.0
9,8219070.0,105600.0,23019700.0,87266.91843191907,0.0
10,8219070.0,105600.0,23019700.0,1696480.0,1616719.5088118464
11,8219070.0,105600.0,23019700.0,1696480.0,4549039.5315865055
12,8219070.0,105600.0,23019700.0,1696480.0,6550151.576077431
13,8219070.0,105600.0,23019700.0,1696480.0,6948745.583979063
14,8219070.0,105600.0,23019700.0,1696480.0,6527285.939716667
15,8219070.0,105600.0,23019700.0,1696480.0,6610483.555981845
16,8219070.0,105600.0,23019700.0,1696480.0,9546611.372187115
17,8219070.0,105600.0,23019700.0,1696480.0,11161257.740397006
18,8219070.0,105600.0,23019700.0,1696480.0,9341064.70719967
19,8219070.0,105600.0,23019700.0,1696480.0,7053939.112333424
20,8219070.0,105600.0,23019700.0,1696480.0,4009951.335369721
21,8219070.0,105600.0,23019700.0,1696480.0,1343188.1000843868
22,8219070.0,105600.0,22817320.968364652,0.0,0.0
23,8219070.0,105600.0,20679626.130895615,0.0,0.0
24,8219070.0,105600.0,20594402.98300101,0.0,0.0
25,8219070.0,105600.0,21149469.19391055,0.0,0.0
26,8219070.0,105600.0,21018760.71680184,0.0,0.0
27,8219070.0,105600.0,21450086.073429275,0.0,0.0
28,8219070.0,105600.0,21444446.136707693,0.0,0.0
29,8219070.0,105600.0,22398609.51149667,0.0,0.0
30,8219070.0,105600.0,23019700.0,1696480.0,1348273.6551705822
31,8219070.0,105600.0,23019700.0,1696480.0,6389590.508143611
32,8219070.0,105600.0,23019700.0,1696480.0,9922685.524602033
33,8219070.0,105600.0,23019700.0,1696480.0,12767118.913824327
34,8219070.0,105600.0,23019700.0,1696480.0,14235485.366372988
35,8219070.0,105600.0,23019700.0,1696480.0,14900302.883654974
36,8219070.0,105600.0,23019700.0,1696480.0,15109164.167506926
37,8219070.0,105600.0,23019700.0,1696480.0,14888394.327984743
38,8219070.0,105600.0,23019700.0,1696480.0,13975775.949701525
39,8219070.0,105600.0,23019700.0,1696480.0,14358368.480897777
40,8219070.0,105600.0,23019700.0,1696480.0,17622709.472688287
41,8219070.0,105600.0,23019700.0,1696480.0,19541977.22399103
42,8219070.0,105600.0,23019700.0,1696480.0,18450916.524705224
43,8219070.0,105600.0,23019700.0,1696480.0,15185395.41648668
44,8219070.0,105600.0,23019700.0,1696480.0,11101580.290003985
45,8219070.0,105600.0,23019700.0,1696480.0,5903316.433303513
46,8219070.0,105600.0,23019700.0,1696480.0,530011.9736576453
47,8219070.0,105600.0,21148842.69484716,0.0,0.0
48,8219070.0,105600.0,20425219.098248277,0.0,0.0
49,8219070.0,105600.0,19860423.869048767,0.0,0.0
50,8219070.0,105600.0,19609466.05040613,0.0,0.0
51,8219070.0,105600.0,19194767.955867764,0.0,0.0
52,8219070.0,105600.0,18997322.084348775,0.0,0.0
53,8219070.0,105600.0,19743395.34593188,0.0,0.0
54,8219070.0,105600.0,23019700.0,781295.0191257447,0.0
55,8219070.0,105600.0,23019700.0,1696480.0,5287911.5167873055
56,8219070.0,105600.0,23019700.0,1696480.0,8812204.871054217
57,8219070.0,105600.0,23019700.0,1696480.0,10939873.559704043
58,8219070.0,105600.0,23019700.0,1696480.0,11815933.794202581
59,8219070.0,105600.0,23019700.0,1696480.0,12267693.975722902
60,8219070.0,105600.0,23019700.0,1696480.0,12872795.514924526
61,8219070.0,105600.0,23019700.0,1696480.0,12383492.812599868
62,8219070.0,105600.0,23019700.0,1696480.0,12323614.049172126
63,8219070.0,105600.0,23019700.0,1696480.0,13132881.364797108
64,8219070.0,105600.0,23019700.0,1696480.0,16236314.735883132
65,8219070.0,105600.0,23019700.0,1696480.0,18745739.91699568
66,8219070.0,105600.0,23019700.0,1696480.0,17742544.444868885
67,8219070.0,105600.0,23019700.0,1696480.0,15713101.277050756
68,8219070.0,105600.0,23019700.0,1696480.0,12085162.523974627
69,8219070.0,105600.0,23019700.0,1696480.0,7378123.745891571
70,8219070.0,105600.0,23019700.0,1696480.0,2695733.3959925026
71,8219070.0,105600.0,23019700.0,1515585.4006678946,0.0
72,8219070.0,105600.0,23019700.0,1696480.0,574501.2494909167
73,8219070.0,105600.0,23019700.0,1696480.0,306399.787003234
74,8219070.0,105600.0,23019700.0,1696480.0,51340.44444396347
75,8219070.0,105600.0,23019700.0,1672974.3990328647,0.0
76,8219070.0,105600.0,23019700.0,1696480.0,41277.161384403706
77,8219070.0,105600.0,23019700.0,1696480.0,1503223.5814752355
78,8219070.0,105600.0,23019700.0,1696480.0,5478447.299224302
79,8219070.0,105600.0,23019700.0,1696480.0,11819267.59173011
80,8219070.0,105600.0,23019700.0,1696480.0,14823525.86013665
81,8219070.0,105600.0,23019700.0,1696480.0,16065809.119462714
82,8219070.0,105600.0,23019700.0,1696480.0,16066278.469546124
83,8219070.0,105600.0,23019700.0,1696480.0,16495193.497365296
84,8219070.0,105600.0,23019700.0,1696480.0,16285358.896820717
85,8219070.0,105600.0,23019700.0,1696480.0,16060630.75347998
86,8219070.0,105600.0,23019700.0,1696480.0,15404936.30193299
87,8219070.0,105600.0,23019700.0,1696480.0,15711782.537299119
88,8219070.0,105600.0,23019700.0,1696480.0,18418395.35038659
89,8219070.0,105600.0,23019700.0,1696480.0,20659573.833877504
90,8219070.0,105600.0,23019700.0,1696480.0,19889557.40370871
91,8219070.0,105600.0,23019700.0,1696480.0,17903511.484708242
92,8219070.0,105600.0,23019700.0,1696480.0,14610438.531659298
93,8219070.0,105600.0,23019700.0,1696480.0,10308397.287809893
94,8219070.0,105600.0,23019700.0,1696480.0,6067942.848175228
95,8219070.0,105600.0,23019700.0,1696480.0,2708790.5398015454
96,8219070.0,105600.0,23019700.0,1696480.0,2957174.9745388925
97,8219070.0,105600.0,23019700.0,1696480.0,2635804.888844885
98,8219070.0,105600.0,23019700.0,1696480.0,1728030.6493711323
99,8219070.0,105600.0,23019700.0,1696480.0,906929.5148815364
