,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,80000.0,0.0,124000,0.0,0.0,0.0,1177465.9090909031
2,1999999.0,250000.0,0,0,0.0,62400.0,0.0,0,1000000.0,0.0,0.0,1569954.5454545375
3,941176.0,0.0,0,0,0.0,0.0,0.0,0,1000000.0,0.0,0.0,392488.6363636344
4,1411764.0,750000.0,0,0,0.0,181000.0,0.0,0,250000.0,0.0,1.5,784977.2727272687
5,2470587.0,1000000.0,0,860000,0.0,38800.0,0.0,2000,1500000.0,0.0,0.0,1177465.9090909031
6,1294117.0,750000.0,0,0,0.0,510600.0,0.0,3000,0.0,0.0,1.5,0.0
7,1294117.0,0.0,0,1205000,0.0,65400.0,0.0,0,250000.0,500000.0,0.0,784977.2727272687
8,1411764.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,1.5,392488.6363636344
9,1411764.0,1250000.0,0,0,150000.0,0.0,0.0,6000,750000.0,0.0,1.5,0.0
10,1294117.0,1000000.0,0,1190000,62100.0,2976400.0,0.0,0,0.0,0.0,0.0,392488.6363636344
11,470588.0,1000000.0,0,2390000,367200.0,26300.0,0.0,0,500000.0,0.0,0.0,392488.6363636344
12,1176470.0,250000.0,0,0,714285.0,0.0,0.0,42000,750000.0,500000.0,0.0,784977.2727272687
13,705882.0,250000.0,0,500000,2285712.0,18000.0,0.0,0,250000.0,0.0,0.0,1569954.5454545375
14,1294117.0,1250000.0,0,500000,0.0,12600.0,0.0,0,250000.0,0.0,1.5,1569954.5454545375
15,823529.0,2000000.0,0,500000,2142855.0,0.0,0.0,0,250000.0,0.0,0.0,0.0
16,1058823.0,750000.0,0,0,1567713.0,54000.0,0.0,0,250000.0,0.0,0.0,392488.6363636344
17,1411764.0,750000.0,0,500000,2571426.0,0.0,0.0,0,250000.0,0.0,3.0,1177465.9090909031
18,1529411.0,250000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.5,392488.6363636344
19,1176470.0,250000.0,0,0,3602711.0,16000.0,0.0,0,0.0,0.0,1.5,0.0
20,823529.0,1000000.0,0,1688000,3503997.0,0.0,0.0,0,250000.0,0.0,0.0,392488.6363636344
21,1176470.0,1500000.0,0,0,0.0,26000.0,111000.0,0,500000.0,0.0,0.0,392488.6363636344
22,705882.0,750000.0,0,500000,0.0,27500.0,0.0,0,500000.0,500000.0,1.5,392488.6363636344
23,941176.0,500000.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,4.5,392488.6363636344
24,1294117.0,250000.0,0,500000,0.0,0.0,0.0,0,250000.0,0.0,0.0,1569954.5454545375
25,1176470.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1177465.9090909031
26,941176.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,500000.0,0.0,784977.2727272687
27,1411764.0,750000.0,0,1040000,630000.0,0.0,0.0,0,750000.0,0.0,1.5,784977.2727272687
28,1176470.0,0.0,0,0,0.0,0.0,0.0,0,500000.0,0.0,0.0,1569954.5454545375
29,1294117.0,500000.0,0,860000,563200.0,66000.0,0.0,0,0.0,0.0,4.5,784977.2727272687
30,941176.0,1250000.0,0,0,0.0,9400.0,0.0,0,750000.0,0.0,1.5,392488.6363636344
