,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,347600.0,0.0,124000,0.0,0.0,0,294153.4090909079
2,1411764.0,0.0,0,0,0.0,206400.0,0.0,0,1000000.0,0.0,0,1470767.0454545394
3,823529.0,0.0,0,0,0.0,20000.0,0.0,0,750000.0,0.0,0,294153.4090909079
4,1176470.0,750000.0,0,0,0.0,463800.0,0.0,0,0.0,0.0,0,1470767.0454545394
5,1294117.0,500000.0,0,860000,10000.0,387800.0,0.0,2000,1250000.0,0.0,0,294153.4090909079
6,941176.0,750000.0,0,0,0.0,909500.0,0.0,3000,0.0,0.0,0,294153.4090909079
7,941176.0,0.0,0,1205000,0.0,267900.0,0.0,0,250000.0,500000.0,0,882460.2272727237
8,1294117.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,0,588306.8181818158
9,1176470.0,1250000.0,0,0,330000.0,139200.0,0.0,6000,794000.0,0.0,0,1176613.6363636316
10,941176.0,750000.0,0,1190000,62100.0,3065900.0,0.0,0,38000.0,0.0,0,294153.4090909079
11,470588.0,750000.0,0,2390000,457200.0,31300.0,0.0,0,500000.0,0.0,0,294153.4090909079
12,1058823.0,250000.0,0,980000,1232856.0,47000.0,0.0,42000,500000.0,0.0,0,882460.2272727237
13,470588.0,250000.0,0,500000,1999998.0,108000.0,0.0,0,250000.0,0.0,0,882460.2272727237
14,997176.0,750000.0,0,500000,0.0,17100.0,0.0,0,250000.0,0.0,0,1176613.6363636316
15,705882.0,1250000.0,0,0,1714284.0,19000.0,0.0,0,250000.0,0.0,0,588306.8181818158
16,588235.0,500000.0,0,0,379000.0,54000.0,0.0,0,0.0,0.0,0,588306.8181818158
17,941176.0,250000.0,0,434000,428571.0,25000.0,0.0,0,250000.0,0.0,0,1470767.0454545394
18,1294117.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,294153.4090909079
19,1585882.0,250000.0,0,0,2128284.0,104000.0,0.0,0,0.0,0.0,0,0.0
20,470588.0,1000000.0,0,1188000,1646856.0,177100.0,0.0,0,250000.0,0.0,0,588306.8181818158
21,1058823.0,1250000.0,0,0,0.0,50000.0,111000.0,0,500000.0,0.0,0,588306.8181818158
22,588235.0,250000.0,0,0,0.0,27500.0,0.0,0,500000.0,0.0,0,588306.8181818158
23,470588.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,0.0
24,941176.0,250000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,294153.4090909079
25,823529.0,500000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
26,588235.0,250000.0,0,0,0.0,28100.0,0.0,0,250000.0,0.0,0,0.0
27,941176.0,500000.0,0,1040000,720000.0,60000.0,0.0,0,750000.0,0.0,0,0.0
28,941176.0,0.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,0.0
29,1728529.0,250000.0,0,860000,563200.0,83400.0,0.0,0,0.0,0.0,0,294153.4090909079
30,1045588.0,1000000.0,0,0,0.0,82100.0,0.0,0,750000.0,0.0,0,588306.8181818158
