bidPrice,Capacity,indx,Type,ConstructionTime,DeRateCap,Battery,bidBus,STRIKEPriceGBP
0.0,117647,20.0,CCGT,3,99999.95,0,18,0.0
0.0,117647,32.0,CCGT,3,99999.95,0,25,0.0
0.0,117647,31.0,CCGT,3,99999.95,0,29,0.0
0.0,117647,49.0,CCGT,3,99999.95,0,21,0.0
0.0,117647,6.0,CCGT,3,99999.95,0,27,0.0
0.0,117647,43.0,CCGT,3,99999.95,0,20,0.0
0.0,250000,43.0,OCGT,2,230000.0,0,5,0.0
0.0,117647,47.0,CCGT,3,99999.95,0,24,0.0
0.0,250000,7.0,OCGT,2,230000.0,0,17,0.0
0.0,117647,17.0,CCGT,3,99999.95,0,24,0.0
