,TotalCustomerCons,TotalCustomerConsAfterRGen,TotalCustomerConsAfterTGen1,TotalCustomerConsAfterBattery,TotalCustomerConsAfterTGen2,Curtailement,Loss of load
0,30742687.898089163,7940105.704388499,0.0,0.0,0.0,3180624.2956115007,0.0
1,31041439.49044586,8376115.166647159,0.0,0.0,0.0,2744614.8333528414,0.0
2,29823452.229299366,7821329.880845435,0.0,0.0,0.0,3237000.0,0.0
3,28744499.363057327,6893026.353014585,0.0,0.0,0.0,3887000.0,0.0
4,27486295.54140127,6092741.1157196835,0.0,0.0,0.0,4670250.0,0.0
5,27407585.987261146,6617005.759989452,0.0,0.0,0.0,4150924.2400105484,0.0
6,28634765.60509554,9250501.239175849,0.0,0.0,0.0,2030228.7608241513,0.0
7,28287179.617834397,9845198.828285724,0.0,0.0,0.0,1595531.171714276,0.0
8,29451161.783439487,12646007.08718042,0.0,0.0,0.0,0.0,0.0
9,32620226.751592353,16587921.42767865,3526391.4276786502,3526391.4276786502,0.0,0.0,0.0
10,35723221.65605095,19826401.039114308,6764871.039114308,6764871.039114308,0.0,0.0,0.0
11,38403368.152866244,22626950.575440906,9565420.575440906,9565420.575440906,0.0,0.0,0.0
12,40110273.88535031,24613433.147673927,11551903.147673927,11551903.147673927,0.0,0.0,0.0
13,40172896.815286614,26530303.772859477,13468773.772859477,13468773.772859477,0.0,0.0,0.0
14,39812096.81528662,25599892.67542573,12538362.67542573,12538362.67542573,0.0,0.0,0.0
15,40076951.59235667,25089072.693264052,12027542.693264052,12027542.693264052,0.0,0.0,0.0
16,43475250.95541402,26228603.902670436,13167073.902670436,13167073.902670436,0.0,0.0,0.0
17,45297635.66878981,26089749.28711047,13028219.28711047,13028219.28711047,0.0,0.0,0.0
18,43695867.51592357,23953786.322765023,10892256.322765023,10892256.322765023,0.0,0.0,0.0
19,41565538.85350319,21097088.798552517,8035558.798552517,8035558.798552517,0.0,0.0,0.0
20,38835408.91719745,17019398.24207574,3957868.2420757413,3957868.2420757413,0.0,0.0,0.0
21,36129408.91719744,14956255.649790846,1894725.6497908458,1894725.6497908458,0.0,0.0,0.0
22,32869569.426751595,12497750.857918028,0.0,0.0,0.0,0.0,0.0
23,30799565.605095536,10919726.660763308,0.0,0.0,0.0,681003.3392366916,0.0
24,30536434.394904457,11701862.152325507,0.0,0.0,0.0,58867.84767449275,0.0
25,30718557.96178344,13829829.95931238,768299.9593123794,768299.9593123794,0.0,0.0,0.0
26,30203211.464968156,15378254.398852384,2316724.3988523837,2316724.3988523837,0.0,0.0,0.0
27,30175059.87261147,17682299.04115424,4620769.041154239,4620769.041154239,0.0,0.0,0.0
28,29964784.713375792,18615560.553730406,5554030.553730406,5554030.553730406,0.0,0.0,0.0
29,30797267.515923567,19730030.68821896,6668500.688218959,6668500.688218959,0.0,0.0,0.0
30,34285192.3566879,22761947.995113555,9700417.995113555,9700417.995113555,0.0,0.0,0.0
31,39174951.59235668,26549069.72618301,13487539.726183008,13487539.726183008,0.0,0.0,0.0
32,42932327.388535045,28456686.198570203,15395156.198570203,15395156.198570203,0.0,0.0,0.0
33,46164015.28662421,29450512.548886962,16388982.548886962,16388982.548886962,0.0,0.0,0.0
34,47741078.98089172,29500654.370123528,16439124.370123528,16439124.370123528,0.0,0.0,0.0
35,48506342.67515925,29154850.802963335,16093320.802963335,16093320.802963335,0.0,0.0,0.0
36,49184278.98089171,26929390.297644623,13867860.297644623,13867860.297644623,0.0,0.0,0.0
37,48986068.78980892,26493245.95298304,13431715.95298304,13431715.95298304,0.0,0.0,0.0
38,48232295.54140127,25246471.13929714,12184941.139297139,12184941.139297139,0.0,0.0,0.0
39,48585052.22929936,25920600.052020527,12859070.052020527,12859070.052020527,0.0,0.0,0.0
40,51262900.63694267,32352866.83425524,19291336.83425524,19291336.83425524,0.0,0.0,0.0
41,52997957.96178344,34494222.24457863,21432692.24457863,21432692.24457863,0.0,0.0,0.0
42,51794908.28025479,34218813.05780809,21157283.057808086,21157283.057808086,0.0,0.0,0.0
43,48892421.65605095,30222809.84250358,17161279.84250358,17161279.84250358,0.0,0.0,0.0
44,45132173.24840765,25216221.38727737,12154691.387277368,12154691.387277368,0.0,0.0,0.0
45,40476244.58598727,19134676.350187942,6073146.350187942,6073146.350187942,0.0,0.0,0.0
46,35458941.40127389,14039497.17733638,977967.1773363799,977967.1773363799,0.0,0.0,0.0
47,31653305.732484076,10309924.240537386,0.0,0.0,0.0,1287000.0,0.0
48,30996626.751592353,9457132.553325899,0.0,0.0,0.0,1937000.0,0.0
49,30589864.968152877,8095855.961656835,0.0,0.0,0.0,3024874.038343165,0.0
50,30382462.420382172,7272090.89515654,0.0,0.0,0.0,3688639.10484346,0.0
51,29940080.25477707,7101857.258825764,0.0,0.0,0.0,3858872.741174236,0.0
52,29744168.152866233,6881547.947587308,0.0,0.0,0.0,3887000.0,0.0
53,30395101.910828024,7837348.86102147,0.0,0.0,0.0,3237000.0,0.0
54,34113984.71337579,12000704.805456713,0.0,0.0,0.0,0.0,0.0
55,39802904.458598725,18012213.521786235,4950683.521786235,4950683.521786235,0.0,0.0,0.0
56,43306915.923566885,20811333.97198446,7749803.971984461,7749803.971984461,0.0,0.0,0.0
57,45627411.46496817,22171719.86421199,9110189.864211991,9110189.864211991,0.0,0.0,0.0
58,46502408.91719745,22684978.99248263,9623448.992482629,9623448.992482629,0.0,0.0,0.0
59,46893658.59872612,22289480.435311027,9227950.435311027,9227950.435311027,0.0,0.0,0.0
60,47361319.745222926,23266697.135574985,10205167.135574985,10205167.135574985,0.0,0.0,0.0
61,46936173.24840764,22576352.565739002,9514822.565739002,9514822.565739002,0.0,0.0,0.0
62,46888487.89808917,22636736.452813834,9575206.452813834,9575206.452813834,0.0,0.0,0.0
63,47431411.46496816,24580036.996446077,11518506.996446077,11518506.996446077,0.0,0.0,0.0
64,50638969.4267516,27811021.193040684,14749491.193040684,14749491.193040684,0.0,0.0,0.0
65,52947399.99999999,31148741.13826503,18087211.13826503,18087211.13826503,0.0,0.0,0.0
66,51915557.96178344,30395617.20138897,17334087.20138897,17334087.20138897,0.0,0.0,0.0
67,49784654.77707006,28254668.959050976,15193138.959050976,15193138.959050976,0.0,0.0,0.0
68,46335797.45222929,24668444.54074573,11606914.540745731,11606914.540745731,0.0,0.0,0.0
69,41893591.08280255,20509817.36194072,7448287.361940719,7448287.361940719,0.0,0.0,0.0
70,37297412.738853514,17037451.9317193,3975921.9317192994,3975921.9317192994,0.0,0.0,0.0
71,34305300.63694267,15721804.439453863,2660274.4394538626,2660274.4394538626,0.0,0.0,0.0
72,34572453.50318472,18428259.192424845,5366729.192424845,5366729.192424845,0.0,0.0,0.0
73,34062852.22929937,19355280.83835398,6293750.83835398,6293750.83835398,0.0,0.0,0.0
74,33357338.853503186,21027603.27230121,7966073.272301208,7966073.272301208,0.0,0.0,0.0
75,32950002.5477707,22279519.63530689,9217989.635306891,9217989.635306891,0.0,0.0,0.0
76,32752366.878980894,23521662.14572957,10460132.145729572,10460132.145729572,0.0,0.0,0.0
77,34109388.53503184,25058432.504949607,11996902.504949607,11996902.504949607,0.0,0.0,0.0
78,37848379.6178344,28514490.572105445,15452960.572105445,15452960.572105445,0.0,0.0,0.0
79,43735509.55414013,34728818.21105197,21667288.21105197,21667288.21105197,0.0,0.0,0.0
