,Wind Offshore,Wind Onshore,Solar,Hydro
0,3954980.8974375,15601866.512842113,0.0,274281.0
1,3976146.7367250007,15434540.796315806,0.0,270396.0
2,3954468.438875,14828556.92905262,0.0,257575.5
3,3926324.8389375,14760655.252736822,0.0,217560.0
4,3883807.4266499993,14386159.288421063,0.0,211344.0
5,3824164.013387499,13897516.413789457,0.0,205128.0
6,3771428.1253374997,12592935.964736847,1080.3076923076915,214063.5
7,3776563.6364750005,11554318.506315779,0.0,337995.0
8,3553154.074512499,10353091.226210536,1485.4230769230771,292929.0
9,3212998.1278125,10008133.47063157,88180.11538461543,395104.5
10,3138125.5906499997,9830200.517052636,209714.73076923093,484071.0
11,3034823.8294375,9782452.277684191,347048.846153846,476689.5
12,2827468.0074375,9780132.728210542,500992.6923076921,419968.5
13,2154240.5285,9153829.294105276,405790.57692307705,423076.5
14,2095975.8108625002,9950307.729157904,283850.84615384607,372571.5
15,2025387.115125,10984974.1171579,68194.4230769231,393162.0
16,2385552.877837501,12515593.095157905,270.07692307692287,566044.5
17,3181309.4591999995,13126679.971263148,135.03846153846143,551670.0
18,2991117.6173375,13970074.428947361,0.0,552835.5
19,3309033.3826875,14222311.328842122,0.0,469696.5
20,3606904.4744375,15120647.763789475,0.0,385392.0
21,3549525.243574999,14644900.330421071,0.0,311965.5
22,3627743.068612501,13782294.360947384,0.0,243201.0
23,3682280.1054375,13205353.44726315,0.0,244755.0
24,3463824.483,12543512.321052633,0.0,242812.5
25,3459398.08965,10635831.768947374,0.0,242035.5
26,3328489.6393999998,8844120.85421051,0.0,216783.0
27,2987818.1125625,7132755.685263151,0.0,199300.5
28,2824331.8650875003,6284748.772105258,0.0,194250.0
29,2589709.0854625003,6402406.351894742,0.0,191142.0
30,2672604.5906374995,6713260.461157901,0.0,190365.0
31,2417476.705099999,8218735.836315779,0.0,198912.0
32,2498651.7021875,9821226.368210541,1215.3461538461538,297202.5
33,2709065.1069000005,11555754.119368419,12423.53846153847,426573.0
34,2385487.3247624994,13596241.416947393,47533.53846153847,398601.0
35,2534588.3141125008,14427633.773368439,91015.92307692306,372960.0
36,3079432.6969749997,16351394.445473704,129366.84615384623,364024.5
37,3433701.804512499,16005073.170947384,137874.26923076925,341103.0
38,3667768.9437875007,16158392.256631603,61712.576923076886,341491.5
39,3726936.837125,15761495.399999982,7427.115384615388,370629.0
40,3173859.3001999995,12840866.02547366,2835.807692307693,555166.5
41,3389183.9829125,12072894.539999997,945.2692307692304,566044.5
42,3357645.6701625,11228663.163789459,0.0,547396.5
43,3476094.353800001,12135146.232631579,0.0,513597.0
44,3639811.5978249987,13181974.582736855,0.0,400932.0
45,3677540.5140625,14556666.54915788,0.0,359751.0
46,3371433.6669375002,15161200.698000012,0.0,341103.0
47,3278128.7496625,15231809.037789453,0.0,353923.5
48,3269535.0536875,15448326.443052642,0.0,343045.5
49,3220673.560475,16493462.148947358,0.0,314685.0
50,3288038.709762499,17030227.83884208,0.0,263403.0
51,3252786.2430249997,16826467.9556842,0.0,257187.0
52,3454380.6781,16522776.239052607,0.0,245532.0
53,3652961.7527749995,15886374.928421028,0.0,250194.0
54,3530407.1574875014,15642582.442421053,0.0,263791.5
55,3531315.5358125,15337694.903999988,0.0,246697.5
56,3772397.894637499,15569679.629368406,4456.269230769234,312742.5
57,3829620.0062250006,16190919.236210525,163126.46153846147,436674.0
58,3810618.4589375,16394570.97821052,382158.846153846,450660.0
59,3860679.6774750007,17088414.050842118,482087.3076923079,352369.5
60,3893695.0154624996,16484555.39242107,542854.6153846151,351204.0
61,3944748.8948500007,16778019.149684228,413487.76923076896,332167.5
62,3967302.794487501,16793295.263684187,208364.34615384607,334887.0
63,3961821.829050001,15560788.5454737,27547.84615384613,341491.5
64,3937654.5953999995,15426663.731684193,1890.5384615384608,547785.0
65,3967384.9959624996,14284081.871684209,1350.3846153846162,643744.5
66,3958856.8530625002,14052075.204631563,135.03846153846143,611110.5
67,3919617.6147875004,14258084.11042106,0.0,454545.0
68,3956484.4560625,14383690.848947378,0.0,391996.5
69,3941576.334125,14137213.64115788,0.0,382672.5
70,3884356.8238500003,13151785.959789477,0.0,352369.5
71,3820329.678762499,11623626.017684205,0.0,334110.0
72,3688185.0848125,9452297.322631586,0.0,323232.0
73,3644968.959987501,8117674.006105255,0.0,314296.5
74,3362908.645612501,6280094.000526319,0.0,276612.0
75,3043127.2189375,5208908.8136842055,0.0,243978.0
76,2359304.0739250006,4938852.131684215,0.0,240481.5
77,2204099.8851875,5006130.037263156,0.0,259129.5
78,1891755.6109499997,5810051.405052636,0.0,256021.5
79,1407527.5322249997,6272508.446842103,0.0,287101.5
80,1377128.5943499997,6110042.813368414,17284.923076923063,336441.0
81,1533885.7666500004,5671473.996631578,48613.84615384612,462703.5
82,1305793.3219249998,7152664.629157888,177575.576923077,443667.0
83,1579981.0241500004,8533892.082947373,261839.57692307702,334887.0
84,2802302.9103125,8878942.307052623,310588.4615384616,332556.0
85,3407816.6640875,9009468.684631588,353800.76923076896,297591.0
86,3473085.1555,8994457.43810528,240908.61538461555,292540.5
87,3593610.7270375,8951821.611157881,73190.84615384614,309634.5
88,3665119.246875,9299609.844000002,135.03846153846143,569929.5
89,3718610.556074999,9565644.928736852,0.0,639859.5
90,3703777.8721999987,9245948.320736857,0.0,564490.5
91,3650531.086375,8759427.520421054,0.0,462703.5
92,3651448.829425001,7959985.390736839,0.0,360528.0
93,3677920.3056875,6894400.035157889,0.0,329448.0
