,Nuclear,Biomass,BECCS,CCGT,OCGT
0,8219070.0,6599932.090074953,440000.0,948253.5628953262,0.0
1,8219070.0,6867457.67983529,440000.0,948253.5628953262,0.0
2,8219070.0,5897423.073362056,440000.0,948253.5628953262,0.0
3,8219070.0,4962107.547627874,440000.0,948253.5628953262,0.0
4,8219070.0,3957323.818734616,440000.0,948253.5628953262,0.0
5,8219070.0,4163403.013968818,440000.0,948253.5628953262,0.0
6,8219070.0,5792203.25908546,440000.0,948253.5628953262,0.0
7,8219070.0,5653145.12124186,440000.0,948253.5628953262,0.0
8,8219070.0,7690828.289870381,440000.0,948253.5628953262,0.0
9,8219070.0,7992160.0,440000.0,3860705.308886219,0.0
10,8219070.0,7992160.0,440000.0,6350197.931156226,0.0
11,8219070.0,7992160.0,440000.0,8580088.069950756,0.0
12,8219070.0,7992160.0,440000.0,10311688.658695618,0.0
13,8219070.0,7992160.0,440000.0,11940107.15875288,0.0
14,8219070.0,7992160.0,440000.0,11668492.024669668,0.0
15,8219070.0,7992160.0,440000.0,11837437.382938482,0.0
16,8219070.0,7992160.0,440000.0,13283813.422121359,0.0
17,8219070.0,7992160.0,440000.0,12800480.427236175,0.0
18,8219070.0,7992160.0,440000.0,12681564.00966002,0.0
19,8219070.0,7992160.0,440000.0,10687671.735233018,0.0
20,8219070.0,7992160.0,440000.0,7030641.410228069,0.0
21,8219070.0,7992160.0,440000.0,4934791.376752211,0.0
22,8219070.0,7992160.0,440000.0,2499631.8891789946,0.0
23,8219070.0,7981252.143257348,440000.0,948253.5628953262,0.0
24,8219070.0,7992160.0,440000.0,2178981.4730629297,0.0
25,8219070.0,7992160.0,440000.0,2695361.7242591567,0.0
26,8219070.0,7992160.0,440000.0,2934540.5424663993,0.0
27,8219070.0,7992160.0,440000.0,4030919.0920234714,0.0
28,8219070.0,7992160.0,440000.0,4405308.328875629,0.0
29,8219070.0,7992160.0,440000.0,5589320.736383287,0.0
30,8219070.0,7992160.0,440000.0,8106671.625517951,0.0
31,8219070.0,7992160.0,440000.0,12287156.95444705,0.0
32,8219070.0,7992160.0,440000.0,14684636.380473861,0.0
33,8219070.0,7992160.0,440000.0,16355993.350335803,0.0
34,8219070.0,7992160.0,440000.0,17928491.028795026,0.0
35,8219070.0,7992160.0,440000.0,18032660.66710128,0.0
36,8219070.0,7992160.0,440000.0,16974416.35444904,0.0
37,8219070.0,7992160.0,440000.0,16091370.372950254,0.0
38,8219070.0,7992160.0,440000.0,14957401.520707013,0.0
39,8219070.0,7992160.0,440000.0,15164647.062098203,0.0
40,8219070.0,7992160.0,440000.0,18975160.925582893,0.0
41,8219070.0,7992160.0,440000.0,19965126.898663346,0.0
42,8219070.0,7992160.0,440000.0,19268490.56767597,0.0
43,8219070.0,7992160.0,440000.0,17552058.217373796,0.0
44,8219070.0,7992160.0,440000.0,13446444.962072358,0.0
45,8219070.0,7992160.0,440000.0,9169001.014564026,0.0
46,8219070.0,7992160.0,440000.0,5786357.606322171,0.0
47,8219070.0,7992160.0,440000.0,2966443.1118874224,0.0
48,8219070.0,7992160.0,440000.0,2175004.3048878754,0.0
49,8219070.0,7992160.0,440000.0,1784744.974494994,0.0
50,8219070.0,7806988.069730405,440000.0,1531883.0276276649,0.0
51,8219070.0,7528443.592619054,440000.0,1531883.0276276649,0.0
52,8219070.0,6843945.133681361,440000.0,1531883.0276276649,0.0
53,8219070.0,7056543.768787185,440000.0,1527566.381359479,0.0
54,8219070.0,7992160.0,440000.0,2668531.289900023,0.0
55,8219070.0,7992160.0,440000.0,8157861.881319534,0.0
56,8219070.0,7992160.0,440000.0,10478578.94634313,0.0
57,8219070.0,7992160.0,440000.0,11952576.664246459,0.0
58,8219070.0,7992160.0,440000.0,12604633.340304915,0.0
59,8219070.0,7992160.0,440000.0,12679015.378310077,0.0
60,8219070.0,7992160.0,440000.0,13063204.882199662,0.0
61,8219070.0,7992160.0,440000.0,12587503.325798683,0.0
62,8219070.0,7992160.0,440000.0,12504269.197241459,0.0
63,8219070.0,7992160.0,440000.0,13145850.992818348,0.0
64,8219070.0,7992160.0,440000.0,15586438.58158373,0.0
65,8219070.0,7992160.0,440000.0,17435476.56119686,0.0
66,8219070.0,7992160.0,440000.0,16729384.51846663,0.0
67,8219070.0,7992160.0,440000.0,15212100.996691069,0.0
68,8219070.0,7992160.0,440000.0,12539594.258532286,0.0
69,8219070.0,7992160.0,440000.0,9289648.471379207,0.0
70,8219070.0,7992160.0,440000.0,6064720.789627431,0.0
71,8219070.0,7992160.0,440000.0,4187799.521395894,0.0
72,8219070.0,7992160.0,440000.0,6306591.60969073,0.0
73,8219070.0,7992160.0,440000.0,6258086.452788164,0.0
74,8219070.0,7992160.0,440000.0,6698360.724530543,0.0
75,8219070.0,7992160.0,440000.0,7312805.994477479,0.0
76,8219070.0,7992160.0,440000.0,8762814.942668818,0.0
77,8219070.0,7992160.0,440000.0,10152423.805841917,0.0
78,8219070.0,7992160.0,440000.0,13614973.115708262,0.0
79,8219070.0,7992160.0,440000.0,19067438.488224294,0.0
80,8219070.0,7992160.0,440000.0,21278261.716705706,0.0
81,8219070.0,7992160.0,440000.0,21993981.98236531,0.0
82,8219070.0,7992160.0,440000.0,22349107.244805574,0.0
83,8219070.0,7992160.0,440000.0,21922784.948977076,0.0
84,8219070.0,7992160.0,440000.0,19357927.99668303,0.0
85,8219070.0,7992160.0,440000.0,17968216.596484557,0.0
86,8219070.0,7992160.0,440000.0,17379578.926914092,0.0
87,8219070.0,7992160.0,440000.0,17377590.178157546,0.0
88,8219070.0,7992160.0,440000.0,19388026.496996462,0.0
89,8219070.0,7992160.0,440000.0,20905337.047408286,0.0
90,8219070.0,7992160.0,440000.0,20331868.455744106,0.0
91,8219070.0,7992160.0,440000.0,19580790.984640203,0.0
92,8219070.0,7992160.0,440000.0,16830984.713705312,0.0
93,8219070.0,7992160.0,440000.0,13490806.928563809,0.0
94,8219070.0,7992160.0,440000.0,11258222.042701632,0.0
95,8219070.0,7992160.0,440000.0,9724269.498414773,0.0
96,8219070.0,7992160.0,440000.0,11888833.18868099,0.0
97,8219070.0,7992160.0,440000.0,12651335.581119223,0.0
98,8219070.0,7992160.0,440000.0,12557770.476884658,0.0
99,8219070.0,7992160.0,440000.0,12058953.302320143,0.0
100,8219070.0,7992160.0,440000.0,12387702.817187734,0.0
101,8219070.0,7992160.0,440000.0,13306445.481875317,0.0
102,8219070.0,7992160.0,440000.0,15647605.507316863,0.0
103,8219070.0,7992160.0,440000.0,20880743.15746506,0.0
104,8219070.0,7992160.0,440000.0,22990590.049999997,1481504.0146674213
105,8219070.0,7992160.0,440000.0,22990590.049999997,3364665.1743431585
106,8219070.0,7992160.0,440000.0,22990590.049999997,3620630.650275848
107,8219070.0,7992160.0,440000.0,22990590.049999997,3933553.976610327
108,8219070.0,7992160.0,440000.0,22990590.049999997,3957410.9566283883
109,8219070.0,7992160.0,440000.0,22990590.049999997,2995427.5090687247
110,8219070.0,7992160.0,440000.0,22990590.049999997,2316834.2985775936
111,8219070.0,7992160.0,440000.0,22990590.049999997,2059504.1215964854
112,8219070.0,7992160.0,440000.0,22990590.049999997,3799809.510046833
113,8219070.0,7992160.0,440000.0,22990590.049999997,5250791.01495973
114,8219070.0,7992160.0,440000.0,22990590.049999997,4264750.256760197
115,8219070.0,7992160.0,440000.0,22990590.049999997,2470247.0788427033
116,8219070.0,7992160.0,440000.0,22990590.049999997,580951.568079601
117,8219070.0,7992160.0,440000.0,20884350.744690634,0.0
118,8219070.0,7992160.0,440000.0,17682928.560651414,0.0
119,8219070.0,7992160.0,440000.0,14884231.838843264,0.0
120,8219070.0,7992160.0,440000.0,12479903.251891768,0.0
121,8219070.0,7992160.0,440000.0,11756240.875391172,0.0
122,8219070.0,7992160.0,440000.0,10977369.566985564,0.0
123,8219070.0,7992160.0,440000.0,10445808.651950702,0.0
124,8219070.0,7992160.0,440000.0,9377239.093619606,0.0
125,8219070.0,7992160.0,440000.0,8612780.771503884,0.0
126,8219070.0,7992160.0,440000.0,9546784.990437292,0.0
127,8219070.0,7992160.0,440000.0,10410800.780881617,0.0
128,8219070.0,7992160.0,440000.0,11992481.112335725,0.0
129,8219070.0,7992160.0,440000.0,13636898.935338618,0.0
130,8219070.0,7992160.0,440000.0,14558543.767695602,0.0
131,8219070.0,7992160.0,440000.0,14603627.563111959,0.0
132,8219070.0,7992160.0,440000.0,14857139.021659587,0.0
133,8219070.0,7992160.0,440000.0,13670254.19529854,0.0
134,8219070.0,7992160.0,440000.0,12988972.325913087,0.0
135,8219070.0,7992160.0,440000.0,13029098.570818888,0.0
136,8219070.0,7992160.0,440000.0,15267911.383788923,0.0
137,8219070.0,7992160.0,440000.0,16862356.857317008,0.0
138,8219070.0,7992160.0,440000.0,16432751.129221173,0.0
139,8219070.0,7992160.0,440000.0,15216586.927845998,0.0
140,8219070.0,7992160.0,440000.0,14756628.717263548,0.0
141,8219070.0,7992160.0,440000.0,12680162.097959513,0.0
142,8219070.0,7992160.0,440000.0,10957573.02145993,0.0
143,8219070.0,7992160.0,440000.0,9248399.5082518,0.0
144,8219070.0,7992160.0,440000.0,7809100.404630117,0.0
145,8219070.0,7992160.0,440000.0,8063209.205209313,0.0
146,8219070.0,7992160.0,440000.0,7669998.496268091,0.0
147,8219070.0,7992160.0,440000.0,10238400.81396113,0.0
148,8219070.0,7992160.0,440000.0,6304580.761702743,0.0
149,8219070.0,7992160.0,440000.0,6086183.265577123,0.0
150,8219070.0,7992160.0,440000.0,6875920.728184141,0.0
