,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0.0,0.0,0.0,350600.0,0.0,309000.0,0.0,0,0,1758248.847926265
2,941176.0,1000000.0,0.0,0.0,0.0,206400.0,0.0,0.0,0.0,0,0,879124.4239631325
3,0.0,750000.0,0.0,0.0,0.0,20000.0,0.0,93000.0,0.0,0,0,1758248.847926265
4,705882.0,750000.0,0.0,0.0,0.0,463800.0,0.0,17000.0,0.0,0,0,1318686.635944699
5,588235.0,1250000.0,0.0,860000.0,10000.0,436800.0,0.0,26000.0,250000.0,0,0,879124.4239631325
6,235294.0,1000000.0,0.0,0.0,0.0,939500.0,0.0,29000.0,500000.0,0,0,1758248.847926265
7,1833588.0,250000.0,0.0,1205000.0,563200.0,314900.0,0.0,0.0,250000.0,0,0,879124.4239631325
8,588235.0,750000.0,0.0,0.0,0.0,48000.0,0.0,0.0,250000.0,0,0,439562.2119815663
9,235294.0,1000000.0,0.0,0.0,330000.0,144200.0,0.0,6000.0,794000.0,0,0,1318686.635944699
10,352941.0,1542000.0,0.0,1190000.0,62100.0,118900.0,0.0,0.0,38000.0,0,0,439562.2119815663
11,470588.0,750000.0,0.0,2390000.0,457200.0,38300.0,0.0,0.0,0.0,0,0,879124.4239631325
12,470588.0,500000.0,0.0,980000.0,1232856.0,62000.0,0.0,42000.0,0.0,0,0,0.0
13,173647.0,1939000.0,0.0,0.0,1631427.0,108000.0,0.0,0.0,0.0,0,0,1758248.847926265
14,526588.0,250000.0,2008000.0,0.0,0.0,18100.0,0.0,0.0,250000.0,0,0,0.0
15,705882.0,500000.0,0.0,0.0,1714284.0,19000.0,0.0,0.0,250000.0,0,0,2197811.0599078313
16,1317647.0,500000.0,3870000.0,0.0,379000.0,63000.0,111000.0,0.0,250000.0,0,0,879124.4239631325
17,988235.0,2550000.0,0.0,434000.0,0.0,25000.0,0.0,0.0,500000.0,0,0,439562.2119815663
18,705882.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0,0,879124.4239631325
19,2032941.0,250000.0,0.0,0.0,699714.0,104000.0,0.0,0.0,750000.0,0,0,0.0
20,890588.0,1500000.0,0.0,1188000.0,1421142.0,177100.0,0.0,0.0,0.0,0,0,439562.2119815663
21,352941.0,1767000.0,0.0,0.0,0.0,50000.0,0.0,0.0,538000.0,0,0,439562.2119815663
22,235294.0,750000.0,0.0,0.0,0.0,27500.0,0.0,0.0,500000.0,0,0,2197811.0599078313
23,352941.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0,0,1318686.635944699
24,762941.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1758248.847926265
25,862588.0,1010000.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0,0,439562.2119815663
26,1858823.0,250000.0,0.0,0.0,0.0,28100.0,0.0,0.0,500000.0,0,0,0.0
27,1694117.0,1510000.0,0.0,1040000.0,720000.0,3011000.0,0.0,0.0,1250000.0,0,0,1318686.635944699
28,1194941.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0,0,439562.2119815663
29,1493235.0,1010000.0,0.0,860000.0,0.0,93400.0,0.0,0.0,250000.0,0,0,0.0
30,1845588.0,270000.0,1949000.0,0.0,0.0,82100.0,0.0,0.0,750000.0,0,0,439562.2119815663
