,Demand,Battery,Wind Onshore,Wind Offshore,Solar,Hydro,Hydrogen,Biomass,BECCS,Nuclear,CCGT,Coal,OCGT
0,30582011.828935396,-954759.1684560678,6493023.411031589,7263132.703351874,0.0,509026.0,5352160.0,0.0,8219070.0,0.0,3700358.8830080098,0.0,0.0
1,30879202.00181984,-903117.7586590308,6423387.525236835,7302002.751908252,0.0,501816.0,5352160.0,0.0,8219070.0,0.0,3983883.4833337795,0.0,0.0
2,29667580.5277525,-1041143.9189334204,6171195.427989463,7262191.59778375,0.0,478023.0,5352160.0,0.0,8219070.0,0.0,3226084.420912697,0.0,0.0
3,28594266.78798908,-1182757.3838922554,6142936.810752638,7210507.226506876,0.0,403760.0,5352160.0,0.0,8219070.0,0.0,2448590.1346218237,0.0,0.0
4,27342638.944494996,-1337783.114432649,5987082.954315774,7132426.038340503,0.0,392224.0,5352160.0,0.0,8219070.0,0.0,1597459.0662713582,0.0,0.0
5,27264340.764331203,-1299860.3584683142,5783724.617542108,7022893.770893375,0.0,380688.0,5352160.0,0.0,8219070.0,0.0,1805664.7343640376,0.0,0.0
6,28485106.55141037,-1016531.1554725701,5240797.821552637,6926046.8421548745,5077.230769230769,397271.0,5352160.0,0.0,8219070.0,0.0,3361214.812406202,0.0,0.0
7,28139337.215650596,-1039316.2562817377,4808556.751736852,6935477.962015749,0.0,627270.0,5352160.0,0.0,8219070.0,0.0,3236118.75817974,0.0,0.0
8,29297235.85077344,-708859.5729294103,4308642.408457891,6525197.018109624,6981.192307692307,543634.0,5352160.0,0.0,8219070.0,0.0,5050410.804827633,0.0,0.0
9,32449737.761601467,-196757.77429810446,4165081.458173683,5900516.938790627,414428.96153846144,733257.0,5352160.0,0.0,8219070.0,0.0,7861981.177396795,0.0,0.0
10,35536514.922656946,197992.37270943075,4091031.1621894753,5763017.115820502,985617.4230769229,898366.0,5352160.0,0.0,8219070.0,0.0,10029260.848860616,0.0,0.0
11,38202653.68516833,543737.537222622,4071159.7938631577,5573308.386591875,1631060.3846153847,884667.0,5352160.0,0.0,8219070.0,0.0,11927490.582875298,0.0,0.0
12,39900638.307552315,768922.708425859,4070194.467757895,5192509.366051874,2354565.7692307695,779401.0,5352160.0,0.0,8219070.0,0.0,13163814.996085934,0.0,0.0
13,39962933.9399454,1077224.3853999004,3809545.98337894,3956159.3947450006,1907134.807692308,785169.0,5352160.0,0.0,8219070.0,0.0,14856470.368729264,0.0,0.0
14,39604019.65423112,1090080.3236705624,4141016.1392684164,3849159.035679125,1334042.3846153847,691439.0,5352160.0,0.0,8219070.0,0.0,14927052.770997655,0.0,0.0
15,39867490.17288444,1234579.3384351656,4571612.893468423,3719526.28199625,320500.19230769237,729652.0,5352160.0,0.0,8219070.0,0.0,15720389.46667694,0.0,0.0
16,43248028.38944495,1555136.7296216302,5208610.066168415,4380953.428579873,1269.3076923076922,1050497.0,5352160.0,0.0,8219070.0,0.0,17480331.857382745,0.0,0.0
17,45060888.44404004,1574317.3425921164,5462925.880847381,5842322.218944002,634.6538461538461,1023820.0,5352160.0,0.0,8219070.0,0.0,17585638.347810432,0.0,0.0
18,43467491.90172885,1328311.3787573986,5813921.061710513,5493044.024594875,0.0,1025983.0,5352160.0,0.0,8219070.0,0.0,16235002.436666084,0.0,0.0
19,41348297.361237496,310584.34498888627,5918894.405431564,6076881.077694376,0.0,871689.0,5352160.0,0.0,8219070.0,0.0,14599018.533122672,0.0,0.0
20,38632436.39672429,0.0,6292754.770042109,6623907.049241876,0.0,715232.0,5352160.0,0.0,8219070.0,0.0,11429312.577440314,0.0,0.0
21,35940579.253867164,0.0,6094763.124615776,6518532.844162751,0.0,578963.0,5352160.0,0.0,8219070.0,0.0,9177090.285088614,0.0,0.0
22,32697777.252047315,-410612.3290889058,5735772.695510538,6662176.127846627,0.0,451346.0,5352160.0,0.0,8219070.0,0.0,6687864.757779066,0.0,0.0
23,30638592.265696093,-706766.7651874907,5495667.394247369,6762330.779911873,0.0,454230.0,5352160.0,0.0,8219070.0,0.0,5061900.856724338,0.0,0.0
24,30376836.30573248,-1498275.3326364653,5220229.200789481,6361147.508310001,0.0,450625.0,5352160.0,0.0,8219070.0,0.0,6271879.9292694675,0.0,0.0
25,30558008.00727935,-1374251.6903122691,4426310.44271053,6353018.649250498,0.0,449183.0,5352160.0,0.0,8219070.0,0.0,7132517.605630589,0.0,0.0
26,30045354.959053684,-1308720.1527905138,3680654.728657899,6112611.559858,0.0,402318.0,5352160.0,0.0,8219070.0,0.0,7587260.8233283,0.0,0.0
27,30017350.500454955,-1139651.7027194537,2968436.475947374,5486984.642348126,0.0,369873.0,5352160.0,0.0,8219070.0,0.0,8760478.08487891,0.0,0.0
28,29808174.34030937,-1082550.1893800013,2615521.7310789432,5186749.991062378,0.0,360500.0,5352160.0,0.0,8219070.0,0.0,9156722.807548042,0.0,0.0
29,30636306.187443137,-929412.3434351981,2664487.245521058,4755876.510801125,0.0,354732.0,5352160.0,0.0,8219070.0,0.0,10219392.774556156,0.0,0.0
30,34106001.45586897,-527672.3591618575,2793855.293068427,4908110.129675876,0.0,353290.0,5352160.0,0.0,8219070.0,0.0,13007188.392286541,0.0,0.0
31,38970204.458598725,72506.30725267902,3420388.4612368527,4439580.006007001,0.0,369152.0,5352160.0,0.0,8219070.0,0.0,17097347.684102233,0.0,0.0
32,42707942.4021838,468156.2286314927,4087296.3937578984,4588653.994309375,5711.884615384615,551565.0,5352160.0,0.0,8219070.0,0.0,19435328.90086969,0.0,0.0
33,45922739.945404924,730668.80412044,4809154.210326323,4975068.118833,58388.15384615386,791658.0,5352160.0,0.0,8219070.0,0.0,20986572.658279054,0.0,0.0
34,47491561.146496825,904461.2022583336,5658343.105910536,4380833.043502125,223398.15384615381,739746.0,5352160.0,0.0,8219070.0,0.0,22013549.64097974,0.0,0.0
35,48252825.20473158,902243.0687621012,6004343.376426337,4654649.8582816245,427756.69230769237,692160.0,5352160.0,0.0,8219070.0,0.0,22000442.2089539,0.0,0.0
36,48927218.28935396,715469.8049986102,6804954.192505258,5655230.432000751,607998.3846153847,675577.0,5352160.0,0.0,8219070.0,0.0,20896758.475233994,0.0,0.0
37,48730044.0400364,613998.3553868383,6660825.787010544,6305828.654209623,647981.5769230771,633038.0,5352160.0,0.0,8219070.0,0.0,20297141.666506376,0.0,0.0
38,47980210.373066425,485724.81437347084,6724632.53807368,6735681.727621374,290036.8076923077,633759.0,5352160.0,0.0,8219070.0,0.0,19539145.485305622,0.0,0.0
39,48331123.38489537,573793.5917237923,6559456.1099999985,6844340.72553625,34905.961538461546,687834.0,5352160.0,0.0,8219070.0,0.0,20059562.9960969,0.0,0.0
40,50994976.06915377,1235827.1684753634,5343978.789505249,5828640.359313998,13327.730769230773,1030309.0,5352160.0,0.0,8219070.0,0.0,23971663.02108996,0.0,0.0
