,Wind Offshore,Wind Onshore,Solar,Hydro
0,5701421.25,3526635.8888421045,0.0,316641.0
1,5731933.499999999,3488813.6913157897,0.0,312156.0
2,5700682.5,3351837.4870526316,0.0,297355.5
3,5660111.25,3336489.0357368416,0.0,251160.0
4,5598819.000000001,3251838.2084210524,0.0,243984.0
5,5512838.250000001,3141385.6867894735,0.0,236808.0
6,5436815.250000001,2846499.159736842,1080.3076923076915,247123.5
7,5444218.499999999,2611730.7363157896,0.0,390195.0
8,5122155.75,2340206.0932105263,1485.4230769230771,338169.0
9,4631793.75,2262232.063631579,88180.11538461543,456124.5
10,4523859.0,2222012.2130526323,209714.73076923093,558831.0
11,4374941.25,2211219.23168421,347048.846153846,550309.5
12,4076021.25,2210694.922210526,500992.6923076921,484828.5
13,3105510.0000000005,2069125.696105263,405790.57692307705,488416.5
14,3021516.7499999995,2249161.170157895,283850.84615384607,430111.5
15,2919757.5,2483036.496157895,68194.4230769231,453882.0
16,3438965.2499999995,2829016.627157895,270.07692307692287,653464.5
17,4586112.0,2967146.312263158,135.03846153846143,636870.0
18,4311935.25,3157786.6539473687,0.0,638215.5
19,4770236.25,3214802.1208421052,0.0,542236.5
20,5199641.25,3417861.5117894732,0.0,444912.0
21,5116924.5,3310323.8674210524,0.0,360145.5
22,5229681.749999999,3115340.9679473685,0.0,280761.0
23,5308301.25,2984929.6142631588,0.0,282555.0
24,4993380.0,2835327.4710526317,0.0,280312.5
25,4986999.000000001,2404116.583947368,0.0,279415.5
26,4798284.0,1999119.3992105264,0.0,250263.0
27,4307178.75,1612283.5152631577,0.0,230080.5
28,4071500.2499999995,1420600.577105263,0.0,224250.0
29,3733272.7499999995,1447195.8208947368,0.0,220662.0
30,3852773.2500000005,1517461.0841578953,0.0,219765.0
31,3484986.0000000005,1857757.7713157898,0.0,229632.0
32,3602006.25,2219983.7022105264,1215.3461538461538,343102.5
33,3905333.9999999995,2612055.241368421,12423.53846153847,492453.0
34,3438870.75,3073285.679947369,47533.53846153847,460161.0
35,3653811.7499999995,3261213.07436842,91015.92307692306,430560.0
36,4439248.5,3696058.701473684,129366.84615384623,420244.5
