,Nuclear,Biomass,BECCS,CCGT,OCGT
0,6984630.0,9240000.0,6160000.0,3459241.703591178,0.0
1,6984630.0,9240000.0,6160000.0,3684764.225780333,0.0
2,6984630.0,9240000.0,6160000.0,2709537.8336274107,0.0
3,6984630.0,9240000.0,6160000.0,1836654.4214425609,0.0
4,6984630.0,9240000.0,6160000.0,857333.778849816,0.0
5,6984630.0,9240000.0,6160000.0,961301.7352296822,0.0
6,6984630.0,9240000.0,6160000.0,2251458.4576413203,0.0
7,6984630.0,9240000.0,6160000.0,1993232.211313215,0.0
8,6984630.0,9240000.0,6160000.0,3621807.820553888,0.0
9,6984630.0,9240000.0,6160000.0,7202264.024075718,0.0
10,6984630.0,9240000.0,6160000.0,10099710.294524387,0.0
11,6984630.0,9240000.0,6160000.0,12693169.204536382,0.0
12,6984630.0,9240000.0,6160000.0,14674985.78334795,0.0
13,6984630.0,9240000.0,6160000.0,16333911.459890138,0.0
14,6984630.0,9240000.0,6160000.0,16104512.019622812,0.0
15,6984630.0,9240000.0,6160000.0,16430241.216642924,0.0
16,6984630.0,9240000.0,6160000.0,18454746.353867896,0.0
17,6984630.0,9240000.0,6160000.0,18171815.857033186,0.0
18,6984630.0,9240000.0,6160000.0,17146231.89565081,0.0
19,6984630.0,9240000.0,6160000.0,16021880.536047535,0.0
20,6984630.0,9240000.0,6160000.0,12382408.61248783,0.0
21,6984630.0,9240000.0,6160000.0,9276860.880344637,0.0
22,6984630.0,9240000.0,6160000.0,6215455.440095301,0.0
23,6984630.0,9240000.0,6160000.0,4312054.490362148,0.0
24,6984630.0,9240000.0,6160000.0,6498636.098003345,0.0
25,6984630.0,9240000.0,6160000.0,6824941.965181198,0.0
26,6984630.0,9240000.0,6160000.0,6802671.95236606,0.0
27,6984630.0,9240000.0,6160000.0,7752860.66760852,0.0
28,6984630.0,9240000.0,6160000.0,8025166.924537997,0.0
29,6984630.0,9240000.0,6160000.0,9383002.21943432,0.0
30,6984630.0,9240000.0,6160000.0,12438407.759874215,0.0
31,6984630.0,9240000.0,6160000.0,17561801.21437281,0.0
32,6984630.0,9240000.0,6160000.0,20657862.575076178,0.0
33,6984630.0,9240000.0,6160000.0,22936889.159045123,0.0
34,6984630.0,9240000.0,6160000.0,24988402.590545036,0.0
35,6984630.0,9240000.0,6160000.0,25266766.64660202,0.0
36,6984630.0,9240000.0,6160000.0,24442371.640789554,0.0
37,6984630.0,9240000.0,6160000.0,23446588.985266034,0.0
38,6984630.0,9240000.0,6160000.0,22198103.97488335,0.0
39,6984630.0,9240000.0,6160000.0,22402529.094889604,0.0
40,6984630.0,9240000.0,6160000.0,26330706.12540995,0.0
41,6984630.0,9240000.0,6160000.0,27440344.62833839,0.0
42,6984630.0,9240000.0,6160000.0,26711766.613424424,0.0
43,6984630.0,9240000.0,6160000.0,25519561.97227007,0.0
44,6984630.0,9240000.0,6160000.0,20264235.871882197,0.0
45,6984630.0,9240000.0,6160000.0,15162255.846278485,0.0
46,6984630.0,9240000.0,6160000.0,11154146.561291294,0.0
47,6984630.0,9240000.0,6160000.0,7795187.107632292,0.0
48,6984630.0,9240000.0,6160000.0,6931611.868709143,0.0
49,6984630.0,9240000.0,6160000.0,6609529.770878442,0.0
50,6984630.0,9240000.0,6160000.0,6230425.4966775095,0.0
51,6984630.0,9240000.0,6160000.0,5931334.905422398,0.0
52,6984630.0,9240000.0,6160000.0,5300032.823222295,0.0
53,6984630.0,9240000.0,6160000.0,5460029.566776121,0.0
54,6984630.0,9240000.0,6160000.0,7579331.038052287,0.0
55,6984630.0,9240000.0,6160000.0,13828432.507441942,0.0
56,6984630.0,9240000.0,6160000.0,16754728.384272542,0.0
57,6984630.0,9240000.0,6160000.0,18568933.642653286,0.0
58,6984630.0,9240000.0,6160000.0,19347716.75025951,0.0
59,6984630.0,9240000.0,6160000.0,19532604.075151674,0.0
60,6984630.0,9240000.0,6160000.0,19901996.784221824,0.0
61,6984630.0,9240000.0,6160000.0,19403107.98343351,0.0
62,6984630.0,9240000.0,6160000.0,19313705.48323592,0.0
63,6984630.0,9240000.0,6160000.0,19883706.469818406,0.0
64,6984630.0,9240000.0,6160000.0,22696715.814417668,0.0
65,6984630.0,9240000.0,6160000.0,24691678.14112839,0.0
66,6984630.0,9240000.0,6160000.0,23839330.361591373,0.0
67,6984630.0,9240000.0,6160000.0,22090959.110365074,0.0
68,6984630.0,9240000.0,6160000.0,19025572.84017772,0.0
69,6984630.0,9240000.0,6160000.0,15231205.56976496,0.0
70,6984630.0,9240000.0,6160000.0,11307663.534579586,0.0
71,6984630.0,9240000.0,6160000.0,8879013.696199827,0.0
72,6984630.0,9240000.0,6160000.0,11299710.03169408,0.0
73,6984630.0,9240000.0,6160000.0,11039472.832107002,0.0
74,6984630.0,9240000.0,6160000.0,11211218.467913415,0.0
75,6984630.0,9240000.0,6160000.0,11686512.967465723,0.0
76,6984630.0,9240000.0,6160000.0,13157932.758119384,0.0
77,6984630.0,9240000.0,6160000.0,14748157.412556011,0.0
78,6984630.0,9240000.0,6160000.0,18816491.509389013,0.0
79,6984630.0,9240000.0,6160000.0,25088891.930279113,0.0
80,6984630.0,9240000.0,6160000.0,27606852.235500243,0.0
81,6984630.0,9240000.0,6160000.0,28421402.482107617,0.0
82,6984630.0,9240000.0,6160000.0,28974093.820482414,0.0
83,6984630.0,9240000.0,6160000.0,28730802.232667465,0.0
84,6984630.0,9240000.0,6160000.0,26132481.165179905,0.0
85,6984630.0,9240000.0,6160000.0,24699726.826189682,0.0
86,6984630.0,9240000.0,6160000.0,24035697.645642485,0.0
87,6984630.0,9240000.0,6160000.0,24058192.78398394,0.0
88,6984630.0,9240000.0,6160000.0,26459919.690409128,0.0
89,6984630.0,9240000.0,6160000.0,28261370.322742403,0.0
90,6984630.0,9240000.0,6160000.0,27547361.050789565,0.0
91,6984630.0,9240000.0,6160000.0,26745033.992357895,0.0
92,6984630.0,9240000.0,6160000.0,23588286.068658274,0.0
93,6984630.0,9240000.0,6160000.0,19302964.538075026,0.0
94,6984630.0,9240000.0,6160000.0,16360112.176842317,0.0
95,6984630.0,9240000.0,6160000.0,14368091.609565325,0.0
96,6984630.0,9240000.0,6160000.0,17114544.506264072,0.0
97,6984630.0,9240000.0,6160000.0,17871380.064320844,0.0
98,6984630.0,9240000.0,6160000.0,17626344.02283832,0.0
99,6984630.0,9240000.0,6160000.0,17019349.86634982,0.0
100,6984630.0,9240000.0,6160000.0,17341454.001239266,0.0
101,6984630.0,9240000.0,6160000.0,18420643.48644602,0.0
102,6984630.0,9240000.0,6160000.0,20324922.62668158,0.0
103,6984630.0,9240000.0,6160000.0,27215271.718232147,0.0
104,6984630.0,9240000.0,6160000.0,31385272.78603916,0.0
105,6984630.0,9240000.0,6160000.0,33533540.661026336,0.0
106,6984630.0,9240000.0,6160000.0,33699983.14999998,192325.8336044203
107,6984630.0,9240000.0,6160000.0,33699983.14999998,566463.0182447331
108,6984630.0,9240000.0,6160000.0,33699983.14999998,621155.911782501
109,6984630.0,9240000.0,6160000.0,33267784.027200464,0.0
110,6984630.0,9240000.0,6160000.0,32542466.53190261,0.0
